gestion,codigo_departamento,area,edad,sexo,barrera,observaciones,numerador,denominador,valor,cv
2023,1,rural,23.0,hombre,distancia,1,0.0,76.89289301906251,0.0,
2023,1,rural,23.0,hombre,falta_de_dinero,1,0.0,76.89289301906251,0.0,
2023,1,rural,23.0,hombre,horarios,1,0.0,76.89289301906251,0.0,
2023,1,rural,23.0,hombre,idioma,1,0.0,76.89289301906251,0.0,
2023,1,rural,23.0,hombre,otra_razon,1,0.0,76.89289301906251,0.0,
2023,1,rural,23.0,hombre,tiempo_de_espera,1,76.89289301906251,76.89289301906251,100.0,0.0
2023,1,rural,26.0,hombre,calidad_o_falta_de_personal,1,0.0,111.20999183195201,0.0,
2023,1,rural,26.0,hombre,desconocimiento,1,0.0,111.20999183195201,0.0,
2023,1,rural,26.0,hombre,distancia,1,0.0,111.20999183195201,0.0,
2023,1,rural,26.0,hombre,falta_de_dinero,1,0.0,111.20999183195201,0.0,
2023,1,rural,26.0,hombre,horarios,1,0.0,111.20999183195201,0.0,
2023,1,rural,26.0,hombre,idioma,1,0.0,111.20999183195201,0.0,
2023,1,rural,26.0,hombre,otra_razon,1,111.20999183195201,111.20999183195201,100.0,0.0
2023,1,rural,26.0,hombre,tiempo_de_espera,1,0.0,111.20999183195201,0.0,
2023,1,rural,28.0,hombre,calidad_o_falta_de_personal,2,456.3456722056884,618.2367725266064,73.81406161602094,0.37032509206089403
2023,1,rural,28.0,hombre,desconocimiento,2,0.0,618.2367725266064,0.0,
2023,1,rural,28.0,hombre,distancia,2,0.0,618.2367725266064,0.0,
2023,1,rural,28.0,hombre,falta_de_dinero,2,0.0,618.2367725266064,0.0,
2023,1,rural,28.0,hombre,horarios,2,0.0,618.2367725266064,0.0,
2023,1,rural,28.0,hombre,idioma,2,0.0,618.2367725266064,0.0,
2023,1,rural,28.0,hombre,otra_razon,2,161.89110032091799,618.2367725266064,26.185938383979067,1.043888470312201
2023,1,rural,28.0,hombre,tiempo_de_espera,2,0.0,618.2367725266064,0.0,
2023,1,urbana,16.0,mujer,calidad_o_falta_de_personal,1,0.0,132.01616111576058,0.0,
2023,1,urbana,16.0,mujer,desconocimiento,1,0.0,132.01616111576058,0.0,
2023,1,urbana,16.0,mujer,distancia,1,0.0,132.01616111576058,0.0,
2023,1,urbana,16.0,mujer,falta_de_dinero,1,0.0,132.01616111576058,0.0,
2023,1,urbana,16.0,mujer,horarios,1,132.01616111576058,132.01616111576058,100.0,0.0
2023,1,urbana,16.0,mujer,idioma,1,0.0,132.01616111576058,0.0,
2023,1,urbana,16.0,mujer,otra_razon,1,0.0,132.01616111576058,0.0,
2023,1,urbana,16.0,mujer,tiempo_de_espera,1,0.0,132.01616111576058,0.0,
2023,1,urbana,17.0,mujer,calidad_o_falta_de_personal,1,0.0,163.12926227315268,0.0,
2023,1,urbana,17.0,mujer,desconocimiento,1,0.0,163.12926227315268,0.0,
2023,1,urbana,17.0,mujer,distancia,1,0.0,163.12926227315268,0.0,
2023,1,urbana,17.0,mujer,falta_de_dinero,1,0.0,163.12926227315268,0.0,
2023,1,urbana,17.0,mujer,horarios,1,0.0,163.12926227315268,0.0,
2023,1,urbana,17.0,mujer,idioma,1,0.0,163.12926227315268,0.0,
2023,1,urbana,17.0,mujer,otra_razon,1,163.12926227315268,163.12926227315268,100.0,0.0
2023,1,urbana,17.0,mujer,tiempo_de_espera,1,0.0,163.12926227315268,0.0,
2023,1,urbana,21.0,hombre,calidad_o_falta_de_personal,1,0.0,145.2579018088701,0.0,
2023,1,urbana,21.0,hombre,desconocimiento,1,0.0,145.2579018088701,0.0,
2023,1,urbana,21.0,hombre,distancia,1,0.0,145.2579018088701,0.0,
2023,1,urbana,21.0,hombre,falta_de_dinero,1,0.0,145.2579018088701,0.0,
2023,1,urbana,21.0,hombre,horarios,1,0.0,145.2579018088701,0.0,
2023,1,urbana,21.0,hombre,idioma,1,0.0,145.2579018088701,0.0,
2023,1,urbana,21.0,hombre,otra_razon,1,145.2579018088701,145.2579018088701,100.0,0.0
2023,1,urbana,21.0,hombre,tiempo_de_espera,1,0.0,145.2579018088701,0.0,
2023,1,urbana,22.0,hombre,calidad_o_falta_de_personal,1,0.0,163.12926227315268,0.0,
2023,1,urbana,22.0,hombre,desconocimiento,1,0.0,163.12926227315268,0.0,
2023,1,urbana,22.0,hombre,distancia,1,0.0,163.12926227315268,0.0,
2023,1,urbana,22.0,hombre,falta_de_dinero,1,0.0,163.12926227315268,0.0,
2023,1,urbana,22.0,hombre,horarios,1,0.0,163.12926227315268,0.0,
2023,1,urbana,22.0,hombre,idioma,1,0.0,163.12926227315268,0.0,
2023,1,urbana,22.0,hombre,otra_razon,1,163.12926227315268,163.12926227315268,100.0,0.0
2023,1,urbana,22.0,hombre,tiempo_de_espera,1,0.0,163.12926227315268,0.0,
2023,1,urbana,23.0,hombre,calidad_o_falta_de_personal,1,0.0,194.70145684765856,0.0,
2023,1,urbana,23.0,hombre,desconocimiento,1,0.0,194.70145684765856,0.0,
2023,1,urbana,23.0,hombre,distancia,1,0.0,194.70145684765856,0.0,
2023,1,urbana,23.0,hombre,falta_de_dinero,1,0.0,194.70145684765856,0.0,
2023,1,urbana,23.0,hombre,horarios,1,0.0,194.70145684765856,0.0,
2023,1,urbana,23.0,hombre,idioma,1,0.0,194.70145684765856,0.0,
2023,1,urbana,23.0,hombre,otra_razon,1,194.70145684765856,194.70145684765856,100.0,0.0
2023,1,urbana,23.0,hombre,tiempo_de_espera,1,0.0,194.70145684765856,0.0,
2023,1,urbana,23.0,mujer,calidad_o_falta_de_personal,1,0.0,163.83415271327368,0.0,
2023,1,urbana,23.0,mujer,desconocimiento,1,0.0,163.83415271327368,0.0,
2023,1,urbana,23.0,mujer,distancia,1,0.0,163.83415271327368,0.0,
2023,1,urbana,23.0,mujer,falta_de_dinero,1,0.0,163.83415271327368,0.0,
2023,1,urbana,23.0,mujer,horarios,1,0.0,163.83415271327368,0.0,
2023,1,urbana,23.0,mujer,idioma,1,0.0,163.83415271327368,0.0,
2023,1,urbana,23.0,mujer,otra_razon,1,163.83415271327368,163.83415271327368,100.0,0.0
2023,1,urbana,23.0,mujer,tiempo_de_espera,1,0.0,163.83415271327368,0.0,
2023,1,urbana,24.0,hombre,calidad_o_falta_de_personal,3,0.0,476.37058855506564,0.0,
2023,1,urbana,24.0,hombre,desconocimiento,3,0.0,476.37058855506564,0.0,
2023,1,urbana,24.0,hombre,distancia,3,0.0,476.37058855506564,0.0,
2023,1,urbana,24.0,hombre,falta_de_dinero,3,189.95264082698395,476.37058855506564,39.87497242496669,0.7722298480967249
2023,1,urbana,24.0,hombre,horarios,3,0.0,476.37058855506564,0.0,
2023,1,urbana,24.0,hombre,idioma,3,0.0,476.37058855506564,0.0,
2023,1,urbana,24.0,hombre,otra_razon,3,286.4179477280817,476.37058855506564,60.12502757503331,0.5121435305815919
2023,1,urbana,24.0,hombre,tiempo_de_espera,3,91.71649088042311,476.37058855506564,19.253180839442447,0.9786137959289596
2023,1,urbana,25.0,hombre,calidad_o_falta_de_personal,2,0.0,268.05986185593287,0.0,
2023,1,urbana,25.0,hombre,desconocimiento,2,0.0,268.05986185593287,0.0,
2023,1,urbana,25.0,hombre,distancia,2,0.0,268.05986185593287,0.0,
2023,1,urbana,25.0,hombre,falta_de_dinero,2,0.0,268.05986185593287,0.0,
2023,1,urbana,25.0,hombre,horarios,2,0.0,268.05986185593287,0.0,
2023,1,urbana,25.0,hombre,idioma,2,0.0,268.05986185593287,0.0,
2023,1,urbana,25.0,hombre,otra_razon,2,268.05986185593287,268.05986185593287,100.0,0.0
2023,1,urbana,25.0,hombre,tiempo_de_espera,2,0.0,268.05986185593287,0.0,
2023,1,urbana,25.0,mujer,calidad_o_falta_de_personal,2,0.0,267.23013490639744,0.0,
2023,1,urbana,25.0,mujer,desconocimiento,2,0.0,267.23013490639744,0.0,
2023,1,urbana,25.0,mujer,distancia,2,117.45978348512159,267.23013490639744,43.954542599121226,0.7926024596572632
2023,1,urbana,25.0,mujer,falta_de_dinero,2,0.0,267.23013490639744,0.0,
2023,1,urbana,25.0,mujer,horarios,2,0.0,267.23013490639744,0.0,
2023,1,urbana,25.0,mujer,idioma,2,0.0,267.23013490639744,0.0,
2023,1,urbana,25.0,mujer,otra_razon,2,149.77035142127585,267.23013490639744,56.045457400878774,0.6216111027158319
2023,1,urbana,25.0,mujer,tiempo_de_espera,2,117.45978348512159,267.23013490639744,43.954542599121226,0.7926024596572632
2023,1,urbana,28.0,mujer,calidad_o_falta_de_personal,1,0.0,184.61050529371133,0.0,
2023,1,urbana,28.0,mujer,desconocimiento,1,0.0,184.61050529371133,0.0,
2023,1,urbana,28.0,mujer,distancia,1,0.0,184.61050529371133,0.0,
2023,1,urbana,28.0,mujer,falta_de_dinero,1,0.0,184.61050529371133,0.0,
2023,1,urbana,28.0,mujer,horarios,1,0.0,184.61050529371133,0.0,
2023,1,urbana,28.0,mujer,idioma,1,0.0,184.61050529371133,0.0,
2023,1,urbana,28.0,mujer,otra_razon,1,0.0,184.61050529371133,0.0,
2023,1,urbana,28.0,mujer,tiempo_de_espera,1,184.61050529371133,184.61050529371133,100.0,0.0
2023,2,rural,16.0,hombre,calidad_o_falta_de_personal,2,399.43061583973815,860.0240447299361,46.444121915820034,0.788321180376143
2023,2,rural,16.0,hombre,desconocimiento,2,0.0,860.0240447299361,0.0,
2023,2,rural,16.0,hombre,distancia,2,399.43061583973815,860.0240447299361,46.444121915820034,0.788321180376143
2023,2,rural,16.0,hombre,falta_de_dinero,2,399.43061583973815,860.0240447299361,46.444121915820034,0.788321180376143
2023,2,rural,16.0,hombre,horarios,2,0.0,860.0240447299361,0.0,
2023,2,rural,16.0,hombre,idioma,2,0.0,860.0240447299361,0.0,
2023,2,rural,16.0,hombre,otra_razon,2,0.0,860.0240447299361,0.0,
2023,2,rural,16.0,hombre,tiempo_de_espera,2,860.0240447299361,860.0240447299361,100.0,0.0
2023,2,rural,18.0,mujer,calidad_o_falta_de_personal,1,0.0,355.49983861502386,0.0,
2023,2,rural,18.0,mujer,desconocimiento,1,0.0,355.49983861502386,0.0,
2023,2,rural,18.0,mujer,distancia,1,0.0,355.49983861502386,0.0,
2023,2,rural,18.0,mujer,falta_de_dinero,1,0.0,355.49983861502386,0.0,
2023,2,rural,18.0,mujer,horarios,1,0.0,355.49983861502386,0.0,
2023,2,rural,18.0,mujer,idioma,1,0.0,355.49983861502386,0.0,
2023,2,rural,18.0,mujer,otra_razon,1,355.49983861502386,355.49983861502386,100.0,0.0
2023,2,rural,18.0,mujer,tiempo_de_espera,1,0.0,355.49983861502386,0.0,
2023,2,rural,20.0,hombre,calidad_o_falta_de_personal,1,0.0,266.06871525880376,0.0,
2023,2,rural,20.0,hombre,desconocimiento,1,0.0,266.06871525880376,0.0,
2023,2,rural,20.0,hombre,distancia,1,0.0,266.06871525880376,0.0,
2023,2,rural,20.0,hombre,falta_de_dinero,1,0.0,266.06871525880376,0.0,
2023,2,rural,20.0,hombre,horarios,1,266.06871525880376,266.06871525880376,100.0,0.0
2023,2,rural,20.0,hombre,idioma,1,0.0,266.06871525880376,0.0,
2023,2,rural,20.0,hombre,otra_razon,1,0.0,266.06871525880376,0.0,
2023,2,rural,20.0,hombre,tiempo_de_espera,1,266.06871525880376,266.06871525880376,100.0,0.0
2023,2,rural,21.0,hombre,calidad_o_falta_de_personal,1,0.0,645.4722363832153,0.0,
2023,2,rural,21.0,hombre,desconocimiento,1,0.0,645.4722363832153,0.0,
2023,2,rural,21.0,hombre,distancia,1,0.0,645.4722363832153,0.0,
2023,2,rural,21.0,hombre,falta_de_dinero,1,0.0,645.4722363832153,0.0,
2023,2,rural,21.0,hombre,horarios,1,0.0,645.4722363832153,0.0,
2023,2,rural,21.0,hombre,idioma,1,0.0,645.4722363832153,0.0,
2023,2,rural,21.0,hombre,otra_razon,1,645.4722363832153,645.4722363832153,100.0,0.0
2023,2,rural,21.0,hombre,tiempo_de_espera,1,0.0,645.4722363832153,0.0,
2023,2,rural,23.0,hombre,calidad_o_falta_de_personal,1,385.1652367026048,385.1652367026048,100.0,0.0
2023,2,rural,23.0,hombre,desconocimiento,1,0.0,385.1652367026048,0.0,
2023,2,rural,23.0,hombre,distancia,1,0.0,385.1652367026048,0.0,
2023,2,rural,23.0,hombre,falta_de_dinero,1,0.0,385.1652367026048,0.0,
2023,2,rural,23.0,hombre,horarios,1,0.0,385.1652367026048,0.0,
2023,2,rural,23.0,hombre,idioma,1,0.0,385.1652367026048,0.0,
2023,2,rural,23.0,hombre,otra_razon,1,0.0,385.1652367026048,0.0,
2023,2,rural,23.0,hombre,tiempo_de_espera,1,385.1652367026048,385.1652367026048,100.0,0.0
2023,2,rural,23.0,mujer,calidad_o_falta_de_personal,1,0.0,460.59342889019797,0.0,
2023,2,rural,23.0,mujer,desconocimiento,1,0.0,460.59342889019797,0.0,
2023,2,rural,23.0,mujer,distancia,1,0.0,460.59342889019797,0.0,
2023,2,rural,23.0,mujer,falta_de_dinero,1,0.0,460.59342889019797,0.0,
2023,2,rural,23.0,mujer,horarios,1,0.0,460.59342889019797,0.0,
2023,2,rural,23.0,mujer,idioma,1,0.0,460.59342889019797,0.0,
2023,2,rural,23.0,mujer,otra_razon,1,460.59342889019797,460.59342889019797,100.0,0.0
2023,2,rural,23.0,mujer,tiempo_de_espera,1,460.59342889019797,460.59342889019797,100.0,0.0
2023,2,rural,25.0,hombre,calidad_o_falta_de_personal,2,385.1652367026048,845.7586655928028,45.540796963946875,0.8016177636420276
2023,2,rural,25.0,hombre,desconocimiento,2,0.0,845.7586655928028,0.0,
2023,2,rural,25.0,hombre,distancia,2,385.1652367026048,845.7586655928028,45.540796963946875,0.8016177636420276
2023,2,rural,25.0,hombre,falta_de_dinero,2,0.0,845.7586655928028,0.0,
2023,2,rural,25.0,hombre,horarios,2,0.0,845.7586655928028,0.0,
2023,2,rural,25.0,hombre,idioma,2,0.0,845.7586655928028,0.0,
2023,2,rural,25.0,hombre,otra_razon,2,0.0,845.7586655928028,0.0,
2023,2,rural,25.0,hombre,tiempo_de_espera,2,460.59342889019797,845.7586655928028,54.45920303605312,0.6703423807459469
2023,2,rural,27.0,hombre,calidad_o_falta_de_personal,1,527.1331925385006,527.1331925385006,100.0,0.0
2023,2,rural,27.0,hombre,desconocimiento,1,0.0,527.1331925385006,0.0,
2023,2,rural,27.0,hombre,distancia,1,0.0,527.1331925385006,0.0,
2023,2,rural,27.0,hombre,falta_de_dinero,1,0.0,527.1331925385006,0.0,
2023,2,rural,27.0,hombre,horarios,1,527.1331925385006,527.1331925385006,100.0,0.0
2023,2,rural,27.0,hombre,idioma,1,0.0,527.1331925385006,0.0,
2023,2,rural,27.0,hombre,otra_razon,1,0.0,527.1331925385006,0.0,
2023,2,rural,27.0,hombre,tiempo_de_espera,1,527.1331925385006,527.1331925385006,100.0,0.0
2023,2,rural,28.0,mujer,calidad_o_falta_de_personal,2,0.0,987.7266214286985,0.0,
2023,2,rural,28.0,mujer,desconocimiento,2,0.0,987.7266214286985,0.0,
2023,2,rural,28.0,mujer,distancia,2,460.59342889019797,987.7266214286985,46.63167104111985,0.7855605320005814
2023,2,rural,28.0,mujer,falta_de_dinero,2,0.0,987.7266214286985,0.0,
2023,2,rural,28.0,mujer,horarios,2,0.0,987.7266214286985,0.0,
2023,2,rural,28.0,mujer,idioma,2,0.0,987.7266214286985,0.0,
2023,2,rural,28.0,mujer,otra_razon,2,527.1331925385006,987.7266214286985,53.36832895888014,0.6863996123873932
2023,2,rural,28.0,mujer,tiempo_de_espera,2,527.1331925385006,987.7266214286985,53.36832895888014,0.6863996123873932
2023,2,urbana,16.0,hombre,calidad_o_falta_de_personal,1,0.0,198.33299571583177,0.0,
2023,2,urbana,16.0,hombre,desconocimiento,1,0.0,198.33299571583177,0.0,
2023,2,urbana,16.0,hombre,distancia,1,0.0,198.33299571583177,0.0,
2023,2,urbana,16.0,hombre,falta_de_dinero,1,0.0,198.33299571583177,0.0,
2023,2,urbana,16.0,hombre,horarios,1,0.0,198.33299571583177,0.0,
2023,2,urbana,16.0,hombre,idioma,1,0.0,198.33299571583177,0.0,
2023,2,urbana,16.0,hombre,otra_razon,1,198.33299571583177,198.33299571583177,100.0,0.0
2023,2,urbana,16.0,hombre,tiempo_de_espera,1,0.0,198.33299571583177,0.0,
2023,2,urbana,17.0,hombre,calidad_o_falta_de_personal,1,0.0,217.17813981126838,0.0,
2023,2,urbana,17.0,hombre,desconocimiento,1,217.17813981126838,217.17813981126838,100.0,0.0
2023,2,urbana,17.0,hombre,distancia,1,0.0,217.17813981126838,0.0,
2023,2,urbana,17.0,hombre,falta_de_dinero,1,0.0,217.17813981126838,0.0,
2023,2,urbana,17.0,hombre,horarios,1,0.0,217.17813981126838,0.0,
2023,2,urbana,17.0,hombre,idioma,1,0.0,217.17813981126838,0.0,
2023,2,urbana,17.0,hombre,otra_razon,1,0.0,217.17813981126838,0.0,
2023,2,urbana,17.0,hombre,tiempo_de_espera,1,0.0,217.17813981126838,0.0,
2023,2,urbana,17.0,mujer,calidad_o_falta_de_personal,4,276.66877735981154,1331.3396893309796,20.78123108452075,0.9274729676292949
2023,2,urbana,17.0,mujer,desconocimiento,4,276.66877735981154,1331.3396893309796,20.78123108452075,0.9274729676292949
2023,2,urbana,17.0,mujer,distancia,4,276.66877735981154,1331.3396893309796,20.78123108452075,0.9274729676292949
2023,2,urbana,17.0,mujer,falta_de_dinero,4,0.0,1331.3396893309796,0.0,
2023,2,urbana,17.0,mujer,horarios,4,276.66877735981154,1331.3396893309796,20.78123108452075,0.9274729676292949
2023,2,urbana,17.0,mujer,idioma,4,276.66877735981154,1331.3396893309796,20.78123108452075,0.9274729676292949
2023,2,urbana,17.0,mujer,otra_razon,4,1054.6709119711682,1331.3396893309796,79.21876891547926,0.24330130761707014
2023,2,urbana,17.0,mujer,tiempo_de_espera,4,276.66877735981154,1331.3396893309796,20.78123108452075,0.9274729676292949
2023,2,urbana,18.0,hombre,calidad_o_falta_de_personal,1,0.0,198.33299571583177,0.0,
2023,2,urbana,18.0,hombre,desconocimiento,1,0.0,198.33299571583177,0.0,
2023,2,urbana,18.0,hombre,distancia,1,0.0,198.33299571583177,0.0,
2023,2,urbana,18.0,hombre,falta_de_dinero,1,0.0,198.33299571583177,0.0,
2023,2,urbana,18.0,hombre,horarios,1,0.0,198.33299571583177,0.0,
2023,2,urbana,18.0,hombre,idioma,1,0.0,198.33299571583177,0.0,
2023,2,urbana,18.0,hombre,otra_razon,1,198.33299571583177,198.33299571583177,100.0,0.0
2023,2,urbana,18.0,hombre,tiempo_de_espera,1,0.0,198.33299571583177,0.0,
2023,2,urbana,18.0,mujer,calidad_o_falta_de_personal,1,469.81738205932083,469.81738205932083,100.0,0.0
2023,2,urbana,18.0,mujer,desconocimiento,1,0.0,469.81738205932083,0.0,
2023,2,urbana,18.0,mujer,distancia,1,0.0,469.81738205932083,0.0,
2023,2,urbana,18.0,mujer,falta_de_dinero,1,0.0,469.81738205932083,0.0,
2023,2,urbana,18.0,mujer,horarios,1,0.0,469.81738205932083,0.0,
2023,2,urbana,18.0,mujer,idioma,1,0.0,469.81738205932083,0.0,
2023,2,urbana,18.0,mujer,otra_razon,1,0.0,469.81738205932083,0.0,
2023,2,urbana,18.0,mujer,tiempo_de_espera,1,0.0,469.81738205932083,0.0,
2023,2,urbana,19.0,hombre,calidad_o_falta_de_personal,2,0.0,491.3579370463906,0.0,
2023,2,urbana,19.0,hombre,desconocimiento,2,0.0,491.3579370463906,0.0,
2023,2,urbana,19.0,hombre,distancia,2,0.0,491.3579370463906,0.0,
2023,2,urbana,19.0,hombre,falta_de_dinero,2,0.0,491.3579370463906,0.0,
2023,2,urbana,19.0,hombre,horarios,2,0.0,491.3579370463906,0.0,
2023,2,urbana,19.0,hombre,idioma,2,0.0,491.3579370463906,0.0,
2023,2,urbana,19.0,hombre,otra_razon,2,491.3579370463906,491.3579370463906,100.0,0.0
2023,2,urbana,19.0,hombre,tiempo_de_espera,2,0.0,491.3579370463906,0.0,
2023,2,urbana,19.0,mujer,calidad_o_falta_de_personal,2,0.0,510.2585053780168,0.0,
2023,2,urbana,19.0,mujer,desconocimiento,2,0.0,510.2585053780168,0.0,
2023,2,urbana,19.0,mujer,distancia,2,0.0,510.2585053780168,0.0,
2023,2,urbana,19.0,mujer,falta_de_dinero,2,0.0,510.2585053780168,0.0,
2023,2,urbana,19.0,mujer,horarios,2,0.0,510.2585053780168,0.0,
2023,2,urbana,19.0,mujer,idioma,2,0.0,510.2585053780168,0.0,
2023,2,urbana,19.0,mujer,otra_razon,2,510.2585053780168,510.2585053780168,100.0,0.0
2023,2,urbana,19.0,mujer,tiempo_de_espera,2,0.0,510.2585053780168,0.0,
2023,2,urbana,21.0,hombre,calidad_o_falta_de_personal,5,0.0,1233.3153733631395,0.0,
2023,2,urbana,21.0,hombre,desconocimiento,5,0.0,1233.3153733631395,0.0,
2023,2,urbana,21.0,hombre,distancia,5,0.0,1233.3153733631395,0.0,
2023,2,urbana,21.0,hombre,falta_de_dinero,5,235.0112625868854,1233.3153733631395,19.05524472187766,0.9133809791710846
2023,2,urbana,21.0,hombre,horarios,5,0.0,1233.3153733631395,0.0,
2023,2,urbana,21.0,hombre,idioma,5,0.0,1233.3153733631395,0.0,
2023,2,urbana,21.0,hombre,otra_razon,5,723.1689740891688,1233.3153733631395,58.63617609153386,0.37544996425111676
2023,2,urbana,21.0,hombre,tiempo_de_espera,5,275.1351366870853,1233.3153733631395,22.308579186588478,0.87571360243254
2023,2,urbana,22.0,hombre,calidad_o_falta_de_personal,1,0.0,162.51544662429333,0.0,
2023,2,urbana,22.0,hombre,desconocimiento,1,0.0,162.51544662429333,0.0,
2023,2,urbana,22.0,hombre,distancia,1,0.0,162.51544662429333,0.0,
2023,2,urbana,22.0,hombre,falta_de_dinero,1,0.0,162.51544662429333,0.0,
2023,2,urbana,22.0,hombre,horarios,1,0.0,162.51544662429333,0.0,
