gestion,codigo_departamento,area,edad,sexo,medida,observaciones,poblacion_estimada,valor,cv
2023,1,rural,16,mujer,mediana,1,117.27309795759848,15.0,0.0
2023,1,rural,16,mujer,promedio,1,117.27309795759848,15.0,0.0
2023,1,rural,17,mujer,mediana,1,235.77805618786078,17.0,0.0
2023,1,rural,17,mujer,promedio,1,235.77805618786078,17.0,0.0
2023,1,rural,18,mujer,mediana,3,397.406980569987,17.0,0.0
2023,1,rural,18,mujer,promedio,3,397.406980569987,15.816447897486306,0.05903092194935093
2023,1,rural,19,mujer,mediana,2,195.64499163893333,15.0,0.07975139908606169
2023,1,rural,19,mujer,promedio,2,195.64499163893333,15.607433224206423,0.03832375795257496
2023,1,rural,20,hombre,mediana,1,301.7511446281864,17.0,0.0
2023,1,rural,20,hombre,promedio,1,301.7511446281864,17.0,0.0
2023,1,rural,20,mujer,mediana,2,257.5351736410862,18.0,0.0
2023,1,rural,20,mujer,promedio,2,257.5351736410862,17.545698924731184,0.021194220533071063
2023,1,rural,21,mujer,mediana,4,368.0274760832469,18.0,0.09329328530888373
2023,1,rural,21,mujer,promedio,4,368.0274760832469,19.07124235951147,0.05047827191806813
2023,1,rural,22,hombre,mediana,1,1472.6941741305789,18.0,0.0
2023,1,rural,22,hombre,promedio,1,1472.6941741305789,18.0,0.0
2023,1,rural,22,mujer,mediana,7,1984.3234785133993,18.0,0.06031762296851896
2023,1,rural,22,mujer,promedio,7,1984.3234785133993,18.55959326219351,0.03854380331239387
2023,1,rural,23,hombre,mediana,1,301.7511446281864,20.0,0.0
2023,1,rural,23,hombre,promedio,1,301.7511446281864,20.0,0.0
2023,1,rural,23,mujer,mediana,9,958.3069076293029,19.0,0.06439340054965884
2023,1,rural,23,mujer,promedio,9,958.3069076293029,18.545460157948604,0.03342633882940386
2023,1,rural,24,hombre,mediana,3,1481.852333768879,19.0,0.10111979524360143
2023,1,rural,24,hombre,promedio,3,1481.852333768879,20.265177861379662,0.05423184951137099
2023,1,rural,24,mujer,mediana,6,884.7397142511041,19.0,0.045972447684058435
2023,1,rural,24,mujer,promedio,6,884.7397142511041,16.531473338726954,0.1252136077247106
2023,1,rural,25,hombre,mediana,1,186.15273805381085,18.0,0.0
2023,1,rural,25,hombre,promedio,1,186.15273805381085,18.0,0.0
2023,1,rural,25,mujer,mediana,5,653.3982576212024,20.0,0.020760291656179347
2023,1,rural,25,mujer,promedio,5,653.3982576212024,20.07850919880654,0.03133544965274809
2023,1,rural,26,hombre,mediana,3,758.3117313896337,22.0,0.0
2023,1,rural,26,hombre,promedio,3,758.3117313896337,21.500235763679076,0.020566878837564202
2023,1,rural,26,mujer,mediana,7,1447.5038828183851,22.0,0.12432076677240854
2023,1,rural,26,mujer,promedio,7,1447.5038828183851,20.050667159696076,0.06763842194201407
2023,1,rural,27,hombre,mediana,1,389.25237905143996,18.0,0.0
2023,1,rural,27,hombre,promedio,1,389.25237905143996,18.0,0.0
2023,1,rural,27,mujer,mediana,10,1579.385370031759,19.0,0.028566256483131644
2023,1,rural,27,mujer,promedio,10,1579.385370031759,19.8733357913222,0.032053232250978246
2023,1,rural,28,hombre,mediana,5,2647.822466857091,23.0,0.01934661588265986
2023,1,rural,28,hombre,promedio,5,2647.822466857091,23.262658603807456,0.01762037741885147
2023,1,rural,28,mujer,mediana,8,1278.589837512376,21.0,0.09683644478142889
2023,1,rural,28,mujer,promedio,8,1278.589837512376,21.290095881746655,0.05054504782219325
2023,1,urbana,17,mujer,mediana,3,335.34445905900765,17.0,0.0
2023,1,urbana,17,mujer,promedio,3,335.34445905900765,16.539097236733507,0.01840685191426347
2023,1,urbana,18,mujer,mediana,1,122.96190108128567,17.0,0.0
2023,1,urbana,18,mujer,promedio,1,122.96190108128567,17.0,0.0
2023,1,urbana,19,mujer,mediana,1,98.53982685212124,15.0,0.0
2023,1,urbana,19,mujer,promedio,1,98.53982685212124,15.0,0.0
2023,1,urbana,20,mujer,mediana,4,432.04069331079495,19.0,0.08679517433765523
2023,1,urbana,20,mujer,promedio,4,432.04069331079495,18.326790634585446,0.04510364090745275
2023,1,urbana,21,hombre,mediana,2,691.7415576454027,18.0,0.0
2023,1,urbana,21,hombre,promedio,2,691.7415576454027,16.551031760379566,0.06401005909125315
2023,1,urbana,21,mujer,mediana,5,776.8159636112665,17.0,0.053764023457383306
2023,1,urbana,21,mujer,promedio,5,776.8159636112665,17.632706965194,0.043757261986776964
2023,1,urbana,22,hombre,mediana,2,728.1188177523106,22.0,0.0
2023,1,urbana,22,hombre,promedio,2,728.1188177523106,22.000000000000004,1.1591925117445052e-16
2023,1,urbana,22,mujer,mediana,6,696.4273412793842,19.0,0.0201184550406848
2023,1,urbana,22,mujer,promedio,6,696.4273412793842,18.739764566053157,0.036261554961181816
2023,1,urbana,23,hombre,mediana,7,2483.258050270089,20.0,0.058642965610043084
2023,1,urbana,23,hombre,promedio,7,2483.258050270089,20.723877768134464,0.027310314652040837
2023,1,urbana,23,mujer,mediana,12,1651.493468371147,20.0,0.049728290030447195
2023,1,urbana,23,mujer,promedio,12,1651.493468371147,19.520778999762637,0.03028125153402347
2023,1,urbana,24,hombre,mediana,2,540.8871860173392,16.0,0.333818535466867
2023,1,urbana,24,hombre,promedio,2,540.8871860173392,19.054961591955415,0.14014975946539734
2023,1,urbana,24,mujer,mediana,11,1323.0073009289176,17.0,0.03608040459454272
2023,1,urbana,24,mujer,promedio,11,1323.0073009289176,18.36108819724414,0.03882675531938672
2023,1,urbana,25,hombre,mediana,3,1154.7778698823295,21.0,0.08390049473902117
2023,1,urbana,25,hombre,promedio,3,1154.7778698823295,20.656272769105698,0.03911548212291369
2023,1,urbana,25,mujer,mediana,18,2423.9028018639187,19.0,0.05523549427591839
2023,1,urbana,25,mujer,promedio,18,2423.9028018639187,19.590196238765884,0.028494090850993734
2023,1,urbana,26,hombre,mediana,5,1870.047141924812,21.0,0.08519719145551348
2023,1,urbana,26,hombre,promedio,5,1870.047141924812,22.55860261474394,0.04925605302805141
2023,1,urbana,26,mujer,mediana,10,1500.5298195967155,18.0,0.07299984527075323
2023,1,urbana,26,mujer,promedio,10,1500.5298195967155,18.462959223912666,0.05654425295984988
2023,1,urbana,27,hombre,mediana,2,682.3417530301255,19.0,0.07198268247426053
2023,1,urbana,27,hombre,promedio,2,682.3417530301255,19.818587252943477,0.03450475428837195
2023,1,urbana,27,mujer,mediana,17,2074.7702271471976,19.0,0.03750011650145665
2023,1,urbana,27,mujer,promedio,17,2074.7702271471976,18.700388758304037,0.03911507897255343
2023,1,urbana,28,hombre,mediana,3,1068.1690804730292,24.0,0.017358390013053605
2023,1,urbana,28,hombre,promedio,3,1068.1690804730292,24.203450953225815,0.033418066947322404
2023,1,urbana,28,mujer,mediana,12,1654.1040629567556,22.0,0.06138490741333393
2023,1,urbana,28,mujer,promedio,12,1654.1040629567556,20.489264277485223,0.06319264585236549
2023,2,rural,17,mujer,mediana,2,988.5919313748835,15.0,0.04620458373693523
2023,2,rural,17,mujer,promedio,2,988.5919313748835,15.429550078901139,0.022459136932377336
2023,2,rural,18,mujer,mediana,2,1096.1608890654725,15.0,0.0738993189523918
2023,2,rural,18,mujer,promedio,2,1096.1608890654725,15.535049081455423,0.03567706089867159
2023,2,rural,19,mujer,mediana,4,1655.0736355191132,17.0,0.01960752451988581
2023,2,rural,19,mujer,promedio,4,1655.0736355191132,16.827112131810367,0.020894076733693638
2023,2,rural,20,hombre,mediana,1,561.3086591560991,18.0,0.0
2023,2,rural,20,hombre,promedio,1,561.3086591560991,18.0,0.0
2023,2,rural,20,mujer,mediana,5,1876.5134672547833,19.0,0.017575281052003223
2023,2,rural,20,mujer,promedio,5,1876.5134672547833,18.79405904578977,0.014557834108001044
2023,2,rural,21,hombre,mediana,1,1057.05622764017,15.0,0.0
2023,2,rural,21,hombre,promedio,1,1057.05622764017,15.0,0.0
2023,2,rural,21,mujer,mediana,9,3556.52606980341,19.0,0.028055913144711925
2023,2,rural,21,mujer,promedio,9,3556.52606980341,18.079670952575302,0.035506187555438794
2023,2,rural,22,hombre,mediana,1,748.2932421781599,21.0,0.0
2023,2,rural,22,hombre,promedio,1,748.2932421781599,21.0,0.0
2023,2,rural,22,mujer,mediana,8,3100.7206307524993,18.0,0.09114033722106762
2023,2,rural,22,mujer,promedio,8,3100.7206307524993,18.140997394938676,0.04937476675346658
2023,2,rural,23,hombre,mediana,5,6522.074043075548,21.0,0.022884187708556714
2023,2,rural,23,hombre,promedio,5,6522.074043075548,21.329537187121353,0.015289184914467423
2023,2,rural,23,mujer,mediana,8,3271.9685497798937,19.0,0.05164725074866919
2023,2,rural,23,mujer,promedio,8,3271.9685497798937,19.09749706197176,0.026952610136105063
2023,2,rural,24,hombre,mediana,2,2814.5619909112975,17.0,0.11311566818633674
2023,2,rural,24,hombre,promedio,2,2814.5619909112975,17.982456140350873,0.053467845108565955
2023,2,rural,24,mujer,mediana,16,6880.550572929953,18.0,0.04504698176139044
2023,2,rural,24,mujer,promedio,16,6880.550572929953,17.870868383676324,0.043706541630645385
2023,2,rural,25,hombre,mediana,3,3129.944163042619,20.0,0.1497546985511341
2023,2,rural,25,hombre,promedio,3,3129.944163042619,21.032048687539483,0.06911953460760742
2023,2,rural,25,mujer,mediana,16,7148.0089433301655,18.0,0.034967246427107766
2023,2,rural,25,mujer,promedio,16,7148.0089433301655,18.623428298980595,0.023018069778165163
2023,2,rural,26,hombre,mediana,2,2330.936304826045,21.0,0.0
2023,2,rural,26,hombre,promedio,2,2330.936304826045,20.56202099697971,0.023526610472813066
2023,2,rural,26,mujer,mediana,11,4169.200260674208,19.0,0.11804307942539145
2023,2,rural,26,mujer,promedio,11,4169.200260674208,19.338514390149776,0.060254699274441464
2023,2,rural,27,hombre,mediana,5,5782.845869129787,20.0,0.044697602978708825
2023,2,rural,27,hombre,promedio,5,5782.845869129787,20.58443537580865,0.02263228191498251
2023,2,rural,27,mujer,mediana,15,5597.925364936172,20.0,0.06888026733528216
2023,2,rural,27,mujer,promedio,15,5597.925364936172,20.82459311268025,0.03797910389790691
2023,2,rural,28,mujer,mediana,17,6951.870820517659,17.0,0.051120253342041275
2023,2,rural,28,mujer,promedio,17,6951.870820517659,17.74339817769095,0.03370160669748623
2023,2,urbana,16,mujer,mediana,2,355.374110684117,16.0,0.0
2023,2,urbana,16,mujer,promedio,2,355.374110684117,15.533283470456245,0.022934841959598565
2023,2,urbana,18,mujer,mediana,4,1381.9742878461452,16.0,0.0
2023,2,urbana,18,mujer,promedio,4,1381.9742878461452,16.23886572664019,0.012944107356471314
2023,2,urbana,19,hombre,mediana,1,1045.645739574908,17.0,0.0
2023,2,urbana,19,hombre,promedio,1,1045.645739574908,17.0,0.0
2023,2,urbana,19,mujer,mediana,6,1596.7826903552755,18.0,0.06871670045042984
2023,2,urbana,19,mujer,promedio,6,1596.7826903552755,17.547956223175873,0.03153573374998212
2023,2,urbana,20,mujer,mediana,6,1460.084183806606,18.0,0.06685894912367545
2023,2,urbana,20,mujer,promedio,6,1460.084183806606,18.307393104322422,0.027069445643957666
2023,2,urbana,21,hombre,mediana,1,825.2400199586284,21.0,0.0
2023,2,urbana,21,hombre,promedio,1,825.2400199586284,21.0,0.0
2023,2,urbana,21,mujer,mediana,8,2565.2222708931463,19.0,0.019920037361231685
2023,2,urbana,21,mujer,promedio,8,2565.2222708931463,19.490168113158127,0.02070478589368526
2023,2,urbana,22,hombre,mediana,6,4084.704472204521,21.0,0.0
2023,2,urbana,22,hombre,promedio,6,4084.704472204521,20.393864157973066,0.021717344403709614
2023,2,urbana,22,mujer,mediana,12,2693.0033715114896,19.0,0.056856105265445524
2023,2,urbana,22,mujer,promedio,12,2693.0033715114896,18.82652833094577,0.027992346081158765
2023,2,urbana,23,hombre,mediana,5,2770.29431376272,21.0,0.039216062514408144
2023,2,urbana,23,hombre,promedio,5,2770.29431376272,20.77838492314746,0.031443302705532326
2023,2,urbana,23,mujer,mediana,28,7913.268849554126,18.0,0.02036821504492361
2023,2,urbana,23,mujer,promedio,28,7913.268849554126,18.411378818450032,0.019735220737606366
2023,2,urbana,24,hombre,mediana,5,4094.983696741364,20.0,0.15050097908424878
2023,2,urbana,24,hombre,promedio,5,4094.983696741364,19.16767727976235,0.07980433135738181
2023,2,urbana,24,mujer,mediana,27,6784.722377361483,19.0,0.021903942367445497
2023,2,urbana,24,mujer,promedio,27,6784.722377361483,19.11319242164033,0.01981250545485762
2023,2,urbana,25,hombre,mediana,7,5153.461905755213,19.0,0.06144303560423638
2023,2,urbana,25,hombre,promedio,7,5153.461905755213,20.052283089196553,0.038725429640026066
2023,2,urbana,25,mujer,mediana,22,6017.728791117668,21.0,0.043271817768042196
2023,2,urbana,25,mujer,promedio,22,6017.728791117668,21.289468372172912,0.0298577507477964
2023,2,urbana,26,hombre,mediana,3,2182.815052791907,22.0,0.14443086752264886
2023,2,urbana,26,hombre,promedio,3,2182.815052791907,20.978557504873297,0.06260744478432262
2023,2,urbana,26,mujer,mediana,36,10474.296237496143,20.0,0.03740951102406012
2023,2,urbana,26,mujer,promedio,36,10474.296237496143,20.720891526630737,0.02580901191380439
2023,2,urbana,27,hombre,mediana,4,3793.581352887833,26.0,0.05387548298656465
2023,2,urbana,27,hombre,promedio,4,3793.581352887833,24.864223396440067,0.038310850946319336
2023,2,urbana,27,mujer,mediana,43,11393.666653482494,21.0,0.022583992179434575
2023,2,urbana,27,mujer,promedio,43,11393.666653482494,21.28421401712648,0.02077638653644136
2023,2,urbana,28,hombre,mediana,5,3963.3560028211205,22.0,0.09168901133603242
2023,2,urbana,28,hombre,promedio,5,3963.3560028211205,23.00582858563456,0.056459891076398296
2023,2,urbana,28,mujer,mediana,25,6265.075659678443,21.0,0.051803441061757924
2023,2,urbana,28,mujer,promedio,25,6265.075659678443,20.217305614591304,0.03520954246392287
2023,3,rural,16,mujer,mediana,1,142.1212290194662,16.0,0.0
2023,3,rural,16,mujer,promedio,1,142.1212290194662,16.0,0.0
2023,3,rural,17,mujer,mediana,7,1532.0018670640015,16.0,0.0
2023,3,rural,17,mujer,promedio,7,1532.0018670640015,16.0,0.0
2023,3,rural,18,mujer,mediana,3,613.4331128823927,17.0,0.0362849066743226
2023,3,rural,18,mujer,promedio,3,613.4331128823927,17.20125885417359,0.026704216113565663
2023,3,rural,19,hombre,mediana,1,297.9583284984945,18.0,0.0
2023,3,rural,19,hombre,promedio,1,297.9583284984945,18.0,0.0
2023,3,rural,19,mujer,mediana,6,2428.9172354016778,17.0,0.04928491933374062
2023,3,rural,19,mujer,promedio,6,2428.9172354016778,17.27578589804983,0.022769163409281205
2023,3,rural,20,mujer,mediana,9,2664.109712380659,18.0,0.08238888896531567
2023,3,rural,20,mujer,promedio,9,2664.109712380659,16.868475307080136,0.04843710520470652
2023,3,rural,21,hombre,mediana,1,2630.0120289379033,20.0,0.0
2023,3,rural,21,hombre,promedio,1,2630.0120289379033,20.0,0.0
2023,3,rural,21,mujer,mediana,9,2325.105363772458,19.0,0.013801557548779323
2023,3,rural,21,mujer,promedio,9,2325.105363772458,18.306160431972206,0.024176014958271496
2023,3,rural,22,hombre,mediana,3,1285.1710429652537,22.0,0.0
2023,3,rural,22,hombre,promedio,3,1285.1710429652537,21.320205800138908,0.022944999853338022
2023,3,rural,22,mujer,mediana,13,3230.219432435717,20.0,0.02348023529702395
2023,3,rural,22,mujer,promedio,13,3230.219432435717,18.58569285865672,0.038246470042784045
2023,3,rural,23,hombre,mediana,1,852.8063487329094,19.0,0.0
2023,3,rural,23,hombre,promedio,1,852.8063487329094,19.0,0.0
2023,3,rural,23,mujer,mediana,15,4367.091170160771,18.0,0.05953222527982248
2023,3,rural,23,mujer,promedio,15,4367.091170160771,17.795287903973783,0.03303059696398179
2023,3,rural,24,hombre,mediana,3,1629.4620606110398,20.0,0.21163482364994574
2023,3,rural,24,hombre,promedio,3,1629.4620606110398,19.90317286029158,0.0708881359890024
2023,3,rural,24,mujer,mediana,14,4184.722831213034,19.0,0.071472407054395
2023,3,rural,24,mujer,promedio,14,4184.722831213034,18.98302752304048,0.045527415273275876
2023,3,rural,25,hombre,mediana,5,3227.260832818037,23.0,0.028552860091639435
2023,3,rural,25,hombre,promedio,5,3227.260832818037,22.062833832375013,0.03416513429660461
2023,3,rural,25,mujer,mediana,18,5563.805144490963,18.0,0.08424846802754307
2023,3,rural,25,mujer,promedio,18,5563.805144490963,19.47821126795697,0.04062986337569725
2023,3,rural,26,hombre,mediana,3,3085.005024428465,24.0,0.14237267643592497
2023,3,rural,26,hombre,promedio,3,3085.005024428465,22.547606876491542,0.0785090452602315
2023,3,rural,26,mujer,mediana,11,2958.71237737671,17.0,0.13893655044833317
2023,3,rural,26,mujer,promedio,11,2958.71237737671,19.358111346032043,0.06480851121938876
2023,3,rural,27,hombre,mediana,3,1949.0328402295818,21.0,0.03388818267397123
2023,3,rural,27,hombre,promedio,3,1949.0328402295818,20.397996826839393,0.0416438517855653
2023,3,rural,27,mujer,mediana,17,4545.763245312748,19.0,0.06002584183916957
2023,3,rural,27,mujer,promedio,17,4545.763245312748,20.654091757886174,0.05341854735998382
2023,3,rural,28,hombre,mediana,8,5562.210589184479,20.0,0.08691137741190733
2023,3,rural,28,hombre,promedio,8,5562.210589184479,21.10417767303781,0.05852828191244474
2023,3,rural,28,mujer,mediana,21,5754.241041401699,18.0,0.09884811783773456
2023,3,rural,28,mujer,promedio,21,5754.241041401699,19.364382766640848,0.05866226661874781
2023,3,urbana,17,mujer,mediana,4,1362.421878120551,15.0,0.03785177994969544
2023,3,urbana,17,mujer,promedio,4,1362.421878120551,15.438510438364027,0.018388325140310507
2023,3,urbana,18,hombre,mediana,1,1213.049309080384,16.0,0.0
2023,3,urbana,18,hombre,promedio,1,1213.049309080384,16.0,0.0
2023,3,urbana,18,mujer,mediana,3,950.6868850054329,17.0,0.0
2023,3,urbana,18,mujer,promedio,3,950.6868850054329,16.618603326092376,0.017820662940453633
2023,3,urbana,19,hombre,mediana,2,1572.7855280881831,19.0,0.0
2023,3,urbana,19,hombre,promedio,2,1572.7855280881831,18.575315840621965,0.01888137743005284
2023,3,urbana,19,mujer,mediana,7,2813.6966893525105,17.0,0.02615494641993701
2023,3,urbana,19,mujer,promedio,7,2813.6966893525105,17.533656488430722,0.020219074053560347
2023,3,urbana,20,hombre,mediana,2,1658.7208635284342,19.0,0.0
2023,3,urbana,20,hombre,promedio,2,1658.7208635284342,18.265306122448983,0.03692311002726129
2023,3,urbana,20,mujer,mediana,7,2094.673494670758,18.0,0.08320743049391198
2023,3,urbana,20,mujer,promedio,7,2094.673494670758,17.92458043891175,0.03427934766715607
2023,3,urbana,21,hombre,mediana,3,1889.9612324063373,20.0,0.0
2023,3,urbana,21,hombre,promedio,3,1889.9612324063373,20.163376995502055,0.008475109254243638
2023,3,urbana,21,mujer,mediana,9,2792.6202060417168,18.0,0.09898402185529404
2023,3,urbana,21,mujer,promedio,9,2792.6202060417168,17.882649883182665,0.05389504046311328
2023,3,urbana,22,hombre,mediana,2,1256.9852205590246,21.0,0.0
2023,3,urbana,22,hombre,promedio,2,1256.9852205590246,20.108004447529062,0.034755234424519915
2023,3,urbana,22,mujer,mediana,9,3246.0516203734023,22.0,0.0
2023,3,urbana,22,mujer,promedio,9,3246.0516203734023,20.981627746073904,0.03150349979432097
2023,3,urbana,23,hombre,mediana,4,2111.8195180167063,20.0,0.0
2023,3,urbana,23,hombre,promedio,4,2111.8195180167063,19.752869464624336,0.011167096014898398
2023,3,urbana,23,mujer,mediana,13,4845.893953470722,18.0,0.05555391077219113
2023,3,urbana,23,mujer,promedio,13,4845.893953470722,18.760202988105682,0.043098149077105574
2023,3,urbana,24,hombre,mediana,2,1606.5127234578868,21.0,0.0
2023,3,urbana,24,hombre,promedio,2,1606.5127234578868,20.299633816274923,0.04024924304304255
2023,3,urbana,24,mujer,mediana,16,5390.774233953849,17.0,0.05292114332869341
2023,3,urbana,24,mujer,promedio,16,5390.774233953849,18.218547886657134,0.03312385037220628
2023,3,urbana,25,hombre,mediana,3,1817.2518690955878,22.0,0.0
2023,3,urbana,25,hombre,promedio,3,1817.2518690955878,21.097254575476086,0.0240947584449571
2023,3,urbana,25,mujer,mediana,17,4568.734946767424,19.0,0.06624806926790267
2023,3,urbana,25,mujer,promedio,17,4568.734946767424,20.25125480674127,0.03593673844877092
2023,3,urbana,26,hombre,mediana,6,4691.8011220890985,20.0,0.07202160400392774
2023,3,urbana,26,hombre,promedio,6,4691.8011220890985,20.723776280671288,0.05429531903226291
2023,3,urbana,26,mujer,mediana,21,6110.152742897269,20.0,0.06023946919071834
2023,3,urbana,26,mujer,promedio,21,6110.152742897269,19.6140886366336,0.04048578725677115
2023,3,urbana,27,hombre,mediana,2,2099.0317522168098,19.0,0.14962108970807483
2023,3,urbana,27,hombre,promedio,2,2099.0317522168098,20.393387664627888,0.06969907970180529
2023,3,urbana,27,mujer,mediana,21,7150.384423803304,20.0,0.04427164907701138
2023,3,urbana,27,mujer,promedio,21,7150.384423803304,20.3376842063111,0.026546343116241856
2023,3,urbana,28,hombre,mediana,13,9301.082294311065,22.0,0.04322581545126449
2023,3,urbana,28,hombre,promedio,13,9301.082294311065,22.637490780211436,0.03167196840678461
2023,3,urbana,28,mujer,mediana,28,8497.102024920236,20.0,0.08221385446792522
2023,3,urbana,28,mujer,promedio,28,8497.102024920236,20.412504871881936,0.04291308835500725
2023,4,rural,16,mujer,mediana,1,69.88517159912884,15.0,0.0
2023,4,rural,16,mujer,promedio,1,69.88517159912884,15.0,0.0
2023,4,rural,17,mujer,mediana,3,260.168940096101,17.0,0.0
2023,4,rural,17,mujer,promedio,3,260.168940096101,16.549768794921565,0.026291815002663574
2023,4,rural,18,mujer,mediana,1,117.13617542344602,18.0,0.0
2023,4,rural,18,mujer,promedio,1,117.13617542344602,18.0,0.0
2023,4,rural,19,mujer,mediana,5,465.96348816552444,19.0,0.0
2023,4,rural,19,mujer,promedio,5,465.96348816552444,18.118163633273955,0.025299338989909374
2023,4,rural,20,hombre,mediana,1,202.04018825654995,18.0,0.0
2023,4,rural,20,hombre,promedio,1,202.04018825654995,18.0,0.0
2023,4,rural,20,mujer,mediana,1,67.20629161682251,17.0,0.0
2023,4,rural,20,mujer,promedio,1,67.20629161682251,17.0,0.0
2023,4,rural,21,mujer,mediana,10,914.03744051168,19.0,0.04329960070181345
2023,4,rural,21,mujer,promedio,10,914.03744051168,18.48071004687732,0.035004214884945865
2023,4,rural,22,mujer,mediana,4,433.3581976558779,19.0,0.0188322188773605
2023,4,rural,22,mujer,promedio,4,433.3581976558779,19.2495428557473,0.035242970769125616
2023,4,rural,23,hombre,mediana,1,236.76584561314456,20.0,0.0
2023,4,rural,23,hombre,promedio,1,236.76584561314456,20.0,0.0
2023,4,rural,23,mujer,mediana,11,1060.8618900280896,18.0,0.030594221105494836
2023,4,rural,23,mujer,promedio,11,1060.8618900280896,18.367242415830567,0.038417928857181635
2023,4,rural,24,mujer,mediana,7,783.1117050464686,20.0,0.054402946509554725
2023,4,rural,24,mujer,promedio,7,783.1117050464686,18.545873977404867,0.0372524739009403
2023,4,rural,25,hombre,mediana,1,202.04018825654995,24.0,0.0
2023,4,rural,25,hombre,promedio,1,202.04018825654995,24.0,0.0
2023,4,rural,25,mujer,mediana,3,166.03098890880273,18.0,0.01958638416926967
