gestion,codigo_municipio,area,edad,sexo,numerador,denominador,valor
2024,10101,rural,16,hombre,83,184,45.108695652173914
2024,10101,rural,16,mujer,42,160,26.25
2024,10101,rural,17,hombre,61,165,36.96969696969697
2024,10101,rural,17,mujer,39,151,25.827814569536425
2024,10101,rural,18,hombre,82,149,55.033557046979865
2024,10101,rural,18,mujer,61,150,40.666666666666664
2024,10101,rural,19,hombre,58,145,40.0
2024,10101,rural,19,mujer,48,125,38.4
2024,10101,rural,20,hombre,34,139,24.46043165467626
2024,10101,rural,20,mujer,29,115,25.217391304347824
2024,10101,rural,21,hombre,31,119,26.050420168067227
2024,10101,rural,21,mujer,40,144,27.77777777777778
2024,10101,rural,22,hombre,39,144,27.083333333333332
2024,10101,rural,22,mujer,33,129,25.58139534883721
2024,10101,rural,23,hombre,52,169,30.76923076923077
2024,10101,rural,23,mujer,46,154,29.87012987012987
2024,10101,rural,24,hombre,48,167,28.74251497005988
2024,10101,rural,24,mujer,62,165,37.57575757575758
2024,10101,rural,25,hombre,56,182,30.76923076923077
2024,10101,rural,25,mujer,44,140,31.428571428571427
2024,10101,rural,26,hombre,46,148,31.08108108108108
2024,10101,rural,26,mujer,51,143,35.66433566433567
2024,10101,rural,27,hombre,64,157,40.76433121019108
2024,10101,rural,27,mujer,61,152,40.13157894736842
2024,10101,rural,28,hombre,53,138,38.405797101449274
2024,10101,rural,28,mujer,50,120,41.666666666666664
2024,10101,urbana,16,hombre,610,2565,23.78167641325536
2024,10101,urbana,16,mujer,472,2585,18.259187620889747
2024,10101,urbana,17,hombre,764,2744,27.842565597667637
2024,10101,urbana,17,mujer,569,2720,20.919117647058822
2024,10101,urbana,18,hombre,920,2971,30.96600471221811
2024,10101,urbana,18,mujer,681,3001,22.692435854715097
2024,10101,urbana,19,hombre,478,2886,16.562716562716563
2024,10101,urbana,19,mujer,312,3016,10.344827586206897
2024,10101,urbana,20,hombre,300,2869,10.456605088881144
2024,10101,urbana,20,mujer,196,2937,6.673476336397685
2024,10101,urbana,21,hombre,285,2897,9.837763203313774
2024,10101,urbana,21,mujer,233,3058,7.619359058207979
2024,10101,urbana,22,hombre,309,2876,10.744089012517385
2024,10101,urbana,22,mujer,259,3014,8.593231585932315
2024,10101,urbana,23,hombre,331,3018,10.96752816434725
2024,10101,urbana,23,mujer,313,3227,9.699411217849395
2024,10101,urbana,24,hombre,342,3113,10.986186957918406
2024,10101,urbana,24,mujer,330,3163,10.43313310148593
2024,10101,urbana,25,hombre,339,2815,12.042628774422734
2024,10101,urbana,25,mujer,314,2922,10.746064339493497
2024,10101,urbana,26,hombre,342,2778,12.311015118790497
2024,10101,urbana,26,mujer,357,2880,12.395833333333334
2024,10101,urbana,27,hombre,330,2576,12.81055900621118
2024,10101,urbana,27,mujer,373,2760,13.514492753623188
2024,10101,urbana,28,hombre,384,2653,14.474180173388616
2024,10101,urbana,28,mujer,399,2670,14.9438202247191
2024,10102,rural,16,hombre,25,93,26.881720430107528
2024,10102,rural,16,mujer,19,86,22.093023255813954
2024,10102,rural,17,hombre,32,78,41.02564102564103
2024,10102,rural,17,mujer,23,75,30.666666666666668
2024,10102,rural,18,hombre,42,75,56.0
2024,10102,rural,18,mujer,24,68,35.294117647058826
2024,10102,rural,19,hombre,21,59,35.59322033898305
2024,10102,rural,19,mujer,19,72,26.38888888888889
2024,10102,rural,20,hombre,17,82,20.73170731707317
2024,10102,rural,20,mujer,11,65,16.923076923076923
2024,10102,rural,21,hombre,18,73,24.65753424657534
2024,10102,rural,21,mujer,7,67,10.447761194029852
2024,10102,rural,22,hombre,12,67,17.91044776119403
2024,10102,rural,22,mujer,6,63,9.523809523809524
2024,10102,rural,23,hombre,16,74,21.62162162162162
2024,10102,rural,23,mujer,15,71,21.12676056338028
2024,10102,rural,24,hombre,15,68,22.058823529411764
2024,10102,rural,24,mujer,19,78,24.358974358974358
2024,10102,rural,25,hombre,17,65,26.153846153846153
2024,10102,rural,25,mujer,18,72,25.0
2024,10102,rural,26,hombre,18,75,24.0
2024,10102,rural,26,mujer,14,81,17.28395061728395
