gestion,codigo_municipio,area,edad,sexo,numerador,denominador,valor
2024,10101,rural,16,hombre,5,58,8.620689655172415
2024,10101,rural,16,mujer,2,29,6.896551724137931
2024,10101,rural,17,hombre,4,59,6.779661016949152
2024,10101,rural,17,mujer,1,38,2.6315789473684212
2024,10101,rural,18,hombre,12,77,15.584415584415584
2024,10101,rural,18,mujer,4,53,7.547169811320755
2024,10101,rural,19,hombre,5,90,5.555555555555555
2024,10101,rural,19,mujer,8,57,14.035087719298245
2024,10101,rural,20,hombre,8,87,9.195402298850574
2024,10101,rural,20,mujer,1,49,2.0408163265306123
2024,10101,rural,21,hombre,8,89,8.98876404494382
2024,10101,rural,21,mujer,3,81,3.7037037037037037
2024,10101,rural,22,hombre,7,95,7.368421052631579
2024,10101,rural,22,mujer,5,57,8.771929824561404
2024,10101,rural,23,hombre,14,115,12.173913043478262
2024,10101,rural,23,mujer,4,81,4.938271604938271
2024,10101,rural,24,hombre,11,105,10.476190476190476
2024,10101,rural,24,mujer,5,84,5.9523809523809526
2024,10101,rural,25,hombre,7,120,5.833333333333333
2024,10101,rural,25,mujer,3,67,4.477611940298507
2024,10101,rural,26,hombre,12,114,10.526315789473685
2024,10101,rural,26,mujer,4,75,5.333333333333333
2024,10101,rural,27,hombre,13,130,10.0
2024,10101,rural,27,mujer,4,83,4.819277108433735
2024,10101,rural,28,hombre,13,112,11.607142857142858
2024,10101,rural,28,mujer,2,74,2.7027027027027026
2024,10101,urbana,16,hombre,36,594,6.0606060606060606
2024,10101,urbana,16,mujer,19,478,3.9748953974895396
2024,10101,urbana,17,hombre,40,753,5.3120849933598935
2024,10101,urbana,17,mujer,22,588,3.741496598639456
2024,10101,urbana,18,hombre,65,959,6.777893639207508
2024,10101,urbana,18,mujer,33,852,3.8732394366197185
2024,10101,urbana,19,hombre,76,1111,6.840684068406841
2024,10101,urbana,19,mujer,34,883,3.8505096262740657
2024,10101,urbana,20,hombre,72,1230,5.853658536585366
2024,10101,urbana,20,mujer,23,997,2.3069207622868606
2024,10101,urbana,21,hombre,78,1327,5.87792012057272
2024,10101,urbana,21,mujer,45,1085,4.147465437788019
2024,10101,urbana,22,hombre,80,1488,5.376344086021505
2024,10101,urbana,22,mujer,49,1214,4.036243822075782
2024,10101,urbana,23,hombre,92,1660,5.542168674698795
2024,10101,urbana,23,mujer,38,1451,2.618883528600965
2024,10101,urbana,24,hombre,129,1841,7.007061379684954
2024,10101,urbana,24,mujer,52,1587,3.2766225582860744
2024,10101,urbana,25,hombre,125,1863,6.709608158883521
2024,10101,urbana,25,mujer,64,1560,4.102564102564102
2024,10101,urbana,26,hombre,124,1931,6.4215432418436045
2024,10101,urbana,26,mujer,64,1597,4.007514088916719
2024,10101,urbana,27,hombre,113,1814,6.229327453142227
2024,10101,urbana,27,mujer,64,1630,3.9263803680981595
2024,10101,urbana,28,hombre,132,1999,6.603301650825412
2024,10101,urbana,28,mujer,81,1650,4.909090909090909
2024,10102,rural,16,hombre,3,35,8.571428571428571
2024,10102,rural,16,mujer,3,15,20.0
2024,10102,rural,17,hombre,5,34,14.705882352941176
2024,10102,rural,17,mujer,4,19,21.05263157894737
2024,10102,rural,18,hombre,7,33,21.21212121212121
2024,10102,rural,18,mujer,9,25,36.0
2024,10102,rural,19,hombre,12,31,38.70967741935484
2024,10102,rural,19,mujer,8,31,25.806451612903224
2024,10102,rural,20,hombre,12,54,22.22222222222222
2024,10102,rural,20,mujer,17,37,45.945945945945944
2024,10102,rural,21,hombre,11,56,19.642857142857142
2024,10102,rural,21,mujer,5,30,16.666666666666668
2024,10102,rural,22,hombre,14,46,30.434782608695652
2024,10102,rural,22,mujer,7,30,23.333333333333332
2024,10102,rural,23,hombre,14,54,25.925925925925927
2024,10102,rural,23,mujer,17,38,44.73684210526316
2024,10102,rural,24,hombre,16,52,30.76923076923077
2024,10102,rural,24,mujer,11,48,22.916666666666668
2024,10102,rural,25,hombre,16,55,29.09090909090909
2024,10102,rural,25,mujer,10,40,25.0
2024,10102,rural,26,hombre,16,54,29.62962962962963
2024,10102,rural,26,mujer,14,54,25.925925925925927
2024,10102,rural,27,hombre,13,64,20.3125
2024,10102,rural,27,mujer,11,41,26.829268292682926
2024,10102,rural,28,hombre,17,61,27.868852459016395
2024,10102,rural,28,mujer,18,52,34.61538461538461
2024,10103,rural,16,hombre,16,47,34.04255319148936
2024,10103,rural,16,mujer,5,25,20.0
2024,10103,rural,17,hombre,16,54,29.62962962962963
2024,10103,rural,17,mujer,12,45,26.666666666666668
2024,10103,rural,18,hombre,25,67,37.3134328358209
2024,10103,rural,18,mujer,12,43,27.906976744186046
2024,10103,rural,19,hombre,15,46,32.608695652173914
2024,10103,rural,19,mujer,12,41,29.26829268292683
2024,10103,rural,20,hombre,21,65,32.30769230769231
2024,10103,rural,20,mujer,12,38,31.57894736842105
2024,10103,rural,21,hombre,23,64,35.9375
2024,10103,rural,21,mujer,12,42,28.571428571428573
2024,10103,rural,22,hombre,15,50,30.0
2024,10103,rural,22,mujer,6,32,18.75
2024,10103,rural,23,hombre,17,60,28.333333333333332
2024,10103,rural,23,mujer,8,37,21.62162162162162
2024,10103,rural,24,hombre,10,55,18.181818181818183
2024,10103,rural,24,mujer,7,39,17.94871794871795
2024,10103,rural,25,hombre,22,62,35.483870967741936
2024,10103,rural,25,mujer,6,34,17.647058823529413
2024,10103,rural,26,hombre,16,59,27.11864406779661
2024,10103,rural,26,mujer,5,32,15.625
2024,10103,rural,27,hombre,23,57,40.35087719298246
2024,10103,rural,27,mujer,7,31,22.580645161290324
2024,10103,rural,28,hombre,10,55,18.181818181818183
2024,10103,rural,28,mujer,9,41,21.951219512195124
2024,10201,rural,16,hombre,4,27,14.814814814814815
2024,10201,rural,16,mujer,1,12,8.333333333333334
2024,10201,rural,17,hombre,2,25,8.0
2024,10201,rural,17,mujer,3,16,18.75
2024,10201,rural,18,hombre,4,30,13.333333333333334
2024,10201,rural,18,mujer,3,14,21.428571428571427
2024,10201,rural,19,hombre,3,25,12.0
2024,10201,rural,19,mujer,0,11,0.0
2024,10201,rural,20,hombre,3,21,14.285714285714286
2024,10201,rural,20,mujer,0,12,0.0
2024,10201,rural,21,hombre,4,30,13.333333333333334
2024,10201,rural,21,mujer,2,18,11.11111111111111
2024,10201,rural,22,hombre,5,27,18.51851851851852
2024,10201,rural,22,mujer,1,13,7.6923076923076925
2024,10201,rural,23,hombre,7,37,18.91891891891892
2024,10201,rural,23,mujer,4,18,22.22222222222222
2024,10201,rural,24,hombre,0,25,0.0
2024,10201,rural,24,mujer,1,14,7.142857142857143
2024,10201,rural,25,hombre,4,37,10.81081081081081
2024,10201,rural,25,mujer,2,21,9.523809523809524
2024,10201,rural,26,hombre,4,30,13.333333333333334
2024,10201,rural,26,mujer,2,18,11.11111111111111
2024,10201,rural,27,hombre,6,31,19.35483870967742
2024,10201,rural,27,mujer,1,21,4.761904761904762
2024,10201,rural,28,hombre,4,20,20.0
2024,10201,rural,28,mujer,1,25,4.0
2024,10202,rural,16,hombre,1,38,2.6315789473684212
2024,10202,rural,16,mujer,5,24,20.833333333333332
