gestion,codigo_departamento,area,edad,sexo,observaciones,numerador,denominador,valor,cv
2025,1,rural,16,mujer,1,0.0,184.7482344083975,0.0,
2025,1,rural,17,mujer,3,0.0,688.2120349091574,0.0,
2025,1,rural,19,mujer,3,0.0,654.4027751053318,0.0,
2025,1,rural,20,mujer,2,0.0,517.2643896788608,0.0,
2025,1,rural,21,mujer,3,0.0,779.8050674920747,0.0,
2025,1,rural,22,mujer,5,0.0,900.0887996969522,0.0,
2025,1,rural,23,mujer,4,0.0,1140.9264613097505,0.0,
2025,1,rural,24,mujer,8,0.0,1760.31222589015,0.0,
2025,1,rural,25,mujer,2,0.0,1076.483514773351,0.0,
2025,1,rural,26,mujer,1,0.0,108.49927681908807,0.0,
2025,1,rural,27,mujer,5,0.0,1511.9851177343203,0.0,
2025,1,rural,28,mujer,6,0.0,542.51586104027,0.0,
2025,1,urbana,17,mujer,1,0.0,98.9755904289445,0.0,
2025,1,urbana,19,mujer,4,0.0,821.3845815922945,0.0,
2025,1,urbana,20,mujer,3,176.7398496278427,617.1109095426941,28.63988415936684,0.8743269830830723
2025,1,urbana,22,mujer,1,0.0,213.3961282312004,0.0,
2025,1,urbana,23,mujer,5,0.0,810.0458461449737,0.0,
2025,1,urbana,24,mujer,6,388.5147099899812,1247.773235463801,31.136643978869216,0.5931307659495882
2025,1,urbana,25,mujer,8,0.0,1840.7473435207967,0.0,
2025,1,urbana,26,mujer,10,0.0,3013.28038860377,0.0,
2025,1,urbana,27,mujer,10,392.74389462959334,3108.7156928654267,12.633638242665599,0.999172576363543
2025,1,urbana,28,mujer,17,490.0514012408365,4600.115878504657,10.653022971241665,0.647356298097153
2025,2,rural,16,mujer,1,0.0,728.6053713512063,0.0,
2025,2,rural,18,mujer,4,0.0,3689.880154896815,0.0,
2025,2,rural,19,mujer,6,991.4691522998237,3973.8463275907884,24.949861433139983,0.8785192365332647
2025,2,rural,20,mujer,8,0.0,6460.5560541823725,0.0,
2025,2,rural,21,mujer,5,682.6689834618959,6166.5429041190955,11.070530021057506,1.0268796146389734
2025,2,rural,22,mujer,7,559.7642288635867,5502.979534343103,10.172020909221978,0.9380414528810262
2025,2,rural,23,mujer,6,0.0,7884.489919309813,0.0,
2025,2,rural,24,mujer,2,0.0,733.4346842723387,0.0,
2025,2,rural,25,mujer,9,0.0,11062.771358788465,0.0,
2025,2,rural,26,mujer,7,733.1101271634941,5355.441712858339,13.689069295690533,0.8496866938768306
2025,2,rural,27,mujer,5,1312.3418384571435,4825.440880341857,27.196309539371477,0.577206581600581
2025,2,rural,28,mujer,3,0.0,4160.154887087154,0.0,
2025,2,urbana,16,mujer,1,0.0,233.47859444950916,0.0,
2025,2,urbana,17,mujer,3,0.0,828.6531416163052,0.0,
2025,2,urbana,18,mujer,8,0.0,1649.1835243423768,0.0,
2025,2,urbana,19,mujer,24,0.0,6591.433198311625,0.0,
2025,2,urbana,20,mujer,18,581.9086170639,5119.965123997895,11.36548009548784,0.6386788265501158
2025,2,urbana,21,mujer,23,0.0,5411.574452392639,0.0,
2025,2,urbana,22,mujer,20,440.87027154653526,5106.446423490543,8.6336022153969,0.9404903226269609
2025,2,urbana,23,mujer,28,0.0,7715.229695229293,0.0,
2025,2,urbana,24,mujer,28,1341.6189790814462,7010.571809391486,19.13708347276594,0.4427069737071723
