gestion,codigo_municipio,area,edad,sexo,numerador,denominador,valor
2024,10101,rural,16,hombre,1,60,1.6666666666666667
2024,10101,rural,16,mujer,0,29,0.0
2024,10101,rural,17,hombre,1,58,1.7241379310344827
2024,10101,rural,17,mujer,1,37,2.7027027027027026
2024,10101,rural,18,hombre,1,65,1.5384615384615385
2024,10101,rural,18,mujer,1,47,2.127659574468085
2024,10101,rural,19,hombre,3,88,3.409090909090909
2024,10101,rural,19,mujer,2,54,3.7037037037037037
2024,10101,rural,20,hombre,2,80,2.5
2024,10101,rural,20,mujer,0,42,0.0
2024,10101,rural,21,hombre,2,86,2.3255813953488373
2024,10101,rural,21,mujer,0,71,0.0
2024,10101,rural,22,hombre,2,96,2.0833333333333335
2024,10101,rural,22,mujer,1,58,1.7241379310344827
2024,10101,rural,23,hombre,3,110,2.727272727272727
2024,10101,rural,23,mujer,0,74,0.0
2024,10101,rural,24,hombre,1,98,1.0204081632653061
2024,10101,rural,24,mujer,1,82,1.2195121951219512
2024,10101,rural,25,hombre,4,119,3.361344537815126
2024,10101,rural,25,mujer,1,68,1.4705882352941178
2024,10101,rural,26,hombre,3,109,2.7522935779816513
2024,10101,rural,26,mujer,0,67,0.0
2024,10101,rural,27,hombre,4,122,3.278688524590164
2024,10101,rural,27,mujer,2,79,2.5316455696202533
2024,10101,rural,28,hombre,4,111,3.6036036036036037
2024,10101,rural,28,mujer,0,71,0.0
2024,10101,urbana,16,hombre,6,578,1.0380622837370241
2024,10101,urbana,16,mujer,7,457,1.5317286652078774
2024,10101,urbana,17,hombre,14,735,1.9047619047619047
2024,10101,urbana,17,mujer,7,570,1.2280701754385965
2024,10101,urbana,18,hombre,16,942,1.6985138004246285
2024,10101,urbana,18,mujer,13,814,1.597051597051597
2024,10101,urbana,19,hombre,20,1097,1.8231540565177757
2024,10101,urbana,19,mujer,16,853,1.8757327080890973
2024,10101,urbana,20,hombre,30,1211,2.477291494632535
2024,10101,urbana,20,mujer,26,963,2.699896157840083
2024,10101,urbana,21,hombre,29,1299,2.2324865280985375
2024,10101,urbana,21,mujer,19,1054,1.8026565464895636
2024,10101,urbana,22,hombre,42,1448,2.9005524861878453
2024,10101,urbana,22,mujer,26,1173,2.216538789428815
2024,10101,urbana,23,hombre,50,1632,3.0637254901960786
2024,10101,urbana,23,mujer,24,1425,1.6842105263157894
2024,10101,urbana,24,hombre,42,1822,2.305159165751921
2024,10101,urbana,24,mujer,33,1538,2.1456436931079326
2024,10101,urbana,25,hombre,45,1828,2.461706783369803
2024,10101,urbana,25,mujer,44,1517,2.9004614370468027
2024,10101,urbana,26,hombre,50,1907,2.6219192448872577
2024,10101,urbana,26,mujer,36,1556,2.3136246786632393
2024,10101,urbana,27,hombre,52,1791,2.9034059184812953
2024,10101,urbana,27,mujer,44,1573,2.797202797202797
2024,10101,urbana,28,hombre,53,1978,2.679474216380182
2024,10101,urbana,28,mujer,39,1606,2.428393524283935
2024,10102,rural,16,hombre,1,35,2.857142857142857
2024,10102,rural,16,mujer,0,18,0.0
2024,10102,rural,17,hombre,0,34,0.0
2024,10102,rural,17,mujer,0,16,0.0
2024,10102,rural,18,hombre,0,32,0.0
2024,10102,rural,18,mujer,1,26,3.8461538461538463
2024,10102,rural,19,hombre,1,31,3.225806451612903
2024,10102,rural,19,mujer,0,28,0.0
2024,10102,rural,20,hombre,0,53,0.0
2024,10102,rural,20,mujer,1,36,2.7777777777777777
2024,10102,rural,21,hombre,1,51,1.9607843137254901
2024,10102,rural,21,mujer,0,28,0.0
2024,10102,rural,22,hombre,0,45,0.0
2024,10102,rural,22,mujer,0,29,0.0
2024,10102,rural,23,hombre,0,54,0.0
2024,10102,rural,23,mujer,0,38,0.0
2024,10102,rural,24,hombre,1,51,1.9607843137254901
2024,10102,rural,24,mujer,0,45,0.0
2024,10102,rural,25,hombre,0,51,0.0
2024,10102,rural,25,mujer,0,38,0.0
2024,10102,rural,26,hombre,2,56,3.5714285714285716
2024,10102,rural,26,mujer,0,51,0.0
2024,10102,rural,27,hombre,3,63,4.761904761904762
2024,10102,rural,27,mujer,0,40,0.0
2024,10102,rural,28,hombre,1,58,1.7241379310344827
2024,10102,rural,28,mujer,0,50,0.0
2024,10103,rural,16,hombre,0,42,0.0
2024,10103,rural,16,mujer,0,23,0.0
2024,10103,rural,17,hombre,0,46,0.0
2024,10103,rural,17,mujer,0,40,0.0
2024,10103,rural,18,hombre,0,59,0.0
2024,10103,rural,18,mujer,1,42,2.380952380952381
2024,10103,rural,19,hombre,0,42,0.0
2024,10103,rural,19,mujer,2,37,5.405405405405405
2024,10103,rural,20,hombre,0,57,0.0
2024,10103,rural,20,mujer,1,32,3.125
2024,10103,rural,21,hombre,1,58,1.7241379310344827
2024,10103,rural,21,mujer,4,37,10.81081081081081
2024,10103,rural,22,hombre,2,48,4.166666666666667
2024,10103,rural,22,mujer,0,31,0.0
2024,10103,rural,23,hombre,1,56,1.7857142857142858
2024,10103,rural,23,mujer,1,32,3.125
2024,10103,rural,24,hombre,2,50,4.0
2024,10103,rural,24,mujer,2,37,5.405405405405405
2024,10103,rural,25,hombre,1,51,1.9607843137254901
2024,10103,rural,25,mujer,1,30,3.3333333333333335
2024,10103,rural,26,hombre,2,58,3.4482758620689653
2024,10103,rural,26,mujer,0,30,0.0
2024,10103,rural,27,hombre,3,57,5.2631578947368425
2024,10103,rural,27,mujer,1,29,3.4482758620689653
2024,10103,rural,28,hombre,2,51,3.9215686274509802
2024,10103,rural,28,mujer,0,35,0.0
2024,10201,rural,16,hombre,0,25,0.0
2024,10201,rural,16,mujer,0,9,0.0
2024,10201,rural,17,hombre,0,26,0.0
2024,10201,rural,17,mujer,0,14,0.0
2024,10201,rural,18,hombre,1,28,3.5714285714285716
2024,10201,rural,18,mujer,0,13,0.0
2024,10201,rural,19,hombre,1,23,4.3478260869565215
2024,10201,rural,19,mujer,1,11,9.090909090909092
2024,10201,rural,20,hombre,1,19,5.2631578947368425
2024,10201,rural,20,mujer,0,10,0.0
2024,10201,rural,21,hombre,1,28,3.5714285714285716
2024,10201,rural,21,mujer,1,15,6.666666666666667
2024,10201,rural,22,hombre,0,25,0.0
2024,10201,rural,22,mujer,0,11,0.0
2024,10201,rural,23,hombre,1,34,2.9411764705882355
2024,10201,rural,23,mujer,0,16,0.0
2024,10201,rural,24,hombre,1,24,4.166666666666667
2024,10201,rural,24,mujer,1,11,9.090909090909092
2024,10201,rural,25,hombre,0,33,0.0
2024,10201,rural,25,mujer,1,18,5.555555555555555
2024,10201,rural,26,hombre,1,27,3.7037037037037037
