gestion,codigo_municipio,area,edad,sexo,numerador,denominador,valor
2024,10101,rural,16,hombre,27,60,45.0
2024,10101,rural,16,mujer,12,29,41.37931034482759
2024,10101,rural,17,hombre,25,58,43.10344827586207
2024,10101,rural,17,mujer,15,37,40.54054054054054
2024,10101,rural,18,hombre,29,65,44.61538461538461
2024,10101,rural,18,mujer,17,47,36.170212765957444
2024,10101,rural,19,hombre,34,88,38.63636363636363
2024,10101,rural,19,mujer,23,54,42.592592592592595
2024,10101,rural,20,hombre,35,80,43.75
2024,10101,rural,20,mujer,23,42,54.76190476190476
2024,10101,rural,21,hombre,38,86,44.18604651162791
2024,10101,rural,21,mujer,35,71,49.29577464788732
2024,10101,rural,22,hombre,40,96,41.666666666666664
2024,10101,rural,22,mujer,23,58,39.6551724137931
2024,10101,rural,23,hombre,55,110,50.0
2024,10101,rural,23,mujer,44,74,59.45945945945946
2024,10101,rural,24,hombre,45,98,45.91836734693877
2024,10101,rural,24,mujer,43,82,52.4390243902439
2024,10101,rural,25,hombre,61,119,51.260504201680675
2024,10101,rural,25,mujer,39,68,57.35294117647059
2024,10101,rural,26,hombre,71,109,65.13761467889908
2024,10101,rural,26,mujer,43,67,64.17910447761194
2024,10101,rural,27,hombre,67,122,54.91803278688525
2024,10101,rural,27,mujer,53,79,67.0886075949367
2024,10101,rural,28,hombre,68,111,61.26126126126126
2024,10101,rural,28,mujer,45,71,63.38028169014085
2024,10101,urbana,16,hombre,160,578,27.68166089965398
2024,10101,urbana,16,mujer,121,457,26.477024070021884
2024,10101,urbana,17,hombre,183,735,24.897959183673468
2024,10101,urbana,17,mujer,162,570,28.42105263157895
2024,10101,urbana,18,hombre,248,942,26.326963906581742
2024,10101,urbana,18,mujer,223,814,27.395577395577394
2024,10101,urbana,19,hombre,310,1097,28.258887876025526
2024,10101,urbana,19,mujer,237,853,27.784290738569755
2024,10101,urbana,20,hombre,349,1211,28.819157720891823
2024,10101,urbana,20,mujer,287,963,29.80269989615784
2024,10101,urbana,21,hombre,407,1299,31.331793687451885
2024,10101,urbana,21,mujer,344,1054,32.63757115749526
2024,10101,urbana,22,hombre,499,1448,34.46132596685083
2024,10101,urbana,22,mujer,354,1173,30.17902813299233
2024,10101,urbana,23,hombre,557,1632,34.129901960784316
2024,10101,urbana,23,mujer,461,1425,32.35087719298246
2024,10101,urbana,24,hombre,641,1822,35.18111964873765
2024,10101,urbana,24,mujer,513,1538,33.355006501950584
2024,10101,urbana,25,hombre,694,1828,37.96498905908096
2024,10101,urbana,25,mujer,532,1517,35.069215557020435
2024,10101,urbana,26,hombre,783,1907,41.05925537493445
2024,10101,urbana,26,mujer,526,1556,33.804627249357324
2024,10101,urbana,27,hombre,720,1791,40.20100502512563
2024,10101,urbana,27,mujer,599,1573,38.08010171646535
2024,10101,urbana,28,hombre,842,1978,42.56825075834176
2024,10101,urbana,28,mujer,639,1606,39.78829389788294
2024,10102,rural,16,hombre,14,35,40.0
2024,10102,rural,16,mujer,10,18,55.55555555555556
2024,10102,rural,17,hombre,14,34,41.1764705882353
2024,10102,rural,17,mujer,6,16,37.5
2024,10102,rural,18,hombre,11,32,34.375
2024,10102,rural,18,mujer,11,26,42.30769230769231
2024,10102,rural,19,hombre,14,31,45.16129032258065
2024,10102,rural,19,mujer,14,28,50.0
2024,10102,rural,20,hombre,20,53,37.735849056603776
2024,10102,rural,20,mujer,14,36,38.888888888888886
2024,10102,rural,21,hombre,20,51,39.21568627450981
2024,10102,rural,21,mujer,15,28,53.57142857142857
2024,10102,rural,22,hombre,22,45,48.888888888888886
2024,10102,rural,22,mujer,16,29,55.172413793103445
2024,10102,rural,23,hombre,21,54,38.888888888888886
2024,10102,rural,23,mujer,18,38,47.36842105263158
2024,10102,rural,24,hombre,20,51,39.21568627450981
2024,10102,rural,24,mujer,20,45,44.44444444444444
2024,10102,rural,25,hombre,28,51,54.90196078431372
2024,10102,rural,25,mujer,20,38,52.63157894736842
2024,10102,rural,26,hombre,21,56,37.5
2024,10102,rural,26,mujer,31,51,60.78431372549019
2024,10102,rural,27,hombre,26,63,41.26984126984127
2024,10102,rural,27,mujer,18,40,45.0
2024,10102,rural,28,hombre,28,58,48.275862068965516
2024,10102,rural,28,mujer,28,50,56.0
2024,10103,rural,16,hombre,19,42,45.23809523809524
2024,10103,rural,16,mujer,12,23,52.17391304347826
2024,10103,rural,17,hombre,26,46,56.52173913043478
2024,10103,rural,17,mujer,25,40,62.5
2024,10103,rural,18,hombre,33,59,55.932203389830505
2024,10103,rural,18,mujer,21,42,50.0
2024,10103,rural,19,hombre,27,42,64.28571428571429
2024,10103,rural,19,mujer,19,37,51.351351351351354
2024,10103,rural,20,hombre,34,57,59.64912280701754
2024,10103,rural,20,mujer,14,32,43.75
2024,10103,rural,21,hombre,32,58,55.172413793103445
2024,10103,rural,21,mujer,19,37,51.351351351351354
2024,10103,rural,22,hombre,26,48,54.166666666666664
2024,10103,rural,22,mujer,23,31,74.19354838709677
2024,10103,rural,23,hombre,33,56,58.92857142857143
2024,10103,rural,23,mujer,13,32,40.625
2024,10103,rural,24,hombre,27,50,54.0
2024,10103,rural,24,mujer,24,37,64.86486486486487
2024,10103,rural,25,hombre,34,51,66.66666666666667
2024,10103,rural,25,mujer,18,30,60.0
2024,10103,rural,26,hombre,37,58,63.793103448275865
2024,10103,rural,26,mujer,19,30,63.333333333333336
2024,10103,rural,27,hombre,33,57,57.89473684210526
2024,10103,rural,27,mujer,21,29,72.41379310344827
2024,10103,rural,28,hombre,31,51,60.78431372549019
2024,10103,rural,28,mujer,20,35,57.142857142857146
2024,10201,rural,16,hombre,18,25,72.0
2024,10201,rural,16,mujer,7,9,77.77777777777777
2024,10201,rural,17,hombre,15,26,57.69230769230769
2024,10201,rural,17,mujer,9,14,64.28571428571429
2024,10201,rural,18,hombre,19,28,67.85714285714286
2024,10201,rural,18,mujer,11,13,84.61538461538461
2024,10201,rural,19,hombre,17,23,73.91304347826087
2024,10201,rural,19,mujer,7,11,63.63636363636363
2024,10201,rural,20,hombre,11,19,57.89473684210526
2024,10201,rural,20,mujer,7,10,70.0
2024,10201,rural,21,hombre,13,28,46.42857142857143
2024,10201,rural,21,mujer,8,15,53.333333333333336
2024,10201,rural,22,hombre,15,25,60.0
2024,10201,rural,22,mujer,5,11,45.45454545454545
2024,10201,rural,23,hombre,21,34,61.76470588235294
2024,10201,rural,23,mujer,12,16,75.0
2024,10201,rural,24,hombre,15,24,62.5
2024,10201,rural,24,mujer,5,11,45.45454545454545
2024,10201,rural,25,hombre,19,33,57.57575757575758
2024,10201,rural,25,mujer,14,18,77.77777777777777
2024,10201,rural,26,hombre,20,27,74.07407407407408
2024,10201,rural,26,mujer,11,16,68.75
2024,10201,rural,27,hombre,13,26,50.0
2024,10201,rural,27,mujer,11,20,55.0
2024,10201,rural,28,hombre,7,18,38.888888888888886
2024,10201,rural,28,mujer,14,20,70.0
2024,10202,rural,16,hombre,21,33,63.63636363636363
2024,10202,rural,16,mujer,12,24,50.0
2024,10202,rural,17,hombre,24,50,48.0
2024,10202,rural,17,mujer,13,26,50.0
2024,10202,rural,18,hombre,26,50,52.0
2024,10202,rural,18,mujer,10,34,29.41176470588235
2024,10202,rural,19,hombre,43,72,59.72222222222222
2024,10202,rural,19,mujer,23,49,46.93877551020408
