gestion,codigo_municipio,area,edad,sexo,observaciones,valor
2024,10202,rural,27,mujer,107,9.074766355140186
2024,10202,rural,28,hombre,116,10.71551724137931
2024,10202,rural,28,mujer,123,9.40650406504065
2024,10301,rural,19,hombre,101,9.594059405940595
2024,10301,rural,19,mujer,77,9.948051948051948
2024,10301,rural,20,hombre,96,9.9375
2024,10301,rural,20,mujer,99,9.494949494949495
2024,10301,rural,21,hombre,92,10.73913043478261
2024,10301,rural,21,mujer,80,9.6875
2024,10301,rural,22,hombre,90,9.855555555555556
2024,10301,rural,22,mujer,70,9.871428571428572
2024,10301,rural,23,hombre,100,10.58
2024,10301,rural,23,mujer,77,9.675324675324676
2024,10301,rural,24,hombre,116,9.086206896551724
2024,10301,rural,24,mujer,74,9.64864864864865
2024,10301,rural,25,hombre,99,9.828282828282829
2024,10301,rural,25,mujer,99,9.151515151515152
2024,10301,rural,26,hombre,93,9.419354838709678
2024,10301,rural,26,mujer,80,9.1375
2024,10301,rural,27,hombre,78,9.794871794871796
2024,10301,rural,27,mujer,58,8.586206896551724
2024,10301,rural,28,hombre,95,8.378947368421052
2024,10301,rural,28,mujer,83,9.337349397590362
2024,10301,urbana,19,hombre,39,11.076923076923077
2024,10301,urbana,19,mujer,34,11.852941176470589
2024,10301,urbana,20,hombre,47,11.680851063829786
2024,10301,urbana,20,mujer,46,11.565217391304348
2024,10301,urbana,21,hombre,32,11.78125
2024,10301,urbana,21,mujer,47,11.659574468085106
2024,10301,urbana,22,hombre,36,12.333333333333334
2024,10301,urbana,22,mujer,37,11.864864864864865
2024,10301,urbana,23,hombre,39,12.35897435897436
2024,10301,urbana,23,mujer,46,12.152173913043478
2024,10301,urbana,24,hombre,50,12.32
2024,10301,urbana,24,mujer,43,11.418604651162791
2024,10301,urbana,25,hombre,58,13.206896551724139
2024,10301,urbana,25,mujer,39,12.923076923076923
2024,10301,urbana,26,hombre,37,11.756756756756756
2024,10301,urbana,26,mujer,40,11.325
2024,10301,urbana,27,hombre,58,12.258620689655173
2024,10301,urbana,27,mujer,28,13.928571428571429
2024,10301,urbana,28,hombre,36,11.916666666666666
2024,10301,urbana,28,mujer,42,12.571428571428571
2024,10302,rural,19,hombre,104,9.85576923076923
2024,10302,rural,19,mujer,96,9.958333333333334
2024,10302,rural,20,hombre,128,9.7890625
2024,10302,rural,20,mujer,105,9.790476190476191
2024,10302,rural,21,hombre,115,9.660869565217391
2024,10302,rural,21,mujer,76,9.078947368421053
2024,10302,rural,22,hombre,85,9.24705882352941
2024,10302,rural,22,mujer,94,8.680851063829786
2024,10302,rural,23,hombre,129,8.976744186046512
2024,10302,rural,23,mujer,82,9.268292682926829
2024,10302,rural,24,hombre,124,9.064516129032258
2024,10302,rural,24,mujer,99,8.212121212121213
2024,10302,rural,25,hombre,106,8.783018867924529
2024,10302,rural,25,mujer,96,9.333333333333334
2024,10302,rural,26,hombre,98,8.857142857142858
2024,10302,rural,26,mujer,71,8.380281690140846
2024,10302,rural,27,hombre,96,9.083333333333334
2024,10302,rural,27,mujer,69,8.521739130434783
2024,10302,rural,28,hombre,86,8.011627906976743
2024,10302,rural,28,mujer,69,7.507246376811594
2024,10302,urbana,19,hombre,16,10.25
2024,10302,urbana,19,mujer,11,12.545454545454545
2024,10302,urbana,20,hombre,27,11.296296296296296
2024,10302,urbana,20,mujer,14,11.785714285714286
2024,10302,urbana,21,hombre,21,11.523809523809524
2024,10302,urbana,21,mujer,21,12.19047619047619
2024,10302,urbana,22,hombre,19,9.105263157894736
2024,10302,urbana,22,mujer,11,10.454545454545455
2024,10302,urbana,23,hombre,12,11.25
2024,10302,urbana,23,mujer,17,11.823529411764707
2024,10302,urbana,24,hombre,15,11.066666666666666
2024,10302,urbana,24,mujer,26,11.76923076923077
2024,10302,urbana,25,hombre,19,11.052631578947368
2024,10302,urbana,25,mujer,24,10.75
2024,10302,urbana,26,hombre,16,13.0625
2024,10302,urbana,26,mujer,21,13.285714285714286
2024,10302,urbana,27,hombre,12,10.75
2024,10302,urbana,27,mujer,27,11.74074074074074
2024,10302,urbana,28,hombre,20,12.45
2024,10302,urbana,28,mujer,15,8.6
2024,10303,rural,19,hombre,47,10.617021276595745
2024,10303,rural,19,mujer,46,11.76086956521739
2024,10303,rural,20,hombre,47,11.23404255319149
2024,10303,rural,20,mujer,54,11.407407407407407
2024,10303,rural,21,hombre,36,11.11111111111111
2024,10303,rural,21,mujer,40,11.575
2024,10303,rural,22,hombre,49,11.346938775510203
2024,10303,rural,22,mujer,39,12.256410256410257
2024,10303,rural,23,hombre,70,11.571428571428571
2024,10303,rural,23,mujer,71,11.098591549295774
2024,10303,rural,24,hombre,84,11.630952380952381
2024,10303,rural,24,mujer,71,11.52112676056338
2024,10303,rural,25,hombre,69,11.115942028985508
2024,10303,rural,25,mujer,73,11.191780821917808
2024,10303,rural,26,hombre,62,11.419354838709678
2024,10303,rural,26,mujer,64,11.96875
2024,10303,rural,27,hombre,43,10.674418604651162
2024,10303,rural,27,mujer,49,10.83673469387755
2024,10303,rural,28,hombre,74,10.135135135135135
2024,10303,rural,28,mujer,61,10.327868852459016
2024,10303,urbana,19,hombre,16,10.0
2024,10303,urbana,19,mujer,25,12.44
2024,10303,urbana,20,hombre,18,10.777777777777779
2024,10303,urbana,20,mujer,16,10.5625
2024,10303,urbana,21,hombre,13,11.615384615384615
2024,10303,urbana,21,mujer,16,11.5625
2024,10303,urbana,22,hombre,24,11.75
2024,10303,urbana,22,mujer,16,12.5625
2024,10303,urbana,23,hombre,27,12.703703703703704
2024,10303,urbana,23,mujer,27,12.777777777777779
2024,10303,urbana,24,hombre,19,13.368421052631579
2024,10303,urbana,24,mujer,30,11.666666666666666
2024,10303,urbana,25,hombre,32,11.84375
2024,10303,urbana,25,mujer,22,11.272727272727273
2024,10303,urbana,26,hombre,15,11.666666666666666
2024,10303,urbana,26,mujer,34,12.058823529411764
2024,10303,urbana,27,hombre,18,11.555555555555555
2024,10303,urbana,27,mujer,13,12.076923076923077
2024,10303,urbana,28,hombre,27,12.037037037037036
2024,10303,urbana,28,mujer,21,10.714285714285714
2024,10304,rural,19,hombre,91,10.406593406593407
2024,10304,rural,19,mujer,71,9.845070422535212
2024,10304,rural,20,hombre,94,9.797872340425531
2024,10304,rural,20,mujer,76,10.289473684210526
2024,10304,rural,21,hombre,81,10.246913580246913
2024,10304,rural,21,mujer,92,10.456521739130435
2024,10304,rural,22,hombre,94,10.03191489361702
2024,10304,rural,22,mujer,64,10.359375
2024,10304,rural,23,hombre,104,9.89423076923077
2024,10304,rural,23,mujer,89,10.325842696629213
2024,10304,rural,24,hombre,95,9.51578947368421
2024,10304,rural,24,mujer,87,10.64367816091954
2024,10304,rural,25,hombre,78,10.538461538461538
2024,10304,rural,25,mujer,91,10.406593406593407
2024,10304,rural,26,hombre,77,9.480519480519481
2024,10304,rural,26,mujer,73,9.301369863013699
2024,10304,rural,27,hombre,72,10.222222222222221
2024,10304,rural,27,mujer,74,10.635135135135135
2024,10304,rural,28,hombre,83,9.0
2024,10304,rural,28,mujer,69,9.855072463768115
2024,10401,rural,19,hombre,21,8.0
2024,10401,rural,19,mujer,31,9.548387096774194
2024,10401,rural,20,hombre,31,10.096774193548388
2024,10401,rural,20,mujer,37,9.72972972972973
2024,10401,rural,21,hombre,29,9.689655172413794
2024,10401,rural,21,mujer,32,10.75
2024,10401,rural,22,hombre,38,9.763157894736842
2024,10401,rural,22,mujer,22,10.227272727272727
2024,10401,rural,23,hombre,32,10.15625
2024,10401,rural,23,mujer,36,9.666666666666666
2024,10401,rural,24,hombre,39,9.282051282051283
2024,10401,rural,24,mujer,31,9.870967741935484
2024,10401,rural,25,hombre,41,10.121951219512194
2024,10401,rural,25,mujer,30,10.1
2024,10401,rural,26,hombre,31,8.419354838709678
2024,10401,rural,26,mujer,27,10.185185185185185
2024,10401,rural,27,hombre,33,10.090909090909092
2024,10401,rural,27,mujer,26,10.076923076923077
2024,10401,rural,28,hombre,37,9.27027027027027
2024,10401,rural,28,mujer,31,10.0
2024,10401,urbana,19,hombre,29,11.517241379310345
2024,10401,urbana,19,mujer,36,12.222222222222221
2024,10401,urbana,20,hombre,26,12.153846153846153
2024,10401,urbana,20,mujer,57,13.491228070175438
2024,10401,urbana,21,hombre,29,11.241379310344827
2024,10401,urbana,21,mujer,44,13.590909090909092
2024,10401,urbana,22,hombre,43,12.930232558139535
2024,10401,urbana,22,mujer,35,13.314285714285715
2024,10401,urbana,23,hombre,45,12.177777777777777
2024,10401,urbana,23,mujer,36,13.805555555555555
2024,10401,urbana,24,hombre,38,12.605263157894736
2024,10401,urbana,24,mujer,33,14.151515151515152
2024,10401,urbana,25,hombre,33,12.484848484848484
2024,10401,urbana,25,mujer,38,13.026315789473685
2024,10401,urbana,26,hombre,32,13.40625
2024,10401,urbana,26,mujer,31,14.193548387096774
2024,10401,urbana,27,hombre,27,11.814814814814815
2024,10401,urbana,27,mujer,27,14.074074074074074
2024,10401,urbana,28,hombre,32,11.53125
2024,10401,urbana,28,mujer,33,13.484848484848484
2024,10402,rural,19,hombre,67,9.253731343283581
2024,10402,rural,19,mujer,45,9.555555555555555
2024,10402,rural,20,hombre,50,10.0
2024,10402,rural,20,mujer,45,9.6
2024,10402,rural,21,hombre,65,10.307692307692308
2024,10402,rural,21,mujer,65,9.815384615384616
2024,10402,rural,22,hombre,48,11.125
2024,10402,rural,22,mujer,57,10.771929824561404
2024,10402,rural,23,hombre,66,9.681818181818182
2024,10402,rural,23,mujer,69,9.768115942028986
2024,10402,rural,24,hombre,63,10.507936507936508
2024,10402,rural,24,mujer,69,9.942028985507246
2024,10402,rural,25,hombre,54,8.814814814814815
2024,10402,rural,25,mujer,47,9.063829787234043
2024,10402,rural,26,hombre,64,9.578125
2024,10402,rural,26,mujer,65,9.307692307692308
2024,10402,rural,27,hombre,53,9.30188679245283
2024,10402,rural,27,mujer,51,9.27450980392157
2024,10402,rural,28,hombre,44,9.454545454545455
2024,10402,rural,28,mujer,49,8.775510204081632
2024,10402,urbana,19,hombre,18,11.88888888888889
2024,10402,urbana,19,mujer,13,11.76923076923077
2024,10402,urbana,20,hombre,14,12.785714285714286
2024,10402,urbana,20,mujer,18,12.0
2024,10402,urbana,21,hombre,13,11.846153846153847
2024,10402,urbana,21,mujer,15,12.666666666666666
2024,10402,urbana,22,hombre,19,12.105263157894736
2024,10402,urbana,22,mujer,24,12.041666666666666
2024,10402,urbana,23,hombre,17,13.294117647058824
2024,10402,urbana,23,mujer,18,12.333333333333334
2024,10402,urbana,24,hombre,25,11.88
2024,10402,urbana,24,mujer,15,12.4
2024,10402,urbana,25,hombre,21,12.095238095238095
2024,10402,urbana,25,mujer,17,12.882352941176471
2024,10402,urbana,26,hombre,12,13.333333333333334
2024,10402,urbana,26,mujer,17,11.647058823529411
2024,10402,urbana,27,hombre,30,11.733333333333333
2024,10402,urbana,27,mujer,27,13.185185185185185
2024,10402,urbana,28,hombre,17,12.176470588235293
2024,10402,urbana,28,mujer,18,10.88888888888889
2024,10403,rural,19,hombre,60,9.2
2024,10403,rural,19,mujer,63,9.873015873015873
2024,10403,rural,20,hombre,59,9.796610169491526
2024,10403,rural,20,mujer,50,9.7
2024,10403,rural,21,hombre,47,9.27659574468085
2024,10403,rural,21,mujer,57,9.333333333333334
2024,10403,rural,22,hombre,78,8.76923076923077
2024,10403,rural,22,mujer,55,9.127272727272727
2024,10403,rural,23,hombre,68,9.029411764705882
2024,10403,rural,23,mujer,54,9.092592592592593
2024,10403,rural,24,hombre,61,9.131147540983607
2024,10403,rural,24,mujer,69,9.18840579710145
2024,10403,rural,25,hombre,49,9.081632653061224
2024,10403,rural,25,mujer,66,9.287878787878787
2024,10403,rural,26,hombre,63,10.428571428571429
2024,10403,rural,26,mujer,56,9.553571428571429
2024,10403,rural,27,hombre,47,10.148936170212766
2024,10403,rural,27,mujer,52,8.711538461538462
2024,10403,rural,28,hombre,63,9.11111111111111
2024,10403,rural,28,mujer,46,9.934782608695652
2024,10404,rural,19,hombre,24,11.208333333333334
2024,10404,rural,19,mujer,21,11.095238095238095
2024,10404,rural,20,hombre,22,11.909090909090908
2024,10404,rural,20,mujer,21,11.904761904761905
2024,10404,rural,21,hombre,28,11.107142857142858
2024,10404,rural,21,mujer,28,12.321428571428571
2024,10404,rural,22,hombre,44,12.340909090909092
2024,10404,rural,22,mujer,29,12.827586206896552
2024,10404,rural,23,hombre,31,11.290322580645162
2024,10404,rural,23,mujer,35,11.542857142857143
2024,10404,rural,24,hombre,33,9.575757575757576
2024,10404,rural,24,mujer,38,13.605263157894736
2024,10404,rural,25,hombre,37,11.864864864864865
2024,10404,rural,25,mujer,30,13.0
2024,10404,rural,26,hombre,23,12.695652173913043
2024,10404,rural,26,mujer,36,13.194444444444445
2024,10404,rural,27,hombre,32,12.71875
2024,10404,rural,27,mujer,33,12.757575757575758
2024,10404,rural,28,hombre,37,12.0
2024,10404,rural,28,mujer,24,13.541666666666666
2024,10405,rural,19,hombre,41,10.658536585365853
2024,10405,rural,19,mujer,43,11.395348837209303
2024,10405,rural,20,hombre,29,10.379310344827585
2024,10405,rural,20,mujer,33,11.06060606060606
2024,10405,rural,21,hombre,57,11.350877192982455
2024,10405,rural,21,mujer,50,11.82
2024,10405,rural,22,hombre,49,10.16326530612245
2024,10405,rural,22,mujer,43,11.744186046511627
2024,10405,rural,23,hombre,64,10.890625
2024,10405,rural,23,mujer,46,11.934782608695652
2024,10405,rural,24,hombre,51,11.509803921568627
2024,10405,rural,24,mujer,53,11.433962264150944
2024,10405,rural,25,hombre,58,11.206896551724139
2024,10405,rural,25,mujer,59,12.389830508474576
2024,10405,rural,26,hombre,52,10.942307692307692
2024,10405,rural,26,mujer,66,11.666666666666666
2024,10405,rural,27,hombre,49,10.061224489795919
2024,10405,rural,27,mujer,53,11.433962264150944
2024,10405,rural,28,hombre,51,10.745098039215685
2024,10405,rural,28,mujer,57,11.75438596491228
2024,10501,rural,19,hombre,57,10.385964912280702
2024,10501,rural,19,mujer,52,11.038461538461538
2024,10501,rural,20,hombre,63,11.380952380952381
2024,10501,rural,20,mujer,47,11.25531914893617
2024,10501,rural,21,hombre,49,10.857142857142858
2024,10501,rural,21,mujer,58,10.879310344827585
2024,10501,rural,22,hombre,71,11.43661971830986
2024,10501,rural,22,mujer,58,11.931034482758621
2024,10501,rural,23,hombre,87,10.74712643678161
2024,10501,rural,23,mujer,55,10.89090909090909
2024,10501,rural,24,hombre,100,10.9
2024,10501,rural,24,mujer,85,11.48235294117647
2024,10501,rural,25,hombre,82,10.768292682926829
2024,10501,rural,25,mujer,67,11.552238805970148
2024,10501,rural,26,hombre,82,10.987804878048781
2024,10501,rural,26,mujer,67,10.955223880597014
2024,10501,rural,27,hombre,98,11.03061224489796
2024,10501,rural,27,mujer,65,10.492307692307692
2024,10501,rural,28,hombre,102,11.166666666666666
2024,10501,rural,28,mujer,77,11.623376623376624
2024,10501,urbana,19,hombre,97,11.22680412371134
2024,10501,urbana,19,mujer,96,12.447916666666666
2024,10501,urbana,20,hombre,107,11.85981308411215
2024,10501,urbana,20,mujer,112,12.205357142857142
2024,10501,urbana,21,hombre,120,11.658333333333333
2024,10501,urbana,21,mujer,112,13.544642857142858
2024,10501,urbana,22,hombre,112,11.955357142857142
2024,10501,urbana,22,mujer,97,13.371134020618557
2024,10501,urbana,23,hombre,114,13.140350877192983
2024,10501,urbana,23,mujer,129,12.883720930232558
2024,10501,urbana,24,hombre,99,12.484848484848484
2024,10501,urbana,24,mujer,139,13.784172661870503
2024,10501,urbana,25,hombre,100,12.48
2024,10501,urbana,25,mujer,105,13.895238095238096
2024,10501,urbana,26,hombre,117,12.367521367521368
2024,10501,urbana,26,mujer,117,13.743589743589743
2024,10501,urbana,27,hombre,118,13.067796610169491
2024,10501,urbana,27,mujer,113,13.52212389380531
2024,10501,urbana,28,hombre,121,12.520661157024794
2024,10501,urbana,28,mujer,116,13.71551724137931
2024,10502,rural,19,hombre,32,10.25
2024,10502,rural,19,mujer,22,10.318181818181818
2024,10502,rural,20,hombre,47,10.23404255319149
2024,10502,rural,20,mujer,33,10.575757575757576
2024,10502,rural,21,hombre,37,10.567567567567568
2024,10502,rural,21,mujer,34,10.558823529411764
2024,10502,rural,22,hombre,40,9.05
2024,10502,rural,22,mujer,29,11.0
2024,10502,rural,23,hombre,47,9.76595744680851
2024,10502,rural,23,mujer,51,10.294117647058824
2024,10502,rural,24,hombre,57,10.421052631578947
2024,10502,rural,24,mujer,44,10.5
2024,10502,rural,25,hombre,53,10.754716981132075
2024,10502,rural,25,mujer,47,10.617021276595745
2024,10502,rural,26,hombre,44,10.318181818181818
2024,10502,rural,26,mujer,52,11.23076923076923
2024,10502,rural,27,hombre,64,11.0625
2024,10502,rural,27,mujer,33,11.090909090909092
2024,10502,rural,28,hombre,44,11.25
2024,10502,rural,28,mujer,44,10.454545454545455
2024,10601,rural,19,hombre,77,10.662337662337663
2024,10601,rural,19,mujer,101,10.663366336633663
2024,10601,rural,20,hombre,83,10.879518072289157
2024,10601,rural,20,mujer,73,11.082191780821917
2024,10601,rural,21,hombre,74,10.932432432432432
2024,10601,rural,21,mujer,84,10.154761904761905
2024,10601,rural,22,hombre,68,10.632352941176471
2024,10601,rural,22,mujer,69,10.623188405797102
2024,10601,rural,23,hombre,84,10.083333333333334
2024,10601,rural,23,mujer,85,10.611764705882353
2024,10601,rural,24,hombre,106,10.650943396226415
2024,10601,rural,24,mujer,85,10.647058823529411
2024,10601,rural,25,hombre,71,10.661971830985916
2024,10601,rural,25,mujer,64,10.34375
2024,10601,rural,26,hombre,60,10.466666666666667
2024,10601,rural,26,mujer,54,11.074074074074074
2024,10601,rural,27,hombre,68,10.926470588235293
2024,10601,rural,27,mujer,41,9.951219512195122
2024,10601,rural,28,hombre,50,10.48
2024,10601,rural,28,mujer,60,8.55
2024,10601,urbana,19,hombre,26,10.461538461538462
2024,10601,urbana,19,mujer,21,10.714285714285714
2024,10601,urbana,20,hombre,18,10.88888888888889
2024,10601,urbana,20,mujer,23,11.434782608695652
2024,10601,urbana,21,hombre,19,11.842105263157896
2024,10601,urbana,21,mujer,19,10.473684210526315
2024,10601,urbana,22,hombre,24,11.75
2024,10601,urbana,22,mujer,18,10.444444444444445
2024,10601,urbana,23,hombre,23,9.956521739130435
2024,10601,urbana,23,mujer,30,11.466666666666667
2024,10601,urbana,24,hombre,29,11.172413793103448
2024,10601,urbana,24,mujer,17,11.529411764705882
2024,10601,urbana,25,hombre,17,10.294117647058824
2024,10601,urbana,25,mujer,21,10.476190476190476
2024,10601,urbana,26,hombre,19,11.210526315789474
2024,10601,urbana,26,mujer,21,11.714285714285714
2024,10601,urbana,27,hombre,15,11.0
2024,10601,urbana,27,mujer,19,10.31578947368421
2024,10601,urbana,28,hombre,17,10.411764705882353
2024,10601,urbana,28,mujer,24,11.791666666666666
2024,10602,rural,19,hombre,53,10.867924528301886
2024,10602,rural,19,mujer,56,11.553571428571429
2024,10602,rural,20,hombre,62,10.790322580645162
2024,10602,rural,20,mujer,46,11.043478260869565
2024,10602,rural,21,hombre,52,11.211538461538462
2024,10602,rural,21,mujer,60,10.65
2024,10602,rural,22,hombre,56,10.75
2024,10602,rural,22,mujer,62,10.564516129032258
2024,10602,rural,23,hombre,66,10.484848484848484
2024,10602,rural,23,mujer,53,11.49056603773585
2024,10602,rural,24,hombre,64,10.609375
2024,10602,rural,24,mujer,51,10.784313725490197
2024,10602,rural,25,hombre,66,10.93939393939394
2024,10602,rural,25,mujer,69,10.695652173913043
2024,10602,rural,26,hombre,62,10.919354838709678
2024,10602,rural,26,mujer,54,10.648148148148149
2024,10602,rural,27,hombre,63,10.952380952380953
2024,10602,rural,27,mujer,66,10.772727272727273
2024,10602,rural,28,hombre,47,9.617021276595745
2024,10602,rural,28,mujer,47,9.74468085106383
2024,10701,rural,19,hombre,81,9.654320987654321
2024,10701,rural,19,mujer,64,9.71875
2024,10701,rural,20,hombre,50,9.82
2024,10701,rural,20,mujer,60,10.033333333333333
2024,10701,rural,21,hombre,71,9.95774647887324
2024,10701,rural,21,mujer,62,10.419354838709678
2024,10701,rural,22,hombre,84,10.095238095238095
2024,10701,rural,22,mujer,67,10.074626865671641
2024,10701,rural,23,hombre,61,10.180327868852459
2024,10701,rural,23,mujer,62,9.887096774193548
2024,10701,rural,24,hombre,68,9.014705882352942
2024,10701,rural,24,mujer,76,10.052631578947368
2024,10701,rural,25,hombre,63,9.46031746031746
2024,10701,rural,25,mujer,71,9.746478873239436
2024,10701,rural,26,hombre,71,8.746478873239436
2024,10701,rural,26,mujer,89,9.719101123595506
2024,10701,rural,27,hombre,60,10.316666666666666
2024,10701,rural,27,mujer,67,9.08955223880597
2024,10701,rural,28,hombre,77,9.311688311688311
2024,10701,rural,28,mujer,67,9.73134328358209
2024,10701,urbana,19,hombre,30,11.933333333333334
2024,10701,urbana,19,mujer,30,12.633333333333333
2024,10701,urbana,20,hombre,41,11.951219512195122
2024,10701,urbana,20,mujer,33,12.787878787878787
2024,10701,urbana,21,hombre,38,12.631578947368421
2024,10701,urbana,21,mujer,31,12.774193548387096
2024,10701,urbana,22,hombre,40,12.075
2024,10701,urbana,22,mujer,41,12.512195121951219
2024,10701,urbana,23,hombre,49,11.877551020408163
2024,10701,urbana,23,mujer,44,13.795454545454545
2024,10701,urbana,24,hombre,35,11.857142857142858
2024,10701,urbana,24,mujer,49,14.448979591836734
2024,10701,urbana,25,hombre,40,12.95
2024,10701,urbana,25,mujer,57,14.0
2024,10701,urbana,26,hombre,31,13.03225806451613
2024,10701,urbana,26,mujer,41,14.097560975609756
2024,10701,urbana,27,hombre,52,12.5
2024,10701,urbana,27,mujer,45,13.0
2024,10701,urbana,28,hombre,31,13.806451612903226
2024,10701,urbana,28,mujer,46,12.73913043478261
2024,10702,rural,19,hombre,154,9.688311688311689
