gestion,codigo_departamento,area,edad,sexo,nivel_educativo,observaciones,poblacion_estimada,media,cv_media,mediana,cv_mediana
2025,1,rural,16,hombre,secundaria_incompleta,1,1820.33609053951,2598.0,0.0,2598.0,0.0
2025,1,rural,16,mujer,secundaria_incompleta,1,845.9483968676418,1299.0,0.0,1299.0,0.0
2025,1,rural,17,hombre,secundaria_incompleta,1,1246.6607953838932,865.9999999999999,1.3127810360463747e-16,866.0,0.0
2025,1,rural,20,mujer,secundaria_completa,1,1246.6607953838932,173.1999969482422,0.0,173.1999969482422,0.0
2025,1,rural,24,hombre,secundaria_incompleta,1,1246.6607953838932,3117.599853515625,0.0,3117.599853515625,0.0
2025,1,rural,25,hombre,secundaria_incompleta,1,1246.6607953838932,2598.0,0.0,2598.0,0.0
2025,1,rural,26,hombre,secundaria_incompleta,2,2886.8193237548903,1279.8690671031095,0.8144608017547018,370.0,5.634611819101843
2025,1,rural,27,hombre,secundaria_completa,1,1820.33609053951,2500.0000000000005,0.0,2500.0,0.0
2025,1,urbana,16,hombre,primaria_completa,1,224.01358781732424,2208.300048828125,0.0,2208.300048828125,0.0
2025,1,urbana,16,hombre,secundaria_incompleta,2,154.56675012530158,649.5,0.0,649.5,0.0
2025,1,urbana,16,mujer,secundaria_incompleta,7,840.3363387676471,666.8836309679915,0.12877851278973224,649.5,0.02892364103438612
2025,1,urbana,17,hombre,secundaria_incompleta,6,832.0021191184914,1831.016442361971,0.09554546130386979,1948.5,0.20674441334255678
2025,1,urbana,17,mujer,secundaria_incompleta,7,968.0363033044196,874.1103796828806,0.2885574266166969,649.5,0.6682832014724643
2025,1,urbana,18,hombre,secundaria_completa,4,520.0892445044478,1297.3663755165687,0.23324328244575926,900.0,0.7089749286279542
2025,1,urbana,18,hombre,secundaria_incompleta,5,853.7717770020153,1670.7210610932698,0.26446857297589554,2078.39990234375,0.3113240825635622
2025,1,urbana,18,mujer,secundaria_completa,3,423.4829766438494,835.8497533702631,0.2657947293733016,600.0,0.8170718298719485
2025,1,urbana,18,mujer,secundaria_incompleta,5,792.3077912237763,415.8646088908774,0.2340868894451608,346.3999938964844,0.29765355811200817
2025,1,urbana,19,hombre,otros,1,91.13389377050925,1300.0,0.0,1300.0,0.0
2025,1,urbana,19,hombre,secundaria_completa,5,629.9245116280324,1675.4337779037999,0.1548568478214477,1385.5999755859375,0.0
2025,1,urbana,19,hombre,secundaria_incompleta,5,766.3221644591697,1760.7540771657586,0.3238545595373226,1500.0,0.38130011403363584
2025,1,urbana,19,hombre,superior,1,117.85204335711444,1200.0,0.0,1200.0,0.0
2025,1,urbana,19,mujer,secundaria_completa,5,757.1756612853942,862.8464446596329,0.18806756105511846,952.5999755859375,0.3171658395235695
2025,1,urbana,19,mujer,secundaria_incompleta,3,398.3023591309854,968.3143561242359,0.11632438256267087,866.0,0.2517359902612044
2025,1,urbana,19,mujer,superior,4,649.8973441197757,790.434518149918,0.1217898212431384,900.0,0.15032443954487584
2025,1,urbana,20,hombre,otros,1,128.10401220955237,2400.0,0.0,2400.0,0.0
2025,1,urbana,20,hombre,secundaria_completa,4,687.9690469799892,1779.5723759362056,0.23365595371652015,1299.0,0.6763264721219004
2025,1,urbana,20,hombre,secundaria_incompleta,1,100.80487889954993,6495.000000000001,1.4002997717827993e-16,6495.0,0.0
2025,1,urbana,20,hombre,superior,7,826.7220849713016,1318.2660569678687,0.17441213827397165,1558.7999267578125,0.2764600153154784
2025,1,urbana,20,mujer,secundaria_completa,1,166.58338622279663,1000.0,0.0,1000.0,0.0
2025,1,urbana,20,mujer,secundaria_incompleta,3,317.31724606287924,819.7346939356955,0.2277912361563075,600.0,0.622427930839415
2025,1,urbana,20,mujer,superior,7,843.7587314852319,580.5528138173994,0.12797754269036246,649.5,0.0787167659229248
2025,1,urbana,21,hombre,secundaria_completa,1,121.9614584216777,4000.0,0.0,4000.0,0.0
2025,1,urbana,21,hombre,secundaria_incompleta,1,109.52394208324918,5152.69970703125,0.0,5152.69970703125,0.0
2025,1,urbana,21,hombre,superior,5,525.937437578568,718.1571384460275,0.26518205945866513,900.0,0.4220772957682895
2025,1,urbana,21,mujer,secundaria_completa,1,214.2180445142047,866.0,0.0,866.0,0.0
2025,1,urbana,21,mujer,secundaria_incompleta,1,152.62612379573096,899.9999999999999,1.263187085795734e-16,900.0,0.0
2025,1,urbana,21,mujer,superior,10,1233.070218205407,691.8818765979527,0.19897368749255057,433.0,0.31674536335379727
2025,1,urbana,22,hombre,primaria_completa,1,118.77337786823729,3117.599853515625,0.0,3117.599853515625,0.0
2025,1,urbana,22,hombre,secundaria_completa,5,846.0217377943949,1490.3181752359371,0.17343097382563172,1500.0,0.4074966998074533
2025,1,urbana,22,hombre,superior,7,1003.7309769423385,1014.4992137110644,0.274950013751484,844.3499755859375,0.15049761077634569
2025,1,urbana,22,mujer,secundaria_completa,2,336.8557165203117,786.8905994466865,0.11093147481465628,700.0,0.24940267061259955
2025,1,urbana,22,mujer,superior,10,1137.6038055151723,1184.7130630390557,0.26594928903938175,1039.199951171875,0.25408052251816216
2025,1,urbana,23,hombre,secundaria_completa,2,397.29781168537977,3368.992152466185,0.03253957109192204,3464.0,0.0
2025,1,urbana,23,hombre,secundaria_incompleta,1,239.8923736928687,3247.5,0.0,3247.5,0.0
2025,1,urbana,23,hombre,superior,8,1241.8008196890805,1634.4867267027034,0.1906252810913431,1818.5999755859375,0.19894118732097457
2025,1,urbana,23,mujer,primaria_completa,1,96.56935043590371,52.5,0.0,52.5,0.0
2025,1,urbana,23,mujer,secundaria_completa,2,392.0751649107307,1824.3122892430226,0.16020348194078302,2165.0,0.0
2025,1,urbana,23,mujer,superior,11,1210.4593510945735,1567.7297980143153,0.22327398579481064,1200.0,0.3656794684165412
2025,1,urbana,24,hombre,otros,1,82.33794724137118,1082.5,0.0,1082.5,0.0
2025,1,urbana,24,hombre,primaria_incompleta,1,250.41864632010328,519.5999755859375,0.0,519.5999755859375,0.0
2025,1,urbana,24,hombre,secundaria_completa,2,580.3922645399346,2227.9490516923347,0.014520757363848022,2200.0,0.0
