gestion,codigo_departamento,area,edad,sexo,observaciones,numerador,denominador,valor,cv
2023,1,rural,18,hombre,2,0.0,1.080811622058144,0.0,
2023,1,rural,18,mujer,17,0.0,12.842280452434848,0.0,
2023,1,rural,19,hombre,2,0.0,1.382444677463634,0.0,
2023,1,rural,19,mujer,8,0.25785893800651133,5.290628441361822,4.873881068467885,1.0343857709770032
2023,1,rural,20,hombre,3,0.0,2.189250790679216,0.0,
2023,1,rural,20,mujer,5,1.1175873070404565,2.809398173171947,39.780310164388204,0.408734389680963
2023,1,rural,21,mujer,9,0.0,7.7672850685072135,0.0,
2023,1,rural,22,hombre,6,0.0,5.887990805224714,0.0,
2023,1,rural,22,mujer,7,0.0,8.611075144786144,0.0,
2023,1,rural,23,hombre,3,2.29040574125451,3.5059078024577093,65.3298908673209,0.4276261822412227
2023,1,rural,23,mujer,10,0.0,6.062304043709933,0.0,
2023,1,rural,24,hombre,5,0.0,3.750839244307265,0.0,
2023,1,rural,24,mujer,9,0.2718260740350014,7.050397610764438,3.8554715498595646,1.0681757579930173
2023,1,rural,25,hombre,3,0.0,1.1936049485076734,0.0,
2023,1,rural,25,mujer,8,0.5331466591345357,8.600623909758164,6.198930039594383,1.102290010330733
2023,1,rural,26,hombre,6,0.0,3.4343485903583515,0.0,
2023,1,rural,26,mujer,7,0.0,6.281518533791145,0.0,
2023,1,rural,27,hombre,4,0.0,2.127299920681671,0.0,
2023,1,rural,27,mujer,12,1.032971652073163,9.790478049868264,10.550778489177679,1.028190290355438
2023,1,rural,28,hombre,5,0.0,4.231925274579297,0.0,
2023,1,rural,28,mujer,9,1.9036812774532064,6.097650815415214,31.21991296452381,0.759240712628846
2023,1,urbana,18,hombre,8,0.5940847241727293,3.9459427464203216,15.055583984630056,0.9511133670896479
2023,1,urbana,18,mujer,22,0.300619171026744,12.096252869898926,2.4852255839891013,1.0073044807792637
2023,1,urbana,19,hombre,8,0.0,4.49788653646281,0.0,
2023,1,urbana,19,mujer,22,0.9377603374274548,11.528527863875656,8.134259191634541,0.6773299990657777
2023,1,urbana,20,hombre,8,0.0,4.0061242135059345,0.0,
2023,1,urbana,20,mujer,24,0.0,14.96210477168942,0.0,
2023,1,urbana,21,hombre,10,0.0,6.002683983298968,0.0,
2023,1,urbana,21,mujer,23,1.962584908558659,12.765962335626082,15.373575896285205,0.5040713704600699
2023,1,urbana,22,hombre,11,0.0,7.1781633136741085,0.0,
2023,1,urbana,22,mujer,23,0.41148215862665827,11.942572188708116,3.4455069822874584,0.967098216413446
2023,1,urbana,23,hombre,15,0.0,8.427537457613115,0.0,
2023,1,urbana,23,mujer,34,1.5016879373247716,19.625743646569475,7.6516231148635345,0.7240712730893338
2023,1,urbana,24,hombre,11,0.0,6.801918980957495,0.0,
2023,1,urbana,24,mujer,35,1.1360539804190366,19.88263408135217,5.713800172405408,0.5839733397385328
2023,1,urbana,25,hombre,9,0.0,5.11260319117628,0.0,
2023,1,urbana,25,mujer,34,1.344507927987489,20.163881714548374,6.667902277057188,0.6119096242854695
2023,1,urbana,26,hombre,10,0.0,5.680487605830203,0.0,
2023,1,urbana,26,mujer,23,1.5578088178947622,13.676542586805423,11.390370102731032,0.6883575407095572
2023,1,urbana,27,hombre,8,0.0,4.8731395034751,0.0,
2023,1,urbana,27,mujer,35,1.7960452182555129,19.57905860293741,9.173297116471451,0.5702633066259407
2023,1,urbana,28,hombre,6,0.0,3.452231602690944,0.0,
2023,1,urbana,28,mujer,17,0.0,9.76453586547379,0.0,
2023,2,rural,18,hombre,6,0.0,11.903926781692302,0.0,
2023,2,rural,18,mujer,18,9.1783342112035,35.485381239744136,25.865113718782972,0.5349835601775838
2023,2,rural,19,hombre,5,0.0,14.481349910952067,0.0,
2023,2,rural,19,mujer,9,2.4646653361827022,16.286221330983906,15.133438789105561,0.908958519817458
2023,2,rural,20,hombre,3,0.0,4.459352375027742,0.0,
2023,2,rural,20,mujer,17,0.0,30.37605531755759,0.0,
2023,2,rural,21,hombre,9,0.0,14.352887516900145,0.0,
2023,2,rural,21,mujer,14,9.1783342112035,26.72114292061969,34.34858396016036,0.5298438682820842
2023,2,rural,22,hombre,4,0.0,6.728224951047375,0.0,
2023,2,rural,22,mujer,11,3.764990535552334,19.76274193826018,19.050952278354682,0.7340281494122387
2023,2,rural,23,hombre,8,0.0,13.109412877115744,0.0,
2023,2,rural,23,mujer,15,0.0,29.822715791696126,0.0,
2023,2,rural,24,hombre,4,0.0,6.927386478382353,0.0,
2023,2,rural,24,mujer,17,1.3854226072090428,30.70759062248905,4.5116617068433005,1.0147648136605656
2023,2,rural,25,hombre,4,0.0,6.190084469956857,0.0,
2023,2,rural,25,mujer,21,0.0,41.538705479895185,0.0,
2023,2,rural,26,hombre,6,0.0,8.618264090204644,0.0,
2023,2,rural,26,mujer,14,0.0,24.805451205462617,0.0,
2023,2,rural,27,hombre,8,0.0,15.505084869645977,0.0,
2023,2,rural,27,mujer,20,0.0,29.603461510043818,0.0,
2023,2,rural,28,hombre,2,0.0,2.5760526264517574,0.0,
2023,2,rural,28,mujer,19,0.0,31.936160172620724,0.0,
2023,2,urbana,18,hombre,10,1.1928356210468276,11.844887920737765,10.070467775034306,0.9545463079382631
2023,2,urbana,18,mujer,64,1.283846293877192,85.67661445694799,1.498479254829003,1.0066678370201696
2023,2,urbana,19,hombre,20,1.418005095389443,32.24723944200912,4.397291426881582,0.9941288819242174
2023,2,urbana,19,mujer,60,4.437859806684699,76.04220164817026,5.836048550011286,0.5200485340387234
2023,2,urbana,20,hombre,14,1.1623369830086987,19.380169193492222,5.997558490867079,0.9888462453026226
2023,2,urbana,20,mujer,43,0.0,53.42644769831669,0.0,
