gestion,codigo_departamento,area,edad,sexo,frecuencia,observaciones,numerador,denominador,valor,cv,vasos_promedio,cv_vasos
2023,1,urbana,25,mujer,un_dia_por_semana,18,2.9062113683144286,11.26355798069082,25.80189468813108,0.452376166690084,8.216376151603969,0.23205237916104804
2023,1,urbana,26,hombre,a_veces,7,4.117279871036812,4.117279871036812,100.0,0.0,13.219643211818559,0.11972503054076226
2023,1,urbana,26,hombre,diariamente,7,0.0,4.117279871036812,0.0,,,
2023,1,urbana,26,hombre,un_dia_por_semana,7,0.0,4.117279871036812,0.0,,,
2023,1,urbana,26,mujer,a_veces,16,7.3734164145419285,9.211380065092003,80.0468155959026,0.1548646498987191,7.046784914532215,0.18955595931315652
2023,1,urbana,26,mujer,diariamente,16,0.0,9.211380065092003,0.0,,,
2023,1,urbana,26,mujer,un_dia_por_semana,16,1.8379636505500732,9.211380065092003,19.953184404097385,0.6212753724774468,3.0874098649449073,0.22727923194119246
2023,1,urbana,27,hombre,a_veces,7,4.0336878874012685,4.0336878874012685,100.0,0.0,13.209055937877087,0.09655066346713084
2023,1,urbana,27,hombre,diariamente,7,0.0,4.0336878874012685,0.0,,,
2023,1,urbana,27,hombre,un_dia_por_semana,7,0.0,4.0336878874012685,0.0,,,
2023,1,urbana,27,mujer,a_veces,18,10.262891301671305,10.794782056232629,95.07270501812286,0.053172315597228514,6.654836515690077,0.15774583403470482
2023,1,urbana,27,mujer,diariamente,18,0.0,10.794782056232629,0.0,,,
2023,1,urbana,27,mujer,un_dia_por_semana,18,0.531890754561323,10.794782056232629,4.927294981877128,1.0259657468244312,7.0,0.0
2023,1,urbana,28,hombre,a_veces,4,1.8913913929787984,1.8913913929787984,100.0,0.0,7.333234385210253,0.10211342619871928
2023,1,urbana,28,hombre,diariamente,4,0.0,1.8913913929787984,0.0,,,
2023,1,urbana,28,hombre,un_dia_por_semana,4,0.0,1.8913913929787984,0.0,,,
2023,1,urbana,28,mujer,a_veces,13,7.27631854972294,7.27631854972294,100.0,0.0,6.112422321354182,0.12743178982666936
2023,1,urbana,28,mujer,diariamente,13,0.0,7.27631854972294,0.0,,,
2023,1,urbana,28,mujer,un_dia_por_semana,13,0.0,7.27631854972294,0.0,,,
2023,2,rural,16,mujer,a_veces,2,3.611489206896286,3.611489206896286,100.0,0.0,5.6824512534818945,0.05582682499887866
2023,2,rural,16,mujer,diariamente,2,0.0,3.611489206896286,0.0,,,
2023,2,rural,16,mujer,un_dia_por_semana,2,0.0,3.611489206896286,0.0,,,
2023,2,rural,17,hombre,a_veces,1,1.3126109262297547,1.3126109262297547,100.0,0.0,3.0,0.0
2023,2,rural,17,hombre,diariamente,1,0.0,1.3126109262297547,0.0,,,
2023,2,rural,17,hombre,un_dia_por_semana,1,0.0,1.3126109262297547,0.0,,,
2023,2,rural,17,mujer,a_veces,2,3.296339361788075,3.296339361788075,100.0,0.0,18.71208217751088,0.0722651007520967
2023,2,rural,17,mujer,diariamente,2,0.0,3.296339361788075,0.0,,,
2023,2,rural,17,mujer,un_dia_por_semana,2,0.0,3.296339361788075,0.0,,,
2023,2,rural,18,hombre,a_veces,1,1.6782185373242968,1.6782185373242968,100.0,0.0,3.0000000000000004,1.480297366166875e-16
2023,2,rural,18,hombre,diariamente,1,0.0,1.6782185373242968,0.0,,,
2023,2,rural,18,hombre,un_dia_por_semana,1,0.0,1.6782185373242968,0.0,,,
2023,2,rural,18,mujer,a_veces,4,6.867496170068616,8.571052857451587,80.124300763098,0.23694183279468306,7.036162636594848,0.5533524166544288
2023,2,rural,18,mujer,diariamente,4,1.7035566873829713,8.571052857451587,19.87569923690199,0.9551763914274249,5.0,0.0
2023,2,rural,18,mujer,un_dia_por_semana,4,0.0,8.571052857451587,0.0,,,
2023,2,rural,19,hombre,a_veces,2,4.950155698821904,4.950155698821904,100.0,0.0,20.71762351507874,0.4300224258420075
2023,2,rural,19,hombre,diariamente,2,0.0,4.950155698821904,0.0,,,
2023,2,rural,19,hombre,un_dia_por_semana,2,0.0,4.950155698821904,0.0,,,
2023,2,rural,19,mujer,a_veces,1,1.8543874535166405,1.8543874535166405,100.0,0.0,5.0,0.0
2023,2,rural,19,mujer,diariamente,1,0.0,1.8543874535166405,0.0,,,
2023,2,rural,19,mujer,un_dia_por_semana,1,0.0,1.8543874535166405,0.0,,,
2023,2,rural,20,hombre,a_veces,2,2.645852604847238,2.645852604847238,100.0,0.0,46.437329396834656,0.27299240668782254
2023,2,rural,20,hombre,diariamente,2,0.0,2.645852604847238,0.0,,,
2023,2,rural,20,hombre,un_dia_por_semana,2,0.0,2.645852604847238,0.0,,,
2023,2,rural,20,mujer,a_veces,5,8.779063268025045,8.779063268025045,100.0,0.0,8.37834452713694,0.2591274943227919
2023,2,rural,20,mujer,diariamente,5,0.0,8.779063268025045,0.0,,,
2023,2,rural,20,mujer,un_dia_por_semana,5,0.0,8.779063268025045,0.0,,,
2023,2,rural,21,hombre,a_veces,7,12.504514071667037,12.504514071667037,100.0,0.0,29.766386623600564,0.2666329036626889
2023,2,rural,21,hombre,diariamente,7,0.0,12.504514071667037,0.0,,,
2023,2,rural,21,hombre,un_dia_por_semana,7,0.0,12.504514071667037,0.0,,,
2023,2,rural,21,mujer,a_veces,2,4.869696519967328,4.869696519967328,100.0,0.0,14.2759900565111,0.16132048311023403
2023,2,rural,21,mujer,diariamente,2,0.0,4.869696519967328,0.0,,,
2023,2,rural,21,mujer,un_dia_por_semana,2,0.0,4.869696519967328,0.0,,,
2023,2,rural,22,hombre,a_veces,3,5.532253119850749,5.532253119850749,100.0,0.0,29.62961373597436,0.18983084615552942
2023,2,rural,22,hombre,diariamente,3,0.0,5.532253119850749,0.0,,,
2023,2,rural,22,hombre,un_dia_por_semana,3,0.0,5.532253119850749,0.0,,,
2023,2,rural,22,mujer,a_veces,4,6.243416078041385,6.243416078041385,100.0,0.0,2.412149850866204,0.10821241793953039
2023,2,rural,22,mujer,diariamente,4,0.0,6.243416078041385,0.0,,,
2023,2,rural,22,mujer,un_dia_por_semana,4,0.0,6.243416078041385,0.0,,,
2023,2,rural,23,hombre,a_veces,4,7.555131933948323,7.555131933948323,100.0,0.0,11.237772845421304,0.36935472703872374
2023,2,rural,23,hombre,diariamente,4,0.0,7.555131933948323,0.0,,,
2023,2,rural,23,hombre,un_dia_por_semana,4,0.0,7.555131933948323,0.0,,,
2023,2,rural,23,mujer,a_veces,3,7.044509216367096,7.044509216367096,100.0,0.0,5.695382603599476,0.27121680296975953
2023,2,rural,23,mujer,diariamente,3,0.0,7.044509216367096,0.0,,,
2023,2,rural,23,mujer,un_dia_por_semana,3,0.0,7.044509216367096,0.0,,,
2023,2,rural,24,hombre,a_veces,2,4.498419427774501,4.498419427774501,100.0,0.0,23.450292397660817,0.2743498579347553
2023,2,rural,24,hombre,diariamente,2,0.0,4.498419427774501,0.0,,,
2023,2,rural,24,hombre,un_dia_por_semana,2,0.0,4.498419427774501,0.0,,,
2023,2,rural,24,mujer,a_veces,3,5.393608371971846,5.393608371971846,100.0,0.0,13.428061601769265,0.14699837164463597
2023,2,rural,24,mujer,diariamente,3,0.0,5.393608371971846,0.0,,,
2023,2,rural,24,mujer,un_dia_por_semana,3,0.0,5.393608371971846,0.0,,,
2023,2,rural,25,hombre,a_veces,4,5.092292054496818,6.190084469956857,82.26530799719943,0.20355196679808077,36.33463375406403,0.10339533265745046
2023,2,rural,25,hombre,diariamente,4,0.0,6.190084469956857,0.0,,,
2023,2,rural,25,hombre,un_dia_por_semana,4,1.097792415460039,6.190084469956857,17.73469200280057,0.944209532335577,10.0,0.0
2023,2,rural,25,mujer,a_veces,5,10.672900952610961,10.672900952610961,100.0,0.0,12.441528086065235,0.3863046731360867
2023,2,rural,25,mujer,diariamente,5,0.0,10.672900952610961,0.0,,,
2023,2,rural,25,mujer,un_dia_por_semana,5,0.0,10.672900952610961,0.0,,,
2023,2,rural,26,hombre,a_veces,5,7.80242815874802,7.80242815874802,100.0,0.0,18.169285285059367,0.35903481058412756
2023,2,rural,26,hombre,diariamente,5,0.0,7.80242815874802,0.0,,,
2023,2,rural,26,hombre,un_dia_por_semana,5,0.0,7.80242815874802,0.0,,,
2023,2,rural,26,mujer,a_veces,3,5.545994885860015,5.545994885860015,100.0,0.0,7.896827579252032,0.5262011768741199
2023,2,rural,26,mujer,diariamente,3,0.0,5.545994885860015,0.0,,,
2023,2,rural,26,mujer,un_dia_por_semana,3,0.0,5.545994885860015,0.0,,,
2023,2,rural,27,hombre,a_veces,8,15.505084869645977,15.505084869645977,100.0,0.0,27.83570389163082,0.1516719226798082
2023,2,rural,27,hombre,diariamente,8,0.0,15.505084869645977,0.0,,,
2023,2,rural,27,hombre,un_dia_por_semana,8,0.0,15.505084869645977,0.0,,,
2023,2,rural,27,mujer,a_veces,3,4.947785679333161,4.947785679333161,100.0,0.0,43.04719240804493,0.6289474627258225
2023,2,rural,27,mujer,diariamente,3,0.0,4.947785679333161,0.0,,,
2023,2,rural,27,mujer,un_dia_por_semana,3,0.0,4.947785679333161,0.0,,,
2023,2,rural,28,hombre,a_veces,1,1.301196918175583,1.301196918175583,100.0,0.0,4.0,0.0
2023,2,rural,28,hombre,diariamente,1,0.0,1.301196918175583,0.0,,,
2023,2,rural,28,hombre,un_dia_por_semana,1,0.0,1.301196918175583,0.0,,,
2023,2,rural,28,mujer,a_veces,7,9.4927333896836,9.4927333896836,100.0,0.0,14.999588493984108,0.14367777697379178
2023,2,rural,28,mujer,diariamente,7,0.0,9.4927333896836,0.0,,,
2023,2,rural,28,mujer,un_dia_por_semana,7,0.0,9.4927333896836,0.0,,,
2023,2,urbana,16,hombre,a_veces,2,3.1409379652160516,3.1409379652160516,100.0,0.0,3.871970655085716,0.6185968078878472
2023,2,urbana,16,hombre,diariamente,2,0.0,3.1409379652160516,0.0,,,
2023,2,urbana,16,hombre,un_dia_por_semana,2,0.0,3.1409379652160516,0.0,,,
2023,2,urbana,16,mujer,a_veces,4,2.1140906544153673,4.107963454818839,51.46322935116273,0.48819922307668606,10.544588155207624,0.3599355976292117
2023,2,urbana,16,mujer,diariamente,4,0.0,4.107963454818839,0.0,,,
2023,2,urbana,16,mujer,un_dia_por_semana,4,1.9938728004034723,4.107963454818839,48.536770648837276,0.5176345325491245,34.37092501348062,0.3559093258946377
2023,2,urbana,17,hombre,a_veces,2,2.7373808820967485,2.7373808820967485,100.0,0.0,5.135099505372566,0.1351874009300947
2023,2,urbana,17,hombre,diariamente,2,0.0,2.7373808820967485,0.0,,,
2023,2,urbana,17,hombre,un_dia_por_semana,2,0.0,2.7373808820967485,0.0,,,
2023,2,urbana,17,mujer,a_veces,6,6.716258399797714,7.8181034949260315,85.90649131412218,0.13236000435050935,4.005009431795932,0.28965392841178395
2023,2,urbana,17,mujer,diariamente,6,0.0,7.8181034949260315,0.0,,,
2023,2,urbana,17,mujer,un_dia_por_semana,6,1.1018450951283176,7.8181034949260315,14.09350868587782,0.8067957963844674,6.0,0.0
2023,2,urbana,18,hombre,a_veces,2,2.654059256829192,2.654059256829192,100.0,0.0,3.696629213483146,0.5784070110938564
2023,2,urbana,18,hombre,diariamente,2,0.0,2.654059256829192,0.0,,,
2023,2,urbana,18,hombre,un_dia_por_semana,2,0.0,2.654059256829192,0.0,,,
2023,2,urbana,18,mujer,a_veces,8,11.900155765957754,15.558197242548541,76.4880119491815,0.17670536511500917,7.996585544376885,0.4836011967865727
2023,2,urbana,18,mujer,diariamente,8,0.0,15.558197242548541,0.0,,,
2023,2,urbana,18,mujer,un_dia_por_semana,8,3.658041476590786,15.558197242548541,23.5119880508185,0.5748489685001684,2.0,0.0
2023,2,urbana,19,hombre,a_veces,13,17.63112269675538,17.63112269675538,100.0,0.0,22.85330008652773,0.29615363628715835
2023,2,urbana,19,hombre,diariamente,13,0.0,17.63112269675538,0.0,,,
2023,2,urbana,19,hombre,un_dia_por_semana,13,0.0,17.63112269675538,0.0,,,
2023,2,urbana,19,mujer,a_veces,15,15.727891914294991,18.691712231048417,84.1436660263243,0.12269819626910741,9.20373550379716,0.2386142863364516
2023,2,urbana,19,mujer,diariamente,15,0.0,18.691712231048417,0.0,,,
2023,2,urbana,19,mujer,un_dia_por_semana,15,2.9638203167534227,18.691712231048417,15.856333973675682,0.6511136852970105,14.369564014662137,0.2421316367418353
2023,2,urbana,20,hombre,a_veces,4,6.343378435427256,6.343378435427256,100.0,0.0,5.471000016374699,0.13193502743170882
2023,2,urbana,20,hombre,diariamente,4,0.0,6.343378435427256,0.0,,,
2023,2,urbana,20,hombre,un_dia_por_semana,4,0.0,6.343378435427256,0.0,,,
2023,2,urbana,20,mujer,a_veces,14,16.656839943257822,17.67438729055863,94.24281401910682,0.05957909351014493,5.452334210869136,0.14824906279564076
2023,2,urbana,20,mujer,diariamente,14,1.0175473473008085,17.67438729055863,5.757185980893186,0.9752857468454494,10.0,0.0
2023,2,urbana,20,mujer,un_dia_por_semana,14,0.0,17.67438729055863,0.0,,,
2023,2,urbana,21,hombre,a_veces,13,15.330719839903974,17.673153728608987,86.74580708867414,0.10803483757561809,14.570478016202928,0.2757541748864951
2023,2,urbana,21,hombre,diariamente,13,0.0,17.673153728608987,0.0,,,
2023,2,urbana,21,hombre,un_dia_por_semana,13,2.3424338887050116,17.673153728608987,13.254192911325843,0.7070644921112252,8.679698912876649,0.14411504679775597
2023,2,urbana,21,mujer,a_veces,17,19.144899701926295,21.593423151620904,88.6607906838022,0.0862365575858371,9.97339011022132,0.28052191319213166
2023,2,urbana,21,mujer,diariamente,17,0.0,21.593423151620904,0.0,,,
2023,2,urbana,21,mujer,un_dia_por_semana,17,2.4485234496946067,21.593423151620904,11.339209316197783,0.6742799403559575,60.281868495135164,0.46315376541456565
2023,2,urbana,22,hombre,a_veces,17,17.313036745796154,20.478377789265764,84.5430088455112,0.10153049981532843,27.72781835423976,0.204861320925169
2023,2,urbana,22,hombre,diariamente,17,1.033411425099406,20.478377789265764,5.0463539433338,0.945291502453667,80.0,0.0
2023,2,urbana,22,hombre,un_dia_por_semana,17,2.131929618370205,20.478377789265764,10.410637211155011,0.7325459581869895,8.325637683277426,0.18916982409942892
2023,2,urbana,22,mujer,a_veces,17,16.339966183625982,18.22915393616955,89.63644851999895,0.07876601927941415,15.110998837038004,0.2744476663738322
2023,2,urbana,22,mujer,diariamente,17,0.9570227430648328,18.22915393616955,5.249956999737366,0.9862345832693448,4.0,0.0
2023,2,urbana,22,mujer,un_dia_por_semana,17,0.9321650094787333,18.22915393616955,5.113594480263668,0.98764388755954,6.999999999999999,1.2688263138573217e-16
2023,2,urbana,23,hombre,a_veces,19,20.72338964595528,22.34385721006693,92.74759255361892,0.05472370130017774,14.344604667326225,0.22882954260483424
