gestion,codigo_municipio,area,edad,sexo,numerador,denominador,valor
2024,10101,rural,16,hombre,102,173,58.959537572254334
2024,10101,rural,16,mujer,113,151,74.83443708609272
2024,10101,rural,17,hombre,85,161,52.79503105590062
2024,10101,rural,17,mujer,85,147,57.82312925170068
2024,10101,rural,18,hombre,62,148,41.891891891891895
2024,10101,rural,18,mujer,73,145,50.3448275862069
2024,10101,rural,19,hombre,32,140,22.857142857142858
2024,10101,rural,19,mujer,32,115,27.82608695652174
2024,10101,rural,20,hombre,24,133,18.045112781954888
2024,10101,rural,20,mujer,35,105,33.333333333333336
2024,10101,rural,21,hombre,14,113,12.389380530973451
2024,10101,rural,21,mujer,30,132,22.727272727272727
2024,10101,rural,22,hombre,18,133,13.533834586466165
2024,10101,rural,22,mujer,21,119,17.647058823529413
2024,10101,rural,23,hombre,19,155,12.258064516129032
2024,10101,rural,23,mujer,17,134,12.686567164179104
2024,10101,rural,24,hombre,18,151,11.920529801324504
2024,10101,rural,24,mujer,21,145,14.482758620689655
2024,10101,rural,25,hombre,13,163,7.975460122699387
2024,10101,rural,25,mujer,16,129,12.4031007751938
2024,10101,rural,26,hombre,5,131,3.816793893129771
2024,10101,rural,26,mujer,9,135,6.666666666666667
2024,10101,rural,27,hombre,7,148,4.72972972972973
2024,10101,rural,27,mujer,8,140,5.714285714285714
2024,10101,rural,28,hombre,7,130,5.384615384615385
2024,10101,rural,28,mujer,7,110,6.363636363636363
2024,10101,urbana,16,hombre,1877,2517,74.57290425109257
2024,10101,urbana,16,mujer,2008,2528,79.43037974683544
2024,10101,urbana,17,hombre,1855,2704,68.60207100591715
2024,10101,urbana,17,mujer,1987,2666,74.5311327831958
2024,10101,urbana,18,hombre,1667,2885,57.78162911611785
2024,10101,urbana,18,mujer,1948,2964,65.72199730094466
2024,10101,urbana,19,hombre,1498,2803,53.44273992151267
2024,10101,urbana,19,mujer,1920,2969,64.66823846412933
2024,10101,urbana,20,hombre,1408,2804,50.21398002853067
2024,10101,urbana,20,mujer,1664,2875,57.87826086956522
2024,10101,urbana,21,hombre,1334,2818,47.338537970191624
2024,10101,urbana,21,mujer,1649,2974,55.4472091459314
2024,10101,urbana,22,hombre,1126,2782,40.4744787922358
2024,10101,urbana,22,mujer,1381,2913,47.40817027119808
2024,10101,urbana,23,hombre,1037,2923,35.477249401300035
2024,10101,urbana,23,mujer,1213,3133,38.71688477497606
2024,10101,urbana,24,hombre,923,3027,30.49223653782623
2024,10101,urbana,24,mujer,934,3063,30.49298073783872
2024,10101,urbana,25,hombre,653,2743,23.806051768137078
2024,10101,urbana,25,mujer,679,2825,24.035398230088497
2024,10101,urbana,26,hombre,502,2702,18.57883049592894
2024,10101,urbana,26,mujer,526,2775,18.954954954954953
2024,10101,urbana,27,hombre,407,2503,16.260487415101878
2024,10101,urbana,27,mujer,393,2666,14.741185296324081
2024,10101,urbana,28,hombre,301,2592,11.612654320987655
2024,10101,urbana,28,mujer,303,2563,11.822083495903238
2024,10102,rural,16,hombre,52,89,58.42696629213483
2024,10102,rural,16,mujer,63,83,75.90361445783132
2024,10102,rural,17,hombre,38,76,50.0
2024,10102,rural,17,mujer,51,73,69.86301369863014
2024,10102,rural,18,hombre,34,72,47.22222222222222
2024,10102,rural,18,mujer,36,66,54.54545454545455
2024,10102,rural,19,hombre,15,55,27.272727272727273
2024,10102,rural,19,mujer,30,68,44.11764705882353
2024,10102,rural,20,hombre,21,81,25.925925925925927
2024,10102,rural,20,mujer,17,63,26.984126984126984
2024,10102,rural,21,hombre,10,70,14.285714285714286
2024,10102,rural,21,mujer,25,64,39.0625
2024,10102,rural,22,hombre,9,61,14.754098360655737
2024,10102,rural,22,mujer,16,59,27.11864406779661
2024,10102,rural,23,hombre,11,73,15.068493150684931
2024,10102,rural,23,mujer,11,68,16.176470588235293
2024,10102,rural,24,hombre,8,62,12.903225806451612
2024,10102,rural,24,mujer,10,76,13.157894736842104
2024,10102,rural,25,hombre,4,65,6.153846153846154
2024,10102,rural,25,mujer,4,69,5.797101449275362
2024,10102,rural,26,hombre,8,70,11.428571428571429
2024,10102,rural,26,mujer,6,77,7.792207792207792
2024,10102,rural,27,hombre,3,71,4.225352112676056
2024,10102,rural,27,mujer,6,65,9.23076923076923
2024,10102,rural,28,hombre,1,70,1.4285714285714286
2024,10102,rural,28,mujer,2,70,2.857142857142857
2024,10103,rural,16,hombre,75,146,51.36986301369863
2024,10103,rural,16,mujer,81,133,60.902255639097746
2024,10103,rural,17,hombre,54,123,43.90243902439025
2024,10103,rural,17,mujer,48,115,41.73913043478261
2024,10103,rural,18,hombre,36,124,29.032258064516128
2024,10103,rural,18,mujer,38,113,33.6283185840708
2024,10103,rural,19,hombre,25,92,27.17391304347826
2024,10103,rural,19,mujer,17,98,17.346938775510203
2024,10103,rural,20,hombre,17,107,15.88785046728972
2024,10103,rural,20,mujer,17,80,21.25
2024,10103,rural,21,hombre,11,92,11.956521739130435
2024,10103,rural,21,mujer,14,93,15.053763440860216
2024,10103,rural,22,hombre,8,66,12.121212121212121
2024,10103,rural,22,mujer,7,65,10.76923076923077
2024,10103,rural,23,hombre,5,76,6.578947368421052
2024,10103,rural,23,mujer,11,88,12.5
2024,10103,rural,24,hombre,5,69,7.246376811594203
2024,10103,rural,24,mujer,6,75,8.0
2024,10103,rural,25,hombre,3,76,3.9473684210526314
2024,10103,rural,25,mujer,3,62,4.838709677419355
2024,10103,rural,26,hombre,1,72,1.3888888888888888
2024,10103,rural,26,mujer,2,60,3.3333333333333335
2024,10103,rural,27,hombre,5,83,6.024096385542169
2024,10103,rural,27,mujer,6,61,9.836065573770492
