gestion,codigo_departamento,area,edad,sexo,lugar,observaciones,numerador,denominador,valor,cv
2023,1,rural,16,mujer,escuela,3,0.5077211152952612,1.2890198093451413,39.388154597344624,0.8367827674526779
2023,1,rural,16,mujer,espacio_publico,3,0.0,1.2890198093451413,0.0,
2023,1,rural,16,mujer,evento_publico,3,0.0,1.2890198093451413,0.0,
2023,1,rural,16,mujer,institucion_policial_militar,3,0.0,1.2890198093451413,0.0,
2023,1,rural,16,mujer,organizacion_social_politica,3,0.0,1.2890198093451413,0.0,
2023,1,rural,16,mujer,otro,3,0.7812986940498801,1.2890198093451413,60.611845402655376,0.5437770255940108
2023,1,rural,16,mujer,trabajo,3,0.0,1.2890198093451413,0.0,
2023,1,rural,16,mujer,universidad,3,0.0,1.2890198093451413,0.0,
2023,1,rural,17,hombre,escuela,2,1.2507928451873682,1.982608736257156,63.08823432043694,0.5220111963517581
2023,1,rural,17,hombre,espacio_publico,2,0.0,1.982608736257156,0.0,
2023,1,rural,17,hombre,evento_publico,2,0.7318158910697878,1.982608736257156,36.91176567956306,0.8922023660213367
2023,1,rural,17,hombre,institucion_policial_militar,2,0.0,1.982608736257156,0.0,
2023,1,rural,17,hombre,organizacion_social_politica,2,0.0,1.982608736257156,0.0,
2023,1,rural,17,hombre,otro,2,0.0,1.982608736257156,0.0,
2023,1,rural,17,hombre,trabajo,2,0.0,1.982608736257156,0.0,
2023,1,rural,17,hombre,universidad,2,0.0,1.982608736257156,0.0,
2023,1,rural,17,mujer,escuela,4,0.8103815680905966,3.2860874121157755,24.66098634816368,0.7160132166045488
2023,1,rural,17,mujer,espacio_publico,4,0.5720245665719726,3.2860874121157755,17.40746653491088,0.8750868900705586
2023,1,rural,17,mujer,evento_publico,4,0.0,3.2860874121157755,0.0,
2023,1,rural,17,mujer,institucion_policial_militar,4,0.0,3.2860874121157755,0.0,
2023,1,rural,17,mujer,organizacion_social_politica,4,0.0,3.2860874121157755,0.0,
2023,1,rural,17,mujer,otro,4,1.9036812774532064,3.2860874121157755,57.931547116925444,0.5508582251644142
2023,1,rural,17,mujer,trabajo,4,0.0,3.2860874121157755,0.0,
2023,1,rural,17,mujer,universidad,4,0.0,3.2860874121157755,0.0,
2023,1,rural,18,mujer,escuela,1,0.0,2.011957633944,0.0,
2023,1,rural,18,mujer,espacio_publico,1,2.011957633944,2.011957633944,100.0,0.0
2023,1,rural,18,mujer,evento_publico,1,0.0,2.011957633944,0.0,
2023,1,rural,18,mujer,institucion_policial_militar,1,0.0,2.011957633944,0.0,
2023,1,rural,18,mujer,organizacion_social_politica,1,0.0,2.011957633944,0.0,
2023,1,rural,18,mujer,otro,1,0.0,2.011957633944,0.0,
2023,1,rural,18,mujer,trabajo,1,0.0,2.011957633944,0.0,
2023,1,rural,18,mujer,universidad,1,0.0,2.011957633944,0.0,
2023,1,rural,19,mujer,escuela,2,1.9578055651214907,2.6381777118658385,74.21052631578947,0.3899001932095186
2023,1,rural,19,mujer,espacio_publico,2,0.0,2.6381777118658385,0.0,
2023,1,rural,19,mujer,evento_publico,2,0.0,2.6381777118658385,0.0,
2023,1,rural,19,mujer,institucion_policial_militar,2,0.0,2.6381777118658385,0.0,
2023,1,rural,19,mujer,organizacion_social_politica,2,0.0,2.6381777118658385,0.0,
2023,1,rural,19,mujer,otro,2,0.0,2.6381777118658385,0.0,
2023,1,rural,19,mujer,trabajo,2,0.0,2.6381777118658385,0.0,
2023,1,rural,19,mujer,universidad,2,0.6803721467443478,2.6381777118658385,25.789473684210524,1.1219576988273903
2023,1,rural,20,mujer,escuela,1,0.0,0.5997899915263527,0.0,
2023,1,rural,20,mujer,espacio_publico,1,0.0,0.5997899915263527,0.0,
2023,1,rural,20,mujer,evento_publico,1,0.0,0.5997899915263527,0.0,
2023,1,rural,20,mujer,institucion_policial_militar,1,0.0,0.5997899915263527,0.0,
2023,1,rural,20,mujer,organizacion_social_politica,1,0.0,0.5997899915263527,0.0,
2023,1,rural,20,mujer,otro,1,0.0,0.5997899915263527,0.0,
2023,1,rural,20,mujer,trabajo,1,0.5997899915263527,0.5997899915263527,100.0,0.0
2023,1,rural,20,mujer,universidad,1,0.0,0.5997899915263527,0.0,
2023,1,rural,21,mujer,escuela,3,0.0,3.282946912371547,0.0,
2023,1,rural,21,mujer,espacio_publico,3,3.282946912371547,3.282946912371547,100.0,0.0
2023,1,rural,21,mujer,evento_publico,3,0.0,3.282946912371547,0.0,
2023,1,rural,21,mujer,institucion_policial_militar,3,0.0,3.282946912371547,0.0,
2023,1,rural,21,mujer,organizacion_social_politica,3,0.0,3.282946912371547,0.0,
2023,1,rural,21,mujer,otro,3,0.0,3.282946912371547,0.0,
2023,1,rural,21,mujer,trabajo,3,0.0,3.282946912371547,0.0,
2023,1,rural,21,mujer,universidad,3,0.0,3.282946912371547,0.0,
2023,1,rural,22,mujer,escuela,1,0.0,0.6803721467443478,0.0,
2023,1,rural,22,mujer,espacio_publico,1,0.6803721467443478,0.6803721467443478,100.0,0.0
2023,1,rural,22,mujer,evento_publico,1,0.0,0.6803721467443478,0.0,
2023,1,rural,22,mujer,institucion_policial_militar,1,0.0,0.6803721467443478,0.0,
2023,1,rural,22,mujer,organizacion_social_politica,1,0.0,0.6803721467443478,0.0,
2023,1,rural,22,mujer,otro,1,0.0,0.6803721467443478,0.0,
2023,1,rural,22,mujer,trabajo,1,0.0,0.6803721467443478,0.0,
2023,1,rural,22,mujer,universidad,1,0.0,0.6803721467443478,0.0,
2023,1,rural,23,hombre,escuela,2,0.0,2.772684410451321,0.0,
2023,1,rural,23,hombre,espacio_publico,2,0.4822786691968109,2.772684410451321,17.39392580630222,1.1682263045912553
2023,1,rural,23,hombre,evento_publico,2,2.29040574125451,2.772684410451321,82.60607419369778,0.24598725778183975
2023,1,rural,23,hombre,institucion_policial_militar,2,0.0,2.772684410451321,0.0,
2023,1,rural,23,hombre,organizacion_social_politica,2,0.0,2.772684410451321,0.0,
2023,1,rural,23,hombre,otro,2,2.29040574125451,2.772684410451321,82.60607419369778,0.24598725778183975
2023,1,rural,23,hombre,trabajo,2,0.0,2.772684410451321,0.0,
2023,1,rural,23,hombre,universidad,2,0.0,2.772684410451321,0.0,
2023,1,rural,23,mujer,escuela,3,0.0,3.610910829862898,0.0,
2023,1,rural,23,mujer,espacio_publico,3,2.503471268979559,3.610910829862898,69.33074193567424,0.388577178366135
2023,1,rural,23,mujer,evento_publico,3,0.0,3.610910829862898,0.0,
2023,1,rural,23,mujer,institucion_policial_militar,3,0.0,3.610910829862898,0.0,
2023,1,rural,23,mujer,organizacion_social_politica,3,0.0,3.610910829862898,0.0,
2023,1,rural,23,mujer,otro,3,1.1074395608833392,3.610910829862898,30.66925806432576,0.8784152527879948
2023,1,rural,23,mujer,trabajo,3,0.0,3.610910829862898,0.0,
2023,1,rural,23,mujer,universidad,3,0.0,3.610910829862898,0.0,
2023,1,rural,24,hombre,escuela,1,0.0,0.6492212854572456,0.0,
2023,1,rural,24,hombre,espacio_publico,1,0.0,0.6492212854572456,0.0,
2023,1,rural,24,hombre,evento_publico,1,0.6492212854572456,0.6492212854572456,100.0,0.0
2023,1,rural,24,hombre,institucion_policial_militar,1,0.0,0.6492212854572456,0.0,
2023,1,rural,24,hombre,organizacion_social_politica,1,0.0,0.6492212854572456,0.0,
2023,1,rural,24,hombre,otro,1,0.0,0.6492212854572456,0.0,
2023,1,rural,24,hombre,trabajo,1,0.0,0.6492212854572456,0.0,
2023,1,rural,24,hombre,universidad,1,0.0,0.6492212854572456,0.0,
2023,1,rural,24,mujer,escuela,1,0.0,1.9578055651214907,0.0,
2023,1,rural,24,mujer,espacio_publico,1,1.9578055651214907,1.9578055651214907,100.0,0.0
2023,1,rural,24,mujer,evento_publico,1,0.0,1.9578055651214907,0.0,
2023,1,rural,24,mujer,institucion_policial_militar,1,0.0,1.9578055651214907,0.0,
2023,1,rural,24,mujer,organizacion_social_politica,1,0.0,1.9578055651214907,0.0,
2023,1,rural,24,mujer,otro,1,0.0,1.9578055651214907,0.0,
2023,1,rural,24,mujer,trabajo,1,0.0,1.9578055651214907,0.0,
2023,1,rural,24,mujer,universidad,1,0.0,1.9578055651214907,0.0,
2023,1,rural,25,mujer,escuela,1,0.0,1.9036812774532064,0.0,
2023,1,rural,25,mujer,espacio_publico,1,1.9036812774532064,1.9036812774532064,100.0,0.0
2023,1,rural,25,mujer,evento_publico,1,0.0,1.9036812774532064,0.0,
2023,1,rural,25,mujer,institucion_policial_militar,1,0.0,1.9036812774532064,0.0,
2023,1,rural,25,mujer,organizacion_social_politica,1,0.0,1.9036812774532064,0.0,
2023,1,rural,25,mujer,otro,1,0.0,1.9036812774532064,0.0,
2023,1,rural,25,mujer,trabajo,1,0.0,1.9036812774532064,0.0,
2023,1,rural,25,mujer,universidad,1,0.0,1.9036812774532064,0.0,
2023,1,rural,26,mujer,escuela,2,0.0,2.513547469198402,0.0,
2023,1,rural,26,mujer,espacio_publico,2,0.0,2.513547469198402,0.0,
2023,1,rural,26,mujer,evento_publico,2,0.0,2.513547469198402,0.0,
2023,1,rural,26,mujer,institucion_policial_militar,2,0.0,2.513547469198402,0.0,
2023,1,rural,26,mujer,organizacion_social_politica,2,0.0,2.513547469198402,0.0,
2023,1,rural,26,mujer,otro,2,2.513547469198402,2.513547469198402,100.0,0.0
2023,1,rural,26,mujer,trabajo,2,0.0,2.513547469198402,0.0,
2023,1,rural,26,mujer,universidad,2,0.0,2.513547469198402,0.0,
2023,1,rural,27,mujer,escuela,3,0.0,2.7526929143895655,0.0,
2023,1,rural,27,mujer,espacio_publico,3,0.0,2.7526929143895655,0.0,
2023,1,rural,27,mujer,evento_publico,3,0.0,2.7526929143895655,0.0,
2023,1,rural,27,mujer,institucion_policial_militar,3,0.0,2.7526929143895655,0.0,
2023,1,rural,27,mujer,organizacion_social_politica,3,0.0,2.7526929143895655,0.0,
2023,1,rural,27,mujer,otro,3,0.8490116369363594,2.7526929143895655,30.84294773667608,0.868479961160365
2023,1,rural,27,mujer,trabajo,3,1.9036812774532064,2.7526929143895655,69.15705226332392,0.3873282792682776
2023,1,rural,27,mujer,universidad,3,0.0,2.7526929143895655,0.0,
2023,1,rural,28,hombre,escuela,1,0.0,2.32718728767245,0.0,
2023,1,rural,28,hombre,espacio_publico,1,2.32718728767245,2.32718728767245,100.0,0.0
2023,1,rural,28,hombre,evento_publico,1,2.32718728767245,2.32718728767245,100.0,0.0
2023,1,rural,28,hombre,institucion_policial_militar,1,0.0,2.32718728767245,0.0,
2023,1,rural,28,hombre,organizacion_social_politica,1,0.0,2.32718728767245,0.0,
2023,1,rural,28,hombre,otro,1,0.0,2.32718728767245,0.0,
2023,1,rural,28,hombre,trabajo,1,2.32718728767245,2.32718728767245,100.0,0.0
2023,1,rural,28,hombre,universidad,1,0.0,2.32718728767245,0.0,
2023,1,urbana,16,hombre,escuela,1,0.0,0.534361921213566,0.0,
2023,1,urbana,16,hombre,espacio_publico,1,0.0,0.534361921213566,0.0,
2023,1,urbana,16,hombre,evento_publico,1,0.534361921213566,0.534361921213566,100.0,0.0
2023,1,urbana,16,hombre,institucion_policial_militar,1,0.0,0.534361921213566,0.0,
2023,1,urbana,16,hombre,organizacion_social_politica,1,0.0,0.534361921213566,0.0,
2023,1,urbana,16,hombre,otro,1,0.0,0.534361921213566,0.0,
2023,1,urbana,16,hombre,trabajo,1,0.0,0.534361921213566,0.0,
2023,1,urbana,16,hombre,universidad,1,0.0,0.534361921213566,0.0,
2023,1,urbana,16,mujer,escuela,5,0.38800977279421317,1.9776928512159002,19.619314119260828,0.9047220141351041
2023,1,urbana,16,mujer,espacio_publico,5,1.2890639073949433,1.9776928512159002,65.18018743923847,0.3295849654410805
2023,1,urbana,16,mujer,evento_publico,5,0.0,1.9776928512159002,0.0,
2023,1,urbana,16,mujer,institucion_policial_militar,5,0.0,1.9776928512159002,0.0,
2023,1,urbana,16,mujer,organizacion_social_politica,5,0.0,1.9776928512159002,0.0,
2023,1,urbana,16,mujer,otro,5,0.300619171026744,1.9776928512159002,15.200498441500718,0.9707561700998503
2023,1,urbana,16,mujer,trabajo,5,0.0,1.9776928512159002,0.0,
2023,1,urbana,16,mujer,universidad,5,0.0,1.9776928512159002,0.0,
2023,1,urbana,17,hombre,escuela,1,0.44636080941154044,0.44636080941154044,100.0,0.0
2023,1,urbana,17,hombre,espacio_publico,1,0.0,0.44636080941154044,0.0,
2023,1,urbana,17,hombre,evento_publico,1,0.0,0.44636080941154044,0.0,
2023,1,urbana,17,hombre,institucion_policial_militar,1,0.0,0.44636080941154044,0.0,
2023,1,urbana,17,hombre,organizacion_social_politica,1,0.0,0.44636080941154044,0.0,
2023,1,urbana,17,hombre,otro,1,0.0,0.44636080941154044,0.0,
2023,1,urbana,17,hombre,trabajo,1,0.0,0.44636080941154044,0.0,
2023,1,urbana,17,hombre,universidad,1,0.0,0.44636080941154044,0.0,
2023,1,urbana,17,mujer,escuela,3,1.1346253351605011,1.6665160897218239,68.08367120835261,0.4513650503830664
2023,1,urbana,17,mujer,espacio_publico,3,0.531890754561323,1.6665160897218239,31.916328791647402,0.9628485119900286
2023,1,urbana,17,mujer,evento_publico,3,0.0,1.6665160897218239,0.0,
2023,1,urbana,17,mujer,institucion_policial_militar,3,0.0,1.6665160897218239,0.0,
2023,1,urbana,17,mujer,organizacion_social_politica,3,0.0,1.6665160897218239,0.0,
2023,1,urbana,17,mujer,otro,3,0.0,1.6665160897218239,0.0,
2023,1,urbana,17,mujer,trabajo,3,0.0,1.6665160897218239,0.0,
2023,1,urbana,17,mujer,universidad,3,0.0,1.6665160897218239,0.0,
2023,1,urbana,18,hombre,escuela,3,0.9503260049817732,1.5219262830320472,62.44231508299421,0.45879785850107524
