gestion,codigo_departamento,area,edad,sexo,lugar_trabajo,observaciones,numerador,denominador,valor,cv
2025,3,rural,19,hombre,quiosco_o_puesto_fijo,9,0.0,3512.0215036555,0.0,
2025,3,rural,19,hombre,vehiculo,9,0.0,3512.0215036555,0.0,
2025,3,rural,19,hombre,vivienda_particular,9,0.0,3512.0215036555,0.0,
2025,3,rural,19,mujer,ambulante,7,0.0,3437.6069647742293,0.0,
2025,3,rural,19,mujer,ambulante_de_preventa,7,0.0,3437.6069647742293,0.0,
2025,3,rural,19,mujer,domicilio_del_cliente,7,0.0,3437.6069647742293,0.0,
2025,3,rural,19,mujer,local_de_empresa_o_cliente,7,837.8046187196793,3437.6069647742293,24.371739623081183,0.6536251331137427
2025,3,rural,19,mujer,local_o_terreno_propio,7,490.8138724666121,3437.6069647742293,14.277777462521726,0.9559325563573385
2025,3,rural,19,mujer,otro_lugar,7,0.0,3437.6069647742293,0.0,
2025,3,rural,19,mujer,predio_agropecuario_o_natural,7,2108.9884735879377,3437.6069647742293,61.350482914397084,0.29816084142970206
2025,3,rural,19,mujer,puesto_movil,7,0.0,3437.6069647742293,0.0,
2025,3,rural,19,mujer,quiosco_o_puesto_fijo,7,0.0,3437.6069647742293,0.0,
2025,3,rural,19,mujer,vehiculo,7,0.0,3437.6069647742293,0.0,
2025,3,rural,19,mujer,vivienda_particular,7,0.0,3437.6069647742293,0.0,
2025,3,rural,20,hombre,ambulante,5,0.0,1404.4118340872687,0.0,
2025,3,rural,20,hombre,ambulante_de_preventa,5,0.0,1404.4118340872687,0.0,
2025,3,rural,20,hombre,domicilio_del_cliente,5,0.0,1404.4118340872687,0.0,
2025,3,rural,20,hombre,local_de_empresa_o_cliente,5,0.0,1404.4118340872687,0.0,
2025,3,rural,20,hombre,local_o_terreno_propio,5,0.0,1404.4118340872687,0.0,
2025,3,rural,20,hombre,otro_lugar,5,0.0,1404.4118340872687,0.0,
2025,3,rural,20,hombre,predio_agropecuario_o_natural,5,1063.994575189742,1404.4118340872687,75.76086653251787,0.192912354040462
2025,3,rural,20,hombre,puesto_movil,5,0.0,1404.4118340872687,0.0,
2025,3,rural,20,hombre,quiosco_o_puesto_fijo,5,0.0,1404.4118340872687,0.0,
2025,3,rural,20,hombre,vehiculo,5,340.417258897527,1404.4118340872687,24.239133467482148,0.6029591415279022
2025,3,rural,20,hombre,vivienda_particular,5,0.0,1404.4118340872687,0.0,
2025,3,rural,20,mujer,ambulante,4,0.0,1263.2324391070358,0.0,
2025,3,rural,20,mujer,ambulante_de_preventa,4,0.0,1263.2324391070358,0.0,
2025,3,rural,20,mujer,domicilio_del_cliente,4,0.0,1263.2324391070358,0.0,
2025,3,rural,20,mujer,local_de_empresa_o_cliente,4,0.0,1263.2324391070358,0.0,
2025,3,rural,20,mujer,local_o_terreno_propio,4,0.0,1263.2324391070358,0.0,
2025,3,rural,20,mujer,otro_lugar,4,0.0,1263.2324391070358,0.0,
2025,3,rural,20,mujer,predio_agropecuario_o_natural,4,1263.2324391070358,1263.2324391070358,100.0,0.0
2025,3,rural,20,mujer,puesto_movil,4,0.0,1263.2324391070358,0.0,
2025,3,rural,20,mujer,quiosco_o_puesto_fijo,4,0.0,1263.2324391070358,0.0,
2025,3,rural,20,mujer,vehiculo,4,0.0,1263.2324391070358,0.0,
2025,3,rural,20,mujer,vivienda_particular,4,0.0,1263.2324391070358,0.0,
2025,3,rural,21,hombre,ambulante,6,0.0,2907.401221694287,0.0,
2025,3,rural,21,hombre,ambulante_de_preventa,6,0.0,2907.401221694287,0.0,
2025,3,rural,21,hombre,domicilio_del_cliente,6,478.3848811741213,2907.401221694287,16.45403728954006,0.9248923046804739
2025,3,rural,21,hombre,local_de_empresa_o_cliente,6,460.8850354663172,2907.401221694287,15.852130487780997,0.9419780380725964
2025,3,rural,21,hombre,local_o_terreno_propio,6,0.0,2907.401221694287,0.0,
2025,3,rural,21,hombre,otro_lugar,6,0.0,2907.401221694287,0.0,
2025,3,rural,21,hombre,predio_agropecuario_o_natural,6,1968.1313050538486,2907.401221694287,67.69383222267895,0.29078361999799723
2025,3,rural,21,hombre,puesto_movil,6,0.0,2907.401221694287,0.0,
2025,3,rural,21,hombre,quiosco_o_puesto_fijo,6,0.0,2907.401221694287,0.0,
2025,3,rural,21,hombre,vehiculo,6,0.0,2907.401221694287,0.0,
2025,3,rural,21,hombre,vivienda_particular,6,0.0,2907.401221694287,0.0,
2025,3,rural,21,mujer,ambulante,4,0.0,2181.8859247770115,0.0,
2025,3,rural,21,mujer,ambulante_de_preventa,4,0.0,2181.8859247770115,0.0,
2025,3,rural,21,mujer,domicilio_del_cliente,4,0.0,2181.8859247770115,0.0,
2025,3,rural,21,mujer,local_de_empresa_o_cliente,4,0.0,2181.8859247770115,0.0,
2025,3,rural,21,mujer,local_o_terreno_propio,4,943.4421175160035,2181.8859247770115,43.2397545079,0.6522052337465152
2025,3,rural,21,mujer,otro_lugar,4,0.0,2181.8859247770115,0.0,
2025,3,rural,21,mujer,predio_agropecuario_o_natural,4,1238.4438072610078,2181.8859247770115,56.76024549209999,0.4968476431253624
2025,3,rural,21,mujer,puesto_movil,4,0.0,2181.8859247770115,0.0,
2025,3,rural,21,mujer,quiosco_o_puesto_fijo,4,0.0,2181.8859247770115,0.0,
2025,3,rural,21,mujer,vehiculo,4,0.0,2181.8859247770115,0.0,
2025,3,rural,21,mujer,vivienda_particular,4,0.0,2181.8859247770115,0.0,
2025,3,rural,22,hombre,ambulante,7,0.0,3234.1794381920704,0.0,
2025,3,rural,22,hombre,ambulante_de_preventa,7,0.0,3234.1794381920704,0.0,
2025,3,rural,22,hombre,domicilio_del_cliente,7,0.0,3234.1794381920704,0.0,
2025,3,rural,22,hombre,local_de_empresa_o_cliente,7,1608.0202795964767,3234.1794381920704,49.71957525323244,0.47244670044451076
2025,3,rural,22,hombre,local_o_terreno_propio,7,136.9486962528485,3234.1794381920704,4.234418617459388,1.0663990744286571
2025,3,rural,22,hombre,otro_lugar,7,0.0,3234.1794381920704,0.0,
2025,3,rural,22,hombre,predio_agropecuario_o_natural,7,1489.2104623427454,3234.1794381920704,46.04600612930817,0.5028051331813358
2025,3,rural,22,hombre,puesto_movil,7,0.0,3234.1794381920704,0.0,
2025,3,rural,22,hombre,quiosco_o_puesto_fijo,7,0.0,3234.1794381920704,0.0,
2025,3,rural,22,hombre,vehiculo,7,0.0,3234.1794381920704,0.0,
2025,3,rural,22,hombre,vivienda_particular,7,0.0,3234.1794381920704,0.0,
2025,3,rural,22,mujer,ambulante,5,0.0,2581.2452203427365,0.0,
2025,3,rural,22,mujer,ambulante_de_preventa,5,0.0,2581.2452203427365,0.0,
2025,3,rural,22,mujer,domicilio_del_cliente,5,0.0,2581.2452203427365,0.0,
2025,3,rural,22,mujer,local_de_empresa_o_cliente,5,0.0,2581.2452203427365,0.0,
2025,3,rural,22,mujer,local_o_terreno_propio,5,0.0,2581.2452203427365,0.0,
2025,3,rural,22,mujer,otro_lugar,5,0.0,2581.2452203427365,0.0,
2025,3,rural,22,mujer,predio_agropecuario_o_natural,5,1637.8031028267333,2581.2452203427365,63.45011663050233,0.42574158372668663
2025,3,rural,22,mujer,puesto_movil,5,0.0,2581.2452203427365,0.0,
2025,3,rural,22,mujer,quiosco_o_puesto_fijo,5,943.4421175160035,2581.2452203427365,36.54988336949768,0.7390817877262161
2025,3,rural,22,mujer,vehiculo,5,0.0,2581.2452203427365,0.0,
2025,3,rural,22,mujer,vivienda_particular,5,0.0,2581.2452203427365,0.0,
2025,3,rural,23,hombre,ambulante,5,0.0,2821.6684938740887,0.0,
2025,3,rural,23,hombre,ambulante_de_preventa,5,0.0,2821.6684938740887,0.0,
2025,3,rural,23,hombre,domicilio_del_cliente,5,0.0,2821.6684938740887,0.0,
2025,3,rural,23,hombre,local_de_empresa_o_cliente,5,1950.597866091251,2821.6684938740887,69.12923578110068,0.294620319515533
2025,3,rural,23,hombre,local_o_terreno_propio,5,0.0,2821.6684938740887,0.0,
2025,3,rural,23,hombre,otro_lugar,5,0.0,2821.6684938740887,0.0,
2025,3,rural,23,hombre,predio_agropecuario_o_natural,5,871.0706277828372,2821.6684938740887,30.87076421889931,0.6597464639771938
2025,3,rural,23,hombre,puesto_movil,5,0.0,2821.6684938740887,0.0,
2025,3,rural,23,hombre,quiosco_o_puesto_fijo,5,0.0,2821.6684938740887,0.0,
2025,3,rural,23,hombre,vehiculo,5,0.0,2821.6684938740887,0.0,
2025,3,rural,23,hombre,vivienda_particular,5,0.0,2821.6684938740887,0.0,
2025,3,rural,23,mujer,ambulante,4,0.0,1934.13333106222,0.0,
2025,3,rural,23,mujer,ambulante_de_preventa,4,0.0,1934.13333106222,0.0,
2025,3,rural,23,mujer,domicilio_del_cliente,4,0.0,1934.13333106222,0.0,
2025,3,rural,23,mujer,local_de_empresa_o_cliente,4,1184.4905472902417,1934.13333106222,61.24141124436976,0.42026513918819686
2025,3,rural,23,mujer,local_o_terreno_propio,4,0.0,1934.13333106222,0.0,
2025,3,rural,23,mujer,otro_lugar,4,0.0,1934.13333106222,0.0,
2025,3,rural,23,mujer,predio_agropecuario_o_natural,4,749.6427837719783,1934.13333106222,38.75858875563025,0.6640497254162251
2025,3,rural,23,mujer,puesto_movil,4,0.0,1934.13333106222,0.0,
2025,3,rural,23,mujer,quiosco_o_puesto_fijo,4,0.0,1934.13333106222,0.0,
2025,3,rural,23,mujer,vehiculo,4,0.0,1934.13333106222,0.0,
2025,3,rural,23,mujer,vivienda_particular,4,0.0,1934.13333106222,0.0,
2025,3,rural,24,hombre,ambulante,3,0.0,1172.55067867973,0.0,
2025,3,rural,24,hombre,ambulante_de_preventa,3,0.0,1172.55067867973,0.0,
2025,3,rural,24,hombre,domicilio_del_cliente,3,0.0,1172.55067867973,0.0,
2025,3,rural,24,hombre,local_de_empresa_o_cliente,3,478.3848811741213,1172.55067867973,40.79865287466923,0.281105797982617
2025,3,rural,24,hombre,local_o_terreno_propio,3,0.0,1172.55067867973,0.0,
2025,3,rural,24,hombre,otro_lugar,3,0.0,1172.55067867973,0.0,
2025,3,rural,24,hombre,predio_agropecuario_o_natural,3,694.1657975056088,1172.55067867973,59.20134712533077,0.193724271994522
2025,3,rural,24,hombre,puesto_movil,3,0.0,1172.55067867973,0.0,
2025,3,rural,24,hombre,quiosco_o_puesto_fijo,3,0.0,1172.55067867973,0.0,
2025,3,rural,24,hombre,vehiculo,3,0.0,1172.55067867973,0.0,
2025,3,rural,24,hombre,vivienda_particular,3,0.0,1172.55067867973,0.0,
2025,3,rural,24,mujer,ambulante,6,0.0,2578.6808037011847,0.0,
2025,3,rural,24,mujer,ambulante_de_preventa,6,0.0,2578.6808037011847,0.0,
2025,3,rural,24,mujer,domicilio_del_cliente,6,0.0,2578.6808037011847,0.0,
2025,3,rural,24,mujer,local_de_empresa_o_cliente,6,1217.217290208979,2578.6808037011847,47.20310045593487,0.44020859576986054
2025,3,rural,24,mujer,local_o_terreno_propio,6,136.9486962528485,2578.6808037011847,5.310804503461065,1.0650100270008398
2025,3,rural,24,mujer,otro_lugar,6,0.0,2578.6808037011847,0.0,
2025,3,rural,24,mujer,predio_agropecuario_o_natural,6,1224.5148172393567,2578.6808037011847,47.48609504060404,0.42216702902054654
2025,3,rural,24,mujer,puesto_movil,6,0.0,2578.6808037011847,0.0,
2025,3,rural,24,mujer,quiosco_o_puesto_fijo,6,0.0,2578.6808037011847,0.0,
2025,3,rural,24,mujer,vehiculo,6,0.0,2578.6808037011847,0.0,
2025,3,rural,24,mujer,vivienda_particular,6,0.0,2578.6808037011847,0.0,
2025,3,rural,25,hombre,ambulante,7,0.0,4020.961735011566,0.0,
2025,3,rural,25,hombre,ambulante_de_preventa,7,0.0,4020.961735011566,0.0,
2025,3,rural,25,hombre,domicilio_del_cliente,7,0.0,4020.961735011566,0.0,
2025,3,rural,25,hombre,local_de_empresa_o_cliente,7,1444.5046775364651,4020.961735011566,35.924357721656115,0.37949057498298827
2025,3,rural,25,hombre,local_o_terreno_propio,7,0.0,4020.961735011566,0.0,
2025,3,rural,25,hombre,otro_lugar,7,0.0,4020.961735011566,0.0,
2025,3,rural,25,hombre,predio_agropecuario_o_natural,7,1732.324636539729,4020.961735011566,43.082345734751094,0.5333168074911631
2025,3,rural,25,hombre,puesto_movil,7,0.0,4020.961735011566,0.0,
2025,3,rural,25,hombre,quiosco_o_puesto_fijo,7,0.0,4020.961735011566,0.0,
2025,3,rural,25,hombre,vehiculo,7,844.1324209353719,4020.961735011566,20.993296543592795,0.6760534211195329
2025,3,rural,25,hombre,vivienda_particular,7,0.0,4020.961735011566,0.0,
2025,3,rural,25,mujer,ambulante,4,0.0,1746.8828337060484,0.0,
2025,3,rural,25,mujer,ambulante_de_preventa,4,0.0,1746.8828337060484,0.0,
2025,3,rural,25,mujer,domicilio_del_cliente,4,0.0,1746.8828337060484,0.0,
2025,3,rural,25,mujer,local_de_empresa_o_cliente,4,658.5574571012571,1746.8828337060484,37.69900558837788,0.7026216392899455
2025,3,rural,25,mujer,local_o_terreno_propio,4,0.0,1746.8828337060484,0.0,
2025,3,rural,25,mujer,otro_lugar,4,0.0,1746.8828337060484,0.0,
2025,3,rural,25,mujer,predio_agropecuario_o_natural,4,1088.325376604791,1746.8828337060484,62.3009944116221,0.42516395374205435
2025,3,rural,25,mujer,puesto_movil,4,0.0,1746.8828337060484,0.0,
2025,3,rural,25,mujer,quiosco_o_puesto_fijo,4,0.0,1746.8828337060484,0.0,
2025,3,rural,25,mujer,vehiculo,4,0.0,1746.8828337060484,0.0,
2025,3,rural,25,mujer,vivienda_particular,4,0.0,1746.8828337060484,0.0,
2025,3,rural,26,hombre,ambulante,5,0.0,1833.4974315819532,0.0,
2025,3,rural,26,hombre,ambulante_de_preventa,5,0.0,1833.4974315819532,0.0,
2025,3,rural,26,hombre,domicilio_del_cliente,5,267.14719034406437,1833.4974315819532,14.57036076203107,0.9845629020697769
2025,3,rural,26,hombre,local_de_empresa_o_cliente,5,863.8987417402193,1833.4974315819532,47.11753214700944,0.4832479481316015
2025,3,rural,26,hombre,local_o_terreno_propio,5,0.0,1833.4974315819532,0.0,
2025,3,rural,26,hombre,otro_lugar,5,0.0,1833.4974315819532,0.0,
2025,3,rural,26,hombre,predio_agropecuario_o_natural,5,702.4514994976694,1833.4974315819532,38.31210709095948,0.5397053098355719
2025,3,rural,26,hombre,puesto_movil,5,0.0,1833.4974315819532,0.0,
2025,3,rural,26,hombre,quiosco_o_puesto_fijo,5,0.0,1833.4974315819532,0.0,
2025,3,rural,26,hombre,vehiculo,5,0.0,1833.4974315819532,0.0,
2025,3,rural,26,hombre,vivienda_particular,5,0.0,1833.4974315819532,0.0,
2025,3,rural,26,mujer,ambulante,4,0.0,2064.446317276877,0.0,
2025,3,rural,26,mujer,ambulante_de_preventa,4,0.0,2064.446317276877,0.0,
2025,3,rural,26,mujer,domicilio_del_cliente,4,0.0,2064.446317276877,0.0,
2025,3,rural,26,mujer,local_de_empresa_o_cliente,4,0.0,2064.446317276877,0.0,
2025,3,rural,26,mujer,local_o_terreno_propio,4,600.3722566010932,2064.446317276877,29.08151457253772,0.9139900125308198
2025,3,rural,26,mujer,otro_lugar,4,0.0,2064.446317276877,0.0,
2025,3,rural,26,mujer,predio_agropecuario_o_natural,4,1464.0740606757836,2064.446317276877,70.91848542746227,0.37479951395403205
2025,3,rural,26,mujer,puesto_movil,4,0.0,2064.446317276877,0.0,
2025,3,rural,26,mujer,quiosco_o_puesto_fijo,4,0.0,2064.446317276877,0.0,
2025,3,rural,26,mujer,vehiculo,4,0.0,2064.446317276877,0.0,
2025,3,rural,26,mujer,vivienda_particular,4,0.0,2064.446317276877,0.0,
2025,3,rural,27,hombre,ambulante,10,0.0,4309.69815341414,0.0,
2025,3,rural,27,hombre,ambulante_de_preventa,10,0.0,4309.69815341414,0.0,
2025,3,rural,27,hombre,domicilio_del_cliente,10,616.1553144064119,4309.69815341414,14.296948242611704,0.9144675864474008
2025,3,rural,27,hombre,local_de_empresa_o_cliente,10,340.35812635486974,4309.69815341414,7.897493379791304,0.987373192883037
2025,3,rural,27,hombre,local_o_terreno_propio,10,0.0,4309.69815341414,0.0,
2025,3,rural,27,hombre,otro_lugar,10,0.0,4309.69815341414,0.0,
2025,3,rural,27,hombre,predio_agropecuario_o_natural,10,3185.441128018213,4309.69815341414,73.91332326823652,0.1858642035463668
2025,3,rural,27,hombre,puesto_movil,10,0.0,4309.69815341414,0.0,
2025,3,rural,27,hombre,quiosco_o_puesto_fijo,10,0.0,4309.69815341414,0.0,
2025,3,rural,27,hombre,vehiculo,10,167.74358463464506,4309.69815341414,3.8922351093604717,1.0303816855337529
2025,3,rural,27,hombre,vivienda_particular,10,0.0,4309.69815341414,0.0,
2025,3,rural,27,mujer,ambulante,9,0.0,3513.3105966376656,0.0,
2025,3,rural,27,mujer,ambulante_de_preventa,9,0.0,3513.3105966376656,0.0,
2025,3,rural,27,mujer,domicilio_del_cliente,9,0.0,3513.3105966376656,0.0,
2025,3,rural,27,mujer,local_de_empresa_o_cliente,9,497.44649236480956,3513.3105966376656,14.158910198286467,0.9201316076278292
2025,3,rural,27,mujer,local_o_terreno_propio,9,0.0,3513.3105966376656,0.0,
2025,3,rural,27,mujer,otro_lugar,9,0.0,3513.3105966376656,0.0,
2025,3,rural,27,mujer,predio_agropecuario_o_natural,9,2171.7316833374844,3513.3105966376656,61.814394816555385,0.3337541508638562
2025,3,rural,27,mujer,puesto_movil,9,844.1324209353719,3513.3105966376656,24.02669498515815,0.8405793586863878
2025,3,rural,27,mujer,quiosco_o_puesto_fijo,9,0.0,3513.3105966376656,0.0,
2025,3,rural,27,mujer,vehiculo,9,0.0,3513.3105966376656,0.0,
2025,3,rural,27,mujer,vivienda_particular,9,0.0,3513.3105966376656,0.0,
2025,3,rural,28,hombre,ambulante,4,0.0,2316.9566005549373,0.0,
2025,3,rural,28,hombre,ambulante_de_preventa,4,0.0,2316.9566005549373,0.0,
2025,3,rural,28,hombre,domicilio_del_cliente,4,0.0,2316.9566005549373,0.0,
2025,3,rural,28,hombre,local_de_empresa_o_cliente,4,1233.1639611770806,2316.9566005549373,53.22343806015719,0.5794253721183676
2025,3,rural,28,hombre,local_o_terreno_propio,4,0.0,2316.9566005549373,0.0,
2025,3,rural,28,hombre,otro_lugar,4,0.0,2316.9566005549373,0.0,
2025,3,rural,28,hombre,predio_agropecuario_o_natural,4,239.6602184424848,2316.9566005549373,10.343750866334029,1.0289114937856132
2025,3,rural,28,hombre,puesto_movil,4,0.0,2316.9566005549373,0.0,
2025,3,rural,28,hombre,quiosco_o_puesto_fijo,4,0.0,2316.9566005549373,0.0,
2025,3,rural,28,hombre,vehiculo,4,844.1324209353719,2316.9566005549373,36.43281107350879,0.8365128537354152
2025,3,rural,28,hombre,vivienda_particular,4,0.0,2316.9566005549373,0.0,
2025,3,rural,28,mujer,ambulante,2,0.0,950.4271956726259,0.0,
2025,3,rural,28,mujer,ambulante_de_preventa,2,0.0,950.4271956726259,0.0,
2025,3,rural,28,mujer,domicilio_del_cliente,2,0.0,950.4271956726259,0.0,
2025,3,rural,28,mujer,local_de_empresa_o_cliente,2,0.0,950.4271956726259,0.0,
2025,3,rural,28,mujer,local_o_terreno_propio,2,950.4271956726259,950.4271956726259,100.0,0.0
2025,3,rural,28,mujer,otro_lugar,2,0.0,950.4271956726259,0.0,
2025,3,rural,28,mujer,predio_agropecuario_o_natural,2,0.0,950.4271956726259,0.0,
2025,3,rural,28,mujer,puesto_movil,2,0.0,950.4271956726259,0.0,
2025,3,rural,28,mujer,quiosco_o_puesto_fijo,2,0.0,950.4271956726259,0.0,
2025,3,rural,28,mujer,vehiculo,2,0.0,950.4271956726259,0.0,
2025,3,rural,28,mujer,vivienda_particular,2,0.0,950.4271956726259,0.0,
2025,3,urbana,16,hombre,ambulante,30,0.0,6421.702522209208,0.0,
2025,3,urbana,16,hombre,ambulante_de_preventa,30,0.0,6421.702522209208,0.0,
2025,3,urbana,16,hombre,domicilio_del_cliente,30,1217.3029105094236,6421.702522209208,18.956077555748323,0.38295458930872067
2025,3,urbana,16,hombre,local_de_empresa_o_cliente,30,2152.405645699235,6421.702522209208,33.51767912411427,0.2704575654431723
2025,3,urbana,16,hombre,local_o_terreno_propio,30,2047.3069003783241,6421.702522209208,31.881061031678016,0.2837986660406545
2025,3,urbana,16,hombre,otro_lugar,30,0.0,6421.702522209208,0.0,
2025,3,urbana,16,hombre,predio_agropecuario_o_natural,30,0.0,6421.702522209208,0.0,
2025,3,urbana,16,hombre,puesto_movil,30,353.97005847460326,6421.702522209208,5.512090559324596,0.7132173334250164
2025,3,urbana,16,hombre,quiosco_o_puesto_fijo,30,0.0,6421.702522209208,0.0,
2025,3,urbana,16,hombre,vehiculo,30,0.0,6421.702522209208,0.0,
2025,3,urbana,16,hombre,vivienda_particular,30,650.7170071476211,6421.702522209208,10.133091729134785,0.5290566789096279
2025,3,urbana,16,mujer,ambulante,24,218.1080440330552,5168.590487447191,4.219874733019922,0.9812473342889823
2025,3,urbana,16,mujer,ambulante_de_preventa,24,0.0,5168.590487447191,0.0,
2025,3,urbana,16,mujer,domicilio_del_cliente,24,158.20578296109872,5168.590487447191,3.0609076758030764,0.9931137459631345
2025,3,urbana,16,mujer,local_de_empresa_o_cliente,24,999.4019800177709,5168.590487447191,19.33606429925122,0.41353593490707813
2025,3,urbana,16,mujer,local_o_terreno_propio,24,1354.5656590047813,5168.590487447191,26.20764137330238,0.35534712288423687
2025,3,urbana,16,mujer,otro_lugar,24,0.0,5168.590487447191,0.0,
2025,3,urbana,16,mujer,predio_agropecuario_o_natural,24,741.5047137662565,5168.590487447191,14.346362234870957,0.547480074007696
2025,3,urbana,16,mujer,puesto_movil,24,1185.102798422533,5168.590487447191,22.928935873344162,0.42847070184031716
2025,3,urbana,16,mujer,quiosco_o_puesto_fijo,24,148.73436750254078,5168.590487447191,2.877658190637616,0.9949770402454884
2025,3,urbana,16,mujer,vehiculo,24,0.0,5168.590487447191,0.0,
2025,3,urbana,16,mujer,vivienda_particular,24,362.9671417391539,5168.590487447191,7.022555619770649,0.7276784980597213
2025,3,urbana,17,hombre,ambulante,43,273.7502306630214,10183.411322790906,2.6881977167155844,0.9922049121707603
2025,3,urbana,17,hombre,ambulante_de_preventa,43,0.0,10183.411322790906,0.0,
2025,3,urbana,17,hombre,domicilio_del_cliente,43,286.0940225656634,10183.411322790906,2.809412420819857,0.7673347139427843
2025,3,urbana,17,hombre,local_de_empresa_o_cliente,43,4451.900065198697,10183.411322790906,43.7171781054857,0.20405691144983118
2025,3,urbana,17,hombre,local_o_terreno_propio,43,2549.066126037435,10183.411322790906,25.03155421339524,0.31103511176632687
2025,3,urbana,17,hombre,otro_lugar,43,0.0,10183.411322790906,0.0,
2025,3,urbana,17,hombre,predio_agropecuario_o_natural,43,1390.878470159388,10183.411322790906,13.658276446582718,0.3756807650834924
2025,3,urbana,17,hombre,puesto_movil,43,237.95275687742335,10183.411322790906,2.3366703880935753,0.9957873468305712
2025,3,urbana,17,hombre,quiosco_o_puesto_fijo,43,143.28901092207653,10183.411322790906,1.4070826207460525,1.0064069779971672
2025,3,urbana,17,hombre,vehiculo,43,259.03908203417706,10183.411322790906,2.54373582509072,0.9894757687865648
2025,3,urbana,17,hombre,vivienda_particular,43,591.4415583330231,10183.411322790906,5.807892263070547,0.6171263015649499
2025,3,urbana,17,mujer,ambulante,28,0.0,4935.696907888471,0.0,
2025,3,urbana,17,mujer,ambulante_de_preventa,28,0.0,4935.696907888471,0.0,
2025,3,urbana,17,mujer,domicilio_del_cliente,28,506.1959288678793,4935.696907888471,10.255814696782783,0.6663505729688987
2025,3,urbana,17,mujer,local_de_empresa_o_cliente,28,1020.1760143855386,4935.696907888471,20.669340792686107,0.3571822425649702
2025,3,urbana,17,mujer,local_o_terreno_propio,28,1618.0311544617562,4935.696907888471,32.782222747019574,0.2940597811466564
2025,3,urbana,17,mujer,otro_lugar,28,0.0,4935.696907888471,0.0,
2025,3,urbana,17,mujer,predio_agropecuario_o_natural,28,0.0,4935.696907888471,0.0,
2025,3,urbana,17,mujer,puesto_movil,28,1644.8997522046586,4935.696907888471,33.32659567437579,0.273702580871792
2025,3,urbana,17,mujer,quiosco_o_puesto_fijo,28,146.39405796863835,4935.696907888471,2.9660260891357457,0.9926956087601388
2025,3,urbana,17,mujer,vehiculo,28,0.0,4935.696907888471,0.0,
2025,3,urbana,17,mujer,vivienda_particular,28,0.0,4935.696907888471,0.0,
2025,3,urbana,18,hombre,ambulante,28,0.0,5871.906608375602,0.0,
2025,3,urbana,18,hombre,ambulante_de_preventa,28,0.0,5871.906608375602,0.0,
2025,3,urbana,18,hombre,domicilio_del_cliente,28,354.3340321266208,5871.906608375602,6.034394886683039,0.774516632952563
2025,3,urbana,18,hombre,local_de_empresa_o_cliente,28,2599.305850950342,5871.906608375602,44.2668118604395,0.23162360774859397
2025,3,urbana,18,hombre,local_o_terreno_propio,28,2405.6499932027127,5871.906608375602,40.96880542635553,0.2575167960428154
2025,3,urbana,18,hombre,otro_lugar,28,0.0,5871.906608375602,0.0,
2025,3,urbana,18,hombre,predio_agropecuario_o_natural,28,512.6167320959281,5871.906608375602,8.729987826521953,0.573544643924409
2025,3,urbana,18,hombre,puesto_movil,28,0.0,5871.906608375602,0.0,
2025,3,urbana,18,hombre,quiosco_o_puesto_fijo,28,0.0,5871.906608375602,0.0,
2025,3,urbana,18,hombre,vehiculo,28,0.0,5871.906608375602,0.0,
2025,3,urbana,18,hombre,vivienda_particular,28,0.0,5871.906608375602,0.0,
2025,3,urbana,18,mujer,ambulante,30,90.44158214032294,6678.063496891341,1.3543085084833915,1.011827271189278
2025,3,urbana,18,mujer,ambulante_de_preventa,30,235.53706849970106,6678.063496891341,3.527026489181247,0.9898091859320922
2025,3,urbana,18,mujer,domicilio_del_cliente,30,462.9605513481315,6678.063496891341,6.932556894130178,0.6942477083415086
2025,3,urbana,18,mujer,local_de_empresa_o_cliente,30,1466.182451116853,6678.063496891341,21.955203807201972,0.44970066877983067
2025,3,urbana,18,mujer,local_o_terreno_propio,30,1130.8216696252973,6678.063496891341,16.93337702092378,0.39586732485783066
2025,3,urbana,18,mujer,otro_lugar,30,524.7288451829038,6678.063496891341,7.857500088568591,0.6864228402633324
2025,3,urbana,18,mujer,predio_agropecuario_o_natural,30,1392.2460625211208,6678.063496891341,20.848050683693195,0.3362346099957757
2025,3,urbana,18,mujer,puesto_movil,30,814.7309466135503,6678.063496891341,12.200107815578724,0.49885863242720435
2025,3,urbana,18,mujer,quiosco_o_puesto_fijo,30,340.88639410206355,6678.063496891341,5.104569524694505,0.969508025778845
2025,3,urbana,18,mujer,vehiculo,30,0.0,6678.063496891341,0.0,
2025,3,urbana,18,mujer,vivienda_particular,30,219.5279257413961,6678.063496891341,3.2872991675444094,0.99228652013683
2025,3,urbana,19,hombre,ambulante,34,725.6531759169296,7876.853188463129,9.212475573110352,0.5796213414974817
2025,3,urbana,19,hombre,ambulante_de_preventa,34,0.0,7876.853188463129,0.0,
2025,3,urbana,19,hombre,domicilio_del_cliente,34,448.9808543846925,7876.853188463129,5.7000028265385785,0.7039787843845945
2025,3,urbana,19,hombre,local_de_empresa_o_cliente,34,4139.424728885397,7876.853188463129,52.55175677195844,0.19173049921647092
2025,3,urbana,19,hombre,local_o_terreno_propio,34,1151.3199136292465,7876.853188463129,14.616495776708554,0.6371575304814093
2025,3,urbana,19,hombre,otro_lugar,34,0.0,7876.853188463129,0.0,
2025,3,urbana,19,hombre,predio_agropecuario_o_natural,34,84.75609613656847,7876.853188463129,1.0760146737368026,1.0124077865284447
