gestion,codigo_departamento,area,edad,sexo,duracion_busqueda,observaciones,numerador,denominador,valor,cv
2025,1,urbana,23,mujer,mas_1_hasta_3_meses,3,122.9520463233131,295.4175462505117,41.6197507168551,0.7156730392353289
2025,1,urbana,23,mujer,mas_3_hasta_6_meses,3,0.0,295.4175462505117,0.0,
2025,1,urbana,23,mujer,mas_6_hasta_12_meses,3,0.0,295.4175462505117,0.0,
2025,1,urbana,23,mujer,mas_de_12_meses,3,92.6707961933403,295.4175462505117,31.369428583214965,0.8468732737317523
2025,1,urbana,24,hombre,hasta_1_mes,2,341.61738864414303,341.61738864414303,100.0,0.0
2025,1,urbana,24,hombre,mas_1_hasta_3_meses,2,0.0,341.61738864414303,0.0,
2025,1,urbana,24,hombre,mas_3_hasta_6_meses,2,0.0,341.61738864414303,0.0,
2025,1,urbana,24,hombre,mas_6_hasta_12_meses,2,0.0,341.61738864414303,0.0,
2025,1,urbana,24,hombre,mas_de_12_meses,2,0.0,341.61738864414303,0.0,
2025,1,urbana,25,hombre,hasta_1_mes,1,0.0,94.6931465743827,0.0,
2025,1,urbana,25,hombre,mas_1_hasta_3_meses,1,0.0,94.6931465743827,0.0,
2025,1,urbana,25,hombre,mas_3_hasta_6_meses,1,0.0,94.6931465743827,0.0,
2025,1,urbana,25,hombre,mas_6_hasta_12_meses,1,0.0,94.6931465743827,0.0,
2025,1,urbana,25,hombre,mas_de_12_meses,1,94.6931465743827,94.6931465743827,100.0,0.0
2025,1,urbana,25,mujer,hasta_1_mes,3,0.0,327.5185010825705,0.0,
2025,1,urbana,25,mujer,mas_1_hasta_3_meses,3,228.00270289767664,327.5185010825705,69.61521323041076,0.3961838974190868
2025,1,urbana,25,mujer,mas_3_hasta_6_meses,3,0.0,327.5185010825705,0.0,
2025,1,urbana,25,mujer,mas_6_hasta_12_meses,3,99.51579818489385,327.5185010825705,30.384786769589233,0.9077051192239702
2025,1,urbana,25,mujer,mas_de_12_meses,3,0.0,327.5185010825705,0.0,
2025,1,urbana,26,hombre,hasta_1_mes,1,68.74949516395534,68.74949516395534,100.0,0.0
2025,1,urbana,26,hombre,mas_1_hasta_3_meses,1,0.0,68.74949516395534,0.0,
2025,1,urbana,26,hombre,mas_3_hasta_6_meses,1,0.0,68.74949516395534,0.0,
2025,1,urbana,26,hombre,mas_6_hasta_12_meses,1,0.0,68.74949516395534,0.0,
2025,1,urbana,26,hombre,mas_de_12_meses,1,0.0,68.74949516395534,0.0,
2025,1,urbana,26,mujer,hasta_1_mes,2,0.0,240.1017874968315,0.0,
2025,1,urbana,26,mujer,mas_1_hasta_3_meses,2,157.89178668773965,240.1017874968315,65.76035452873222,0.4842217099631341
2025,1,urbana,26,mujer,mas_3_hasta_6_meses,2,82.21000080909182,240.1017874968315,34.239645471267764,0.9299918524099611
2025,1,urbana,26,mujer,mas_6_hasta_12_meses,2,0.0,240.1017874968315,0.0,
2025,1,urbana,26,mujer,mas_de_12_meses,2,0.0,240.1017874968315,0.0,
2025,1,urbana,27,hombre,hasta_1_mes,1,120.61818693394528,120.61818693394528,100.0,0.0
2025,1,urbana,27,hombre,mas_1_hasta_3_meses,1,0.0,120.61818693394528,0.0,
2025,1,urbana,27,hombre,mas_3_hasta_6_meses,1,0.0,120.61818693394528,0.0,
2025,1,urbana,27,hombre,mas_6_hasta_12_meses,1,0.0,120.61818693394528,0.0,
2025,1,urbana,27,hombre,mas_de_12_meses,1,0.0,120.61818693394528,0.0,
2025,1,urbana,27,mujer,hasta_1_mes,5,116.83025234744017,669.5605998321837,17.44879438496263,0.9393432060419311
2025,1,urbana,27,mujer,mas_1_hasta_3_meses,5,351.4514979445336,669.5605998321837,52.489871422037105,0.47392937430496884
2025,1,urbana,27,mujer,mas_3_hasta_6_meses,5,77.68845076459176,669.5605998321837,11.602900586453762,1.0506118943762666
2025,1,urbana,27,mujer,mas_6_hasta_12_meses,5,123.59039877561818,669.5605998321837,18.45843360654651,0.9715054891607098
2025,1,urbana,27,mujer,mas_de_12_meses,5,0.0,669.5605998321837,0.0,
2025,1,urbana,28,hombre,hasta_1_mes,2,0.0,511.8828151912652,0.0,
2025,1,urbana,28,hombre,mas_1_hasta_3_meses,2,450.82713397414676,511.8828151912652,88.07233229849591,0.16868269430946622
2025,1,urbana,28,hombre,mas_3_hasta_6_meses,2,61.05568121711846,511.8828151912652,11.9276677015041,1.2455308680636292
2025,1,urbana,28,hombre,mas_6_hasta_12_meses,2,0.0,511.8828151912652,0.0,
2025,1,urbana,28,hombre,mas_de_12_meses,2,0.0,511.8828151912652,0.0,
2025,1,urbana,28,mujer,hasta_1_mes,2,0.0,241.3961338018952,0.0,
2025,1,urbana,28,mujer,mas_1_hasta_3_meses,2,0.0,241.3961338018952,0.0,
2025,1,urbana,28,mujer,mas_3_hasta_6_meses,2,241.3961338018952,241.3961338018952,100.0,0.0
2025,1,urbana,28,mujer,mas_6_hasta_12_meses,2,0.0,241.3961338018952,0.0,
2025,1,urbana,28,mujer,mas_de_12_meses,2,0.0,241.3961338018952,0.0,
2025,2,urbana,16,hombre,hasta_1_mes,1,92.42055862118062,92.42055862118062,100.0,0.0
2025,2,urbana,16,hombre,mas_1_hasta_3_meses,1,0.0,92.42055862118062,0.0,
2025,2,urbana,16,hombre,mas_3_hasta_6_meses,1,0.0,92.42055862118062,0.0,
2025,2,urbana,16,hombre,mas_6_hasta_12_meses,1,0.0,92.42055862118062,0.0,
2025,2,urbana,16,hombre,mas_de_12_meses,1,0.0,92.42055862118062,0.0,
2025,2,urbana,18,hombre,hasta_1_mes,4,0.0,761.0852744401568,0.0,
2025,2,urbana,18,hombre,mas_1_hasta_3_meses,4,761.0852744401568,761.0852744401568,100.0,0.0
2025,2,urbana,18,hombre,mas_3_hasta_6_meses,4,0.0,761.0852744401568,0.0,
2025,2,urbana,18,hombre,mas_6_hasta_12_meses,4,0.0,761.0852744401568,0.0,
2025,2,urbana,18,hombre,mas_de_12_meses,4,0.0,761.0852744401568,0.0,
2025,2,urbana,18,mujer,hasta_1_mes,2,0.0,407.15213351726203,0.0,
2025,2,urbana,18,mujer,mas_1_hasta_3_meses,2,407.15213351726203,407.15213351726203,100.0,0.0
2025,2,urbana,18,mujer,mas_3_hasta_6_meses,2,0.0,407.15213351726203,0.0,
2025,2,urbana,18,mujer,mas_6_hasta_12_meses,2,0.0,407.15213351726203,0.0,
2025,2,urbana,18,mujer,mas_de_12_meses,2,0.0,407.15213351726203,0.0,
2025,2,urbana,19,hombre,hasta_1_mes,1,0.0,244.44226098449082,0.0,
2025,2,urbana,19,hombre,mas_1_hasta_3_meses,1,244.44226098449082,244.44226098449082,100.0,0.0
2025,2,urbana,19,hombre,mas_3_hasta_6_meses,1,0.0,244.44226098449082,0.0,
2025,2,urbana,19,hombre,mas_6_hasta_12_meses,1,0.0,244.44226098449082,0.0,
2025,2,urbana,19,hombre,mas_de_12_meses,1,0.0,244.44226098449082,0.0,
2025,2,urbana,19,mujer,hasta_1_mes,6,120.23763120261343,1219.5976057100004,9.858795281302307,1.011326830275471
2025,2,urbana,19,mujer,mas_1_hasta_3_meses,6,595.3635742151298,1219.5976057100004,48.81639414735758,0.4581994438036179
2025,2,urbana,19,mujer,mas_3_hasta_6_meses,6,0.0,1219.5976057100004,0.0,
2025,2,urbana,19,mujer,mas_6_hasta_12_meses,6,503.996400292257,1219.5976057100004,41.3248105713401,0.5018732613113887
2025,2,urbana,19,mujer,mas_de_12_meses,6,0.0,1219.5976057100004,0.0,
2025,2,urbana,20,hombre,hasta_1_mes,3,378.59556941941764,378.59556941941764,100.0,0.0
2025,2,urbana,20,hombre,mas_1_hasta_3_meses,3,0.0,378.59556941941764,0.0,
2025,2,urbana,20,hombre,mas_3_hasta_6_meses,3,0.0,378.59556941941764,0.0,
2025,2,urbana,20,hombre,mas_6_hasta_12_meses,3,0.0,378.59556941941764,0.0,
2025,2,urbana,20,hombre,mas_de_12_meses,3,0.0,378.59556941941764,0.0,
2025,2,urbana,20,mujer,hasta_1_mes,2,0.0,430.69261868571476,0.0,
2025,2,urbana,20,mujer,mas_1_hasta_3_meses,2,430.69261868571476,430.69261868571476,100.0,0.0
2025,2,urbana,20,mujer,mas_3_hasta_6_meses,2,0.0,430.69261868571476,0.0,
2025,2,urbana,20,mujer,mas_6_hasta_12_meses,2,0.0,430.69261868571476,0.0,
2025,2,urbana,20,mujer,mas_de_12_meses,2,0.0,430.69261868571476,0.0,
2025,2,urbana,21,hombre,hasta_1_mes,3,104.62040849653555,394.5210060693745,26.51833663785664,0.8964621907552007
2025,2,urbana,21,hombre,mas_1_hasta_3_meses,3,0.0,394.5210060693745,0.0,
2025,2,urbana,21,hombre,mas_3_hasta_6_meses,3,128.26366222556894,394.5210060693745,32.51123774205686,0.8450650275522564
2025,2,urbana,21,hombre,mas_6_hasta_12_meses,3,0.0,394.5210060693745,0.0,
2025,2,urbana,21,hombre,mas_de_12_meses,3,161.63693534727003,394.5210060693745,40.970425620086495,0.7339516865138102
2025,2,urbana,21,mujer,hasta_1_mes,2,666.3816081420512,666.3816081420512,100.0,0.0
2025,2,urbana,21,mujer,mas_1_hasta_3_meses,2,0.0,666.3816081420512,0.0,
2025,2,urbana,21,mujer,mas_3_hasta_6_meses,2,0.0,666.3816081420512,0.0,
2025,2,urbana,21,mujer,mas_6_hasta_12_meses,2,0.0,666.3816081420512,0.0,
2025,2,urbana,21,mujer,mas_de_12_meses,2,0.0,666.3816081420512,0.0,
2025,2,urbana,22,hombre,hasta_1_mes,5,339.15334081131437,1113.1580045951114,30.467672999815914,0.800077949797516
2025,2,urbana,22,hombre,mas_1_hasta_3_meses,5,426.5699086267737,1113.1580045951114,38.32069722949438,0.603487104347661
2025,2,urbana,22,hombre,mas_3_hasta_6_meses,5,347.4347551570234,1113.1580045951114,31.21162977068972,0.6759553360200627
2025,2,urbana,22,hombre,mas_6_hasta_12_meses,5,0.0,1113.1580045951114,0.0,
2025,2,urbana,22,hombre,mas_de_12_meses,5,0.0,1113.1580045951114,0.0,
2025,2,urbana,22,mujer,hasta_1_mes,4,0.0,594.0938102248417,0.0,
2025,2,urbana,22,mujer,mas_1_hasta_3_meses,4,0.0,594.0938102248417,0.0,
2025,2,urbana,22,mujer,mas_3_hasta_6_meses,4,260.1403313214332,594.0938102248417,43.78775318715744,0.6038514957362593
2025,2,urbana,22,mujer,mas_6_hasta_12_meses,4,168.6136799336203,594.0938102248417,28.38165909686998,0.8360539610577178
2025,2,urbana,22,mujer,mas_de_12_meses,4,165.3397989697883,594.0938102248417,27.830587715972587,0.8624839707624666
2025,2,urbana,23,mujer,hasta_1_mes,3,140.35857607321387,878.232639217651,15.981935742931212,1.0781104855187942
2025,2,urbana,23,mujer,mas_1_hasta_3_meses,3,182.05087071540203,878.232639217651,20.729230796702904,1.0314357968654617
2025,2,urbana,23,mujer,mas_3_hasta_6_meses,3,555.8231924290352,878.232639217651,63.28883346036589,0.4481397983459409
2025,2,urbana,23,mujer,mas_6_hasta_12_meses,3,0.0,878.232639217651,0.0,
2025,2,urbana,23,mujer,mas_de_12_meses,3,0.0,878.232639217651,0.0,
2025,2,urbana,24,hombre,hasta_1_mes,3,0.0,379.5867672061179,0.0,
2025,2,urbana,24,hombre,mas_1_hasta_3_meses,3,119.87755140228032,379.5867672061179,31.5810670336635,0.8327906073704147
2025,2,urbana,24,hombre,mas_3_hasta_6_meses,3,128.26366222556894,379.5867672061179,33.79034078812368,0.8215872014923788
2025,2,urbana,24,hombre,mas_6_hasta_12_meses,3,131.4455535782686,379.5867672061179,34.628592178212806,0.8109374667005309
2025,2,urbana,24,hombre,mas_de_12_meses,3,0.0,379.5867672061179,0.0,
2025,2,urbana,24,mujer,hasta_1_mes,4,357.8005536941678,600.4908149904135,59.584683855635646,0.39782371373953357
2025,2,urbana,24,mujer,mas_1_hasta_3_meses,4,114.9377781434689,600.4908149904135,19.140638836466437,0.948583959413349
2025,2,urbana,24,mujer,mas_3_hasta_6_meses,4,127.75248315277679,600.4908149904135,21.27467730789792,0.9242755941812494
2025,2,urbana,24,mujer,mas_6_hasta_12_meses,4,0.0,600.4908149904135,0.0,
2025,2,urbana,24,mujer,mas_de_12_meses,4,0.0,600.4908149904135,0.0,
2025,2,urbana,25,hombre,hasta_1_mes,2,193.17982856306966,278.42608733802456,69.38280475440462,0.4329925275814604
2025,2,urbana,25,hombre,mas_1_hasta_3_meses,2,85.24625877495491,278.42608733802456,30.617195245595386,0.9812210347916347
2025,2,urbana,25,hombre,mas_3_hasta_6_meses,2,0.0,278.42608733802456,0.0,
2025,2,urbana,25,hombre,mas_6_hasta_12_meses,2,0.0,278.42608733802456,0.0,
2025,2,urbana,25,hombre,mas_de_12_meses,2,0.0,278.42608733802456,0.0,
2025,2,urbana,25,mujer,hasta_1_mes,3,0.0,544.6333063866014,0.0,
2025,2,urbana,25,mujer,mas_1_hasta_3_meses,3,175.66321678872214,544.6333063866014,32.25348408347794,0.8421582509557718
2025,2,urbana,25,mujer,mas_3_hasta_6_meses,3,0.0,544.6333063866014,0.0,
2025,2,urbana,25,mujer,mas_6_hasta_12_meses,3,202.33641592034434,544.6333063866014,37.15094423122156,0.7795213713814552
2025,2,urbana,25,mujer,mas_de_12_meses,3,166.6336736775349,544.6333063866014,30.59557168530049,0.8454995858469601
2025,2,urbana,26,hombre,hasta_1_mes,1,0.0,230.63621774607373,0.0,
2025,2,urbana,26,hombre,mas_1_hasta_3_meses,1,0.0,230.63621774607373,0.0,
2025,2,urbana,26,hombre,mas_3_hasta_6_meses,1,230.63621774607373,230.63621774607373,100.0,0.0
2025,2,urbana,26,hombre,mas_6_hasta_12_meses,1,0.0,230.63621774607373,0.0,
2025,2,urbana,26,hombre,mas_de_12_meses,1,0.0,230.63621774607373,0.0,
2025,2,urbana,26,mujer,hasta_1_mes,7,0.0,1596.7933918996991,0.0,
2025,2,urbana,26,mujer,mas_1_hasta_3_meses,7,1099.9574722887387,1596.7933918996991,68.88539731368273,0.28143842645542005
2025,2,urbana,26,mujer,mas_3_hasta_6_meses,7,127.75248315277679,1596.7933918996991,8.000564368618168,1.0444490158228803
2025,2,urbana,26,mujer,mas_6_hasta_12_meses,7,140.959045959756,1596.7933918996991,8.827632095349388,1.0454544006595332
2025,2,urbana,26,mujer,mas_de_12_meses,7,228.1243904984274,1596.7933918996991,14.286406222349695,0.9898261892514298
2025,2,urbana,27,hombre,hasta_1_mes,4,315.7187405482893,707.3169855008179,44.63610333417113,0.6028815523512472
2025,2,urbana,27,hombre,mas_1_hasta_3_meses,4,0.0,707.3169855008179,0.0,
2025,2,urbana,27,hombre,mas_3_hasta_6_meses,4,201.16337275882958,707.3169855008179,28.44034243238133,0.8565369114080488
2025,2,urbana,27,hombre,mas_6_hasta_12_meses,4,190.43487219369894,707.3169855008179,26.923554233447533,0.8592041331239847
2025,2,urbana,27,hombre,mas_de_12_meses,4,0.0,707.3169855008179,0.0,
2025,2,urbana,27,mujer,hasta_1_mes,2,368.56162383053487,368.56162383053487,100.0,0.0
2025,2,urbana,27,mujer,mas_1_hasta_3_meses,2,0.0,368.56162383053487,0.0,
2025,2,urbana,27,mujer,mas_3_hasta_6_meses,2,0.0,368.56162383053487,0.0,
2025,2,urbana,27,mujer,mas_6_hasta_12_meses,2,0.0,368.56162383053487,0.0,
2025,2,urbana,27,mujer,mas_de_12_meses,2,0.0,368.56162383053487,0.0,
2025,2,urbana,28,hombre,hasta_1_mes,4,163.61057714599482,558.9906220464813,29.268930585456264,0.8370206206828973
2025,2,urbana,28,hombre,mas_1_hasta_3_meses,4,312.71817880452375,558.9906220464813,55.943367647144626,0.46445024936090956
2025,2,urbana,28,hombre,mas_3_hasta_6_meses,4,82.66186609596281,558.9906220464813,14.787701767399112,0.9890684840717169
2025,2,urbana,28,hombre,mas_6_hasta_12_meses,4,0.0,558.9906220464813,0.0,
2025,2,urbana,28,hombre,mas_de_12_meses,4,0.0,558.9906220464813,0.0,
2025,2,urbana,28,mujer,hasta_1_mes,3,276.863789816937,570.6191370009257,48.51989214243403,0.6386886610218018
2025,2,urbana,28,mujer,mas_1_hasta_3_meses,3,0.0,570.6191370009257,0.0,
2025,2,urbana,28,mujer,mas_3_hasta_6_meses,3,0.0,570.6191370009257,0.0,
2025,2,urbana,28,mujer,mas_6_hasta_12_meses,3,293.75534718398865,570.6191370009257,51.48010785756597,0.601962704334525
2025,2,urbana,28,mujer,mas_de_12_meses,3,0.0,570.6191370009257,0.0,
2025,3,rural,18,mujer,hasta_1_mes,1,373.0848692736071,373.0848692736071,100.0,0.0
2025,3,rural,18,mujer,mas_1_hasta_3_meses,1,0.0,373.0848692736071,0.0,
2025,3,rural,18,mujer,mas_3_hasta_6_meses,1,0.0,373.0848692736071,0.0,
2025,3,rural,18,mujer,mas_6_hasta_12_meses,1,0.0,373.0848692736071,0.0,
2025,3,rural,18,mujer,mas_de_12_meses,1,0.0,373.0848692736071,0.0,
2025,3,rural,19,hombre,hasta_1_mes,1,260.6680014544379,260.6680014544379,100.0,0.0
2025,3,rural,19,hombre,mas_1_hasta_3_meses,1,0.0,260.6680014544379,0.0,
2025,3,rural,19,hombre,mas_3_hasta_6_meses,1,0.0,260.6680014544379,0.0,
2025,3,rural,19,hombre,mas_6_hasta_12_meses,1,0.0,260.6680014544379,0.0,
2025,3,rural,19,hombre,mas_de_12_meses,1,0.0,260.6680014544379,0.0,
2025,3,rural,21,mujer,hasta_1_mes,1,873.5575162185218,873.5575162185218,100.0,0.0
2025,3,rural,21,mujer,mas_1_hasta_3_meses,1,0.0,873.5575162185218,0.0,
2025,3,rural,21,mujer,mas_3_hasta_6_meses,1,0.0,873.5575162185218,0.0,
2025,3,rural,21,mujer,mas_6_hasta_12_meses,1,0.0,873.5575162185218,0.0,
2025,3,rural,21,mujer,mas_de_12_meses,1,0.0,873.5575162185218,0.0,
2025,3,rural,23,hombre,hasta_1_mes,1,353.98345560094015,353.98345560094015,100.0,0.0
2025,3,rural,23,hombre,mas_1_hasta_3_meses,1,0.0,353.98345560094015,0.0,
2025,3,rural,23,hombre,mas_3_hasta_6_meses,1,0.0,353.98345560094015,0.0,
2025,3,rural,23,hombre,mas_6_hasta_12_meses,1,0.0,353.98345560094015,0.0,
2025,3,rural,23,hombre,mas_de_12_meses,1,0.0,353.98345560094015,0.0,
2025,3,rural,24,mujer,hasta_1_mes,1,397.9571938918477,397.9571938918477,100.0,0.0
2025,3,rural,24,mujer,mas_1_hasta_3_meses,1,0.0,397.9571938918477,0.0,
2025,3,rural,24,mujer,mas_3_hasta_6_meses,1,0.0,397.9571938918477,0.0,
2025,3,rural,24,mujer,mas_6_hasta_12_meses,1,0.0,397.9571938918477,0.0,
2025,3,rural,24,mujer,mas_de_12_meses,1,0.0,397.9571938918477,0.0,
2025,3,rural,26,hombre,hasta_1_mes,1,397.9571938918477,397.9571938918477,100.0,0.0
2025,3,rural,26,hombre,mas_1_hasta_3_meses,1,0.0,397.9571938918477,0.0,
2025,3,rural,26,hombre,mas_3_hasta_6_meses,1,0.0,397.9571938918477,0.0,
2025,3,rural,26,hombre,mas_6_hasta_12_meses,1,0.0,397.9571938918477,0.0,
2025,3,rural,26,hombre,mas_de_12_meses,1,0.0,397.9571938918477,0.0,
2025,3,urbana,16,mujer,hasta_1_mes,2,503.9058751601417,503.9058751601417,100.0,0.0
2025,3,urbana,16,mujer,mas_1_hasta_3_meses,2,0.0,503.9058751601417,0.0,
2025,3,urbana,16,mujer,mas_3_hasta_6_meses,2,0.0,503.9058751601417,0.0,
2025,3,urbana,16,mujer,mas_6_hasta_12_meses,2,0.0,503.9058751601417,0.0,
2025,3,urbana,16,mujer,mas_de_12_meses,2,0.0,503.9058751601417,0.0,
2025,3,urbana,17,hombre,hasta_1_mes,1,116.35044447319113,116.35044447319113,100.0,0.0
2025,3,urbana,17,hombre,mas_1_hasta_3_meses,1,0.0,116.35044447319113,0.0,
2025,3,urbana,17,hombre,mas_3_hasta_6_meses,1,0.0,116.35044447319113,0.0,
2025,3,urbana,17,hombre,mas_6_hasta_12_meses,1,0.0,116.35044447319113,0.0,
2025,3,urbana,17,hombre,mas_de_12_meses,1,0.0,116.35044447319113,0.0,
2025,3,urbana,17,mujer,hasta_1_mes,2,155.7309019213522,313.54858438221163,49.66723170770826,0.7351571353431724
2025,3,urbana,17,mujer,mas_1_hasta_3_meses,2,157.81768246085943,313.54858438221163,50.33276829229174,0.7254363513372706
2025,3,urbana,17,mujer,mas_3_hasta_6_meses,2,0.0,313.54858438221163,0.0,
2025,3,urbana,17,mujer,mas_6_hasta_12_meses,2,0.0,313.54858438221163,0.0,
2025,3,urbana,17,mujer,mas_de_12_meses,2,0.0,313.54858438221163,0.0,
2025,3,urbana,18,hombre,hasta_1_mes,1,171.94010127704905,171.94010127704905,100.0,0.0
2025,3,urbana,18,hombre,mas_1_hasta_3_meses,1,0.0,171.94010127704905,0.0,
2025,3,urbana,18,hombre,mas_3_hasta_6_meses,1,0.0,171.94010127704905,0.0,
2025,3,urbana,18,hombre,mas_6_hasta_12_meses,1,0.0,171.94010127704905,0.0,
2025,3,urbana,18,hombre,mas_de_12_meses,1,0.0,171.94010127704905,0.0,
2025,3,urbana,19,hombre,hasta_1_mes,5,1015.2612368886478,1587.2350201687866,63.964140406925054,0.36298215056466965
2025,3,urbana,19,hombre,mas_1_hasta_3_meses,5,0.0,1587.2350201687866,0.0,
2025,3,urbana,19,hombre,mas_3_hasta_6_meses,5,571.973783280139,1587.2350201687866,36.03585959307496,0.644298249191423
2025,3,urbana,19,hombre,mas_6_hasta_12_meses,5,0.0,1587.2350201687866,0.0,
2025,3,urbana,19,hombre,mas_de_12_meses,5,0.0,1587.2350201687866,0.0,
2025,3,urbana,19,mujer,hasta_1_mes,4,698.9428287220048,941.8302726097636,74.21112370759437,0.3078525779380877
2025,3,urbana,19,mujer,mas_1_hasta_3_meses,4,0.0,941.8302726097636,0.0,
2025,3,urbana,19,mujer,mas_3_hasta_6_meses,4,0.0,941.8302726097636,0.0,
2025,3,urbana,19,mujer,mas_6_hasta_12_meses,4,242.88744388775874,941.8302726097636,25.78887629240564,0.8858891518198109
2025,3,urbana,19,mujer,mas_de_12_meses,4,0.0,941.8302726097636,0.0,
2025,3,urbana,20,hombre,hasta_1_mes,3,0.0,516.0144354602601,0.0,
2025,3,urbana,20,hombre,mas_1_hasta_3_meses,3,516.0144354602601,516.0144354602601,100.0,0.0
2025,3,urbana,20,hombre,mas_3_hasta_6_meses,3,0.0,516.0144354602601,0.0,
2025,3,urbana,20,hombre,mas_6_hasta_12_meses,3,0.0,516.0144354602601,0.0,
2025,3,urbana,20,hombre,mas_de_12_meses,3,0.0,516.0144354602601,0.0,
2025,3,urbana,20,mujer,hasta_1_mes,4,385.6066343468627,948.4632547212725,40.65593816390725,0.603168357414191
2025,3,urbana,20,mujer,mas_1_hasta_3_meses,4,562.8566203744098,948.4632547212725,59.34406183609274,0.4132237444276603
2025,3,urbana,20,mujer,mas_3_hasta_6_meses,4,0.0,948.4632547212725,0.0,
2025,3,urbana,20,mujer,mas_6_hasta_12_meses,4,0.0,948.4632547212725,0.0,
2025,3,urbana,20,mujer,mas_de_12_meses,4,0.0,948.4632547212725,0.0,
2025,3,urbana,21,hombre,hasta_1_mes,3,386.52288008355754,659.2979294856918,58.6264362129998,0.5151410058059498
2025,3,urbana,21,hombre,mas_1_hasta_3_meses,3,272.77504940213424,659.2979294856918,41.37356378700019,0.7299560045893935
2025,3,urbana,21,hombre,mas_3_hasta_6_meses,3,0.0,659.2979294856918,0.0,
2025,3,urbana,21,hombre,mas_6_hasta_12_meses,3,0.0,659.2979294856918,0.0,
2025,3,urbana,21,hombre,mas_de_12_meses,3,0.0,659.2979294856918,0.0,
2025,3,urbana,21,mujer,hasta_1_mes,3,543.1732881410007,543.1732881410007,100.0,0.0
2025,3,urbana,21,mujer,mas_1_hasta_3_meses,3,0.0,543.1732881410007,0.0,
2025,3,urbana,21,mujer,mas_3_hasta_6_meses,3,0.0,543.1732881410007,0.0,
2025,3,urbana,21,mujer,mas_6_hasta_12_meses,3,0.0,543.1732881410007,0.0,
2025,3,urbana,21,mujer,mas_de_12_meses,3,0.0,543.1732881410007,0.0,
2025,3,urbana,22,hombre,hasta_1_mes,1,118.25171992398852,118.25171992398852,100.0,0.0
2025,3,urbana,22,hombre,mas_1_hasta_3_meses,1,0.0,118.25171992398852,0.0,
2025,3,urbana,22,hombre,mas_3_hasta_6_meses,1,0.0,118.25171992398852,0.0,
2025,3,urbana,22,hombre,mas_6_hasta_12_meses,1,0.0,118.25171992398852,0.0,
2025,3,urbana,22,hombre,mas_de_12_meses,1,0.0,118.25171992398852,0.0,
2025,3,urbana,23,hombre,hasta_1_mes,2,489.19206068488245,489.19206068488245,100.0,0.0
2025,3,urbana,23,hombre,mas_1_hasta_3_meses,2,0.0,489.19206068488245,0.0,
2025,3,urbana,23,hombre,mas_3_hasta_6_meses,2,0.0,489.19206068488245,0.0,
2025,3,urbana,23,hombre,mas_6_hasta_12_meses,2,0.0,489.19206068488245,0.0,
