gestion,codigo_municipio,area,edad,sexo,numerador,denominador,valor
2024,10101,rural,16,hombre,8,101,7.920792079207921
2024,10101,rural,16,mujer,11,118,9.322033898305085
2024,10101,rural,17,hombre,2,86,2.3255813953488373
2024,10101,rural,17,mujer,14,96,14.583333333333334
2024,10101,rural,18,hombre,4,59,6.779661016949152
2024,10101,rural,18,mujer,16,86,18.6046511627907
2024,10101,rural,19,hombre,3,37,8.108108108108109
2024,10101,rural,19,mujer,24,50,48.0
2024,10101,rural,20,hombre,5,35,14.285714285714286
2024,10101,rural,20,mujer,16,49,32.6530612244898
2024,10101,rural,21,hombre,4,20,20.0
2024,10101,rural,21,mujer,21,45,46.666666666666664
2024,10101,rural,22,hombre,8,26,30.76923076923077
2024,10101,rural,22,mujer,39,57,68.42105263157895
2024,10101,rural,23,hombre,6,29,20.689655172413794
2024,10101,rural,23,mujer,36,51,70.58823529411765
2024,10101,rural,24,hombre,10,31,32.25806451612903
2024,10101,rural,24,mujer,35,54,64.81481481481481
2024,10101,rural,25,hombre,10,33,30.303030303030305
2024,10101,rural,25,mujer,43,60,71.66666666666667
2024,10101,rural,26,hombre,4,10,40.0
2024,10101,rural,26,mujer,34,45,75.55555555555556
2024,10101,rural,27,hombre,3,10,30.0
2024,10101,rural,27,mujer,46,57,80.70175438596492
2024,10101,rural,28,hombre,5,11,45.45454545454545
2024,10101,rural,28,mujer,34,37,91.89189189189189
2024,10101,urbana,16,hombre,48,1856,2.586206896551724
2024,10101,urbana,16,mujer,76,1995,3.8095238095238093
2024,10101,urbana,17,hombre,34,1855,1.8328840970350404
2024,10101,urbana,17,mujer,102,1988,5.130784708249497
2024,10101,urbana,18,hombre,70,1767,3.9615166949632146
2024,10101,urbana,18,mujer,131,1975,6.632911392405063
2024,10101,urbana,19,hombre,60,1566,3.8314176245210727
2024,10101,urbana,19,mujer,145,1967,7.37163192679207
2024,10101,urbana,20,hombre,69,1453,4.748795595320027
2024,10101,urbana,20,mujer,170,1783,9.534492428491307
2024,10101,urbana,21,hombre,58,1382,4.196816208393632
2024,10101,urbana,21,mujer,208,1767,11.77136389360498
2024,10101,urbana,22,hombre,52,1173,4.43307757885763
2024,10101,urbana,22,mujer,242,1574,15.374841168996188
2024,10101,urbana,23,hombre,62,1115,5.560538116591928
2024,10101,urbana,23,mujer,310,1513,20.48909451421018
2024,10101,urbana,24,hombre,74,1009,7.333994053518335
2024,10101,urbana,24,mujer,344,1309,26.279602750190985
2024,10101,urbana,25,hombre,44,717,6.136680613668061
2024,10101,urbana,25,mujer,371,1066,34.80300187617261
2024,10101,urbana,26,hombre,75,603,12.437810945273633
2024,10101,urbana,26,mujer,424,958,44.258872651356995
2024,10101,urbana,27,hombre,54,493,10.953346855983773
2024,10101,urbana,27,mujer,457,868,52.64976958525346
2024,10101,urbana,28,hombre,84,424,19.81132075471698
2024,10101,urbana,28,mujer,433,745,58.12080536912752
2024,10102,rural,16,hombre,3,52,5.769230769230769
2024,10102,rural,16,mujer,3,61,4.918032786885246
2024,10102,rural,17,hombre,2,40,5.0
2024,10102,rural,17,mujer,2,49,4.081632653061225
2024,10102,rural,18,hombre,0,32,0.0
2024,10102,rural,18,mujer,2,36,5.555555555555555
2024,10102,rural,19,hombre,3,18,16.666666666666668
2024,10102,rural,19,mujer,4,33,12.121212121212121
2024,10102,rural,20,hombre,2,23,8.695652173913043
2024,10102,rural,20,mujer,4,22,18.181818181818183
2024,10102,rural,21,hombre,2,12,16.666666666666668
2024,10102,rural,21,mujer,8,29,27.586206896551722
2024,10102,rural,22,hombre,2,10,20.0
2024,10102,rural,22,mujer,11,26,42.30769230769231
2024,10102,rural,23,hombre,2,12,16.666666666666668
2024,10102,rural,23,mujer,17,26,65.38461538461539
2024,10102,rural,24,hombre,1,10,10.0
2024,10102,rural,24,mujer,16,23,69.56521739130434
2024,10102,rural,25,hombre,2,7,28.571428571428573
2024,10102,rural,25,mujer,18,25,72.0
2024,10102,rural,26,hombre,2,9,22.22222222222222
2024,10102,rural,26,mujer,11,20,55.0
2024,10102,rural,27,hombre,3,8,37.5
2024,10102,rural,27,mujer,17,21,80.95238095238095
2024,10102,rural,28,hombre,2,5,40.0
2024,10102,rural,28,mujer,14,18,77.77777777777777
2024,10103,rural,16,hombre,15,86,17.441860465116278
2024,10103,rural,16,mujer,26,102,25.49019607843137
2024,10103,rural,17,hombre,10,60,16.666666666666668
2024,10103,rural,17,mujer,23,69,33.333333333333336
2024,10103,rural,18,hombre,14,47,29.78723404255319
2024,10103,rural,18,mujer,39,66,59.09090909090909
2024,10103,rural,19,hombre,8,30,26.666666666666668
2024,10103,rural,19,mujer,36,51,70.58823529411765
2024,10103,rural,20,hombre,15,26,57.69230769230769
2024,10103,rural,20,mujer,30,42,71.42857142857143
2024,10103,rural,21,hombre,14,26,53.84615384615385
2024,10103,rural,21,mujer,35,46,76.08695652173913
2024,10103,rural,22,hombre,10,20,50.0
2024,10103,rural,22,mujer,29,36,80.55555555555556
2024,10103,rural,23,hombre,10,20,50.0
2024,10103,rural,23,mujer,41,53,77.35849056603773
2024,10103,rural,24,hombre,13,17,76.47058823529412
2024,10103,rural,24,mujer,35,45,77.77777777777777
2024,10103,rural,25,hombre,12,16,75.0
2024,10103,rural,25,mujer,31,35,88.57142857142857
2024,10103,rural,26,hombre,13,14,92.85714285714286
2024,10103,rural,26,mujer,30,33,90.9090909090909
2024,10103,rural,27,hombre,16,24,66.66666666666667
2024,10103,rural,27,mujer,28,33,84.84848484848484
2024,10103,rural,28,hombre,8,10,80.0
2024,10103,rural,28,mujer,37,41,90.2439024390244
2024,10201,rural,16,hombre,10,49,20.408163265306122
2024,10201,rural,16,mujer,18,49,36.734693877551024
2024,10201,rural,17,hombre,14,38,36.8421052631579
2024,10201,rural,17,mujer,26,57,45.6140350877193
2024,10201,rural,18,hombre,7,22,31.818181818181817
2024,10201,rural,18,mujer,24,40,60.0
2024,10201,rural,19,hombre,5,16,31.25
2024,10201,rural,19,mujer,23,36,63.888888888888886
2024,10201,rural,20,hombre,7,13,53.84615384615385
2024,10201,rural,20,mujer,18,25,72.0
2024,10201,rural,21,hombre,15,21,71.42857142857143
2024,10201,rural,21,mujer,18,22,81.81818181818181
2024,10201,rural,22,hombre,10,12,83.33333333333333
2024,10201,rural,22,mujer,20,22,90.9090909090909
2024,10201,rural,23,hombre,17,24,70.83333333333333
2024,10201,rural,23,mujer,24,29,82.75862068965517
2024,10201,rural,24,hombre,10,15,66.66666666666667
2024,10201,rural,24,mujer,18,21,85.71428571428571
2024,10201,rural,25,hombre,7,9,77.77777777777777
2024,10201,rural,25,mujer,19,23,82.6086956521739
2024,10201,rural,26,hombre,10,10,100.0
2024,10201,rural,26,mujer,23,27,85.18518518518519
2024,10201,rural,27,hombre,6,6,100.0
2024,10201,rural,27,mujer,22,27,81.48148148148148
2024,10201,rural,28,hombre,5,6,83.33333333333333
2024,10201,rural,28,mujer,20,20,100.0
2024,10202,rural,16,hombre,15,102,14.705882352941176
2024,10202,rural,16,mujer,26,127,20.47244094488189
2024,10202,rural,17,hombre,10,98,10.204081632653061
2024,10202,rural,17,mujer,21,109,19.26605504587156
2024,10202,rural,18,hombre,11,77,14.285714285714286
2024,10202,rural,18,mujer,47,142,33.098591549295776
2024,10202,rural,19,hombre,19,62,30.64516129032258
2024,10202,rural,19,mujer,53,108,49.074074074074076
2024,10202,rural,20,hombre,16,42,38.095238095238095
2024,10202,rural,20,mujer,62,105,59.04761904761905
2024,10202,rural,21,hombre,14,27,51.851851851851855
2024,10202,rural,21,mujer,43,74,58.108108108108105
2024,10202,rural,22,hombre,23,42,54.76190476190476
2024,10202,rural,22,mujer,49,78,62.82051282051282
2024,10202,rural,23,hombre,17,37,45.945945945945944
2024,10202,rural,23,mujer,66,94,70.2127659574468
2024,10202,rural,24,hombre,16,28,57.142857142857146
2024,10202,rural,24,mujer,62,84,73.80952380952381
2024,10202,rural,25,hombre,25,43,58.13953488372093
2024,10202,rural,25,mujer,60,78,76.92307692307692
2024,10202,rural,26,hombre,21,26,80.76923076923077
2024,10202,rural,26,mujer,55,68,80.88235294117646
2024,10202,rural,27,hombre,15,24,62.5
2024,10202,rural,27,mujer,44,55,80.0
2024,10202,rural,28,hombre,11,23,47.82608695652174
2024,10202,rural,28,mujer,45,53,84.90566037735849
2024,10301,rural,16,hombre,4,53,7.547169811320755
2024,10301,rural,16,mujer,14,50,28.0
2024,10301,rural,17,hombre,8,43,18.6046511627907
2024,10301,rural,17,mujer,17,52,32.69230769230769
2024,10301,rural,18,hombre,8,41,19.51219512195122
2024,10301,rural,18,mujer,19,43,44.18604651162791
2024,10301,rural,19,hombre,7,33,21.21212121212121
2024,10301,rural,19,mujer,23,45,51.111111111111114
2024,10301,rural,20,hombre,7,22,31.818181818181817
