gestion,codigo_municipio,area,edad,sexo,numerador,denominador,valor
2024,10101,rural,16,mujer,3,3,100.0
2024,10101,rural,17,mujer,14,14,100.0
2024,10101,rural,18,mujer,24,27,88.88888888888889
2024,10101,rural,19,mujer,31,31,100.0
2024,10101,rural,20,mujer,28,30,93.33333333333333
2024,10101,rural,21,mujer,51,55,92.72727272727273
2024,10101,rural,22,mujer,50,53,94.33962264150944
2024,10101,rural,23,mujer,56,63,88.88888888888889
2024,10101,rural,24,mujer,68,72,94.44444444444444
2024,10101,rural,25,mujer,58,61,95.08196721311475
2024,10101,rural,26,mujer,49,53,92.45283018867924
2024,10101,rural,27,mujer,55,63,87.3015873015873
2024,10101,rural,28,mujer,45,47,95.74468085106383
2024,10101,urbana,16,mujer,36,39,92.3076923076923
2024,10101,urbana,17,mujer,99,100,99.0
2024,10101,urbana,18,mujer,120,125,96.0
2024,10101,urbana,19,mujer,199,210,94.76190476190476
2024,10101,urbana,20,mujer,264,281,93.95017793594306
2024,10101,urbana,21,mujer,350,362,96.68508287292818
2024,10101,urbana,22,mujer,414,442,93.66515837104072
2024,10101,urbana,23,mujer,593,613,96.7373572593801
2024,10101,urbana,24,mujer,622,643,96.73405909797823
2024,10101,urbana,25,mujer,659,677,97.34121122599704
2024,10101,urbana,26,mujer,692,714,96.9187675070028
2024,10101,urbana,27,mujer,757,773,97.93014230271669
2024,10101,urbana,28,mujer,766,789,97.08491761723701
2024,10102,rural,16,mujer,1,1,100.0
2024,10102,rural,17,mujer,3,3,100.0
2024,10102,rural,18,mujer,5,6,83.33333333333333
2024,10102,rural,19,mujer,10,10,100.0
2024,10102,rural,20,mujer,7,7,100.0
2024,10102,rural,21,mujer,21,21,100.0
2024,10102,rural,22,mujer,20,21,95.23809523809524
2024,10102,rural,23,mujer,20,21,95.23809523809524
2024,10102,rural,24,mujer,19,23,82.6086956521739
2024,10102,rural,25,mujer,21,21,100.0
2024,10102,rural,26,mujer,28,28,100.0
2024,10102,rural,27,mujer,24,25,96.0
2024,10102,rural,28,mujer,27,27,100.0
2024,10103,rural,16,mujer,8,11,72.72727272727273
2024,10103,rural,17,mujer,20,25,80.0
2024,10103,rural,18,mujer,25,32,78.125
2024,10103,rural,19,mujer,27,32,84.375
2024,10103,rural,20,mujer,36,39,92.3076923076923
2024,10103,rural,21,mujer,35,44,79.54545454545455
2024,10103,rural,22,mujer,26,33,78.78787878787878
2024,10103,rural,23,mujer,39,44,88.63636363636364
2024,10103,rural,24,mujer,35,41,85.36585365853658
2024,10103,rural,25,mujer,32,39,82.05128205128206
2024,10103,rural,26,mujer,28,34,82.3529411764706
2024,10103,rural,27,mujer,25,30,83.33333333333333
2024,10103,rural,28,mujer,22,29,75.86206896551724
2024,10201,rural,16,mujer,5,7,71.42857142857143
2024,10201,rural,17,mujer,7,12,58.333333333333336
2024,10201,rural,18,mujer,10,13,76.92307692307692
2024,10201,rural,19,mujer,16,24,66.66666666666667
2024,10201,rural,20,mujer,15,22,68.18181818181819
2024,10201,rural,21,mujer,18,24,75.0
2024,10201,rural,22,mujer,18,23,78.26086956521739
2024,10201,rural,23,mujer,14,18,77.77777777777777
2024,10201,rural,24,mujer,10,15,66.66666666666667
2024,10201,rural,25,mujer,18,22,81.81818181818181
2024,10201,rural,26,mujer,24,27,88.88888888888889
2024,10201,rural,27,mujer,16,20,80.0
2024,10201,rural,28,mujer,18,20,90.0
2024,10202,rural,16,mujer,9,11,81.81818181818181
2024,10202,rural,17,mujer,10,10,100.0
2024,10202,rural,18,mujer,32,34,94.11764705882354
2024,10202,rural,19,mujer,36,39,92.3076923076923
2024,10202,rural,20,mujer,43,48,89.58333333333333
2024,10202,rural,21,mujer,30,31,96.7741935483871
2024,10202,rural,22,mujer,43,43,100.0
2024,10202,rural,23,mujer,55,57,96.49122807017544
2024,10202,rural,24,mujer,49,53,92.45283018867924
2024,10202,rural,25,mujer,50,52,96.15384615384616
2024,10202,rural,26,mujer,42,46,91.30434782608695
2024,10202,rural,27,mujer,30,33,90.9090909090909
2024,10202,rural,28,mujer,37,39,94.87179487179488
2024,10301,rural,16,mujer,5,5,100.0
2024,10301,rural,17,mujer,7,8,87.5
2024,10301,rural,18,mujer,13,13,100.0
2024,10301,rural,19,mujer,15,16,93.75
2024,10301,rural,20,mujer,37,40,92.5
2024,10301,rural,21,mujer,25,27,92.5925925925926
2024,10301,rural,22,mujer,18,20,90.0
2024,10301,rural,23,mujer,27,29,93.10344827586206
2024,10301,rural,24,mujer,21,21,100.0
2024,10301,rural,25,mujer,24,26,92.3076923076923
2024,10301,rural,26,mujer,19,21,90.47619047619048
2024,10301,rural,27,mujer,18,18,100.0
2024,10301,rural,28,mujer,18,20,90.0
2024,10301,urbana,16,mujer,3,3,100.0
2024,10301,urbana,17,mujer,3,3,100.0
2024,10301,urbana,18,mujer,7,7,100.0
2024,10301,urbana,19,mujer,7,7,100.0
2024,10301,urbana,20,mujer,13,14,92.85714285714286
2024,10301,urbana,21,mujer,16,17,94.11764705882354
2024,10301,urbana,22,mujer,12,13,92.3076923076923
2024,10301,urbana,23,mujer,13,13,100.0
2024,10301,urbana,24,mujer,13,13,100.0
2024,10301,urbana,25,mujer,8,8,100.0
2024,10301,urbana,26,mujer,7,8,87.5
2024,10301,urbana,27,mujer,3,4,75.0
