gestion,codigo_municipio,area,edad,sexo,codigo_lengua_materna,numerador,denominador,valor
2024,10101,urbana,19,mujer,006,2609,3007,86.76421682740272
2024,10101,urbana,19,mujer,027,390,3007,12.969737279680745
2024,10101,urbana,19,mujer,041,1,3007,0.03325573661456601
2024,10101,urbana,19,mujer,048,1,3007,0.03325573661456601
2024,10101,urbana,19,mujer,994,1,3007,0.03325573661456601
2024,10101,urbana,19,mujer,998,3,3007,0.09976720984369804
2024,10101,urbana,20,hombre,002,1,2869,0.03485535029627048
2024,10101,urbana,20,hombre,006,2487,2869,86.68525618682467
2024,10101,urbana,20,hombre,012,1,2869,0.03485535029627048
2024,10101,urbana,20,hombre,027,368,2869,12.826768909027535
2024,10101,urbana,20,hombre,041,2,2869,0.06971070059254096
2024,10101,urbana,20,hombre,054,2,2869,0.06971070059254096
2024,10101,urbana,20,hombre,057,1,2869,0.03485535029627048
2024,10101,urbana,20,hombre,058,3,2869,0.10456605088881143
2024,10101,urbana,20,hombre,994,2,2869,0.06971070059254096
2024,10101,urbana,20,hombre,998,2,2869,0.06971070059254096
2024,10101,urbana,20,mujer,002,2,2934,0.0681663258350375
2024,10101,urbana,20,mujer,004,1,2934,0.03408316291751875
2024,10101,urbana,20,mujer,006,2496,2934,85.07157464212679
2024,10101,urbana,20,mujer,012,2,2934,0.0681663258350375
2024,10101,urbana,20,mujer,027,423,2934,14.417177914110429
2024,10101,urbana,20,mujer,041,3,2934,0.10224948875255624
2024,10101,urbana,20,mujer,054,2,2934,0.0681663258350375
2024,10101,urbana,20,mujer,058,2,2934,0.0681663258350375
2024,10101,urbana,20,mujer,998,3,2934,0.10224948875255624
2024,10101,urbana,21,hombre,002,6,2892,0.2074688796680498
2024,10101,urbana,21,hombre,006,2489,2892,86.06500691562933
2024,10101,urbana,21,hombre,012,1,2892,0.034578146611341634
2024,10101,urbana,21,hombre,027,385,2892,13.312586445366529
2024,10101,urbana,21,hombre,048,1,2892,0.034578146611341634
2024,10101,urbana,21,hombre,054,1,2892,0.034578146611341634
2024,10101,urbana,21,hombre,058,3,2892,0.1037344398340249
2024,10101,urbana,21,hombre,998,6,2892,0.2074688796680498
2024,10101,urbana,21,mujer,002,2,3049,0.06559527714004591
2024,10101,urbana,21,mujer,006,2621,3049,85.96261069203017
2024,10101,urbana,21,mujer,012,1,3049,0.032797638570022956
2024,10101,urbana,21,mujer,027,414,3049,13.578222367989504
2024,10101,urbana,21,mujer,041,1,3049,0.032797638570022956
2024,10101,urbana,21,mujer,044,1,3049,0.032797638570022956
2024,10101,urbana,21,mujer,054,1,3049,0.032797638570022956
2024,10101,urbana,21,mujer,058,2,3049,0.06559527714004591
2024,10101,urbana,21,mujer,994,1,3049,0.032797638570022956
2024,10101,urbana,21,mujer,998,5,3049,0.1639881928501148
2024,10101,urbana,22,hombre,002,1,2866,0.034891835310537335
2024,10101,urbana,22,hombre,006,2406,2866,83.94975575715283
2024,10101,urbana,22,hombre,027,450,2866,15.7013258897418
2024,10101,urbana,22,hombre,041,1,2866,0.034891835310537335
2024,10101,urbana,22,hombre,058,1,2866,0.034891835310537335
2024,10101,urbana,22,hombre,065,1,2866,0.034891835310537335
2024,10101,urbana,22,hombre,992,1,2866,0.034891835310537335
2024,10101,urbana,22,hombre,994,1,2866,0.034891835310537335
2024,10101,urbana,22,hombre,998,4,2866,0.13956734124214934
2024,10101,urbana,22,mujer,002,1,3008,0.03324468085106383
2024,10101,urbana,22,mujer,006,2511,3008,83.47739361702128
2024,10101,urbana,22,mujer,012,2,3008,0.06648936170212766
2024,10101,urbana,22,mujer,027,481,3008,15.990691489361701
2024,10101,urbana,22,mujer,041,1,3008,0.03324468085106383
2024,10101,urbana,22,mujer,051,2,3008,0.06648936170212766
2024,10101,urbana,22,mujer,052,1,3008,0.03324468085106383
2024,10101,urbana,22,mujer,054,2,3008,0.06648936170212766
2024,10101,urbana,22,mujer,058,4,3008,0.13297872340425532
2024,10101,urbana,22,mujer,998,3,3008,0.09973404255319149
2024,10101,urbana,23,hombre,002,1,3015,0.03316749585406302
2024,10101,urbana,23,hombre,004,1,3015,0.03316749585406302
2024,10101,urbana,23,hombre,006,2531,3015,83.9469320066335
2024,10101,urbana,23,hombre,027,469,3015,15.555555555555555
2024,10101,urbana,23,hombre,051,1,3015,0.03316749585406302
2024,10101,urbana,23,hombre,054,6,3015,0.19900497512437812
2024,10101,urbana,23,hombre,994,1,3015,0.03316749585406302
2024,10101,urbana,23,hombre,998,5,3015,0.16583747927031509
2024,10101,urbana,23,mujer,002,4,3222,0.12414649286157665
2024,10101,urbana,23,mujer,006,2663,3222,82.65052762259467
2024,10101,urbana,23,mujer,012,1,3222,0.031036623215394164
2024,10101,urbana,23,mujer,027,544,3222,16.883923029174426
2024,10101,urbana,23,mujer,041,1,3222,0.031036623215394164
2024,10101,urbana,23,mujer,051,1,3222,0.031036623215394164
2024,10101,urbana,23,mujer,054,1,3222,0.031036623215394164
2024,10101,urbana,23,mujer,058,2,3222,0.06207324643078833
2024,10101,urbana,23,mujer,994,1,3222,0.031036623215394164
2024,10101,urbana,23,mujer,998,4,3222,0.12414649286157665
2024,10101,urbana,24,hombre,002,3,3112,0.09640102827763496
2024,10101,urbana,24,hombre,006,2622,3112,84.25449871465295
2024,10101,urbana,24,hombre,012,1,3112,0.032133676092544985
2024,10101,urbana,24,hombre,027,464,3112,14.910025706940875
2024,10101,urbana,24,hombre,041,2,3112,0.06426735218508997
2024,10101,urbana,24,hombre,044,2,3112,0.06426735218508997
2024,10101,urbana,24,hombre,054,3,3112,0.09640102827763496
2024,10101,urbana,24,hombre,056,1,3112,0.032133676092544985
2024,10101,urbana,24,hombre,058,3,3112,0.09640102827763496
2024,10101,urbana,24,hombre,994,1,3112,0.032133676092544985
2024,10101,urbana,24,hombre,998,10,3112,0.3213367609254499
2024,10101,urbana,24,mujer,002,2,3167,0.06315124723713293
2024,10101,urbana,24,mujer,006,2627,3167,82.9491632459741
2024,10101,urbana,24,mujer,012,2,3167,0.06315124723713293
2024,10101,urbana,24,mujer,027,531,3167,16.766656141458792
2024,10101,urbana,24,mujer,056,1,3167,0.031575623618566466
2024,10101,urbana,24,mujer,058,1,3167,0.031575623618566466
2024,10101,urbana,24,mujer,994,2,3167,0.06315124723713293
2024,10101,urbana,24,mujer,998,1,3167,0.031575623618566466
2024,10101,urbana,25,hombre,002,1,2813,0.03554923569143263
2024,10101,urbana,25,hombre,006,2341,2813,83.2207607536438
2024,10101,urbana,25,hombre,012,2,2813,0.07109847138286526
2024,10101,urbana,25,hombre,027,458,2813,16.281549946676147
2024,10101,urbana,25,hombre,041,2,2813,0.07109847138286526
2024,10101,urbana,25,hombre,051,1,2813,0.03554923569143263
2024,10101,urbana,25,hombre,054,1,2813,0.03554923569143263
2024,10101,urbana,25,hombre,058,2,2813,0.07109847138286526
2024,10101,urbana,25,hombre,998,5,2813,0.17774617845716317
2024,10101,urbana,25,mujer,002,3,2908,0.1031636863823934
2024,10101,urbana,25,mujer,006,2359,2908,81.12104539202201
2024,10101,urbana,25,mujer,012,2,2908,0.0687757909215956
2024,10101,urbana,25,mujer,027,530,2908,18.225584594222834
2024,10101,urbana,25,mujer,041,1,2908,0.0343878954607978
2024,10101,urbana,25,mujer,051,3,2908,0.1031636863823934
2024,10101,urbana,25,mujer,054,3,2908,0.1031636863823934
2024,10101,urbana,25,mujer,058,3,2908,0.1031636863823934
2024,10101,urbana,25,mujer,994,1,2908,0.0343878954607978
2024,10101,urbana,25,mujer,998,3,2908,0.1031636863823934
2024,10101,urbana,26,hombre,002,3,2773,0.10818608005769924
2024,10101,urbana,26,hombre,006,2307,2773,83.19509556437072
2024,10101,urbana,26,hombre,012,3,2773,0.10818608005769924
2024,10101,urbana,26,hombre,027,449,2773,16.191849981968986
2024,10101,urbana,26,hombre,051,2,2773,0.0721240533717995
2024,10101,urbana,26,hombre,054,1,2773,0.03606202668589975
2024,10101,urbana,26,hombre,058,3,2773,0.10818608005769924
2024,10101,urbana,26,hombre,064,1,2773,0.03606202668589975
2024,10101,urbana,26,hombre,994,1,2773,0.03606202668589975
2024,10101,urbana,26,hombre,998,3,2773,0.10818608005769924
2024,10101,urbana,26,mujer,002,2,2872,0.06963788300835655
2024,10101,urbana,26,mujer,006,2288,2872,79.66573816155989
2024,10101,urbana,26,mujer,012,2,2872,0.06963788300835655
2024,10101,urbana,26,mujer,027,572,2872,19.91643454038997
2024,10101,urbana,26,mujer,041,2,2872,0.06963788300835655
2024,10101,urbana,26,mujer,051,3,2872,0.10445682451253482
2024,10101,urbana,26,mujer,058,3,2872,0.10445682451253482
2024,10101,urbana,27,hombre,002,2,2576,0.07763975155279502
2024,10101,urbana,27,hombre,006,2122,2576,82.37577639751552
2024,10101,urbana,27,hombre,012,1,2576,0.03881987577639751
2024,10101,urbana,27,hombre,027,435,2576,16.88664596273292
2024,10101,urbana,27,hombre,041,1,2576,0.03881987577639751
2024,10101,urbana,27,hombre,051,1,2576,0.03881987577639751
2024,10101,urbana,27,hombre,054,3,2576,0.11645962732919254
2024,10101,urbana,27,hombre,058,6,2576,0.2329192546583851
2024,10101,urbana,27,hombre,994,3,2576,0.11645962732919254
2024,10101,urbana,27,hombre,998,2,2576,0.07763975155279502
2024,10101,urbana,27,mujer,002,5,2760,0.18115942028985507
2024,10101,urbana,27,mujer,006,2197,2760,79.60144927536231
2024,10101,urbana,27,mujer,012,2,2760,0.07246376811594203
2024,10101,urbana,27,mujer,027,548,2760,19.855072463768117
2024,10101,urbana,27,mujer,041,1,2760,0.036231884057971016
2024,10101,urbana,27,mujer,051,1,2760,0.036231884057971016
2024,10101,urbana,27,mujer,054,1,2760,0.036231884057971016
2024,10101,urbana,27,mujer,058,3,2760,0.10869565217391304
2024,10101,urbana,27,mujer,067,1,2760,0.036231884057971016
2024,10101,urbana,27,mujer,998,1,2760,0.036231884057971016
2024,10101,urbana,28,hombre,002,4,2652,0.15082956259426847
2024,10101,urbana,28,hombre,006,2196,2652,82.8054298642534
2024,10101,urbana,28,hombre,012,1,2652,0.03770739064856712
2024,10101,urbana,28,hombre,027,439,2652,16.553544494720967
2024,10101,urbana,28,hombre,041,2,2652,0.07541478129713423
2024,10101,urbana,28,hombre,045,1,2652,0.03770739064856712
2024,10101,urbana,28,hombre,051,1,2652,0.03770739064856712
2024,10101,urbana,28,hombre,054,3,2652,0.11312217194570136
2024,10101,urbana,28,hombre,992,1,2652,0.03770739064856712
2024,10101,urbana,28,hombre,998,4,2652,0.15082956259426847
2024,10101,urbana,28,mujer,002,4,2675,0.14953271028037382
2024,10101,urbana,28,mujer,006,2125,2675,79.4392523364486
2024,10101,urbana,28,mujer,012,4,2675,0.14953271028037382
2024,10101,urbana,28,mujer,027,533,2675,19.925233644859812
2024,10101,urbana,28,mujer,041,1,2675,0.037383177570093455
2024,10101,urbana,28,mujer,051,2,2675,0.07476635514018691
2024,10101,urbana,28,mujer,054,3,2675,0.11214953271028037
2024,10101,urbana,28,mujer,058,1,2675,0.037383177570093455
2024,10101,urbana,28,mujer,998,2,2675,0.07476635514018691
2024,10102,rural,16,hombre,006,77,94,81.91489361702128
2024,10102,rural,16,hombre,027,16,94,17.02127659574468
2024,10102,rural,16,hombre,994,1,94,1.0638297872340425
2024,10102,rural,16,mujer,006,69,86,80.23255813953489
2024,10102,rural,16,mujer,027,17,86,19.767441860465116
2024,10102,rural,17,hombre,006,55,77,71.42857142857143
2024,10102,rural,17,hombre,027,22,77,28.571428571428573
2024,10102,rural,17,mujer,006,53,74,71.62162162162163
2024,10102,rural,17,mujer,027,21,74,28.37837837837838
2024,10102,rural,18,hombre,006,52,75,69.33333333333333
2024,10102,rural,18,hombre,027,22,75,29.333333333333332
2024,10102,rural,18,hombre,998,1,75,1.3333333333333333
2024,10102,rural,18,mujer,006,46,68,67.6470588235294
2024,10102,rural,18,mujer,027,21,68,30.88235294117647
2024,10102,rural,18,mujer,998,1,68,1.4705882352941178
2024,10102,rural,19,hombre,006,36,59,61.016949152542374
2024,10102,rural,19,hombre,027,23,59,38.983050847457626
2024,10102,rural,19,mujer,006,51,72,70.83333333333333
2024,10102,rural,19,mujer,027,21,72,29.166666666666668
2024,10102,rural,20,hombre,006,50,81,61.72839506172839
2024,10102,rural,20,hombre,027,30,81,37.03703703703704
2024,10102,rural,20,hombre,998,1,81,1.2345679012345678
2024,10102,rural,20,mujer,006,48,63,76.19047619047619
2024,10102,rural,20,mujer,027,14,63,22.22222222222222
2024,10102,rural,20,mujer,998,1,63,1.5873015873015872
2024,10102,rural,21,hombre,002,2,73,2.73972602739726
2024,10102,rural,21,hombre,006,44,73,60.273972602739725
2024,10102,rural,21,hombre,027,26,73,35.61643835616438
2024,10102,rural,21,hombre,998,1,73,1.36986301369863
2024,10102,rural,21,mujer,006,40,68,58.8235294117647
2024,10102,rural,21,mujer,027,27,68,39.705882352941174
2024,10102,rural,21,mujer,998,1,68,1.4705882352941178
2024,10102,rural,22,hombre,006,43,67,64.17910447761194
2024,10102,rural,22,hombre,027,24,67,35.82089552238806
2024,10102,rural,22,mujer,006,34,62,54.83870967741935
2024,10102,rural,22,mujer,027,28,62,45.16129032258065
2024,10102,rural,23,hombre,006,47,74,63.513513513513516
2024,10102,rural,23,hombre,027,27,74,36.486486486486484
2024,10102,rural,23,mujer,006,38,71,53.521126760563384
2024,10102,rural,23,mujer,027,33,71,46.478873239436616
2024,10102,rural,24,hombre,006,47,69,68.1159420289855
2024,10102,rural,24,hombre,027,22,69,31.884057971014492
2024,10102,rural,24,mujer,006,41,76,53.94736842105263
2024,10102,rural,24,mujer,027,35,76,46.05263157894737
2024,10102,rural,25,hombre,006,35,67,52.23880597014925
2024,10102,rural,25,hombre,027,32,67,47.76119402985075
2024,10102,rural,25,mujer,006,38,72,52.77777777777778
2024,10102,rural,25,mujer,027,34,72,47.22222222222222
2024,10102,rural,26,hombre,006,40,75,53.333333333333336
2024,10102,rural,26,hombre,027,35,75,46.666666666666664
2024,10102,rural,26,mujer,006,51,79,64.55696202531645
2024,10102,rural,26,mujer,027,28,79,35.44303797468354
2024,10102,rural,27,hombre,006,41,75,54.666666666666664
2024,10102,rural,27,hombre,027,34,75,45.333333333333336
2024,10102,rural,27,mujer,006,41,68,60.294117647058826
2024,10102,rural,27,mujer,027,27,68,39.705882352941174
2024,10102,rural,28,hombre,006,37,71,52.11267605633803
2024,10102,rural,28,hombre,027,34,71,47.88732394366197
2024,10102,rural,28,mujer,006,42,73,57.534246575342465
2024,10102,rural,28,mujer,027,31,73,42.465753424657535
2024,10103,rural,16,hombre,006,13,143,9.090909090909092
2024,10103,rural,16,hombre,027,130,143,90.9090909090909
2024,10103,rural,16,mujer,006,14,137,10.218978102189782
2024,10103,rural,16,mujer,027,123,137,89.78102189781022
2024,10103,rural,17,hombre,006,12,129,9.30232558139535
2024,10103,rural,17,hombre,027,117,129,90.69767441860465
2024,10103,rural,17,mujer,006,9,119,7.563025210084033
2024,10103,rural,17,mujer,027,110,119,92.43697478991596
2024,10103,rural,18,hombre,006,9,127,7.086614173228346
2024,10103,rural,18,hombre,027,118,127,92.91338582677166
2024,10103,rural,18,mujer,006,10,116,8.620689655172415
2024,10103,rural,18,mujer,027,106,116,91.37931034482759
2024,10103,rural,19,hombre,006,8,92,8.695652173913043
2024,10103,rural,19,hombre,027,84,92,91.30434782608695
2024,10103,rural,19,mujer,006,11,100,11.0
2024,10103,rural,19,mujer,027,88,100,88.0
2024,10103,rural,19,mujer,998,1,100,1.0
2024,10103,rural,20,hombre,006,7,107,6.542056074766355
2024,10103,rural,20,hombre,027,100,107,93.45794392523365
2024,10103,rural,20,mujer,006,5,88,5.681818181818182
2024,10103,rural,20,mujer,027,83,88,94.31818181818181
2024,10103,rural,21,hombre,006,3,98,3.061224489795918
2024,10103,rural,21,hombre,027,95,98,96.93877551020408
2024,10103,rural,21,mujer,006,5,101,4.9504950495049505
2024,10103,rural,21,mujer,027,96,101,95.04950495049505
2024,10103,rural,22,hombre,006,9,85,10.588235294117647
2024,10103,rural,22,hombre,027,76,85,89.41176470588235
2024,10103,rural,22,mujer,006,5,78,6.410256410256411
2024,10103,rural,22,mujer,027,72,78,92.3076923076923
2024,10103,rural,22,mujer,998,1,78,1.2820512820512822
2024,10103,rural,23,hombre,006,4,97,4.123711340206185
2024,10103,rural,23,hombre,027,93,97,95.87628865979381
2024,10103,rural,23,mujer,002,1,98,1.0204081632653061
2024,10103,rural,23,mujer,006,11,98,11.224489795918368
2024,10103,rural,23,mujer,027,84,98,85.71428571428571
2024,10103,rural,23,mujer,998,2,98,2.0408163265306123
2024,10103,rural,24,hombre,006,7,86,8.13953488372093
2024,10103,rural,24,hombre,027,79,86,91.86046511627907
2024,10103,rural,24,mujer,006,3,92,3.260869565217391
2024,10103,rural,24,mujer,027,89,92,96.73913043478261
2024,10103,rural,25,hombre,006,10,87,11.494252873563218
2024,10103,rural,25,hombre,027,77,87,88.50574712643679
2024,10103,rural,25,mujer,006,7,74,9.45945945945946
2024,10103,rural,25,mujer,027,67,74,90.54054054054055
2024,10103,rural,26,hombre,006,9,84,10.714285714285714
2024,10103,rural,26,hombre,027,75,84,89.28571428571429
2024,10103,rural,26,mujer,006,10,74,13.513513513513514
2024,10103,rural,26,mujer,027,64,74,86.48648648648648
2024,10103,rural,27,hombre,002,1,89,1.1235955056179776
2024,10103,rural,27,hombre,006,8,89,8.98876404494382
2024,10103,rural,27,hombre,027,80,89,89.88764044943821
2024,10103,rural,27,mujer,006,7,67,10.447761194029852
2024,10103,rural,27,mujer,027,60,67,89.55223880597015
2024,10103,rural,28,hombre,006,6,84,7.142857142857143
2024,10103,rural,28,hombre,027,78,84,92.85714285714286
2024,10103,rural,28,mujer,006,5,91,5.4945054945054945
2024,10103,rural,28,mujer,027,86,91,94.50549450549451
2024,10201,rural,16,hombre,006,44,80,55.0
2024,10201,rural,16,hombre,027,36,80,45.0
2024,10201,rural,16,mujer,006,34,70,48.57142857142857
2024,10201,rural,16,mujer,027,36,70,51.42857142857143
2024,10201,rural,17,hombre,006,35,76,46.05263157894737
2024,10201,rural,17,hombre,027,41,76,53.94736842105263
2024,10201,rural,17,mujer,006,42,77,54.54545454545455
2024,10201,rural,17,mujer,027,35,77,45.45454545454545
2024,10201,rural,18,hombre,006,26,55,47.27272727272727
2024,10201,rural,18,hombre,027,28,55,50.90909090909091
2024,10201,rural,18,hombre,998,1,55,1.8181818181818181
2024,10201,rural,18,mujer,006,21,61,34.42622950819672
2024,10201,rural,18,mujer,027,38,61,62.295081967213115
2024,10201,rural,18,mujer,998,2,61,3.278688524590164
2024,10201,rural,19,hombre,006,22,44,50.0
2024,10201,rural,19,hombre,027,22,44,50.0
2024,10201,rural,19,mujer,006,21,54,38.888888888888886
2024,10201,rural,19,mujer,027,33,54,61.111111111111114
2024,10201,rural,20,hombre,006,24,42,57.142857142857146
2024,10201,rural,20,hombre,027,16,42,38.095238095238095
2024,10201,rural,20,hombre,998,2,42,4.761904761904762
2024,10201,rural,20,mujer,006,20,42,47.61904761904762
2024,10201,rural,20,mujer,027,21,42,50.0
2024,10201,rural,20,mujer,998,1,42,2.380952380952381
2024,10201,rural,21,hombre,006,26,56,46.42857142857143
2024,10201,rural,21,hombre,027,30,56,53.57142857142857
2024,10201,rural,21,mujer,006,17,43,39.53488372093023
2024,10201,rural,21,mujer,027,26,43,60.46511627906977
2024,10201,rural,22,hombre,006,22,43,51.16279069767442
2024,10201,rural,22,hombre,027,21,43,48.83720930232558
2024,10201,rural,22,mujer,006,14,38,36.8421052631579
2024,10201,rural,22,mujer,027,24,38,63.1578947368421
2024,10201,rural,23,hombre,006,37,68,54.411764705882355
2024,10201,rural,23,hombre,027,31,68,45.588235294117645
2024,10201,rural,23,mujer,006,23,51,45.09803921568628
2024,10201,rural,23,mujer,027,28,51,54.90196078431372
2024,10201,rural,24,hombre,006,24,48,50.0
2024,10201,rural,24,hombre,027,24,48,50.0
2024,10201,rural,24,mujer,006,15,36,41.666666666666664
2024,10201,rural,24,mujer,027,21,36,58.333333333333336
2024,10201,rural,25,hombre,006,36,53,67.9245283018868
2024,10201,rural,25,hombre,027,17,53,32.075471698113205
2024,10201,rural,25,mujer,006,27,50,54.0
2024,10201,rural,25,mujer,027,23,50,46.0
2024,10201,rural,26,hombre,006,24,46,52.17391304347826
2024,10201,rural,26,hombre,027,22,46,47.82608695652174
2024,10201,rural,26,mujer,006,29,47,61.702127659574465
