gestion,codigo_departamento,area,edad,sexo,medio_recepcion,observaciones,numerador,denominador,valor,cv
2025,1,rural,17,mujer,medio_no_declarado,16,0.0,3447.2578173722595,0.0,
2025,1,rural,17,mujer,no_recibio,16,3447.2578173722595,3447.2578173722595,100.0,0.0
2025,1,rural,17,mujer,transporte_o_correo,16,0.0,3447.2578173722595,0.0,
2025,1,rural,18,hombre,banco,12,0.0,3069.1612807939096,0.0,
2025,1,rural,18,hombre,criptoactivos,12,0.0,3069.1612807939096,0.0,
2025,1,rural,18,hombre,empresa_de_remesas,12,0.0,3069.1612807939096,0.0,
2025,1,rural,18,hombre,encomendero,12,0.0,3069.1612807939096,0.0,
2025,1,rural,18,hombre,medio_no_declarado,12,277.33388866417545,3069.1612807939096,9.036145816111581,0.9283267399823736
2025,1,rural,18,hombre,no_recibio,12,2791.827392129734,3069.1612807939096,90.96385418388842,0.09221790196486647
2025,1,rural,18,hombre,transporte_o_correo,12,0.0,3069.1612807939096,0.0,
2025,1,rural,18,mujer,banco,5,0.0,1394.7351110416316,0.0,
2025,1,rural,18,mujer,criptoactivos,5,0.0,1394.7351110416316,0.0,
2025,1,rural,18,mujer,empresa_de_remesas,5,0.0,1394.7351110416316,0.0,
2025,1,rural,18,mujer,encomendero,5,0.0,1394.7351110416316,0.0,
2025,1,rural,18,mujer,medio_no_declarado,5,0.0,1394.7351110416316,0.0,
2025,1,rural,18,mujer,no_recibio,5,1394.7351110416316,1394.7351110416316,100.0,0.0
2025,1,rural,18,mujer,transporte_o_correo,5,0.0,1394.7351110416316,0.0,
2025,1,rural,19,hombre,banco,6,0.0,1015.2699674524084,0.0,
2025,1,rural,19,hombre,criptoactivos,6,0.0,1015.2699674524084,0.0,
2025,1,rural,19,hombre,empresa_de_remesas,6,0.0,1015.2699674524084,0.0,
2025,1,rural,19,hombre,encomendero,6,0.0,1015.2699674524084,0.0,
2025,1,rural,19,hombre,medio_no_declarado,6,0.0,1015.2699674524084,0.0,
2025,1,rural,19,hombre,no_recibio,6,1015.2699674524084,1015.2699674524084,100.0,0.0
2025,1,rural,19,hombre,transporte_o_correo,6,0.0,1015.2699674524084,0.0,
2025,1,rural,19,mujer,banco,6,0.0,1180.637150245104,0.0,
2025,1,rural,19,mujer,criptoactivos,6,0.0,1180.637150245104,0.0,
2025,1,rural,19,mujer,empresa_de_remesas,6,0.0,1180.637150245104,0.0,
2025,1,rural,19,mujer,encomendero,6,0.0,1180.637150245104,0.0,
2025,1,rural,19,mujer,medio_no_declarado,6,0.0,1180.637150245104,0.0,
2025,1,rural,19,mujer,no_recibio,6,1180.637150245104,1180.637150245104,100.0,0.0
2025,1,rural,19,mujer,transporte_o_correo,6,0.0,1180.637150245104,0.0,
2025,1,rural,20,hombre,banco,4,0.0,940.5574856081774,0.0,
2025,1,rural,20,hombre,criptoactivos,4,0.0,940.5574856081774,0.0,
2025,1,rural,20,hombre,empresa_de_remesas,4,0.0,940.5574856081774,0.0,
2025,1,rural,20,hombre,encomendero,4,0.0,940.5574856081774,0.0,
2025,1,rural,20,hombre,medio_no_declarado,4,0.0,940.5574856081774,0.0,
2025,1,rural,20,hombre,no_recibio,4,940.5574856081774,940.5574856081774,100.0,0.0
2025,1,rural,20,hombre,transporte_o_correo,4,0.0,940.5574856081774,0.0,
2025,1,rural,20,mujer,banco,3,0.0,572.9050444578803,0.0,
2025,1,rural,20,mujer,criptoactivos,3,0.0,572.9050444578803,0.0,
2025,1,rural,20,mujer,empresa_de_remesas,3,0.0,572.9050444578803,0.0,
2025,1,rural,20,mujer,encomendero,3,0.0,572.9050444578803,0.0,
2025,1,rural,20,mujer,medio_no_declarado,3,0.0,572.9050444578803,0.0,
2025,1,rural,20,mujer,no_recibio,3,572.9050444578803,572.9050444578803,100.0,0.0
2025,1,rural,20,mujer,transporte_o_correo,3,0.0,572.9050444578803,0.0,
2025,1,rural,21,hombre,banco,8,0.0,1791.9584109673624,0.0,
2025,1,rural,21,hombre,criptoactivos,8,0.0,1791.9584109673624,0.0,
2025,1,rural,21,hombre,empresa_de_remesas,8,0.0,1791.9584109673624,0.0,
2025,1,rural,21,hombre,encomendero,8,0.0,1791.9584109673624,0.0,
2025,1,rural,21,hombre,medio_no_declarado,8,0.0,1791.9584109673624,0.0,
2025,1,rural,21,hombre,no_recibio,8,1791.9584109673624,1791.9584109673624,100.0,0.0
2025,1,rural,21,hombre,transporte_o_correo,8,0.0,1791.9584109673624,0.0,
2025,1,rural,21,mujer,banco,5,0.0,1121.611163046503,0.0,
2025,1,rural,21,mujer,criptoactivos,5,0.0,1121.611163046503,0.0,
2025,1,rural,21,mujer,empresa_de_remesas,5,0.0,1121.611163046503,0.0,
2025,1,rural,21,mujer,encomendero,5,0.0,1121.611163046503,0.0,
2025,1,rural,21,mujer,medio_no_declarado,5,0.0,1121.611163046503,0.0,
2025,1,rural,21,mujer,no_recibio,5,1121.611163046503,1121.611163046503,100.0,0.0
2025,1,rural,21,mujer,transporte_o_correo,5,0.0,1121.611163046503,0.0,
2025,1,rural,22,hombre,banco,5,0.0,1012.240280921298,0.0,
2025,1,rural,22,hombre,criptoactivos,5,0.0,1012.240280921298,0.0,
2025,1,rural,22,hombre,empresa_de_remesas,5,0.0,1012.240280921298,0.0,
2025,1,rural,22,hombre,encomendero,5,0.0,1012.240280921298,0.0,
2025,1,rural,22,hombre,medio_no_declarado,5,0.0,1012.240280921298,0.0,
2025,1,rural,22,hombre,no_recibio,5,1012.240280921298,1012.240280921298,100.0,0.0
2025,1,rural,22,hombre,transporte_o_correo,5,0.0,1012.240280921298,0.0,
2025,1,rural,22,mujer,banco,7,293.2726178977488,1876.5595282691315,15.628207551094981,0.9660863732175947
2025,1,rural,22,mujer,criptoactivos,7,0.0,1876.5595282691315,0.0,
2025,1,rural,22,mujer,empresa_de_remesas,7,0.0,1876.5595282691315,0.0,
2025,1,rural,22,mujer,encomendero,7,0.0,1876.5595282691315,0.0,
2025,1,rural,22,mujer,medio_no_declarado,7,0.0,1876.5595282691315,0.0,
2025,1,rural,22,mujer,no_recibio,7,1583.2869103713829,1876.5595282691315,84.37179244890503,0.17894841290793406
2025,1,rural,22,mujer,transporte_o_correo,7,0.0,1876.5595282691315,0.0,
2025,1,rural,23,hombre,banco,4,0.0,774.9347988705103,0.0,
2025,1,rural,23,hombre,criptoactivos,4,0.0,774.9347988705103,0.0,
2025,1,rural,23,hombre,empresa_de_remesas,4,0.0,774.9347988705103,0.0,
2025,1,rural,23,hombre,encomendero,4,0.0,774.9347988705103,0.0,
2025,1,rural,23,hombre,medio_no_declarado,4,0.0,774.9347988705103,0.0,
2025,1,rural,23,hombre,no_recibio,4,774.9347988705103,774.9347988705103,100.0,0.0
2025,1,rural,23,hombre,transporte_o_correo,4,0.0,774.9347988705103,0.0,
2025,1,rural,23,mujer,banco,5,0.0,1334.1862930063276,0.0,
2025,1,rural,23,mujer,criptoactivos,5,0.0,1334.1862930063276,0.0,
2025,1,rural,23,mujer,empresa_de_remesas,5,0.0,1334.1862930063276,0.0,
2025,1,rural,23,mujer,encomendero,5,0.0,1334.1862930063276,0.0,
2025,1,rural,23,mujer,medio_no_declarado,5,0.0,1334.1862930063276,0.0,
2025,1,rural,23,mujer,no_recibio,5,1334.1862930063276,1334.1862930063276,100.0,0.0
2025,1,rural,23,mujer,transporte_o_correo,5,0.0,1334.1862930063276,0.0,
2025,1,rural,24,hombre,banco,5,176.09984460757443,1253.8678350471178,14.04453002823515,0.9613562816777438
2025,1,rural,24,hombre,criptoactivos,5,0.0,1253.8678350471178,0.0,
2025,1,rural,24,hombre,empresa_de_remesas,5,0.0,1253.8678350471178,0.0,
2025,1,rural,24,hombre,encomendero,5,0.0,1253.8678350471178,0.0,
2025,1,rural,24,hombre,medio_no_declarado,5,0.0,1253.8678350471178,0.0,
2025,1,rural,24,hombre,no_recibio,5,1077.7679904395434,1253.8678350471178,85.95546997176486,0.1570789755473469
2025,1,rural,24,hombre,transporte_o_correo,5,0.0,1253.8678350471178,0.0,
2025,1,rural,24,mujer,banco,9,173.29067460386432,1953.0929922293476,8.872627944154496,1.0367150827837364
2025,1,rural,24,mujer,criptoactivos,9,0.0,1953.0929922293476,0.0,
2025,1,rural,24,mujer,empresa_de_remesas,9,0.0,1953.0929922293476,0.0,
2025,1,rural,24,mujer,encomendero,9,0.0,1953.0929922293476,0.0,
2025,1,rural,24,mujer,medio_no_declarado,9,0.0,1953.0929922293476,0.0,
2025,1,rural,24,mujer,no_recibio,9,1779.8023176254833,1953.0929922293476,91.1273720558455,0.1009398933176344
2025,1,rural,24,mujer,transporte_o_correo,9,0.0,1953.0929922293476,0.0,
2025,1,rural,25,hombre,banco,9,0.0,1860.837055628041,0.0,
2025,1,rural,25,hombre,criptoactivos,9,0.0,1860.837055628041,0.0,
2025,1,rural,25,hombre,empresa_de_remesas,9,0.0,1860.837055628041,0.0,
2025,1,rural,25,hombre,encomendero,9,0.0,1860.837055628041,0.0,
2025,1,rural,25,hombre,medio_no_declarado,9,0.0,1860.837055628041,0.0,
2025,1,rural,25,hombre,no_recibio,9,1860.837055628041,1860.837055628041,100.0,0.0
2025,1,rural,25,hombre,transporte_o_correo,9,0.0,1860.837055628041,0.0,
2025,1,rural,25,mujer,banco,2,0.0,1076.483514773351,0.0,
2025,1,rural,25,mujer,criptoactivos,2,0.0,1076.483514773351,0.0,
2025,1,rural,25,mujer,empresa_de_remesas,2,0.0,1076.483514773351,0.0,
2025,1,rural,25,mujer,encomendero,2,0.0,1076.483514773351,0.0,
2025,1,rural,25,mujer,medio_no_declarado,2,0.0,1076.483514773351,0.0,
2025,1,rural,25,mujer,no_recibio,2,1076.483514773351,1076.483514773351,100.0,0.0
2025,1,rural,25,mujer,transporte_o_correo,2,0.0,1076.483514773351,0.0,
2025,1,rural,26,hombre,banco,10,0.0,2809.0573956291837,0.0,
2025,1,rural,26,hombre,criptoactivos,10,0.0,2809.0573956291837,0.0,
2025,1,rural,26,hombre,empresa_de_remesas,10,0.0,2809.0573956291837,0.0,
2025,1,rural,26,hombre,encomendero,10,0.0,2809.0573956291837,0.0,
2025,1,rural,26,hombre,medio_no_declarado,10,0.0,2809.0573956291837,0.0,
2025,1,rural,26,hombre,no_recibio,10,2809.0573956291837,2809.0573956291837,100.0,0.0
2025,1,rural,26,hombre,transporte_o_correo,10,0.0,2809.0573956291837,0.0,
2025,1,rural,26,mujer,banco,2,0.0,301.7591085156653,0.0,
2025,1,rural,26,mujer,criptoactivos,2,0.0,301.7591085156653,0.0,
2025,1,rural,26,mujer,empresa_de_remesas,2,0.0,301.7591085156653,0.0,
2025,1,rural,26,mujer,encomendero,2,0.0,301.7591085156653,0.0,
2025,1,rural,26,mujer,medio_no_declarado,2,0.0,301.7591085156653,0.0,
2025,1,rural,26,mujer,no_recibio,2,301.7591085156653,301.7591085156653,100.0,0.0
2025,1,rural,26,mujer,transporte_o_correo,2,0.0,301.7591085156653,0.0,
2025,1,rural,27,hombre,banco,7,0.0,2219.840678151586,0.0,
2025,1,rural,27,hombre,criptoactivos,7,0.0,2219.840678151586,0.0,
2025,1,rural,27,hombre,empresa_de_remesas,7,0.0,2219.840678151586,0.0,
2025,1,rural,27,hombre,encomendero,7,0.0,2219.840678151586,0.0,
2025,1,rural,27,hombre,medio_no_declarado,7,0.0,2219.840678151586,0.0,
2025,1,rural,27,hombre,no_recibio,7,2219.840678151586,2219.840678151586,100.0,0.0
2025,1,rural,27,hombre,transporte_o_correo,7,0.0,2219.840678151586,0.0,
2025,1,rural,27,mujer,banco,5,69.42096585942838,1511.9851177343203,4.591378912740511,1.157091691148461
2025,1,rural,27,mujer,criptoactivos,5,0.0,1511.9851177343203,0.0,
2025,1,rural,27,mujer,empresa_de_remesas,5,0.0,1511.9851177343203,0.0,
2025,1,rural,27,mujer,encomendero,5,0.0,1511.9851177343203,0.0,
2025,1,rural,27,mujer,medio_no_declarado,5,0.0,1511.9851177343203,0.0,
2025,1,rural,27,mujer,no_recibio,5,1442.5641518748919,1511.9851177343203,95.40862108725948,0.05568308534705083
2025,1,rural,27,mujer,transporte_o_correo,5,0.0,1511.9851177343203,0.0,
2025,1,rural,28,hombre,banco,9,0.0,2755.816310901467,0.0,
2025,1,rural,28,hombre,criptoactivos,9,0.0,2755.816310901467,0.0,
2025,1,rural,28,hombre,empresa_de_remesas,9,0.0,2755.816310901467,0.0,
2025,1,rural,28,hombre,encomendero,9,0.0,2755.816310901467,0.0,
2025,1,rural,28,hombre,medio_no_declarado,9,0.0,2755.816310901467,0.0,
2025,1,rural,28,hombre,no_recibio,9,2755.816310901467,2755.816310901467,100.0,0.0
2025,1,rural,28,hombre,transporte_o_correo,9,0.0,2755.816310901467,0.0,
2025,1,rural,28,mujer,banco,6,0.0,542.51586104027,0.0,
2025,1,rural,28,mujer,criptoactivos,6,0.0,542.51586104027,0.0,
2025,1,rural,28,mujer,empresa_de_remesas,6,0.0,542.51586104027,0.0,
2025,1,rural,28,mujer,encomendero,6,0.0,542.51586104027,0.0,
2025,1,rural,28,mujer,medio_no_declarado,6,0.0,542.51586104027,0.0,
2025,1,rural,28,mujer,no_recibio,6,542.51586104027,542.51586104027,100.0,0.0
2025,1,rural,28,mujer,transporte_o_correo,6,0.0,542.51586104027,0.0,
2025,1,urbana,16,hombre,banco,18,258.22724760750305,4166.0893919316795,6.198312693616291,1.0293282870581537
2025,1,urbana,16,hombre,criptoactivos,18,0.0,4166.0893919316795,0.0,
2025,1,urbana,16,hombre,empresa_de_remesas,18,0.0,4166.0893919316795,0.0,
2025,1,urbana,16,hombre,encomendero,18,0.0,4166.0893919316795,0.0,
2025,1,urbana,16,hombre,medio_no_declarado,18,0.0,4166.0893919316795,0.0,
2025,1,urbana,16,hombre,no_recibio,18,3907.8621443241764,4166.0893919316795,93.80168730638371,0.06801688509857613
2025,1,urbana,16,hombre,transporte_o_correo,18,0.0,4166.0893919316795,0.0,
2025,1,urbana,16,mujer,banco,19,179.95330143925796,4506.55475894691,3.993145785746746,1.0317913082447336
2025,1,urbana,16,mujer,criptoactivos,19,0.0,4506.55475894691,0.0,
2025,1,urbana,16,mujer,empresa_de_remesas,19,0.0,4506.55475894691,0.0,
2025,1,urbana,16,mujer,encomendero,19,0.0,4506.55475894691,0.0,
2025,1,urbana,16,mujer,medio_no_declarado,19,0.0,4506.55475894691,0.0,
2025,1,urbana,16,mujer,no_recibio,19,4326.6014575076515,4506.55475894691,96.00685421425325,0.04291457258971316
2025,1,urbana,16,mujer,transporte_o_correo,19,0.0,4506.55475894691,0.0,
2025,1,urbana,17,hombre,banco,6,0.0,1008.2704232332528,0.0,
2025,1,urbana,17,hombre,criptoactivos,6,0.0,1008.2704232332528,0.0,
2025,1,urbana,17,hombre,empresa_de_remesas,6,0.0,1008.2704232332528,0.0,
2025,1,urbana,17,hombre,encomendero,6,0.0,1008.2704232332528,0.0,
2025,1,urbana,17,hombre,medio_no_declarado,6,0.0,1008.2704232332528,0.0,
2025,1,urbana,17,hombre,no_recibio,6,1008.2704232332528,1008.2704232332528,100.0,0.0
2025,1,urbana,17,hombre,transporte_o_correo,6,0.0,1008.2704232332528,0.0,
2025,1,urbana,17,mujer,banco,17,0.0,3583.5828049985594,0.0,
2025,1,urbana,17,mujer,criptoactivos,17,0.0,3583.5828049985594,0.0,
2025,1,urbana,17,mujer,empresa_de_remesas,17,0.0,3583.5828049985594,0.0,
2025,1,urbana,17,mujer,encomendero,17,0.0,3583.5828049985594,0.0,
2025,1,urbana,17,mujer,medio_no_declarado,17,0.0,3583.5828049985594,0.0,
2025,1,urbana,17,mujer,no_recibio,17,3583.5828049985594,3583.5828049985594,100.0,0.0
2025,1,urbana,17,mujer,transporte_o_correo,17,0.0,3583.5828049985594,0.0,
2025,1,urbana,18,hombre,banco,17,0.0,4079.8420940487385,0.0,
2025,1,urbana,18,hombre,criptoactivos,17,0.0,4079.8420940487385,0.0,
2025,1,urbana,18,hombre,empresa_de_remesas,17,0.0,4079.8420940487385,0.0,
2025,1,urbana,18,hombre,encomendero,17,0.0,4079.8420940487385,0.0,
2025,1,urbana,18,hombre,medio_no_declarado,17,0.0,4079.8420940487385,0.0,
2025,1,urbana,18,hombre,no_recibio,17,4079.8420940487385,4079.8420940487385,100.0,0.0
2025,1,urbana,18,hombre,transporte_o_correo,17,0.0,4079.8420940487385,0.0,
2025,1,urbana,18,mujer,banco,12,0.0,2374.316123192173,0.0,
2025,1,urbana,18,mujer,criptoactivos,12,0.0,2374.316123192173,0.0,
2025,1,urbana,18,mujer,empresa_de_remesas,12,0.0,2374.316123192173,0.0,
2025,1,urbana,18,mujer,encomendero,12,0.0,2374.316123192173,0.0,
2025,1,urbana,18,mujer,medio_no_declarado,12,0.0,2374.316123192173,0.0,
2025,1,urbana,18,mujer,no_recibio,12,2374.316123192173,2374.316123192173,100.0,0.0
2025,1,urbana,18,mujer,transporte_o_correo,12,0.0,2374.316123192173,0.0,
2025,1,urbana,19,hombre,banco,15,123.97995011625682,3854.3719656030903,3.216605745959907,1.0502031650141075
2025,1,urbana,19,hombre,criptoactivos,15,0.0,3854.3719656030903,0.0,
2025,1,urbana,19,hombre,empresa_de_remesas,15,0.0,3854.3719656030903,0.0,
2025,1,urbana,19,hombre,encomendero,15,0.0,3854.3719656030903,0.0,
2025,1,urbana,19,hombre,medio_no_declarado,15,0.0,3854.3719656030903,0.0,
2025,1,urbana,19,hombre,no_recibio,15,3730.3920154868333,3854.3719656030903,96.78339425404009,0.03490360677104115
2025,1,urbana,19,hombre,transporte_o_correo,15,0.0,3854.3719656030903,0.0,
2025,1,urbana,19,mujer,banco,18,258.22724760750305,3797.6267234549045,6.799700613349905,0.9784572322446401
2025,1,urbana,19,mujer,criptoactivos,18,0.0,3797.6267234549045,0.0,
2025,1,urbana,19,mujer,empresa_de_remesas,18,0.0,3797.6267234549045,0.0,
2025,1,urbana,19,mujer,encomendero,18,0.0,3797.6267234549045,0.0,
2025,1,urbana,19,mujer,medio_no_declarado,18,0.0,3797.6267234549045,0.0,
2025,1,urbana,19,mujer,no_recibio,18,3539.399475847401,3797.6267234549045,93.20029938665007,0.0713862110531324
2025,1,urbana,19,mujer,transporte_o_correo,18,0.0,3797.6267234549045,0.0,
2025,1,urbana,20,hombre,banco,9,0.0,1926.8939358937068,0.0,
2025,1,urbana,20,hombre,criptoactivos,9,0.0,1926.8939358937068,0.0,
2025,1,urbana,20,hombre,empresa_de_remesas,9,0.0,1926.8939358937068,0.0,
2025,1,urbana,20,hombre,encomendero,9,0.0,1926.8939358937068,0.0,
2025,1,urbana,20,hombre,medio_no_declarado,9,0.0,1926.8939358937068,0.0,
2025,1,urbana,20,hombre,no_recibio,9,1926.8939358937068,1926.8939358937068,100.0,0.0
2025,1,urbana,20,hombre,transporte_o_correo,9,0.0,1926.8939358937068,0.0,
2025,1,urbana,20,mujer,banco,20,230.9430443342038,4831.897213874538,4.77955209127924,1.0323893615503685
2025,1,urbana,20,mujer,criptoactivos,20,0.0,4831.897213874538,0.0,
2025,1,urbana,20,mujer,empresa_de_remesas,20,0.0,4831.897213874538,0.0,
2025,1,urbana,20,mujer,encomendero,20,0.0,4831.897213874538,0.0,
2025,1,urbana,20,mujer,medio_no_declarado,20,0.0,4831.897213874538,0.0,
2025,1,urbana,20,mujer,no_recibio,20,4600.954169540334,4831.897213874538,95.22044790872076,0.05182036884286268
2025,1,urbana,20,mujer,transporte_o_correo,20,0.0,4831.897213874538,0.0,
2025,1,urbana,21,hombre,banco,10,0.0,2237.1925383434923,0.0,
2025,1,urbana,21,hombre,criptoactivos,10,0.0,2237.1925383434923,0.0,
2025,1,urbana,21,hombre,empresa_de_remesas,10,0.0,2237.1925383434923,0.0,
2025,1,urbana,21,hombre,encomendero,10,0.0,2237.1925383434923,0.0,
2025,1,urbana,21,hombre,medio_no_declarado,10,0.0,2237.1925383434923,0.0,
2025,1,urbana,21,hombre,no_recibio,10,2237.1925383434923,2237.1925383434923,100.0,0.0
2025,1,urbana,21,hombre,transporte_o_correo,10,0.0,2237.1925383434923,0.0,
2025,1,urbana,21,mujer,banco,9,0.0,2327.104123249256,0.0,
2025,1,urbana,21,mujer,criptoactivos,9,0.0,2327.104123249256,0.0,
2025,1,urbana,21,mujer,empresa_de_remesas,9,0.0,2327.104123249256,0.0,
2025,1,urbana,21,mujer,encomendero,9,0.0,2327.104123249256,0.0,
2025,1,urbana,21,mujer,medio_no_declarado,9,0.0,2327.104123249256,0.0,
2025,1,urbana,21,mujer,no_recibio,9,2327.104123249256,2327.104123249256,100.0,0.0
2025,1,urbana,21,mujer,transporte_o_correo,9,0.0,2327.104123249256,0.0,
2025,1,urbana,22,hombre,banco,16,0.0,3384.1231934428924,0.0,
2025,1,urbana,22,hombre,criptoactivos,16,0.0,3384.1231934428924,0.0,
2025,1,urbana,22,hombre,empresa_de_remesas,16,123.97995011625682,3384.1231934428924,3.6635767384733953,1.0477508752389058
2025,1,urbana,22,hombre,encomendero,16,0.0,3384.1231934428924,0.0,
2025,1,urbana,22,hombre,medio_no_declarado,16,0.0,3384.1231934428924,0.0,
2025,1,urbana,22,hombre,no_recibio,16,3260.1432433266355,3384.1231934428924,96.3364232615266,0.039844906051991286
2025,1,urbana,22,hombre,transporte_o_correo,16,0.0,3384.1231934428924,0.0,
2025,1,urbana,22,mujer,banco,13,0.0,3626.0222978084266,0.0,
2025,1,urbana,22,mujer,criptoactivos,13,0.0,3626.0222978084266,0.0,
2025,1,urbana,22,mujer,empresa_de_remesas,13,0.0,3626.0222978084266,0.0,
2025,1,urbana,22,mujer,encomendero,13,0.0,3626.0222978084266,0.0,
2025,1,urbana,22,mujer,medio_no_declarado,13,335.79802660914174,3626.0222978084266,9.26078217478416,0.9061762400921173
2025,1,urbana,22,mujer,no_recibio,13,3290.224271199285,3626.0222978084266,90.73921782521585,0.09248372393536275
2025,1,urbana,22,mujer,transporte_o_correo,13,0.0,3626.0222978084266,0.0,
2025,1,urbana,23,hombre,banco,16,0.0,2849.3879881272615,0.0,
2025,1,urbana,23,hombre,criptoactivos,16,0.0,2849.3879881272615,0.0,
2025,1,urbana,23,hombre,empresa_de_remesas,16,0.0,2849.3879881272615,0.0,
2025,1,urbana,23,hombre,encomendero,16,0.0,2849.3879881272615,0.0,
2025,1,urbana,23,hombre,medio_no_declarado,16,218.34615100688364,2849.3879881272615,7.6629139982579195,1.001578329390313
2025,1,urbana,23,hombre,no_recibio,16,2631.0418371203777,2849.3879881272615,92.33708600174208,0.08311945863758373
2025,1,urbana,23,hombre,transporte_o_correo,16,0.0,2849.3879881272615,0.0,
2025,1,urbana,23,mujer,banco,13,0.0,2886.3444518454385,0.0,
2025,1,urbana,23,mujer,criptoactivos,13,0.0,2886.3444518454385,0.0,
2025,1,urbana,23,mujer,empresa_de_remesas,13,0.0,2886.3444518454385,0.0,
2025,1,urbana,23,mujer,encomendero,13,0.0,2886.3444518454385,0.0,
2025,1,urbana,23,mujer,medio_no_declarado,13,0.0,2886.3444518454385,0.0,
2025,1,urbana,23,mujer,no_recibio,13,2886.3444518454385,2886.3444518454385,100.0,0.0
2025,1,urbana,23,mujer,transporte_o_correo,13,0.0,2886.3444518454385,0.0,
2025,1,urbana,24,hombre,banco,15,0.0,4380.379840144024,0.0,
2025,1,urbana,24,hombre,criptoactivos,15,0.0,4380.379840144024,0.0,
2025,1,urbana,24,hombre,empresa_de_remesas,15,0.0,4380.379840144024,0.0,
2025,1,urbana,24,hombre,encomendero,15,0.0,4380.379840144024,0.0,
2025,1,urbana,24,hombre,medio_no_declarado,15,0.0,4380.379840144024,0.0,
2025,1,urbana,24,hombre,no_recibio,15,4380.379840144024,4380.379840144024,100.0,0.0
2025,1,urbana,24,hombre,transporte_o_correo,15,0.0,4380.379840144024,0.0,
2025,1,urbana,24,mujer,banco,12,111.4885894432394,2571.730161420586,4.3351589181368375,1.0481273678113876
2025,1,urbana,24,mujer,criptoactivos,12,0.0,2571.730161420586,0.0,
2025,1,urbana,24,mujer,empresa_de_remesas,12,0.0,2571.730161420586,0.0,
2025,1,urbana,24,mujer,encomendero,12,0.0,2571.730161420586,0.0,
2025,1,urbana,24,mujer,medio_no_declarado,12,0.0,2571.730161420586,0.0,
2025,1,urbana,24,mujer,no_recibio,12,2460.2415719773467,2571.730161420586,95.66484108186317,0.04749706009569979
2025,1,urbana,24,mujer,transporte_o_correo,12,0.0,2571.730161420586,0.0,
2025,1,urbana,25,hombre,banco,20,0.0,4283.143873492665,0.0,
2025,1,urbana,25,hombre,criptoactivos,20,0.0,4283.143873492665,0.0,
2025,1,urbana,25,hombre,empresa_de_remesas,20,0.0,4283.143873492665,0.0,
2025,1,urbana,25,hombre,encomendero,20,0.0,4283.143873492665,0.0,
2025,1,urbana,25,hombre,medio_no_declarado,20,0.0,4283.143873492665,0.0,
2025,1,urbana,25,hombre,no_recibio,20,4283.143873492665,4283.143873492665,100.0,0.0
2025,1,urbana,25,hombre,transporte_o_correo,20,0.0,4283.143873492665,0.0,
2025,1,urbana,25,mujer,banco,12,0.0,2626.170272248818,0.0,
2025,1,urbana,25,mujer,criptoactivos,12,0.0,2626.170272248818,0.0,
2025,1,urbana,25,mujer,empresa_de_remesas,12,0.0,2626.170272248818,0.0,
2025,1,urbana,25,mujer,encomendero,12,0.0,2626.170272248818,0.0,
2025,1,urbana,25,mujer,medio_no_declarado,12,0.0,2626.170272248818,0.0,
2025,1,urbana,25,mujer,no_recibio,12,2626.170272248818,2626.170272248818,100.0,0.0
