gestion,codigo_departamento,area,edad,sexo,tamano_establecimiento,observaciones,numerador,denominador,valor,cv
2025,1,rural,25,mujer,11_a_20,2,0.0,3473.9969142943573,0.0,
2025,1,rural,25,mujer,1_persona,2,0.0,3473.9969142943573,0.0,
2025,1,rural,25,mujer,21_a_30,2,0.0,3473.9969142943573,0.0,
2025,1,rural,25,mujer,2_a_5,2,3473.9969142943573,3473.9969142943573,100.0,0.0
2025,1,rural,25,mujer,31_a_50,2,0.0,3473.9969142943573,0.0,
2025,1,rural,25,mujer,51_a_100,2,0.0,3473.9969142943573,0.0,
2025,1,rural,25,mujer,6_a_10,2,0.0,3473.9969142943573,0.0,
2025,1,rural,26,hombre,101_o_mas,3,0.0,4119.977823754933,0.0,
2025,1,rural,26,hombre,11_a_20,3,0.0,4119.977823754933,0.0,
2025,1,rural,26,hombre,1_persona,3,0.0,4119.977823754933,0.0,
2025,1,rural,26,hombre,21_a_30,3,0.0,4119.977823754933,0.0,
2025,1,rural,26,hombre,2_a_5,3,4119.977823754933,4119.977823754933,100.0,0.0
2025,1,rural,26,hombre,31_a_50,3,0.0,4119.977823754933,0.0,
2025,1,rural,26,hombre,51_a_100,3,0.0,4119.977823754933,0.0,
2025,1,rural,26,hombre,6_a_10,3,0.0,4119.977823754933,0.0,
2025,1,rural,26,mujer,101_o_mas,1,0.0,1820.33609053951,0.0,
2025,1,rural,26,mujer,11_a_20,1,0.0,1820.33609053951,0.0,
2025,1,rural,26,mujer,1_persona,1,0.0,1820.33609053951,0.0,
2025,1,rural,26,mujer,21_a_30,1,0.0,1820.33609053951,0.0,
2025,1,rural,26,mujer,2_a_5,1,1820.33609053951,1820.33609053951,100.0,0.0
2025,1,rural,26,mujer,31_a_50,1,0.0,1820.33609053951,0.0,
2025,1,rural,26,mujer,51_a_100,1,0.0,1820.33609053951,0.0,
2025,1,rural,26,mujer,6_a_10,1,0.0,1820.33609053951,0.0,
2025,1,rural,27,hombre,101_o_mas,2,0.0,3066.996885923403,0.0,
2025,1,rural,27,hombre,11_a_20,2,0.0,3066.996885923403,0.0,
2025,1,rural,27,hombre,1_persona,2,0.0,3066.996885923403,0.0,
2025,1,rural,27,hombre,21_a_30,2,0.0,3066.996885923403,0.0,
2025,1,rural,27,hombre,2_a_5,2,3066.996885923403,3066.996885923403,100.0,0.0
2025,1,rural,27,hombre,31_a_50,2,0.0,3066.996885923403,0.0,
2025,1,rural,27,hombre,51_a_100,2,0.0,3066.996885923403,0.0,
2025,1,rural,27,hombre,6_a_10,2,0.0,3066.996885923403,0.0,
2025,1,rural,28,mujer,101_o_mas,1,0.0,544.3550820009172,0.0,
2025,1,rural,28,mujer,11_a_20,1,0.0,544.3550820009172,0.0,
2025,1,rural,28,mujer,1_persona,1,0.0,544.3550820009172,0.0,
2025,1,rural,28,mujer,21_a_30,1,0.0,544.3550820009172,0.0,
2025,1,rural,28,mujer,2_a_5,1,544.3550820009172,544.3550820009172,100.0,0.0
2025,1,rural,28,mujer,31_a_50,1,0.0,544.3550820009172,0.0,
2025,1,rural,28,mujer,51_a_100,1,0.0,544.3550820009172,0.0,
2025,1,rural,28,mujer,6_a_10,1,0.0,544.3550820009172,0.0,
2025,1,urbana,16,hombre,101_o_mas,9,0.0,1264.3899690788714,0.0,
2025,1,urbana,16,hombre,11_a_20,9,0.0,1264.3899690788714,0.0,
2025,1,urbana,16,hombre,1_persona,9,0.0,1264.3899690788714,0.0,
2025,1,urbana,16,hombre,21_a_30,9,0.0,1264.3899690788714,0.0,
2025,1,urbana,16,hombre,2_a_5,9,1040.3763812615473,1264.3899690788714,82.28287211258709,0.1950706092337984
2025,1,urbana,16,hombre,31_a_50,9,0.0,1264.3899690788714,0.0,
2025,1,urbana,16,hombre,51_a_100,9,0.0,1264.3899690788714,0.0,
2025,1,urbana,16,hombre,6_a_10,9,224.01358781732424,1264.3899690788714,17.71712788741291,0.9059577881081083
2025,1,urbana,16,mujer,101_o_mas,14,0.0,1620.3898361009465,0.0,
2025,1,urbana,16,mujer,11_a_20,14,0.0,1620.3898361009465,0.0,
2025,1,urbana,16,mujer,1_persona,14,0.0,1620.3898361009465,0.0,
2025,1,urbana,16,mujer,21_a_30,14,0.0,1620.3898361009465,0.0,
2025,1,urbana,16,mujer,2_a_5,14,1620.3898361009465,1620.3898361009465,100.0,0.0
2025,1,urbana,16,mujer,31_a_50,14,0.0,1620.3898361009465,0.0,
2025,1,urbana,16,mujer,51_a_100,14,0.0,1620.3898361009465,0.0,
2025,1,urbana,16,mujer,6_a_10,14,0.0,1620.3898361009465,0.0,
2025,1,urbana,17,hombre,101_o_mas,15,0.0,1873.0079336964063,0.0,
2025,1,urbana,17,hombre,11_a_20,15,0.0,1873.0079336964063,0.0,
2025,1,urbana,17,hombre,1_persona,15,117.2478238346276,1873.0079336964063,6.259867976279067,0.9781725568565365
2025,1,urbana,17,hombre,21_a_30,15,0.0,1873.0079336964063,0.0,
2025,1,urbana,17,hombre,2_a_5,15,1755.7601098617788,1873.0079336964063,93.74013202372093,0.06532134030269729
2025,1,urbana,17,hombre,31_a_50,15,0.0,1873.0079336964063,0.0,
2025,1,urbana,17,hombre,51_a_100,15,0.0,1873.0079336964063,0.0,
2025,1,urbana,17,hombre,6_a_10,15,0.0,1873.0079336964063,0.0,
2025,1,urbana,17,mujer,101_o_mas,11,200.0262665879947,1247.4699125781058,16.034556390591167,0.9038810404515459
2025,1,urbana,17,mujer,11_a_20,11,0.0,1247.4699125781058,0.0,
2025,1,urbana,17,mujer,1_persona,11,253.04552302323046,1247.4699125781058,20.28469949229232,0.6534984871202535
2025,1,urbana,17,mujer,21_a_30,11,0.0,1247.4699125781058,0.0,
2025,1,urbana,17,mujer,2_a_5,11,794.3981229668807,1247.4699125781058,63.68074411711652,0.2573844559922954
2025,1,urbana,17,mujer,31_a_50,11,0.0,1247.4699125781058,0.0,
2025,1,urbana,17,mujer,51_a_100,11,0.0,1247.4699125781058,0.0,
2025,1,urbana,17,mujer,6_a_10,11,0.0,1247.4699125781058,0.0,
2025,1,urbana,18,hombre,101_o_mas,12,0.0,2001.177419309842,0.0,
2025,1,urbana,18,hombre,11_a_20,12,0.0,2001.177419309842,0.0,
2025,1,urbana,18,hombre,1_persona,12,0.0,2001.177419309842,0.0,
2025,1,urbana,18,hombre,21_a_30,12,0.0,2001.177419309842,0.0,
2025,1,urbana,18,hombre,2_a_5,12,2001.177419309842,2001.177419309842,100.0,0.0
2025,1,urbana,18,hombre,31_a_50,12,0.0,2001.177419309842,0.0,
2025,1,urbana,18,hombre,51_a_100,12,0.0,2001.177419309842,0.0,
2025,1,urbana,18,hombre,6_a_10,12,0.0,2001.177419309842,0.0,
2025,1,urbana,18,mujer,101_o_mas,13,0.0,1789.257921451643,0.0,
2025,1,urbana,18,mujer,11_a_20,13,0.0,1789.257921451643,0.0,
2025,1,urbana,18,mujer,1_persona,13,81.33886344525985,1789.257921451643,4.545955195731022,1.0021586542148437
2025,1,urbana,18,mujer,21_a_30,13,0.0,1789.257921451643,0.0,
2025,1,urbana,18,mujer,2_a_5,13,1548.6884374553722,1789.257921451643,86.55479005502492,0.11072511671744117
2025,1,urbana,18,mujer,31_a_50,13,0.0,1789.257921451643,0.0,
2025,1,urbana,18,mujer,51_a_100,13,0.0,1789.257921451643,0.0,
2025,1,urbana,18,mujer,6_a_10,13,159.23062055101082,1789.257921451643,8.899254749244056,0.9647899478971312
2025,1,urbana,19,hombre,101_o_mas,19,117.85204335711444,2511.3183759668386,4.692835623111398,0.9872615435781037
2025,1,urbana,19,hombre,11_a_20,19,139.73384934417163,2511.3183759668386,5.564163057994395,0.9781087158380591
2025,1,urbana,19,hombre,1_persona,19,712.2168893171234,2511.3183759668386,28.36027865415214,0.3957310164690783
2025,1,urbana,19,hombre,21_a_30,19,0.0,2511.3183759668386,0.0,
2025,1,urbana,19,hombre,2_a_5,19,1495.341195283705,2511.3183759668386,59.54407093875582,0.20495668715461657
2025,1,urbana,19,hombre,31_a_50,19,0.0,2511.3183759668386,0.0,
2025,1,urbana,19,hombre,51_a_100,19,0.0,2511.3183759668386,0.0,
2025,1,urbana,19,hombre,6_a_10,19,46.17439866472437,2511.3183759668386,1.8386517259862591,1.0159656361958362
2025,1,urbana,19,mujer,101_o_mas,13,0.0,1777.104599175461,0.0,
2025,1,urbana,19,mujer,11_a_20,13,190.43987354854247,1777.104599175461,10.716300753309769,0.9384712719348759
2025,1,urbana,19,mujer,1_persona,13,0.0,1777.104599175461,0.0,
2025,1,urbana,19,mujer,21_a_30,13,0.0,1777.104599175461,0.0,
2025,1,urbana,19,mujer,2_a_5,13,1586.6647256269187,1777.104599175461,89.28369924669023,0.11264027457697548
2025,1,urbana,19,mujer,31_a_50,13,0.0,1777.104599175461,0.0,
2025,1,urbana,19,mujer,51_a_100,13,0.0,1777.104599175461,0.0,
2025,1,urbana,19,mujer,6_a_10,13,0.0,1777.104599175461,0.0,
2025,1,urbana,20,hombre,101_o_mas,17,0.0,2126.811451272358,0.0,
2025,1,urbana,20,hombre,11_a_20,17,0.0,2126.811451272358,0.0,
2025,1,urbana,20,hombre,1_persona,17,388.87641761657284,2126.811451272358,18.284480149094964,0.5575448090932968
2025,1,urbana,20,hombre,21_a_30,17,0.0,2126.811451272358,0.0,
2025,1,urbana,20,hombre,2_a_5,17,1508.2815386360642,2126.811451272358,70.9175013014783,0.16712301213277683
2025,1,urbana,20,hombre,31_a_50,17,0.0,2126.811451272358,0.0,
2025,1,urbana,20,hombre,51_a_100,17,0.0,2126.811451272358,0.0,
2025,1,urbana,20,hombre,6_a_10,17,229.65349501972128,2126.811451272358,10.79801854942674,0.6792941025359226
2025,1,urbana,20,mujer,101_o_mas,12,0.0,1413.876680799808,0.0,
2025,1,urbana,20,mujer,11_a_20,12,0.0,1413.876680799808,0.0,
2025,1,urbana,20,mujer,1_persona,12,354.07775258292764,1413.876680799808,25.0430435264433,0.4584737681387308
2025,1,urbana,20,mujer,21_a_30,12,0.0,1413.876680799808,0.0,
2025,1,urbana,20,mujer,2_a_5,12,979.3767965107759,1413.876680799808,69.2688980453909,0.15991772708275595
2025,1,urbana,20,mujer,31_a_50,12,80.42213170610431,1413.876680799808,5.688058428165798,0.9690883489759121
2025,1,urbana,20,mujer,51_a_100,12,0.0,1413.876680799808,0.0,
2025,1,urbana,20,mujer,6_a_10,12,0.0,1413.876680799808,0.0,
2025,1,urbana,21,hombre,101_o_mas,10,0.0,1152.6379525018835,0.0,
2025,1,urbana,21,hombre,11_a_20,10,0.0,1152.6379525018835,0.0,
2025,1,urbana,21,hombre,1_persona,10,299.6726115618477,1152.6379525018835,25.99884993474202,0.4792832293112252
2025,1,urbana,21,hombre,21_a_30,10,0.0,1152.6379525018835,0.0,
2025,1,urbana,21,hombre,2_a_5,10,852.9653409400357,1152.6379525018835,74.00115006525797,0.16838674458589514
2025,1,urbana,21,hombre,31_a_50,10,0.0,1152.6379525018835,0.0,
2025,1,urbana,21,hombre,51_a_100,10,0.0,1152.6379525018835,0.0,
2025,1,urbana,21,hombre,6_a_10,10,0.0,1152.6379525018835,0.0,
2025,1,urbana,21,mujer,101_o_mas,13,0.0,1665.9802560762432,0.0,
2025,1,urbana,21,mujer,11_a_20,13,0.0,1665.9802560762432,0.0,
2025,1,urbana,21,mujer,1_persona,13,732.9674838339279,1665.9802560762432,43.9961686917125,0.34727589326992403
2025,1,urbana,21,mujer,21_a_30,13,0.0,1665.9802560762432,0.0,
2025,1,urbana,21,mujer,2_a_5,13,933.0127722423154,1665.9802560762432,56.0038313082875,0.2728172060008286
2025,1,urbana,21,mujer,31_a_50,13,0.0,1665.9802560762432,0.0,
2025,1,urbana,21,mujer,51_a_100,13,0.0,1665.9802560762432,0.0,
2025,1,urbana,21,mujer,6_a_10,13,0.0,1665.9802560762432,0.0,
2025,1,urbana,22,hombre,101_o_mas,21,135.99167224900745,2906.0140380326293,4.679663293749048,0.988694246962425
2025,1,urbana,22,hombre,11_a_20,21,0.0,2906.0140380326293,0.0,
2025,1,urbana,22,hombre,1_persona,21,566.024009981732,2906.0140380326293,19.4776763833161,0.4683175217009221
2025,1,urbana,22,hombre,21_a_30,21,0.0,2906.0140380326293,0.0,
2025,1,urbana,22,hombre,2_a_5,21,2064.849209283117,2906.0140380326293,71.05434393155993,0.15173967964050847
2025,1,urbana,22,hombre,31_a_50,21,0.0,2906.0140380326293,0.0,
2025,1,urbana,22,hombre,51_a_100,21,0.0,2906.0140380326293,0.0,
2025,1,urbana,22,hombre,6_a_10,21,139.14914651877208,2906.0140380326293,4.788316391374902,0.9875591897458187
2025,1,urbana,22,mujer,101_o_mas,18,187.5305604864377,2139.4315488790517,8.76543867854495,0.6876611816150414
2025,1,urbana,22,mujer,11_a_20,18,0.0,2139.4315488790517,0.0,
2025,1,urbana,22,mujer,1_persona,18,226.28391458600836,2139.4315488790517,10.576824236539332,0.6979314683754047
2025,1,urbana,22,mujer,21_a_30,18,0.0,2139.4315488790517,0.0,
2025,1,urbana,22,mujer,2_a_5,18,1523.0637257947724,2139.4315488790517,71.19011246668661,0.13304062955937093
2025,1,urbana,22,mujer,31_a_50,18,0.0,2139.4315488790517,0.0,
2025,1,urbana,22,mujer,51_a_100,18,0.0,2139.4315488790517,0.0,
2025,1,urbana,22,mujer,6_a_10,18,202.55334801183307,2139.4315488790517,9.467624618229092,0.6205439456465917
2025,1,urbana,23,hombre,101_o_mas,15,174.3005556312972,2303.000448876244,7.5684117090097685,0.7562507258740944
2025,1,urbana,23,hombre,11_a_20,15,81.35002137526513,2303.000448876244,3.532349349517501,1.0185837089521304
2025,1,urbana,23,hombre,1_persona,15,963.2900922713949,2303.000448876244,41.82761200682506,0.4350441100376412
2025,1,urbana,23,hombre,21_a_30,15,0.0,2303.000448876244,0.0,
2025,1,urbana,23,hombre,2_a_5,15,1084.0597795982862,2303.000448876244,47.07162693464765,0.3645863432816432
2025,1,urbana,23,hombre,31_a_50,15,0.0,2303.000448876244,0.0,
2025,1,urbana,23,hombre,51_a_100,15,0.0,2303.000448876244,0.0,
2025,1,urbana,23,hombre,6_a_10,15,0.0,2303.000448876244,0.0,
2025,1,urbana,23,mujer,101_o_mas,17,0.0,2116.30624713645,0.0,
2025,1,urbana,23,mujer,11_a_20,17,106.08916404016206,2116.30624713645,5.012940078200407,0.9962093156362148
2025,1,urbana,23,mujer,1_persona,17,434.2635663515962,2116.30624713645,20.519883024453257,0.4520446766074936
2025,1,urbana,23,mujer,21_a_30,17,0.0,2116.30624713645,0.0,
2025,1,urbana,23,mujer,2_a_5,17,1358.4626768629946,2116.30624713645,64.19026918722727,0.1881571910270214
2025,1,urbana,23,mujer,31_a_50,17,0.0,2116.30624713645,0.0,
2025,1,urbana,23,mujer,51_a_100,17,0.0,2116.30624713645,0.0,
2025,1,urbana,23,mujer,6_a_10,17,217.4908398816971,2116.30624713645,10.276907710119056,0.6179353585928554
2025,1,urbana,24,hombre,101_o_mas,19,479.45303895002496,3059.9562560399118,15.668623955118765,0.5035828703450324
2025,1,urbana,24,hombre,11_a_20,19,0.0,3059.9562560399118,0.0,
2025,1,urbana,24,hombre,1_persona,19,575.0040369822411,3059.9562560399118,18.79125022938698,0.5281226349642159
2025,1,urbana,24,hombre,21_a_30,19,0.0,3059.9562560399118,0.0,
2025,1,urbana,24,hombre,2_a_5,19,1542.4833203052483,3059.9562560399118,50.40867225669024,0.27084276659161
2025,1,urbana,24,hombre,31_a_50,19,0.0,3059.9562560399118,0.0,
2025,1,urbana,24,hombre,51_a_100,19,0.0,3059.9562560399118,0.0,
2025,1,urbana,24,hombre,6_a_10,19,463.01585980239776,3059.9562560399118,15.131453558804028,0.8819395480281392
2025,1,urbana,24,mujer,101_o_mas,21,191.15655981621168,2487.137419583765,7.6858061123217984,0.8913210466847103
2025,1,urbana,24,mujer,11_a_20,21,0.0,2487.137419583765,0.0,
2025,1,urbana,24,mujer,1_persona,21,533.8034445201466,2487.137419583765,21.462563359666763,0.3744523445647306
2025,1,urbana,24,mujer,21_a_30,21,0.0,2487.137419583765,0.0,
2025,1,urbana,24,mujer,2_a_5,21,1531.5155767177694,2487.137419583765,61.577440983300235,0.19226758548771983
2025,1,urbana,24,mujer,31_a_50,21,66.72165236452086,2487.137419583765,2.68266851035867,1.01469487026478
2025,1,urbana,24,mujer,51_a_100,21,0.0,2487.137419583765,0.0,
2025,1,urbana,24,mujer,6_a_10,21,163.94018616511664,2487.137419583765,6.591521034352531,0.9044243884879684
2025,1,urbana,25,hombre,101_o_mas,24,396.0794456955622,3521.143463422607,11.248602898746043,0.5866552901868143
2025,1,urbana,25,hombre,11_a_20,24,61.05568121711846,3521.143463422607,1.7339731212704232,1.018142526013271
2025,1,urbana,25,hombre,1_persona,24,382.98671278272485,3521.143463422607,10.8767710478475,0.6268887107174551
2025,1,urbana,25,hombre,21_a_30,24,68.74949516395534,3521.143463422607,1.952476400865807,1.0159247845322865
2025,1,urbana,25,hombre,2_a_5,24,2612.272128563246,3521.143463422607,74.18817653127022,0.11907403191734747
2025,1,urbana,25,hombre,31_a_50,24,0.0,3521.143463422607,0.0,
2025,1,urbana,25,hombre,51_a_100,24,0.0,3521.143463422607,0.0,
2025,1,urbana,25,hombre,6_a_10,24,0.0,3521.143463422607,0.0,
2025,1,urbana,25,mujer,101_o_mas,23,409.69802592991243,2942.938277373722,13.921393767575951,0.646787583390501
2025,1,urbana,25,mujer,11_a_20,23,102.04378784857519,2942.938277373722,3.4674117576002668,0.9990322497087558
2025,1,urbana,25,mujer,1_persona,23,593.4227296827353,2942.938277373722,20.164294108550102,0.45642468886188814
2025,1,urbana,25,mujer,21_a_30,23,0.0,2942.938277373722,0.0,
2025,1,urbana,25,mujer,2_a_5,23,1728.3734537415896,2942.938277373722,58.729517605921046,0.18131253632989472
2025,1,urbana,25,mujer,31_a_50,23,109.4002801709098,2942.938277373722,3.717382760352643,0.9944791696251111
2025,1,urbana,25,mujer,51_a_100,23,0.0,2942.938277373722,0.0,
2025,1,urbana,25,mujer,6_a_10,23,0.0,2942.938277373722,0.0,
2025,1,urbana,26,hombre,101_o_mas,23,258.44252031982023,2892.970505149516,8.93346544182839,0.7075635949256891
2025,1,urbana,26,hombre,11_a_20,23,0.0,2892.970505149516,0.0,
2025,1,urbana,26,hombre,1_persona,23,315.7464915243511,2892.970505149516,10.914265837218846,0.5579608103961569
2025,1,urbana,26,hombre,21_a_30,23,0.0,2892.970505149516,0.0,
2025,1,urbana,26,hombre,2_a_5,23,1912.0445203802246,2892.970505149516,66.09277616127667,0.16631798860727554
2025,1,urbana,26,hombre,31_a_50,23,84.00406574962493,2892.970505149516,2.903730459750518,0.9760430752204704
2025,1,urbana,26,hombre,51_a_100,23,0.0,2892.970505149516,0.0,
2025,1,urbana,26,hombre,6_a_10,23,322.73290717549605,2892.970505149516,11.155762099925605,0.6897792490009255
2025,1,urbana,26,mujer,101_o_mas,22,428.86183341611843,2867.8653943378304,14.954043319565896,0.5182458041085929
2025,1,urbana,26,mujer,11_a_20,22,0.0,2867.8653943378304,0.0,
2025,1,urbana,26,mujer,1_persona,22,545.0241400729122,2867.8653943378304,19.004523055683876,0.40673259063555794
2025,1,urbana,26,mujer,21_a_30,22,226.94905867957402,2867.8653943378304,7.913518505005531,0.75381560391471
2025,1,urbana,26,mujer,2_a_5,22,1538.8999626053185,2867.8653943378304,53.66011827624983,0.19646199583847057
2025,1,urbana,26,mujer,31_a_50,22,0.0,2867.8653943378304,0.0,
2025,1,urbana,26,mujer,51_a_100,22,0.0,2867.8653943378304,0.0,
2025,1,urbana,26,mujer,6_a_10,22,128.13039956390705,2867.8653943378304,4.467796843494861,0.9909619025436935
2025,1,urbana,27,hombre,101_o_mas,18,285.4261946060278,2454.7969987597835,11.627283019745882,0.681081221510453
2025,1,urbana,27,hombre,11_a_20,18,0.0,2454.7969987597835,0.0,
2025,1,urbana,27,hombre,1_persona,18,82.33794724137118,2454.7969987597835,3.3541652235590194,1.0075250534220572
2025,1,urbana,27,hombre,21_a_30,18,0.0,2454.7969987597835,0.0,
2025,1,urbana,27,hombre,2_a_5,18,1926.358278153017,2454.7969987597835,78.47322117169993,0.1150085659335317
2025,1,urbana,27,hombre,31_a_50,18,81.29073662597132,2454.7969987597835,3.3115054591903594,0.9717191388889266
2025,1,urbana,27,hombre,51_a_100,18,0.0,2454.7969987597835,0.0,
2025,1,urbana,27,hombre,6_a_10,18,79.38384213339558,2454.7969987597835,3.2338251258047817,0.9745900568363431
2025,1,urbana,27,mujer,101_o_mas,18,204.8756592951787,2232.6609827774937,9.176299531167851,0.6921351070079595
2025,1,urbana,27,mujer,11_a_20,18,0.0,2232.6609827774937,0.0,
2025,1,urbana,27,mujer,1_persona,18,573.9909450000289,2232.6609827774937,25.708826795815988,0.41870137022152504
2025,1,urbana,27,mujer,21_a_30,18,0.0,2232.6609827774937,0.0,
2025,1,urbana,27,mujer,2_a_5,18,1453.7943784822862,2232.6609827774937,65.11487367301616,0.18787727135298732
2025,1,urbana,27,mujer,31_a_50,18,0.0,2232.6609827774937,0.0,
2025,1,urbana,27,mujer,51_a_100,18,0.0,2232.6609827774937,0.0,
