gestion,codigo_departamento,area,edad,sexo,observaciones,poblacion_estimada,valor,cv
2023,1,urbana,27,hombre,8,3049.016091786477,7.499450784751701,0.030378157884620074
2023,1,urbana,27,mujer,35,4511.769438746817,7.326116492014514,0.02004404450584063
2023,1,urbana,28,hombre,5,1634.758910105545,6.44817070926626,0.07497336543400768
2023,1,urbana,28,mujer,17,2250.1252687798956,7.521776431679685,0.0195167803764493
2023,2,rural,16,hombre,10,13667.260761560156,6.94247141494682,0.05500881102256857
2023,2,rural,16,mujer,23,8956.975484529014,6.804547963358318,0.02891816938521176
2023,2,rural,17,hombre,7,7241.354130952556,6.177758737771813,0.04402706373305904
2023,2,rural,17,mujer,21,6578.874620388302,7.270128806752091,0.026491882412949058
2023,2,rural,18,hombre,6,7448.024889692815,7.295344402959147,0.057986567052289086
2023,2,rural,18,mujer,18,8177.199008727492,7.101247522255609,0.022385494860412206
2023,2,rural,19,hombre,5,9060.661792628101,7.5252075981165625,0.03691352534682373
2023,2,rural,19,mujer,9,3752.9728657523756,6.574147899207076,0.04642201896912758
2023,2,rural,20,hombre,3,2790.1185961760148,6.809028045773477,0.0602986076427275
2023,2,rural,20,mujer,17,6999.813465540054,6.834981672616667,0.03630131615234374
2023,2,rural,21,hombre,9,8980.285701121915,7.202885558923969,0.04333808527269352
2023,2,rural,21,mujer,14,6157.580833817539,7.018967250138701,0.05124745603973644
2023,2,rural,22,hombre,3,2932.9845074242207,5.971141174255668,0.09204075603871985
2023,2,rural,22,mujer,10,4158.651707694231,6.927815984553078,0.043457402500747554
2023,2,rural,23,hombre,8,8202.270997515063,6.713799784426681,0.05700347306345974
2023,2,rural,23,mujer,15,6872.302719867233,7.184450359040813,0.033078672388021334
2023,2,rural,24,hombre,4,4334.31319410201,6.775949235666659,0.0650937727605084
2023,2,rural,24,mujer,17,7076.21197309807,7.091003344242345,0.035282289646929574
2023,2,rural,25,hombre,4,3872.999561157024,6.400575088129906,0.09908038199612137
2023,2,rural,25,mujer,21,9572.118134483691,7.262624405831935,0.024854148735472613
2023,2,rural,26,hombre,6,5392.258086508884,6.9053363968755725,0.012716589917655785
2023,2,rural,26,mujer,14,5716.1316553974175,7.024259662827163,0.03937725090827266
2023,2,rural,27,hombre,8,9701.190215948673,7.178392165717193,0.0486016026286619
2023,2,rural,27,mujer,20,6821.778086005375,7.405338924211008,0.028072557272742382
2023,2,rural,28,hombre,2,1611.7794095036948,8.0,0.0
2023,2,rural,28,mujer,19,7359.321731440968,7.543594837004845,0.016717021095230378
2023,2,urbana,16,hombre,31,25025.34602952913,7.174060391416495,0.01703401482919878
2023,2,urbana,16,mujer,62,19727.81211286098,7.335087326833415,0.013001320249791202
2023,2,urbana,17,hombre,14,10486.88794984268,7.135985444914116,0.041866117917232194
2023,2,urbana,17,mujer,55,16146.043874336736,7.189858042047694,0.028416173892677546
2023,2,urbana,18,hombre,10,7411.085574296085,7.441198130327907,0.0318873242611513
2023,2,urbana,18,mujer,64,19743.192896115954,6.909143250418362,0.0205992791015363
2023,2,urbana,19,hombre,20,20176.387707403494,7.473672432812757,0.029581816793561682
2023,2,urbana,19,mujer,60,17523.05299294447,7.127990636973513,0.020171695763620413
2023,2,urbana,20,hombre,14,12125.745156764782,7.303335316539753,0.032275300918111136
2023,2,urbana,20,mujer,41,11156.325520379092,7.2221909348481,0.019960812119960872
2023,2,urbana,21,hombre,25,19860.096347495037,7.105889735033503,0.024873535440870995
2023,2,urbana,21,mujer,38,10140.700004608687,7.2001914336961725,0.02111009780760853
2023,2,urbana,22,hombre,22,16284.597511236103,7.234354755559613,0.026998475959132934
2023,2,urbana,22,mujer,58,16338.12474799602,7.16398760781635,0.021657325392480054
2023,2,urbana,23,hombre,26,18641.263221553898,7.009951695590096,0.024029844652248875
2023,2,urbana,23,mujer,80,23283.81888051982,6.983167978073816,0.01652528542262144
2023,2,urbana,24,hombre,17,13418.780772605956,7.181960499007304,0.031010463033779478
2023,2,urbana,24,mujer,69,18097.852675412632,7.2891777775433635,0.016480489222044516
2023,2,urbana,25,hombre,23,15772.094996371063,6.794510151316312,0.04243698963977881
2023,2,urbana,25,mujer,51,15067.660416425315,6.911987986144839,0.022956432939934168
2023,2,urbana,26,hombre,24,20546.188982628904,7.379443437591297,0.027249831343798905
2023,2,urbana,26,mujer,65,18407.335434173983,7.019260699891342,0.02073051643025782
2023,2,urbana,27,hombre,17,13828.584010465836,7.174732783160727,0.025408794020999798
2023,2,urbana,27,mujer,74,19996.742237985516,7.237144420015642,0.012940162043963567
2023,2,urbana,28,hombre,13,9915.014853182744,7.695490156347669,0.02136202174320771
2023,2,urbana,28,mujer,52,13820.054105192465,7.310945352433271,0.014752502231984575
2023,3,rural,16,hombre,5,3361.6717893093064,7.0178536214690705,0.06589998673368007
2023,3,rural,16,mujer,13,3233.9438113681426,7.006947131986799,0.040307924137035205
2023,3,rural,17,hombre,6,5351.038172140653,7.769339634532899,0.02525511958872009
2023,3,rural,17,mujer,23,5389.487883753381,6.99699293411284,0.029450114548560603
2023,3,rural,18,hombre,7,5238.718887869886,6.532724868545472,0.04110246279464532
2023,3,rural,18,mujer,12,2899.1810622766934,6.97432097857638,0.048789898585482064
2023,3,rural,19,hombre,4,3426.3283875983498,7.035108066047879,0.031162331606798533
2023,3,rural,19,mujer,14,4427.762127615366,7.5572888649819,0.025487922700431858
2023,3,rural,20,hombre,4,4920.90841430414,7.104747751415774,0.08864639200980369
2023,3,rural,20,mujer,11,3257.3463666427165,6.536760894163273,0.04094598985770797
2023,3,rural,21,hombre,7,7158.4745462649225,7.4583732304366706,0.03663530400213754
2023,3,rural,21,mujer,18,4872.034296042635,7.244622282695962,0.0254588093556909
2023,3,rural,22,hombre,5,3359.0544051336183,6.465281599612349,0.04352714260729157
2023,3,rural,22,mujer,15,4495.736042986065,7.279050239746046,0.021848647577037996
2023,3,rural,23,hombre,3,3808.738197864801,6.988416358925161,0.044196230379349735
2023,3,rural,23,mujer,17,4723.972740916053,6.613051010618534,0.05535924147202527
2023,3,rural,24,hombre,6,3395.3939270872434,6.2091632190174675,0.07622047489324885
2023,3,rural,24,mujer,16,4661.695758927012,7.2642587208172555,0.02434589789046188
2023,3,rural,25,hombre,10,8129.424371192521,7.6273975277480375,0.022854171445611273
2023,3,rural,25,mujer,20,5863.791466782439,6.747647443327902,0.03853190309447268
2023,3,rural,26,hombre,6,5743.636712617036,6.757247354665955,0.03917994237898294
2023,3,rural,26,mujer,12,3792.2385394603066,7.099926003107449,0.07241086448786516
2023,3,rural,27,hombre,4,2516.449135370193,6.726156936009265,0.07169776738686533
2023,3,rural,27,mujer,19,5113.344325403174,7.4552499909522405,0.033180450609442434
2023,3,rural,28,hombre,9,6407.571598485948,6.398151438704703,0.05653201915581141
2023,3,rural,28,mujer,23,6184.512380497769,6.856924762954028,0.023287194533022387
2023,3,urbana,16,hombre,18,14885.847278833993,7.437264836656927,0.022376592000963036
2023,3,urbana,16,mujer,42,13820.267662753871,7.411011738701481,0.01650945548365412
2023,3,urbana,17,hombre,16,12322.827363495606,7.324210914657211,0.028460725245878917
2023,3,urbana,17,mujer,45,13367.636194885656,7.344071197482672,0.01839765945994338
2023,3,urbana,18,hombre,18,16423.898713318307,7.541904395913789,0.02390441964148469
2023,3,urbana,18,mujer,42,12050.860599172007,6.94826881922454,0.022887855796046675
2023,3,urbana,19,hombre,11,9142.323774710692,7.466429320815255,0.022424841989564653
2023,3,urbana,19,mujer,56,19053.500260881392,7.1688883884742,0.020967714559402134
2023,3,urbana,20,hombre,10,8420.20963460808,7.455741778156341,0.02910752059686943
2023,3,urbana,20,mujer,45,14173.668376145342,7.209202044279207,0.018044722378619073
2023,3,urbana,21,hombre,15,9518.19247305723,7.159089387453572,0.032994922438402526
2023,3,urbana,21,mujer,39,11965.228400188473,6.9766057062997096,0.038392215965991995
2023,3,urbana,22,hombre,21,16620.324809856804,7.585544866361831,0.019704713601774105
2023,3,urbana,22,mujer,39,13610.170723947287,7.311455321182827,0.023155032897666915
2023,3,urbana,23,hombre,17,15123.922929549475,6.831161760522323,0.038005160403666235
2023,3,urbana,23,mujer,47,14442.245915958641,7.322549978853474,0.017446476424902782
2023,3,urbana,24,hombre,19,18849.841272298854,7.179791672928572,0.028908271896181937
2023,3,urbana,24,mujer,43,12764.93368517162,6.996650608053493,0.024438942820463796
2023,3,urbana,25,hombre,16,15415.03262778436,7.280730439353203,0.03771495008489622
2023,3,urbana,25,mujer,40,12761.999011952983,7.101016498030193,0.021574403822280784
2023,3,urbana,26,hombre,12,9848.047034417032,6.856413388223983,0.053371338750292416
2023,3,urbana,26,mujer,45,13551.292006943608,7.22287266396738,0.02269976591918772
2023,3,urbana,27,hombre,7,5731.52714945375,7.495076517843565,0.02719580982774473
2023,3,urbana,27,mujer,34,10875.371416378666,7.296384646904455,0.022177392656493787
2023,3,urbana,28,hombre,21,16468.606133259105,7.708498655779476,0.01608158390807625
2023,3,urbana,28,mujer,42,12562.26892180246,7.411449018377981,0.01599432080038884
2023,4,rural,16,hombre,7,2418.689102671495,6.565424137678092,0.02245068939670709
2023,4,rural,16,mujer,15,1347.6611446565228,6.945770735083441,0.045627059310343825
2023,4,rural,17,hombre,4,1095.263298593693,5.866823826876709,0.07527256645521328
2023,4,rural,17,mujer,16,1574.7156108753095,6.72717500328205,0.030497240289193584
2023,4,rural,18,hombre,5,1744.545121024045,6.521030444221252,0.045928181382193255
2023,4,rural,18,mujer,12,1029.9615022044713,6.468421859572181,0.0812361039265213
2023,4,rural,19,hombre,3,1636.4001484440093,6.388842067253002,0.08237646361210922
2023,4,rural,19,mujer,13,1282.1551610589433,7.113766926173593,0.0441840669677364
2023,4,rural,20,hombre,5,1529.729846294942,6.9619467113051385,0.04299405327384167
2023,4,rural,20,mujer,4,239.86035034187933,7.2638690467481455,0.06941777053521025
2023,4,rural,21,hombre,4,1759.9734934051996,6.746862564674393,0.03301773270402094
2023,4,rural,21,mujer,12,1075.631638689481,7.3746394429778235,0.02633348376656691
2023,4,rural,22,hombre,4,2699.7442518582493,7.217023688626835,0.02795065258761267
2023,4,rural,22,mujer,7,868.8981239392137,7.446115897575211,0.022018707887760024
2023,4,rural,23,hombre,4,1002.6848513135809,5.709700691365822,0.08786602643317334
2023,4,rural,23,mujer,13,1228.2312768868294,7.259864718425092,0.025411917344613236
2023,4,rural,24,hombre,2,1003.4854822021798,6.0,0.0
2023,4,rural,24,mujer,10,939.7644139962981,7.4683109915373675,0.039356632744754566
2023,4,rural,25,hombre,5,2227.3007369520665,7.0,0.0
2023,4,rural,25,mujer,7,586.4993875878383,5.932067456016479,0.1168100015088637
2023,4,rural,26,hombre,3,1090.7273957465263,7.805341471823462,0.026492819345452556
2023,4,rural,26,mujer,11,1124.606555478865,6.955331167009333,0.03517042805278269
2023,4,rural,27,hombre,9,1617.3187480126617,6.69432921849962,0.025899391338121382
2023,4,rural,27,mujer,9,638.7346980569286,7.4234347141977235,0.03585871536760298
2023,4,rural,28,hombre,3,1327.9941982433547,7.0155749109996055,0.06768032124260724
2023,4,rural,28,mujer,14,1107.5630799976338,7.359228450579632,0.01875346217356597
2023,4,urbana,16,hombre,10,3118.5171053569015,7.5470471862496336,0.03632971248335227
2023,4,urbana,16,mujer,34,3822.739611996829,7.351650830847341,0.017114055043379654
2023,4,urbana,17,hombre,14,3749.4043356237726,7.266281448054429,0.016948528490219227
2023,4,urbana,17,mujer,30,3449.931255646472,7.518479054621548,0.01723785338259976
2023,4,urbana,18,hombre,18,4554.55915216171,7.325929855381045,0.03008162105026066
2023,4,urbana,18,mujer,19,2198.922960838853,7.237217769634872,0.05134250667052875
2023,4,urbana,19,hombre,17,4372.439274318909,7.176279925997936,0.022522050918307973
2023,4,urbana,19,mujer,15,1644.761204563051,7.255315391455078,0.029450672327202623
2023,4,urbana,20,hombre,7,2338.4967143481313,7.475759554600127,0.048902183093018824
2023,4,urbana,20,mujer,39,4711.965060015673,7.445689495839803,0.023456174055096955
2023,4,urbana,21,hombre,13,3981.9988613481687,7.135356023900795,0.03665318412767094
2023,4,urbana,21,mujer,25,2525.957797201436,7.369440758253759,0.0236328992059195
2023,4,urbana,22,hombre,8,2088.431759825812,7.070979021655705,0.05169345940493821
2023,4,urbana,22,mujer,27,3087.6024607833033,7.397194631191035,0.022823809692126173
2023,4,urbana,23,hombre,15,4102.756252876698,7.194450454489339,0.04155668741971568
2023,4,urbana,23,mujer,27,2965.3986284519306,7.424601447930065,0.018988212129776624
2023,4,urbana,24,hombre,9,2436.2683907569167,7.254878411016226,0.03274664129976251
2023,4,urbana,24,mujer,22,2393.6331933082856,7.290935730144233,0.03309041810492516
2023,4,urbana,25,hombre,8,2660.7880011987077,7.388238587867209,0.030953176221352307
2023,4,urbana,25,mujer,21,2550.657462574471,7.305046622287271,0.022937965243940234
2023,4,urbana,26,hombre,7,2429.174568205821,6.801539073039092,0.04554833904496703
2023,4,urbana,26,mujer,25,3257.885966029306,7.24167526344564,0.02399373761866192
2023,4,urbana,27,hombre,6,1508.0080342044314,7.06240785860382,0.05866581731142282
2023,4,urbana,27,mujer,37,4474.7161873628065,7.5942427171470435,0.011253004475414871
2023,4,urbana,28,hombre,14,4971.653318399754,7.652949156889807,0.018102469841069613
2023,4,urbana,28,mujer,35,3908.800632088118,7.498725971209256,0.013751149328853808
2023,5,rural,16,hombre,9,4007.3319628644963,6.381961285407113,0.06854835706983968
2023,5,rural,16,mujer,19,4545.6790647918815,7.022655143101991,0.057371915513699454
2023,5,rural,17,hombre,7,6470.564875042451,6.470295238119234,0.05465440725414276
2023,5,rural,17,mujer,19,3386.913969051843,5.769260568976026,0.07581759419024584
2023,5,rural,18,hombre,7,3025.655102132863,6.251475530117957,0.12459496432311021
2023,5,rural,18,mujer,18,2904.151624270908,6.312119342819376,0.04851042236031308
2023,5,rural,19,hombre,4,1702.5718265964051,7.194269195805246,0.04392078030500227
2023,5,rural,19,mujer,5,1019.6149094953535,6.5856071133514,0.057334406562731845
2023,5,rural,20,hombre,2,897.0730252836435,7.000000000000001,9.412588663631548e-17
2023,5,rural,20,mujer,13,3848.698172100961,5.730251536992087,0.11118657376597682
2023,5,rural,21,hombre,1,203.73334693833007,7.0,0.0
2023,5,rural,21,mujer,5,779.0691023633545,7.443377379389631,0.05352612108583928
2023,5,rural,22,hombre,3,1639.8545603118698,7.46367999053407,0.05305045385519787
2023,5,rural,22,mujer,10,1334.9261367329646,6.893613366147449,0.05398847761516403
2023,5,rural,23,hombre,1,754.1783847321303,7.0,0.0
2023,5,rural,23,mujer,10,1888.9195102759834,7.39754403595804,0.04706941875662259
2023,5,rural,24,hombre,3,1632.234807179797,7.261333339567846,0.03445282959965131
2023,5,rural,24,mujer,11,1919.4696081078305,6.903669382362917,0.03353884544034725
2023,5,rural,25,hombre,3,2874.0770216031274,7.48235014309535,0.04095738849440414
2023,5,rural,25,mujer,10,1391.5137320465992,6.671928740115592,0.03617421338229647
2023,5,rural,26,hombre,1,665.7371764476712,6.0,0.0
2023,5,rural,26,mujer,13,3078.3725925116983,6.785481648499667,0.05027952568519618
2023,5,rural,27,hombre,5,4085.317218764443,7.414314119309989,0.041102284503262705
2023,5,rural,27,mujer,12,2605.310558829354,6.245230749093586,0.08600518689317738
2023,5,rural,28,hombre,5,2685.5395903271865,7.1278186313059235,0.018297978973316024
2023,5,rural,28,mujer,16,3614.9931209381066,6.421375848554174,0.08372282889223634
2023,5,urbana,16,hombre,18,5821.799564203939,6.9554002867786435,0.032657525030032525
2023,5,urbana,16,mujer,26,3168.2431640321256,7.42928124454088,0.01616311336991657
2023,5,urbana,17,hombre,11,2857.8708488416805,7.252282503264804,0.02439807814192059
2023,5,urbana,17,mujer,37,4139.365428510584,7.190651395636514,0.027644139623617454
2023,5,urbana,18,hombre,6,1619.2328131782713,6.753751607857443,0.07319292668521053
2023,5,urbana,18,mujer,26,2959.066759425091,7.489055995447998,0.02454349887540338
2023,5,urbana,19,hombre,5,1482.8845794691229,6.969785680147586,0.073874242734781
2023,5,urbana,19,mujer,15,1766.7902068908934,7.456138615622077,0.027811062686488055
2023,5,urbana,20,hombre,11,2827.2769778915176,7.461809687313096,0.033457566145106914
2023,5,urbana,20,mujer,23,3194.771042560894,7.098342244761713,0.04695478812753115
2023,5,urbana,21,hombre,7,2264.9354310909184,7.6082194526143905,0.02775199849742102
2023,5,urbana,21,mujer,28,3466.646240103356,7.159083012484721,0.03390866251650265
2023,5,urbana,22,hombre,13,4008.745818063279,6.946944275252568,0.04864414579443811
2023,5,urbana,22,mujer,30,3755.0473323432034,7.21684266800752,0.03594032608198634
2023,5,urbana,23,hombre,14,3758.2168971082287,7.314344351077547,0.030058853185979124
2023,5,urbana,23,mujer,26,2764.9343098139516,7.277975510878684,0.02465295641001249
2023,5,urbana,24,hombre,14,4663.641438763135,7.1375586389440775,0.04251082063132002
2023,5,urbana,24,mujer,43,5343.301899586214,7.571167214932693,0.013930493287092035
2023,5,urbana,25,hombre,11,4031.0057715347616,7.462250787927409,0.02293411357157506
2023,5,urbana,25,mujer,27,3903.3040131597268,7.414412832617848,0.02393521035974234
2023,5,urbana,26,hombre,14,4167.79499906424,6.961313640163222,0.029024408944966343
2023,5,urbana,26,mujer,39,4765.324999828253,7.415980854032991,0.018853217669363147
2023,5,urbana,27,hombre,9,2673.12581664989,7.779152171772927,0.01889100466697447
2023,5,urbana,27,mujer,30,3870.012766960311,7.3367352592551,0.022686184941157247
2023,5,urbana,28,hombre,18,4656.836893114767,7.0558867218805625,0.03828120158997381
2023,5,urbana,28,mujer,29,2957.3081864217306,7.061440567023824,0.044869217982590734
2023,6,rural,16,hombre,3,866.6007244473558,7.573472242652223,0.05435285569231896
2023,6,rural,16,mujer,9,1191.6294177417037,6.923472464071637,0.031845917195449165
2023,6,rural,17,hombre,2,483.15619758567146,6.916637799939607,0.10152229091261741
2023,6,rural,17,mujer,8,1212.0662828540844,6.6434454664753515,0.03243609963863405
2023,6,rural,18,mujer,4,676.475982730315,7.506999519246954,0.016000315442000573
2023,6,rural,19,hombre,2,588.0256165022199,7.109846328969834,0.10503852116200504
2023,6,rural,19,mujer,9,1456.8216247567022,6.871914461926248,0.05512121628718986
2023,6,rural,20,hombre,3,1680.2991955020873,7.062251272948873,0.09189261001312438
2023,6,rural,20,mujer,2,180.15873177460855,6.444314641746161,0.054182350331468905
2023,6,rural,21,hombre,3,1599.9774651060984,7.246989612747766,0.033796704947673846
2023,6,rural,21,mujer,3,625.6705000161922,6.395401556861766,0.04457163119158698
2023,6,rural,22,hombre,2,1188.2191615135148,6.870561282932417,0.11684877736717905
2023,6,rural,22,mujer,6,1033.633703533765,6.1331470530859695,0.06138110919115487
2023,6,rural,23,hombre,4,1511.9220974982982,7.03197678545281,0.06762269616410872
2023,6,rural,23,mujer,10,1927.5197469674663,6.561501669698551,0.07786788765656517
2023,6,rural,24,hombre,3,1532.8543804392746,6.755793671629571,0.034909753888190356
2023,6,rural,24,mujer,5,791.4583947123929,7.293346424052184,0.034887211755092504
2023,6,rural,25,hombre,1,261.7165805946135,7.0,0.0
2023,6,rural,25,mujer,7,1420.0646676601539,6.7245095659596155,0.07241392090469505
2023,6,rural,26,hombre,5,2859.4483146910543,6.995000497497624,0.08278128183579106
2023,6,rural,26,mujer,6,1270.2723980790074,6.160467463521684,0.1284478291680409
2023,6,rural,27,hombre,2,662.0001940880682,6.604657849148913,0.051185563559841565
2023,6,rural,27,mujer,8,1415.7190267318847,6.576372007356847,0.03311236918981507
2023,6,rural,28,hombre,4,1610.287979572946,7.330155875520404,0.03501628595639664
2023,6,rural,28,mujer,12,2101.6741884266203,7.371397146172335,0.033354452601804356
2023,6,urbana,16,hombre,9,4716.319035651341,6.956284453986535,0.037661487039466285
2023,6,urbana,16,mujer,29,4762.870852762288,6.859206102054123,0.0423384165174596
2023,6,urbana,17,hombre,9,3475.596591751867,7.172098876025167,0.04517768618955608
2023,6,urbana,17,mujer,18,2644.154952149899,7.103813320741936,0.029162912719993724
2023,6,urbana,18,hombre,7,3204.98120681242,6.702732622849422,0.06194826656872509
2023,6,urbana,18,mujer,19,2176.3993338720825,7.2122963446950035,0.033097641305953655
2023,6,urbana,19,hombre,7,2546.949023023476,6.9308035061055655,0.04194938310902751
2023,6,urbana,19,mujer,18,3014.1944504674307,7.231750335513823,0.024298776254783647
2023,6,urbana,20,hombre,10,4307.822552529987,6.891712912174221,0.03522089798983153
2023,6,urbana,20,mujer,19,2692.8768460679457,6.660953787316163,0.034550976641172126
2023,6,urbana,21,hombre,6,2337.7115077390204,7.122752316764111,0.0320385822537538
2023,6,urbana,21,mujer,19,3050.576108016136,6.531667790942332,0.039966802982239306
2023,6,urbana,22,hombre,10,3692.768809085486,6.8235579456639215,0.053000137094119146
2023,6,urbana,22,mujer,31,4646.815748028634,6.584870247865726,0.04285481190379104
2023,6,urbana,23,hombre,9,2987.8180245147514,6.794260687527859,0.03804964970923586
2023,6,urbana,23,mujer,25,3480.587299503856,7.295559309472963,0.019598888724368088
2023,6,urbana,24,hombre,11,4666.8483316804895,7.368136165916742,0.031012125362299352
2023,6,urbana,24,mujer,23,3736.4114834153665,7.074873121221437,0.0219614592541311
2023,6,urbana,25,hombre,7,2608.313682359053,7.020829259685223,0.04581047285629958
2023,6,urbana,25,mujer,22,3381.292839840889,7.4106449817499005,0.019100036524429154
2023,6,urbana,26,hombre,14,5516.815912945298,7.50493968677583,0.016431530876471503
2023,6,urbana,26,mujer,31,4625.137014008067,6.888232871776487,0.027804826195945206
2023,6,urbana,27,hombre,9,3648.0222553660487,6.2261440013073335,0.060760732002490415
2023,6,urbana,27,mujer,15,2137.253563791829,7.371784744792364,0.027296909590932283
2023,6,urbana,28,hombre,11,4261.050275232539,7.3997497625369775,0.03291959181182862
2023,6,urbana,28,mujer,30,3986.7054863446497,7.198690687338573,0.01875432812717693
2023,7,rural,16,hombre,9,10313.07564327748,6.552827293218393,0.07054988586428716
2023,7,rural,16,mujer,15,5594.32335889489,6.973187754010054,0.025927803490766416
2023,7,rural,17,hombre,6,6650.274714505333,7.461654104000253,0.03144144036961474
2023,7,rural,17,mujer,15,6931.204210112052,7.6222254979188255,0.020425738199742433
2023,7,rural,18,hombre,6,6108.965411517446,6.107857997375963,0.10417431813055768
2023,7,rural,18,mujer,12,4290.43199635912,7.471041602043168,0.016448969833422474
2023,7,rural,19,hombre,4,5011.958915878156,6.844030063271136,0.05872620275889962
2023,7,rural,19,mujer,2,601.4176917201679,6.308671358171041,0.04783634361507715
2023,7,rural,20,hombre,3,2778.1651219974556,6.275838821848863,0.11328945784627893
2023,7,rural,20,mujer,8,2913.734851459717,7.380695165900924,0.03412185221202811
2023,7,rural,21,hombre,1,493.3161968655174,6.0,0.0
2023,7,rural,21,mujer,11,4189.581458599265,7.638533850843942,0.024153379164272074
2023,7,rural,22,hombre,5,4989.454562555028,6.358361262563107,0.035978533392524756
2023,7,rural,22,mujer,2,605.9150452762425,7.383670393721646,0.04529121946322558
2023,7,rural,23,hombre,1,828.6618866697501,7.0,0.0
2023,7,rural,23,mujer,7,3398.44129460196,6.838038095913132,0.032494942450255124
2023,7,rural,24,hombre,4,6997.96470363056,6.400246505162428,0.04346039313141048
2023,7,rural,24,mujer,11,3557.953010382588,7.38493890711265,0.022148296176365274
2023,7,rural,25,hombre,1,2058.2488363330267,6.0,0.0
2023,7,rural,25,mujer,11,3849.309521816059,7.51812534058427,0.03219250059234065
2023,7,rural,26,hombre,1,964.0237371456545,7.0,0.0
2023,7,rural,26,mujer,9,3849.7068675757823,7.733055058642601,0.021145832892255696
2023,7,rural,27,hombre,4,4037.2014780911854,7.84991563702167,0.018189257175826576
2023,7,rural,27,mujer,14,7346.568290230917,7.242987320368059,0.038008438233342566
