gestion,codigo_municipio,area,sexo,edad,numerador,denominador,valor
2024,10301,rural,mujer,16,72,1043,6.903163950143816
2024,10301,rural,mujer,17,85,1043,8.149568552253116
2024,10301,rural,mujer,18,72,1043,6.903163950143816
2024,10301,rural,mujer,19,79,1043,7.574304889741131
2024,10301,rural,mujer,20,104,1043,9.9712368168744
2024,10301,rural,mujer,21,82,1043,7.861936720997123
2024,10301,rural,mujer,22,70,1043,6.7114093959731544
2024,10301,rural,mujer,23,79,1043,7.574304889741131
2024,10301,rural,mujer,24,76,1043,7.286673058485139
2024,10301,rural,mujer,25,100,1043,9.587727708533079
2024,10301,rural,mujer,26,80,1043,7.6701821668264625
2024,10301,rural,mujer,27,61,1043,5.848513902205178
2024,10301,rural,mujer,28,83,1043,7.957813998082455
2024,10301,urbana,hombre,16,42,580,7.241379310344827
2024,10301,urbana,hombre,17,43,580,7.413793103448276
2024,10301,urbana,hombre,18,54,580,9.310344827586206
2024,10301,urbana,hombre,19,41,580,7.068965517241379
2024,10301,urbana,hombre,20,48,580,8.275862068965518
2024,10301,urbana,hombre,21,35,580,6.0344827586206895
2024,10301,urbana,hombre,22,36,580,6.206896551724138
2024,10301,urbana,hombre,23,40,580,6.896551724137931
2024,10301,urbana,hombre,24,50,580,8.620689655172415
2024,10301,urbana,hombre,25,59,580,10.172413793103448
2024,10301,urbana,hombre,26,37,580,6.379310344827586
2024,10301,urbana,hombre,27,58,580,10.0
2024,10301,urbana,hombre,28,37,580,6.379310344827586
2024,10301,urbana,mujer,16,39,531,7.344632768361582
2024,10301,urbana,mujer,17,41,531,7.721280602636535
2024,10301,urbana,mujer,18,42,531,7.909604519774011
2024,10301,urbana,mujer,19,35,531,6.5913370998116765
2024,10301,urbana,mujer,20,46,531,8.662900188323917
2024,10301,urbana,mujer,21,48,531,9.03954802259887
2024,10301,urbana,mujer,22,38,531,7.1563088512241055
2024,10301,urbana,mujer,23,47,531,8.851224105461393
2024,10301,urbana,mujer,24,45,531,8.474576271186441
2024,10301,urbana,mujer,25,39,531,7.344632768361582
2024,10301,urbana,mujer,26,40,531,7.532956685499058
2024,10301,urbana,mujer,27,28,531,5.273069679849341
2024,10301,urbana,mujer,28,43,531,8.097928436911488
2024,10302,rural,hombre,16,114,1447,7.8783690393918455
2024,10302,rural,hombre,17,119,1447,8.223911541119557
2024,10302,rural,hombre,18,113,1447,7.809260539046303
2024,10302,rural,hombre,19,107,1447,7.394609536973047
2024,10302,rural,hombre,20,132,1447,9.122322045611611
2024,10302,rural,hombre,21,116,1447,8.016586040082931
2024,10302,rural,hombre,22,87,1447,6.012439530062197
2024,10302,rural,hombre,23,136,1447,9.39875604699378
2024,10302,rural,hombre,24,126,1447,8.707671043538355
2024,10302,rural,hombre,25,108,1447,7.46371803731859
2024,10302,rural,hombre,26,102,1447,7.0490670352453355
2024,10302,rural,hombre,27,100,1447,6.91085003455425
2024,10302,rural,hombre,28,87,1447,6.012439530062197
2024,10302,rural,mujer,16,106,1163,9.114359415305245
2024,10302,rural,mujer,17,95,1163,8.168529664660362
2024,10302,rural,mujer,18,87,1163,7.480653482373173
2024,10302,rural,mujer,19,98,1163,8.426483233018057
2024,10302,rural,mujer,20,106,1163,9.114359415305245
2024,10302,rural,mujer,21,78,1163,6.706792777300086
2024,10302,rural,mujer,22,95,1163,8.168529664660362
2024,10302,rural,mujer,23,83,1163,7.136715391229579
2024,10302,rural,mujer,24,106,1163,9.114359415305245
2024,10302,rural,mujer,25,97,1163,8.340498710232158
2024,10302,rural,mujer,26,72,1163,6.190885640584694
2024,10302,rural,mujer,27,70,1163,6.0189165950128976
2024,10302,rural,mujer,28,70,1163,6.0189165950128976
2024,10302,urbana,hombre,16,18,240,7.5
2024,10302,urbana,hombre,17,20,240,8.333333333333334
2024,10302,urbana,hombre,18,22,240,9.166666666666666
2024,10302,urbana,hombre,19,16,240,6.666666666666667
2024,10302,urbana,hombre,20,28,240,11.666666666666666
2024,10302,urbana,hombre,21,21,240,8.75
2024,10302,urbana,hombre,22,19,240,7.916666666666667
2024,10302,urbana,hombre,23,12,240,5.0
2024,10302,urbana,hombre,24,15,240,6.25
2024,10302,urbana,hombre,25,20,240,8.333333333333334
2024,10302,urbana,hombre,26,16,240,6.666666666666667
2024,10302,urbana,hombre,27,12,240,5.0
2024,10302,urbana,hombre,28,21,240,8.75
2024,10302,urbana,mujer,16,32,260,12.307692307692308
2024,10302,urbana,mujer,17,17,260,6.538461538461538
2024,10302,urbana,mujer,18,20,260,7.6923076923076925
2024,10302,urbana,mujer,19,11,260,4.230769230769231
2024,10302,urbana,mujer,20,15,260,5.769230769230769
2024,10302,urbana,mujer,21,21,260,8.076923076923077
2024,10302,urbana,mujer,22,11,260,4.230769230769231
2024,10302,urbana,mujer,23,17,260,6.538461538461538
2024,10302,urbana,mujer,24,26,260,10.0
2024,10302,urbana,mujer,25,24,260,9.23076923076923
2024,10302,urbana,mujer,26,23,260,8.846153846153847
2024,10302,urbana,mujer,27,28,260,10.76923076923077
2024,10302,urbana,mujer,28,15,260,5.769230769230769
2024,10303,rural,hombre,16,45,729,6.172839506172839
2024,10303,rural,hombre,17,52,729,7.133058984910837
2024,10303,rural,hombre,18,48,729,6.584362139917696
2024,10303,rural,hombre,19,47,729,6.44718792866941
2024,10303,rural,hombre,20,47,729,6.44718792866941
2024,10303,rural,hombre,21,37,729,5.075445816186557
2024,10303,rural,hombre,22,50,729,6.858710562414266
2024,10303,rural,hombre,23,70,729,9.602194787379972
2024,10303,rural,hombre,24,84,729,11.522633744855968
2024,10303,rural,hombre,25,69,729,9.465020576131687
2024,10303,rural,hombre,26,62,729,8.50480109739369
2024,10303,rural,hombre,27,44,729,6.035665294924554
2024,10303,rural,hombre,28,74,729,10.150891632373114
2024,10303,rural,mujer,16,51,734,6.948228882833788
2024,10303,rural,mujer,17,55,734,7.493188010899183
2024,10303,rural,mujer,18,52,734,7.084468664850136
2024,10303,rural,mujer,19,47,734,6.4032697547683926
2024,10303,rural,mujer,20,54,734,7.356948228882834
2024,10303,rural,mujer,21,40,734,5.449591280653951
2024,10303,rural,mujer,22,40,734,5.449591280653951
2024,10303,rural,mujer,23,72,734,9.809264305177111
2024,10303,rural,mujer,24,72,734,9.809264305177111
2024,10303,rural,mujer,25,74,734,10.08174386920981
2024,10303,rural,mujer,26,65,734,8.85558583106267
2024,10303,rural,mujer,27,49,734,6.67574931880109
2024,10303,rural,mujer,28,63,734,8.583106267029972
2024,10303,urbana,hombre,16,31,293,10.580204778156997
2024,10303,urbana,hombre,17,28,293,9.556313993174061
2024,10303,urbana,hombre,18,23,293,7.849829351535837
2024,10303,urbana,hombre,19,16,293,5.460750853242321
2024,10303,urbana,hombre,20,18,293,6.143344709897611
2024,10303,urbana,hombre,21,13,293,4.436860068259386
2024,10303,urbana,hombre,22,24,293,8.19112627986348
2024,10303,urbana,hombre,23,27,293,9.215017064846416
2024,10303,urbana,hombre,24,20,293,6.825938566552901
2024,10303,urbana,hombre,25,32,293,10.921501706484642
2024,10303,urbana,hombre,26,15,293,5.1194539249146755
2024,10303,urbana,hombre,27,19,293,6.484641638225256
2024,10303,urbana,hombre,28,27,293,9.215017064846416
2024,10303,urbana,mujer,16,34,291,11.683848797250858
2024,10303,urbana,mujer,17,15,291,5.154639175257732
2024,10303,urbana,mujer,18,20,291,6.8728522336769755
2024,10303,urbana,mujer,19,25,291,8.59106529209622
2024,10303,urbana,mujer,20,16,291,5.498281786941581
2024,10303,urbana,mujer,21,16,291,5.498281786941581
2024,10303,urbana,mujer,22,16,291,5.498281786941581
2024,10303,urbana,mujer,23,27,291,9.278350515463918
2024,10303,urbana,mujer,24,30,291,10.309278350515465
2024,10303,urbana,mujer,25,23,291,7.903780068728523
2024,10303,urbana,mujer,26,34,291,11.683848797250858
2024,10303,urbana,mujer,27,13,291,4.4673539518900345
2024,10303,urbana,mujer,28,22,291,7.560137457044673
2024,10304,rural,hombre,16,88,1171,7.514944491887276
2024,10304,rural,hombre,17,99,1171,8.454312553373185
2024,10304,rural,hombre,18,89,1171,7.600341588385995
2024,10304,rural,hombre,19,95,1171,8.112724167378309
2024,10304,rural,hombre,20,97,1171,8.283518360375748
2024,10304,rural,hombre,21,81,1171,6.917164816396243
2024,10304,rural,hombre,22,95,1171,8.112724167378309
2024,10304,rural,hombre,23,107,1171,9.137489325362937
2024,10304,rural,hombre,24,98,1171,8.368915456874467
2024,10304,rural,hombre,25,82,1171,7.002561912894961
2024,10304,rural,hombre,26,79,1171,6.746370623398804
2024,10304,rural,hombre,27,75,1171,6.4047822374039285
2024,10304,rural,hombre,28,86,1171,7.344150298889838
2024,10304,rural,mujer,16,92,1112,8.273381294964029
2024,10304,rural,mujer,17,116,1112,10.431654676258994
2024,10304,rural,mujer,18,89,1112,8.003597122302159
2024,10304,rural,mujer,19,73,1112,6.5647482014388485
2024,10304,rural,mujer,20,79,1112,7.10431654676259
2024,10304,rural,mujer,21,93,1112,8.363309352517986
2024,10304,rural,mujer,22,66,1112,5.9352517985611515
2024,10304,rural,mujer,23,95,1112,8.543165467625899
2024,10304,rural,mujer,24,93,1112,8.363309352517986
2024,10304,rural,mujer,25,96,1112,8.633093525179856
2024,10304,rural,mujer,26,76,1112,6.83453237410072
2024,10304,rural,mujer,27,74,1112,6.654676258992806
2024,10304,rural,mujer,28,70,1112,6.294964028776978
2024,10401,rural,hombre,16,29,423,6.855791962174941
2024,10401,rural,hombre,17,30,423,7.092198581560283
2024,10401,rural,hombre,18,25,423,5.91016548463357
2024,10401,rural,hombre,19,21,423,4.964539007092198
2024,10401,rural,hombre,20,31,423,7.328605200945627
2024,10401,rural,hombre,21,30,423,7.092198581560283
2024,10401,rural,hombre,22,41,423,9.692671394799055
2024,10401,rural,hombre,23,33,423,7.801418439716312
2024,10401,rural,hombre,24,39,423,9.21985815602837
2024,10401,rural,hombre,25,42,423,9.929078014184396
2024,10401,rural,hombre,26,31,423,7.328605200945627
2024,10401,rural,hombre,27,33,423,7.801418439716312
2024,10401,rural,hombre,28,38,423,8.983451536643026
2024,10401,rural,mujer,16,26,397,6.54911838790932
2024,10401,rural,mujer,17,36,397,9.06801007556675
2024,10401,rural,mujer,18,27,397,6.801007556675063
2024,10401,rural,mujer,19,31,397,7.8085642317380355
2024,10401,rural,mujer,20,37,397,9.319899244332493
2024,10401,rural,mujer,21,34,397,8.564231738035264
2024,10401,rural,mujer,22,23,397,5.793450881612091
2024,10401,rural,mujer,23,36,397,9.06801007556675
2024,10401,rural,mujer,24,31,397,7.8085642317380355
2024,10401,rural,mujer,25,32,397,8.060453400503778
2024,10401,rural,mujer,26,27,397,6.801007556675063
2024,10401,rural,mujer,27,26,397,6.54911838790932
2024,10401,rural,mujer,28,31,397,7.8085642317380355
2024,10401,urbana,hombre,16,43,451,9.534368070953438
2024,10401,urbana,hombre,17,30,451,6.651884700665189
2024,10401,urbana,hombre,18,39,451,8.647450110864744
2024,10401,urbana,hombre,19,29,451,6.430155210643015
2024,10401,urbana,hombre,20,28,451,6.208425720620842
2024,10401,urbana,hombre,21,30,451,6.651884700665189
2024,10401,urbana,hombre,22,43,451,9.534368070953438
2024,10401,urbana,hombre,23,45,451,9.977827050997783
2024,10401,urbana,hombre,24,38,451,8.425720620842572
2024,10401,urbana,hombre,25,33,451,7.317073170731708
2024,10401,urbana,hombre,26,33,451,7.317073170731708
2024,10401,urbana,hombre,27,27,451,5.986696230598669
2024,10401,urbana,hombre,28,33,451,7.317073170731708
2024,10401,urbana,mujer,16,39,498,7.831325301204819
2024,10401,urbana,mujer,17,55,498,11.04417670682731
2024,10401,urbana,mujer,18,25,498,5.020080321285141
2024,10401,urbana,mujer,19,37,498,7.429718875502008
2024,10401,urbana,mujer,20,57,498,11.44578313253012
2024,10401,urbana,mujer,21,44,498,8.835341365461847
2024,10401,urbana,mujer,22,35,498,7.028112449799197
2024,10401,urbana,mujer,23,38,498,7.6305220883534135
2024,10401,urbana,mujer,24,36,498,7.228915662650603
2024,10401,urbana,mujer,25,38,498,7.6305220883534135
2024,10401,urbana,mujer,26,31,498,6.224899598393574
2024,10401,urbana,mujer,27,28,498,5.622489959839357
2024,10401,urbana,mujer,28,35,498,7.028112449799197
2024,10402,rural,hombre,16,47,780,6.0256410256410255
2024,10402,rural,hombre,17,77,780,9.871794871794872
2024,10402,rural,hombre,18,72,780,9.23076923076923
2024,10402,rural,hombre,19,67,780,8.58974358974359
2024,10402,rural,hombre,20,51,780,6.538461538461538
2024,10402,rural,hombre,21,66,780,8.461538461538462
2024,10402,rural,hombre,22,49,780,6.282051282051282
2024,10402,rural,hombre,23,66,780,8.461538461538462
2024,10402,rural,hombre,24,65,780,8.333333333333334
2024,10402,rural,hombre,25,56,780,7.17948717948718
2024,10402,rural,hombre,26,64,780,8.205128205128204
2024,10402,rural,hombre,27,53,780,6.794871794871795
2024,10402,rural,hombre,28,47,780,6.0256410256410255
2024,10402,rural,mujer,16,63,764,8.24607329842932
2024,10402,rural,mujer,17,71,764,9.293193717277488
2024,10402,rural,mujer,18,56,764,7.329842931937173
2024,10402,rural,mujer,19,45,764,5.890052356020942
2024,10402,rural,mujer,20,46,764,6.020942408376963
2024,10402,rural,mujer,21,65,764,8.507853403141361
2024,10402,rural,mujer,22,60,764,7.853403141361256
2024,10402,rural,mujer,23,71,764,9.293193717277488
2024,10402,rural,mujer,24,72,764,9.424083769633508
2024,10402,rural,mujer,25,48,764,6.282722513089006
2024,10402,rural,mujer,26,66,764,8.638743455497382
2024,10402,rural,mujer,27,51,764,6.675392670157068
2024,10402,rural,mujer,28,50,764,6.544502617801047
2024,10402,urbana,hombre,16,14,243,5.761316872427984
2024,10402,urbana,hombre,17,21,243,8.641975308641975
2024,10402,urbana,hombre,18,20,243,8.23045267489712
2024,10402,urbana,hombre,19,18,243,7.407407407407407
2024,10402,urbana,hombre,20,14,243,5.761316872427984
2024,10402,urbana,hombre,21,13,243,5.349794238683128
2024,10402,urbana,hombre,22,19,243,7.818930041152264
2024,10402,urbana,hombre,23,18,243,7.407407407407407
2024,10402,urbana,hombre,24,25,243,10.2880658436214
2024,10402,urbana,hombre,25,21,243,8.641975308641975
2024,10402,urbana,hombre,26,13,243,5.349794238683128
2024,10402,urbana,hombre,27,30,243,12.345679012345679
2024,10402,urbana,hombre,28,17,243,6.995884773662551
2024,10402,urbana,mujer,16,26,244,10.655737704918034
2024,10402,urbana,mujer,17,21,244,8.60655737704918
2024,10402,urbana,mujer,18,14,244,5.737704918032787
2024,10402,urbana,mujer,19,13,244,5.327868852459017
2024,10402,urbana,mujer,20,18,244,7.377049180327869
2024,10402,urbana,mujer,21,15,244,6.147540983606557
2024,10402,urbana,mujer,22,24,244,9.836065573770492
2024,10402,urbana,mujer,23,18,244,7.377049180327869
2024,10402,urbana,mujer,24,15,244,6.147540983606557
2024,10402,urbana,mujer,25,17,244,6.967213114754099
2024,10402,urbana,mujer,26,18,244,7.377049180327869
2024,10402,urbana,mujer,27,27,244,11.065573770491802
2024,10402,urbana,mujer,28,18,244,7.377049180327869
2024,10403,rural,hombre,16,63,824,7.645631067961165
2024,10403,rural,hombre,17,78,824,9.466019417475728
2024,10403,rural,hombre,18,78,824,9.466019417475728
2024,10403,rural,hombre,19,62,824,7.524271844660194
2024,10403,rural,hombre,20,59,824,7.160194174757281
2024,10403,rural,hombre,21,48,824,5.825242718446602
2024,10403,rural,hombre,22,79,824,9.587378640776699
2024,10403,rural,hombre,23,69,824,8.37378640776699
2024,10403,rural,hombre,24,62,824,7.524271844660194
2024,10403,rural,hombre,25,50,824,6.067961165048544
2024,10403,rural,hombre,26,63,824,7.645631067961165
2024,10403,rural,hombre,27,50,824,6.067961165048544
2024,10403,rural,hombre,28,63,824,7.645631067961165
2024,10403,rural,mujer,16,65,765,8.49673202614379
2024,10403,rural,mujer,17,72,765,9.411764705882353
2024,10403,rural,mujer,18,57,765,7.450980392156863
2024,10403,rural,mujer,19,63,765,8.235294117647058
2024,10403,rural,mujer,20,50,765,6.5359477124183005
2024,10403,rural,mujer,21,57,765,7.450980392156863
2024,10403,rural,mujer,22,55,765,7.189542483660131
2024,10403,rural,mujer,23,54,765,7.0588235294117645
2024,10403,rural,mujer,24,71,765,9.281045751633988
2024,10403,rural,mujer,25,66,765,8.627450980392156
2024,10403,rural,mujer,26,57,765,7.450980392156863
2024,10403,rural,mujer,27,52,765,6.7973856209150325
2024,10403,rural,mujer,28,46,765,6.0130718954248366
2024,10404,rural,hombre,16,27,411,6.569343065693431
2024,10404,rural,hombre,17,33,411,8.02919708029197
2024,10404,rural,hombre,18,31,411,7.542579075425791
2024,10404,rural,hombre,19,26,411,6.326034063260341
2024,10404,rural,hombre,20,22,411,5.35279805352798
2024,10404,rural,hombre,21,29,411,7.0559610705596105
2024,10404,rural,hombre,22,45,411,10.94890510948905
2024,10404,rural,hombre,23,33,411,8.02919708029197
2024,10404,rural,hombre,24,33,411,8.02919708029197
2024,10404,rural,hombre,25,37,411,9.002433090024331
2024,10404,rural,hombre,26,25,411,6.082725060827251
2024,10404,rural,hombre,27,32,411,7.785888077858881
2024,10404,rural,hombre,28,38,411,9.245742092457421
2024,10404,rural,mujer,16,30,376,7.9787234042553195
2024,10404,rural,mujer,17,22,376,5.851063829787234
2024,10404,rural,mujer,18,21,376,5.585106382978723
2024,10404,rural,mujer,19,22,376,5.851063829787234
2024,10404,rural,mujer,20,22,376,5.851063829787234
2024,10404,rural,mujer,21,29,376,7.712765957446808
2024,10404,rural,mujer,22,29,376,7.712765957446808
2024,10404,rural,mujer,23,37,376,9.840425531914894
2024,10404,rural,mujer,24,39,376,10.372340425531915
2024,10404,rural,mujer,25,31,376,8.24468085106383
2024,10404,rural,mujer,26,36,376,9.574468085106384
2024,10404,rural,mujer,27,33,376,8.77659574468085
2024,10404,rural,mujer,28,25,376,6.648936170212766
2024,10405,rural,hombre,16,46,640,7.1875
2024,10405,rural,hombre,17,40,640,6.25
2024,10405,rural,hombre,18,49,640,7.65625
2024,10405,rural,hombre,19,41,640,6.40625
2024,10405,rural,hombre,20,30,640,4.6875
2024,10405,rural,hombre,21,57,640,8.90625
2024,10405,rural,hombre,22,50,640,7.8125
2024,10405,rural,hombre,23,64,640,10.0
2024,10405,rural,hombre,24,51,640,7.96875
