gestion,codigo_departamento,area,edad,sexo,lugar_atencion,observaciones,numerador,denominador,valor,cv
2023,1,rural,22.0,mujer,caja_o_seguro,2,0.0,219.80964699953861,0.0,
2023,1,rural,22.0,mujer,farmacia,2,0.0,219.80964699953861,0.0,
2023,1,rural,22.0,mujer,medicina_tradicional,2,0.0,219.80964699953861,0.0,
2023,1,rural,22.0,mujer,otra_atencion,2,0.0,219.80964699953861,0.0,
2023,1,rural,22.0,mujer,servicio_privado,2,0.0,219.80964699953861,0.0,
2023,1,rural,22.0,mujer,servicio_publico,2,219.80964699953861,219.80964699953861,100.0,0.0
2023,1,rural,23.0,hombre,caja_o_seguro,4,0.0,786.9412547757702,0.0,
2023,1,rural,23.0,hombre,farmacia,4,460.96334985266816,786.9412547757702,58.57658968254427,0.5030050914471197
2023,1,rural,23.0,hombre,medicina_tradicional,4,106.68888906394923,786.9412547757702,13.557414662972397,1.0550987091095116
2023,1,rural,23.0,hombre,otra_atencion,4,0.0,786.9412547757702,0.0,
2023,1,rural,23.0,hombre,servicio_privado,4,0.0,786.9412547757702,0.0,
2023,1,rural,23.0,hombre,servicio_publico,4,219.2890158591528,786.9412547757702,27.865995654483346,0.8563686164133673
2023,1,rural,23.0,mujer,caja_o_seguro,4,0.0,336.6737818809434,0.0,
2023,1,rural,23.0,mujer,farmacia,4,0.0,336.6737818809434,0.0,
2023,1,rural,23.0,mujer,medicina_tradicional,4,0.0,336.6737818809434,0.0,
2023,1,rural,23.0,mujer,otra_atencion,4,0.0,336.6737818809434,0.0,
2023,1,rural,23.0,mujer,servicio_privado,4,0.0,336.6737818809434,0.0,
2023,1,rural,23.0,mujer,servicio_publico,4,336.6737818809434,336.6737818809434,100.0,0.0
2023,1,rural,24.0,hombre,caja_o_seguro,2,0.0,264.69767376389115,0.0,
2023,1,rural,24.0,hombre,farmacia,2,0.0,264.69767376389115,0.0,
2023,1,rural,24.0,hombre,medicina_tradicional,2,0.0,264.69767376389115,0.0,
2023,1,rural,24.0,hombre,otra_atencion,2,0.0,264.69767376389115,0.0,
2023,1,rural,24.0,hombre,servicio_privado,2,0.0,264.69767376389115,0.0,
2023,1,rural,24.0,hombre,servicio_publico,2,264.69767376389115,264.69767376389115,100.0,0.0
2023,1,rural,24.0,mujer,caja_o_seguro,2,0.0,535.0528561470774,0.0,
2023,1,rural,24.0,mujer,farmacia,2,0.0,535.0528561470774,0.0,
2023,1,rural,24.0,mujer,medicina_tradicional,2,0.0,535.0528561470774,0.0,
2023,1,rural,24.0,mujer,otra_atencion,2,0.0,535.0528561470774,0.0,
2023,1,rural,24.0,mujer,servicio_privado,2,0.0,535.0528561470774,0.0,
2023,1,rural,24.0,mujer,servicio_publico,2,535.0528561470774,535.0528561470774,100.0,0.0
2023,1,rural,25.0,hombre,caja_o_seguro,4,0.0,469.74440158362813,0.0,
2023,1,rural,25.0,hombre,farmacia,4,0.0,469.74440158362813,0.0,
2023,1,rural,25.0,hombre,medicina_tradicional,4,0.0,469.74440158362813,0.0,
2023,1,rural,25.0,hombre,otra_atencion,4,0.0,469.74440158362813,0.0,
2023,1,rural,25.0,hombre,servicio_privado,4,0.0,469.74440158362813,0.0,
2023,1,rural,25.0,hombre,servicio_publico,4,469.74440158362813,469.74440158362813,100.0,0.0
2023,1,rural,25.0,mujer,caja_o_seguro,1,0.0,123.94839939455399,0.0,
2023,1,rural,25.0,mujer,farmacia,1,0.0,123.94839939455399,0.0,
2023,1,rural,25.0,mujer,medicina_tradicional,1,0.0,123.94839939455399,0.0,
2023,1,rural,25.0,mujer,otra_atencion,1,0.0,123.94839939455399,0.0,
2023,1,rural,25.0,mujer,servicio_privado,1,0.0,123.94839939455399,0.0,
2023,1,rural,25.0,mujer,servicio_publico,1,123.94839939455399,123.94839939455399,100.0,0.0
2023,1,rural,26.0,hombre,caja_o_seguro,1,0.0,68.63027951482114,0.0,
2023,1,rural,26.0,hombre,farmacia,1,0.0,68.63027951482114,0.0,
2023,1,rural,26.0,hombre,medicina_tradicional,1,0.0,68.63027951482114,0.0,
2023,1,rural,26.0,hombre,otra_atencion,1,0.0,68.63027951482114,0.0,
2023,1,rural,26.0,hombre,servicio_privado,1,0.0,68.63027951482114,0.0,
2023,1,rural,26.0,hombre,servicio_publico,1,68.63027951482114,68.63027951482114,100.0,0.0
2023,1,rural,26.0,mujer,caja_o_seguro,4,0.0,918.6789393959456,0.0,
2023,1,rural,26.0,mujer,farmacia,4,0.0,918.6789393959456,0.0,
2023,1,rural,26.0,mujer,medicina_tradicional,4,0.0,918.6789393959456,0.0,
2023,1,rural,26.0,mujer,otra_atencion,4,0.0,918.6789393959456,0.0,
2023,1,rural,26.0,mujer,servicio_privado,4,0.0,918.6789393959456,0.0,
2023,1,rural,26.0,mujer,servicio_publico,4,918.6789393959456,918.6789393959456,100.0,0.0
2023,1,rural,27.0,hombre,caja_o_seguro,2,0.0,585.7211805967534,0.0,
2023,1,rural,27.0,hombre,farmacia,2,0.0,585.7211805967534,0.0,
2023,1,rural,27.0,hombre,medicina_tradicional,2,0.0,585.7211805967534,0.0,
2023,1,rural,27.0,hombre,otra_atencion,2,0.0,585.7211805967534,0.0,
2023,1,rural,27.0,hombre,servicio_privado,2,456.3456722056884,585.7211805967534,77.91175858464729,0.3123749057856289
2023,1,rural,27.0,hombre,servicio_publico,2,129.3755083910649,585.7211805967534,22.08824141535271,1.101838656587466
2023,1,rural,27.0,mujer,caja_o_seguro,4,0.0,554.2275251454944,0.0,
2023,1,rural,27.0,mujer,farmacia,4,0.0,554.2275251454944,0.0,
2023,1,rural,27.0,mujer,medicina_tradicional,4,0.0,554.2275251454944,0.0,
2023,1,rural,27.0,mujer,otra_atencion,4,0.0,554.2275251454944,0.0,
2023,1,rural,27.0,mujer,servicio_privado,4,0.0,554.2275251454944,0.0,
2023,1,rural,27.0,mujer,servicio_publico,4,554.2275251454944,554.2275251454944,100.0,0.0
2023,1,rural,28.0,hombre,caja_o_seguro,4,0.0,853.8875775178348,0.0,
2023,1,rural,28.0,hombre,farmacia,4,0.0,853.8875775178348,0.0,
2023,1,rural,28.0,hombre,medicina_tradicional,4,0.0,853.8875775178348,0.0,
2023,1,rural,28.0,hombre,otra_atencion,4,0.0,853.8875775178348,0.0,
2023,1,rural,28.0,hombre,servicio_privado,4,456.3456722056884,853.8875775178348,53.44329677827605,0.5651673843576904
2023,1,rural,28.0,hombre,servicio_publico,4,397.54190531214635,853.8875775178348,46.55670322172395,0.6487660457353067
2023,1,rural,28.0,mujer,caja_o_seguro,4,0.0,818.7750720413708,0.0,
2023,1,rural,28.0,mujer,farmacia,4,0.0,818.7750720413708,0.0,
2023,1,rural,28.0,mujer,medicina_tradicional,4,0.0,818.7750720413708,0.0,
2023,1,rural,28.0,mujer,otra_atencion,4,0.0,818.7750720413708,0.0,
2023,1,rural,28.0,mujer,servicio_privado,4,585.6655377377481,818.7750720413708,71.52947833127922,0.3056253772391004
2023,1,rural,28.0,mujer,servicio_publico,4,233.10953430362264,818.7750720413708,28.470521668720778,0.7678546973282603
2023,1,urbana,16.0,hombre,caja_o_seguro,3,158.59789387667624,388.92590567975583,40.778434030894,0.744866287252913
2023,1,urbana,16.0,hombre,farmacia,3,149.77035142127585,388.92590567975583,38.508710588334466,0.7605374738125399
2023,1,urbana,16.0,hombre,medicina_tradicional,3,0.0,388.92590567975583,0.0,
2023,1,urbana,16.0,hombre,otra_atencion,3,0.0,388.92590567975583,0.0,
2023,1,urbana,16.0,hombre,servicio_privado,3,0.0,388.92590567975583,0.0,
2023,1,urbana,16.0,hombre,servicio_publico,3,80.55766038180377,388.92590567975583,20.712855380771543,0.9885641206443612
2023,1,urbana,16.0,mujer,caja_o_seguro,11,255.726790375063,1119.9088472751573,22.83460756625596,0.641838016843944
2023,1,urbana,16.0,mujer,farmacia,11,550.0746045004663,1119.9088472751573,49.11780149240263,0.36007992761462415
2023,1,urbana,16.0,mujer,medicina_tradicional,11,0.0,1119.9088472751573,0.0,
2023,1,urbana,16.0,mujer,otra_atencion,11,0.0,1119.9088472751573,0.0,
2023,1,urbana,16.0,mujer,servicio_privado,11,349.3382500753296,1119.9088472751573,31.19345390701236,0.4613517955961548
2023,1,urbana,16.0,mujer,servicio_publico,11,475.3417458529371,1119.9088472751573,42.44468172650729,0.33962374858026734
2023,1,urbana,17.0,hombre,caja_o_seguro,3,145.2579018088701,438.0558062157055,33.15967959966791,0.8195426892133697
2023,1,urbana,17.0,hombre,farmacia,3,0.0,438.0558062157055,0.0,
2023,1,urbana,17.0,hombre,medicina_tradicional,3,0.0,438.0558062157055,0.0,
2023,1,urbana,17.0,hombre,otra_atencion,3,0.0,438.0558062157055,0.0,
2023,1,urbana,17.0,hombre,servicio_privado,3,134.3785110679227,438.0558062157055,30.67611686940011,0.8493064665057235
2023,1,urbana,17.0,hombre,servicio_publico,3,158.4193933389127,438.0558062157055,36.16420353093198,0.7820228518514023
2023,1,urbana,17.0,mujer,caja_o_seguro,9,199.51977334368337,1000.9886088674126,19.93227211340934,0.6861549060740199
2023,1,urbana,17.0,mujer,farmacia,9,0.0,1000.9886088674126,0.0,
2023,1,urbana,17.0,mujer,medicina_tradicional,9,0.0,1000.9886088674126,0.0,
2023,1,urbana,17.0,mujer,otra_atencion,9,0.0,1000.9886088674126,0.0,
2023,1,urbana,17.0,mujer,servicio_privado,9,129.34275214205817,1000.9886088674126,12.921500903832008,0.9452537607869828
2023,1,urbana,17.0,mujer,servicio_publico,9,801.4688355237292,1000.9886088674126,80.06772788659066,0.1708132185190768
2023,1,urbana,18.0,hombre,caja_o_seguro,3,0.0,295.55141227904863,0.0,
2023,1,urbana,18.0,hombre,farmacia,3,120.83649057270567,295.55141227904863,40.885100037558395,0.7432268175770395
2023,1,urbana,18.0,hombre,medicina_tradicional,3,0.0,295.55141227904863,0.0,
2023,1,urbana,18.0,hombre,otra_atencion,3,0.0,295.55141227904863,0.0,
2023,1,urbana,18.0,hombre,servicio_privado,3,113.15670952779477,295.55141227904863,38.286641452742046,0.7631715347287475
2023,1,urbana,18.0,hombre,servicio_publico,3,61.55821217854818,295.55141227904863,20.828258509699562,0.9872362420864814
2023,1,urbana,18.0,mujer,caja_o_seguro,6,145.00378868724684,786.1711414618179,18.4443031599487,0.9002728502038769
2023,1,urbana,18.0,mujer,farmacia,6,180.17566666677158,786.1711414618179,22.918122678956436,0.8434931150691427
2023,1,urbana,18.0,mujer,medicina_tradicional,6,0.0,786.1711414618179,0.0,
2023,1,urbana,18.0,mujer,otra_atencion,6,0.0,786.1711414618179,0.0,
2023,1,urbana,18.0,mujer,servicio_privado,6,93.6114597002666,786.1711414618179,11.90726226940919,0.9652449654673113
2023,1,urbana,18.0,mujer,servicio_publico,6,367.380226407533,786.1711414618179,46.73031189168568,0.44139771634219255
2023,1,urbana,19.0,hombre,caja_o_seguro,5,362.46644770244757,768.4576765598931,47.16804305021438,0.5168315345029111
2023,1,urbana,19.0,hombre,farmacia,5,145.2579018088701,768.4576765598931,18.90252465941093,0.9462451848976456
2023,1,urbana,19.0,hombre,medicina_tradicional,5,0.0,768.4576765598931,0.0,
2023,1,urbana,19.0,hombre,otra_atencion,5,0.0,768.4576765598931,0.0,
2023,1,urbana,19.0,hombre,servicio_privado,5,180.17566666677158,768.4576765598931,23.446400779461637,0.8937687521897943
2023,1,urbana,19.0,hombre,servicio_publico,5,80.55766038180377,768.4576765598931,10.483031510913035,0.987674925329606
2023,1,urbana,19.0,mujer,caja_o_seguro,6,172.4570028560776,763.1049193701407,22.59938292606237,0.8710519381042564
2023,1,urbana,19.0,mujer,farmacia,6,209.5065891474088,763.1049193701407,27.45449332450032,0.8096668345118101
2023,1,urbana,19.0,mujer,medicina_tradicional,6,0.0,763.1049193701407,0.0,
2023,1,urbana,19.0,mujer,otra_atencion,6,0.0,763.1049193701407,0.0,
2023,1,urbana,19.0,mujer,servicio_privado,6,93.99974520752261,763.1049193701407,12.318063063347708,0.9830088800214692
2023,1,urbana,19.0,mujer,servicio_publico,6,287.14158215913164,763.1049193701407,37.6280606860896,0.5200147230862493
2023,1,urbana,20.0,hombre,caja_o_seguro,7,0.0,899.3212587090019,0.0,
2023,1,urbana,20.0,hombre,farmacia,7,134.3785110679227,899.3212587090019,14.942214449686912,0.9226825342121173
2023,1,urbana,20.0,hombre,medicina_tradicional,7,0.0,899.3212587090019,0.0,
2023,1,urbana,20.0,hombre,otra_atencion,7,0.0,899.3212587090019,0.0,
2023,1,urbana,20.0,hombre,servicio_privado,7,367.3453863637254,899.3212587090019,40.84695906010928,0.4698646820211861
2023,1,urbana,20.0,hombre,servicio_publico,7,397.59736127735385,899.3212587090019,44.21082649020383,0.45171286834591295
2023,1,urbana,20.0,mujer,caja_o_seguro,6,145.2579018088701,804.8326627657423,18.048211576019177,0.9296723295103004
2023,1,urbana,20.0,mujer,farmacia,6,194.70145684765856,804.8326627657423,24.19154513170263,0.8565890509449879
2023,1,urbana,20.0,mujer,medicina_tradicional,6,0.0,804.8326627657423,0.0,
2023,1,urbana,20.0,mujer,otra_atencion,6,0.0,804.8326627657423,0.0,
2023,1,urbana,20.0,mujer,servicio_privado,6,392.11794314629964,804.8326627657423,48.720431126492564,0.4494867288606203
2023,1,urbana,20.0,mujer,servicio_publico,6,301.03915139593994,804.8326627657423,37.40394312047964,0.5152073795638664
2023,1,urbana,21.0,hombre,caja_o_seguro,7,218.44553695103158,1096.0292313522157,19.93063056188077,0.8942271350517761
2023,1,urbana,21.0,hombre,farmacia,7,302.9417116637244,1096.0292313522157,27.63992993963974,0.643100127519061
2023,1,urbana,21.0,hombre,medicina_tradicional,7,0.0,1096.0292313522157,0.0,
2023,1,urbana,21.0,hombre,otra_atencion,7,0.0,1096.0292313522157,0.0,
2023,1,urbana,21.0,hombre,servicio_privado,7,473.35257152210346,1096.0292313522157,43.187951377730066,0.4580286493734399
2023,1,urbana,21.0,hombre,servicio_publico,7,101.28941121535624,1096.0292313522157,9.241488120749425,0.9617121015349771
2023,1,urbana,21.0,mujer,caja_o_seguro,3,233.12369556038942,570.5864340295782,40.85685912895446,0.746750373046378
2023,1,urbana,21.0,mujer,farmacia,3,0.0,570.5864340295782,0.0,
2023,1,urbana,21.0,mujer,medicina_tradicional,3,0.0,570.5864340295782,0.0,
2023,1,urbana,21.0,mujer,otra_atencion,3,0.0,570.5864340295782,0.0,
2023,1,urbana,21.0,mujer,servicio_privado,3,163.83415271327368,570.5864340295782,28.713292665626327,0.9031538667307069
2023,1,urbana,21.0,mujer,servicio_publico,3,173.62858575591503,570.5864340295782,30.4298482054192,0.8827287815461942
2023,1,urbana,22.0,hombre,caja_o_seguro,3,297.1402024364964,474.90927029826537,62.56778315779735,0.4537870476879111
2023,1,urbana,22.0,hombre,farmacia,3,0.0,474.90927029826537,0.0,
2023,1,urbana,22.0,hombre,medicina_tradicional,3,0.0,474.90927029826537,0.0,
2023,1,urbana,22.0,hombre,otra_atencion,3,0.0,474.90927029826537,0.0,
2023,1,urbana,22.0,hombre,servicio_privado,3,0.0,474.90927029826537,0.0,
2023,1,urbana,22.0,hombre,servicio_publico,3,177.76906786176895,474.90927029826537,37.432216842202635,0.7585030221224687
2023,1,urbana,22.0,mujer,caja_o_seguro,7,101.28941121535624,765.9499977806203,13.22402395833247,0.8301238487380042
2023,1,urbana,22.0,mujer,farmacia,7,97.46716928270129,765.9499977806203,12.725004186319925,0.9889447851322812
2023,1,urbana,22.0,mujer,medicina_tradicional,7,0.0,765.9499977806203,0.0,
2023,1,urbana,22.0,mujer,otra_atencion,7,0.0,765.9499977806203,0.0,
2023,1,urbana,22.0,mujer,servicio_privado,7,287.19078080371094,765.9499977806203,37.49471657887082,0.5329628820290463
2023,1,urbana,22.0,mujer,servicio_publico,7,446.356926709857,765.9499977806203,58.274943273477284,0.28964676643382453
2023,1,urbana,23.0,hombre,caja_o_seguro,3,0.0,410.1196489184587,0.0,
2023,1,urbana,23.0,hombre,farmacia,3,0.0,410.1196489184587,0.0,
2023,1,urbana,23.0,hombre,medicina_tradicional,3,0.0,410.1196489184587,0.0,
2023,1,urbana,23.0,hombre,otra_atencion,3,0.0,410.1196489184587,0.0,
2023,1,urbana,23.0,hombre,servicio_privado,3,142.464480620238,410.1196489184587,34.73729702927821,0.7997803637027895
2023,1,urbana,23.0,hombre,servicio_publico,3,410.1196489184587,410.1196489184587,100.0,0.0
2023,1,urbana,23.0,mujer,caja_o_seguro,8,129.34275214205817,1214.0149783017105,10.654131493747808,1.0237366275818944
2023,1,urbana,23.0,mujer,farmacia,8,0.0,1214.0149783017105,0.0,
2023,1,urbana,23.0,mujer,medicina_tradicional,8,0.0,1214.0149783017105,0.0,
2023,1,urbana,23.0,mujer,otra_atencion,8,0.0,1214.0149783017105,0.0,
2023,1,urbana,23.0,mujer,servicio_privado,8,457.8039218382045,1214.0149783017105,37.70990721042239,0.3528838716436942
2023,1,urbana,23.0,mujer,servicio_publico,8,789.9975665946006,1214.0149783017105,65.07313177467799,0.18786785428102867
2023,1,urbana,24.0,hombre,caja_o_seguro,5,364.1823109636672,675.269707091909,53.93138580613085,0.4180389928232294
2023,1,urbana,24.0,hombre,farmacia,5,0.0,675.269707091909,0.0,
2023,1,urbana,24.0,hombre,medicina_tradicional,5,0.0,675.269707091909,0.0,
2023,1,urbana,24.0,hombre,otra_atencion,5,0.0,675.269707091909,0.0,
2023,1,urbana,24.0,hombre,servicio_privado,5,94.11303592681884,675.269707091909,13.937103195717526,0.9728184419787035
2023,1,urbana,24.0,hombre,servicio_publico,5,216.97436020142302,675.269707091909,32.131510998151626,0.6391673214256296
2023,1,urbana,24.0,mujer,caja_o_seguro,7,248.78875774307724,965.3801232790216,25.771066934549925,0.657598610056875
2023,1,urbana,24.0,mujer,farmacia,7,218.44553695103158,965.3801232790216,22.627929836493514,0.8457008256439681
2023,1,urbana,24.0,mujer,medicina_tradicional,7,0.0,965.3801232790216,0.0,
2023,1,urbana,24.0,mujer,otra_atencion,7,0.0,965.3801232790216,0.0,
2023,1,urbana,24.0,mujer,servicio_privado,7,323.3542504357546,965.3801232790216,33.495018453191854,0.5752962202528696
2023,1,urbana,24.0,mujer,servicio_publico,7,174.79157814915825,965.3801232790216,18.10598477576471,0.7035744099906932
2023,1,urbana,25.0,hombre,caja_o_seguro,5,0.0,698.1289069531571,0.0,
2023,1,urbana,25.0,hombre,farmacia,5,200.7389864473917,698.1289069531571,28.75385683762567,0.6516316187658595
2023,1,urbana,25.0,hombre,medicina_tradicional,5,0.0,698.1289069531571,0.0,
2023,1,urbana,25.0,hombre,otra_atencion,5,0.0,698.1289069531571,0.0,
2023,1,urbana,25.0,hombre,servicio_privado,5,189.95264082698395,698.1289069531571,27.208820453516815,0.8303738265351142
2023,1,urbana,25.0,hombre,servicio_publico,5,497.3899205057653,698.1289069531571,71.24614316237432,0.2629885835947807
2023,1,urbana,25.0,mujer,caja_o_seguro,8,0.0,1014.306720967242,0.0,
2023,1,urbana,25.0,mujer,farmacia,8,0.0,1014.306720967242,0.0,
2023,1,urbana,25.0,mujer,medicina_tradicional,8,0.0,1014.306720967242,0.0,
2023,1,urbana,25.0,mujer,otra_atencion,8,0.0,1014.306720967242,0.0,
2023,1,urbana,25.0,mujer,servicio_privado,8,287.4198101096853,1014.306720967242,28.336577503459896,0.6125289081946805
2023,1,urbana,25.0,mujer,servicio_publico,8,726.8869108575567,1014.306720967242,71.6634224965401,0.24220128310235578
2023,1,urbana,26.0,mujer,caja_o_seguro,6,163.12926227315268,1049.6233848353843,15.541694728794248,0.9354248150966222
2023,1,urbana,26.0,mujer,farmacia,6,403.0560422447429,1049.6233848353843,38.40006311482432,0.5493739422819134
2023,1,urbana,26.0,mujer,medicina_tradicional,6,0.0,1049.6233848353843,0.0,
2023,1,urbana,26.0,mujer,otra_atencion,6,0.0,1049.6233848353843,0.0,
2023,1,urbana,26.0,mujer,servicio_privado,6,343.20839917038757,1049.6233848353843,32.69824244857254,0.5928908667767273
2023,1,urbana,26.0,mujer,servicio_publico,6,324.84018644081254,1049.6233848353843,30.948261170053698,0.6443895237851591
2023,1,urbana,27.0,hombre,caja_o_seguro,5,249.57340934741404,648.4047733299168,38.49037200415979,0.5787562225702368
2023,1,urbana,27.0,hombre,farmacia,5,125.80363588678362,648.4047733299168,19.402021863705976,0.9338866516744716
2023,1,urbana,27.0,hombre,medicina_tradicional,5,0.0,648.4047733299168,0.0,
2023,1,urbana,27.0,hombre,otra_atencion,5,0.0,648.4047733299168,0.0,
2023,1,urbana,27.0,hombre,servicio_privado,5,273.0277280957191,648.4047733299168,42.10760613213424,0.5357723269601077
2023,1,urbana,27.0,hombre,servicio_publico,5,0.0,648.4047733299168,0.0,
2023,1,urbana,27.0,mujer,caja_o_seguro,11,189.3336719010813,1275.8339162220743,14.839993630340635,0.6936244506905574
2023,1,urbana,27.0,mujer,farmacia,11,0.0,1275.8339162220743,0.0,
