gestion,codigo_departamento,area,edad,sexo,observaciones,numerador,denominador,valor,cv
2023,1,rural,16,hombre,6,5.1534187396118885,5.35436818511056,96.2469998597132,0.04245983215082653
2023,1,rural,16,mujer,20,12.685781336839783,13.708952498855325,92.53647452567236,0.08253027567365204
2023,1,rural,17,hombre,5,5.116166432730925,5.116166432730925,100.0,0.0
2023,1,rural,17,mujer,21,14.935248561535884,16.372361157210168,91.2223253452884,0.09731385258434862
2023,1,rural,18,hombre,2,1.080811622058144,1.080811622058144,100.0,0.0
2023,1,rural,18,mujer,17,12.842280452434848,12.842280452434848,100.0,0.0
2023,1,rural,19,hombre,2,1.382444677463634,1.382444677463634,100.0,0.0
2023,1,rural,19,mujer,8,5.290628441361822,5.290628441361822,100.0,0.0
2023,1,rural,20,hombre,3,1.0103473770870113,2.189250790679216,46.15037168827747,0.6735880932577504
2023,1,rural,20,mujer,5,2.809398173171947,2.809398173171947,100.0,0.0
2023,1,rural,21,mujer,9,5.8636037910540075,7.7672850685072135,75.49103373105537,0.275365131288843
2023,1,rural,22,hombre,6,5.887990805224714,5.887990805224714,100.0,0.0
2023,1,rural,22,mujer,7,7.930702998041795,8.611075144786144,92.09887110140595,0.09751270455979565
2023,1,rural,23,hombre,3,3.5059078024577093,3.5059078024577093,100.0,0.0
2023,1,rural,23,mujer,10,6.062304043709933,6.062304043709933,100.0,0.0
2023,1,rural,24,hombre,5,3.750839244307265,3.750839244307265,100.0,0.0
2023,1,rural,24,mujer,9,7.050397610764438,7.050397610764438,100.0,0.0
2023,1,rural,25,hombre,3,1.1936049485076734,1.1936049485076734,100.0,0.0
2023,1,rural,25,mujer,8,8.600623909758164,8.600623909758164,100.0,0.0
2023,1,rural,26,hombre,6,3.4343485903583515,3.4343485903583515,100.0,0.0
2023,1,rural,26,mujer,7,6.281518533791145,6.281518533791145,100.0,0.0
2023,1,rural,27,hombre,4,2.127299920681671,2.127299920681671,100.0,0.0
2023,1,rural,27,mujer,12,9.790478049868264,9.790478049868264,100.0,0.0
2023,1,rural,28,hombre,5,4.231925274579297,4.231925274579297,100.0,0.0
2023,1,rural,28,mujer,9,5.5481665876573985,6.097650815415214,90.98859143641536,0.09764726916699319
2023,1,urbana,16,hombre,6,2.7511973292795253,3.2855592504930913,83.73604368469782,0.1910802025424732
2023,1,urbana,16,mujer,30,13.923757210168462,14.433898833728998,96.4656699521238,0.035308410438686336
2023,1,urbana,17,hombre,13,6.769338978527681,6.769338978527681,100.0,0.0
2023,1,urbana,17,mujer,28,15.006105801900167,15.006105801900167,100.0,0.0
2023,1,urbana,18,hombre,8,3.9459427464203216,3.9459427464203216,100.0,0.0
2023,1,urbana,18,mujer,22,12.096252869898926,12.096252869898926,100.0,0.0
2023,1,urbana,19,hombre,8,4.49788653646281,4.49788653646281,100.0,0.0
2023,1,urbana,19,mujer,22,11.528527863875656,11.528527863875656,100.0,0.0
2023,1,urbana,20,hombre,8,4.0061242135059345,4.0061242135059345,100.0,0.0
2023,1,urbana,20,mujer,24,14.96210477168942,14.96210477168942,100.0,0.0
2023,1,urbana,21,hombre,10,6.002683983298968,6.002683983298968,100.0,0.0
2023,1,urbana,21,mujer,23,12.765962335626082,12.765962335626082,100.0,0.0
2023,1,urbana,22,hombre,11,7.1781633136741085,7.1781633136741085,100.0,0.0
