gestion,codigo_municipio,area,edad,sexo,valor
2024,20905,rural,25,mujer,139
2024,20905,rural,26,hombre,122
2024,20905,rural,26,mujer,98
2024,20905,rural,27,hombre,133
2024,20905,rural,27,mujer,125
2024,20905,rural,28,hombre,105
2024,20905,rural,28,mujer,101
2024,21001,rural,16,hombre,167
2024,21001,rural,16,mujer,169
2024,21001,rural,17,hombre,152
2024,21001,rural,17,mujer,136
2024,21001,rural,18,hombre,115
2024,21001,rural,18,mujer,129
2024,21001,rural,19,hombre,128
2024,21001,rural,19,mujer,129
2024,21001,rural,20,hombre,162
2024,21001,rural,20,mujer,134
2024,21001,rural,21,hombre,157
2024,21001,rural,21,mujer,151
2024,21001,rural,22,hombre,169
2024,21001,rural,22,mujer,138
2024,21001,rural,23,hombre,183
2024,21001,rural,23,mujer,168
2024,21001,rural,24,hombre,191
2024,21001,rural,24,mujer,148
2024,21001,rural,25,hombre,171
2024,21001,rural,25,mujer,125
2024,21001,rural,26,hombre,173
2024,21001,rural,26,mujer,127
2024,21001,rural,27,hombre,177
2024,21001,rural,27,mujer,130
2024,21001,rural,28,hombre,177
2024,21001,rural,28,mujer,138
2024,21002,rural,16,hombre,44
2024,21002,rural,16,mujer,40
2024,21002,rural,17,hombre,36
2024,21002,rural,17,mujer,24
2024,21002,rural,18,hombre,35
2024,21002,rural,18,mujer,24
2024,21002,rural,19,hombre,49
2024,21002,rural,19,mujer,30
2024,21002,rural,20,hombre,46
2024,21002,rural,20,mujer,33
2024,21002,rural,21,hombre,56
2024,21002,rural,21,mujer,48
2024,21002,rural,22,hombre,62
2024,21002,rural,22,mujer,39
2024,21002,rural,23,hombre,74
2024,21002,rural,23,mujer,45
2024,21002,rural,24,hombre,84
2024,21002,rural,24,mujer,34
2024,21002,rural,25,hombre,95
2024,21002,rural,25,mujer,29
2024,21002,rural,26,hombre,77
2024,21002,rural,26,mujer,43
2024,21002,rural,27,hombre,88
2024,21002,rural,27,mujer,50
2024,21002,rural,28,hombre,87
2024,21002,rural,28,mujer,44
2024,21002,urbana,16,hombre,45
2024,21002,urbana,16,mujer,35
2024,21002,urbana,17,hombre,34
2024,21002,urbana,17,mujer,46
2024,21002,urbana,18,hombre,28
2024,21002,urbana,18,mujer,27
2024,21002,urbana,19,hombre,37
2024,21002,urbana,19,mujer,28
2024,21002,urbana,20,hombre,37
2024,21002,urbana,20,mujer,44
2024,21002,urbana,21,hombre,25
2024,21002,urbana,21,mujer,29
2024,21002,urbana,22,hombre,29
2024,21002,urbana,22,mujer,27
2024,21002,urbana,23,hombre,35
2024,21002,urbana,23,mujer,35
2024,21002,urbana,24,hombre,35
2024,21002,urbana,24,mujer,45
2024,21002,urbana,25,hombre,51
2024,21002,urbana,25,mujer,46
2024,21002,urbana,26,hombre,26
2024,21002,urbana,26,mujer,37
2024,21002,urbana,27,hombre,30
2024,21002,urbana,27,mujer,44
2024,21002,urbana,28,hombre,32
2024,21002,urbana,28,mujer,38
2024,21003,rural,16,hombre,106
2024,21003,rural,16,mujer,113
2024,21003,rural,17,hombre,111
2024,21003,rural,17,mujer,111
2024,21003,rural,18,hombre,116
2024,21003,rural,18,mujer,119
2024,21003,rural,19,hombre,110
2024,21003,rural,19,mujer,112
2024,21003,rural,20,hombre,110
2024,21003,rural,20,mujer,117
2024,21003,rural,21,hombre,111
2024,21003,rural,21,mujer,108
2024,21003,rural,22,hombre,128
2024,21003,rural,22,mujer,106
2024,21003,rural,23,hombre,161
2024,21003,rural,23,mujer,132
2024,21003,rural,24,hombre,142
2024,21003,rural,24,mujer,117
2024,21003,rural,25,hombre,142
2024,21003,rural,25,mujer,111
2024,21003,rural,26,hombre,133
2024,21003,rural,26,mujer,109
2024,21003,rural,27,hombre,123
2024,21003,rural,27,mujer,113
2024,21003,rural,28,hombre,126
2024,21003,rural,28,mujer,110
2024,21003,urbana,16,hombre,31
2024,21003,urbana,16,mujer,19
2024,21003,urbana,17,hombre,21
2024,21003,urbana,17,mujer,22
2024,21003,urbana,18,hombre,17
2024,21003,urbana,18,mujer,26
2024,21003,urbana,19,hombre,22
2024,21003,urbana,19,mujer,17
2024,21003,urbana,20,hombre,21
2024,21003,urbana,20,mujer,22
2024,21003,urbana,21,hombre,19
2024,21003,urbana,21,mujer,21
2024,21003,urbana,22,hombre,23
2024,21003,urbana,22,mujer,29
2024,21003,urbana,23,hombre,18
2024,21003,urbana,23,mujer,20
2024,21003,urbana,24,hombre,25
2024,21003,urbana,24,mujer,32
2024,21003,urbana,25,hombre,15
2024,21003,urbana,25,mujer,25
2024,21003,urbana,26,hombre,25
2024,21003,urbana,26,mujer,22
2024,21003,urbana,27,hombre,20
2024,21003,urbana,27,mujer,27
2024,21003,urbana,28,hombre,21
2024,21003,urbana,28,mujer,21
2024,21004,rural,16,hombre,135
2024,21004,rural,16,mujer,118
2024,21004,rural,17,hombre,108
2024,21004,rural,17,mujer,118
2024,21004,rural,18,hombre,103
2024,21004,rural,18,mujer,121
2024,21004,rural,19,hombre,100
2024,21004,rural,19,mujer,125
2024,21004,rural,20,hombre,122
2024,21004,rural,20,mujer,131
2024,21004,rural,21,hombre,121
2024,21004,rural,21,mujer,114
2024,21004,rural,22,hombre,132
2024,21004,rural,22,mujer,119
2024,21004,rural,23,hombre,145
2024,21004,rural,23,mujer,120
2024,21004,rural,24,hombre,158
2024,21004,rural,24,mujer,147
2024,21004,rural,25,hombre,127
2024,21004,rural,25,mujer,113
2024,21004,rural,26,hombre,134
2024,21004,rural,26,mujer,120
2024,21004,rural,27,hombre,150
2024,21004,rural,27,mujer,122
2024,21004,rural,28,hombre,143
2024,21004,rural,28,mujer,97
2024,21004,urbana,16,hombre,71
2024,21004,urbana,16,mujer,75
2024,21004,urbana,17,hombre,60
2024,21004,urbana,17,mujer,63
2024,21004,urbana,18,hombre,65
2024,21004,urbana,18,mujer,60
2024,21004,urbana,19,hombre,57
2024,21004,urbana,19,mujer,79
2024,21004,urbana,20,hombre,87
2024,21004,urbana,20,mujer,68
2024,21004,urbana,21,hombre,91
2024,21004,urbana,21,mujer,66
2024,21004,urbana,22,hombre,93
2024,21004,urbana,22,mujer,49
2024,21004,urbana,23,hombre,70
2024,21004,urbana,23,mujer,77
2024,21004,urbana,24,hombre,56
2024,21004,urbana,24,mujer,57
2024,21004,urbana,25,hombre,49
2024,21004,urbana,25,mujer,49
2024,21004,urbana,26,hombre,49
2024,21004,urbana,26,mujer,56
2024,21004,urbana,27,hombre,52
2024,21004,urbana,27,mujer,54
2024,21004,urbana,28,hombre,49
2024,21004,urbana,28,mujer,59
2024,21005,rural,16,hombre,75
2024,21005,rural,16,mujer,71
2024,21005,rural,17,hombre,65
2024,21005,rural,17,mujer,56
2024,21005,rural,18,hombre,72
2024,21005,rural,18,mujer,64
2024,21005,rural,19,hombre,59
2024,21005,rural,19,mujer,58
2024,21005,rural,20,hombre,61
2024,21005,rural,20,mujer,58
2024,21005,rural,21,hombre,66
2024,21005,rural,21,mujer,50
2024,21005,rural,22,hombre,57
2024,21005,rural,22,mujer,69
2024,21005,rural,23,hombre,81
2024,21005,rural,23,mujer,67
2024,21005,rural,24,hombre,79
2024,21005,rural,24,mujer,55
2024,21005,rural,25,hombre,54
2024,21005,rural,25,mujer,69
2024,21005,rural,26,hombre,74
2024,21005,rural,26,mujer,44
2024,21005,rural,27,hombre,68
2024,21005,rural,27,mujer,51
2024,21005,rural,28,hombre,64
2024,21005,rural,28,mujer,58
2024,21005,urbana,16,hombre,20
2024,21005,urbana,16,mujer,21
2024,21005,urbana,17,hombre,28
2024,21005,urbana,17,mujer,29
2024,21005,urbana,18,hombre,25
2024,21005,urbana,18,mujer,22
2024,21005,urbana,19,hombre,27
2024,21005,urbana,19,mujer,23
2024,21005,urbana,20,hombre,15
2024,21005,urbana,20,mujer,26
2024,21005,urbana,21,hombre,15
2024,21005,urbana,21,mujer,14
2024,21005,urbana,22,hombre,20
2024,21005,urbana,22,mujer,21
2024,21005,urbana,23,hombre,26
2024,21005,urbana,23,mujer,22
2024,21005,urbana,24,hombre,30
2024,21005,urbana,24,mujer,27
2024,21005,urbana,25,hombre,20
2024,21005,urbana,25,mujer,19
2024,21005,urbana,26,hombre,16
2024,21005,urbana,26,mujer,13
2024,21005,urbana,27,hombre,16
2024,21005,urbana,27,mujer,16
2024,21005,urbana,28,hombre,20
2024,21005,urbana,28,mujer,18
2024,21006,rural,16,hombre,30
2024,21006,rural,16,mujer,33
2024,21006,rural,17,hombre,35
2024,21006,rural,17,mujer,25
2024,21006,rural,18,hombre,37
2024,21006,rural,18,mujer,31
2024,21006,rural,19,hombre,41
2024,21006,rural,19,mujer,30
2024,21006,rural,20,hombre,32
2024,21006,rural,20,mujer,41
2024,21006,rural,21,hombre,27
2024,21006,rural,21,mujer,45
2024,21006,rural,22,hombre,45
2024,21006,rural,22,mujer,36
2024,21006,rural,23,hombre,47
2024,21006,rural,23,mujer,42
2024,21006,rural,24,hombre,54
2024,21006,rural,24,mujer,49
2024,21006,rural,25,hombre,37
2024,21006,rural,25,mujer,41
2024,21006,rural,26,hombre,28
2024,21006,rural,26,mujer,40
2024,21006,rural,27,hombre,29
2024,21006,rural,27,mujer,38
2024,21006,rural,28,hombre,42
2024,21006,rural,28,mujer,43
2024,21006,urbana,16,hombre,33
2024,21006,urbana,16,mujer,27
2024,21006,urbana,17,hombre,25
2024,21006,urbana,17,mujer,33
2024,21006,urbana,18,hombre,31
2024,21006,urbana,18,mujer,31
2024,21006,urbana,19,hombre,19
2024,21006,urbana,19,mujer,29
2024,21006,urbana,20,hombre,35
2024,21006,urbana,20,mujer,36
2024,21006,urbana,21,hombre,28
2024,21006,urbana,21,mujer,28
2024,21006,urbana,22,hombre,25
2024,21006,urbana,22,mujer,20
2024,21006,urbana,23,hombre,26
2024,21006,urbana,23,mujer,33
2024,21006,urbana,24,hombre,45
2024,21006,urbana,24,mujer,49
2024,21006,urbana,25,hombre,29
2024,21006,urbana,25,mujer,37
2024,21006,urbana,26,hombre,28
2024,21006,urbana,26,mujer,36
2024,21006,urbana,27,hombre,28
2024,21006,urbana,27,mujer,34
2024,21006,urbana,28,hombre,43
2024,21006,urbana,28,mujer,39
2024,21101,rural,16,hombre,139
2024,21101,rural,16,mujer,140
2024,21101,rural,17,hombre,128
2024,21101,rural,17,mujer,125
2024,21101,rural,18,hombre,96
2024,21101,rural,18,mujer,134
2024,21101,rural,19,hombre,92
2024,21101,rural,19,mujer,107
2024,21101,rural,20,hombre,119
2024,21101,rural,20,mujer,111
2024,21101,rural,21,hombre,117
2024,21101,rural,21,mujer,120
2024,21101,rural,22,hombre,94
2024,21101,rural,22,mujer,119
2024,21101,rural,23,hombre,136
2024,21101,rural,23,mujer,124
2024,21101,rural,24,hombre,122
2024,21101,rural,24,mujer,124
2024,21101,rural,25,hombre,112
2024,21101,rural,25,mujer,136
2024,21101,rural,26,hombre,119
2024,21101,rural,26,mujer,113
2024,21101,rural,27,hombre,126
2024,21101,rural,27,mujer,125
2024,21101,rural,28,hombre,105
2024,21101,rural,28,mujer,125
2024,21101,urbana,16,hombre,22
2024,21101,urbana,16,mujer,32
2024,21101,urbana,17,hombre,27
2024,21101,urbana,17,mujer,26
2024,21101,urbana,18,hombre,9
2024,21101,urbana,18,mujer,17
2024,21101,urbana,19,hombre,20
2024,21101,urbana,19,mujer,23
2024,21101,urbana,20,hombre,9
2024,21101,urbana,20,mujer,15
2024,21101,urbana,21,hombre,22
2024,21101,urbana,21,mujer,10
2024,21101,urbana,22,hombre,19
2024,21101,urbana,22,mujer,9
2024,21101,urbana,23,hombre,9
2024,21101,urbana,23,mujer,20
2024,21101,urbana,24,hombre,17
2024,21101,urbana,24,mujer,24
2024,21101,urbana,25,hombre,16
2024,21101,urbana,25,mujer,22
2024,21101,urbana,26,hombre,20
2024,21101,urbana,26,mujer,23
2024,21101,urbana,27,hombre,19
2024,21101,urbana,27,mujer,17
2024,21101,urbana,28,hombre,22
2024,21101,urbana,28,mujer,26
2024,21102,rural,16,hombre,146
2024,21102,rural,16,mujer,136
2024,21102,rural,17,hombre,163
2024,21102,rural,17,mujer,141
2024,21102,rural,18,hombre,141
2024,21102,rural,18,mujer,147
2024,21102,rural,19,hombre,183
2024,21102,rural,19,mujer,116
2024,21102,rural,20,hombre,192
2024,21102,rural,20,mujer,152
2024,21102,rural,21,hombre,203
2024,21102,rural,21,mujer,144
2024,21102,rural,22,hombre,219
2024,21102,rural,22,mujer,136
2024,21102,rural,23,hombre,254
2024,21102,rural,23,mujer,153
2024,21102,rural,24,hombre,258
2024,21102,rural,24,mujer,167
2024,21102,rural,25,hombre,233
2024,21102,rural,25,mujer,170
2024,21102,rural,26,hombre,236
2024,21102,rural,26,mujer,145
2024,21102,rural,27,hombre,241
2024,21102,rural,27,mujer,169
2024,21102,rural,28,hombre,235
2024,21102,rural,28,mujer,164
2024,21102,urbana,16,hombre,24
2024,21102,urbana,16,mujer,38
2024,21102,urbana,17,hombre,22
2024,21102,urbana,17,mujer,28
2024,21102,urbana,18,hombre,18
2024,21102,urbana,18,mujer,29
2024,21102,urbana,19,hombre,32
2024,21102,urbana,19,mujer,27
2024,21102,urbana,20,hombre,15
2024,21102,urbana,20,mujer,14
2024,21102,urbana,21,hombre,20
2024,21102,urbana,21,mujer,24
2024,21102,urbana,22,hombre,26
2024,21102,urbana,22,mujer,21
2024,21102,urbana,23,hombre,21
2024,21102,urbana,23,mujer,17
2024,21102,urbana,24,hombre,26
2024,21102,urbana,24,mujer,24
2024,21102,urbana,25,hombre,22
2024,21102,urbana,25,mujer,29
2024,21102,urbana,26,hombre,18
2024,21102,urbana,26,mujer,15
2024,21102,urbana,27,hombre,17
2024,21102,urbana,27,mujer,29
2024,21102,urbana,28,hombre,14
2024,21102,urbana,28,mujer,18
2024,21103,rural,16,hombre,57
2024,21103,rural,16,mujer,67
2024,21103,rural,17,hombre,63
2024,21103,rural,17,mujer,64
2024,21103,rural,18,hombre,34
2024,21103,rural,18,mujer,48
2024,21103,rural,19,hombre,62
2024,21103,rural,19,mujer,53
2024,21103,rural,20,hombre,69
2024,21103,rural,20,mujer,50
2024,21103,rural,21,hombre,58
2024,21103,rural,21,mujer,49
2024,21103,rural,22,hombre,74
2024,21103,rural,22,mujer,45
2024,21103,rural,23,hombre,55
2024,21103,rural,23,mujer,60
2024,21103,rural,24,hombre,76
2024,21103,rural,24,mujer,66
2024,21103,rural,25,hombre,51
2024,21103,rural,25,mujer,66
2024,21103,rural,26,hombre,66
2024,21103,rural,26,mujer,55
2024,21103,rural,27,hombre,60
2024,21103,rural,27,mujer,57
2024,21103,rural,28,hombre,71
2024,21103,rural,28,mujer,51
2024,21104,rural,16,hombre,225
2024,21104,rural,16,mujer,178
2024,21104,rural,17,hombre,192
2024,21104,rural,17,mujer,172
2024,21104,rural,18,hombre,214
2024,21104,rural,18,mujer,159
2024,21104,rural,19,hombre,190
2024,21104,rural,19,mujer,172
2024,21104,rural,20,hombre,183
2024,21104,rural,20,mujer,152
2024,21104,rural,21,hombre,196
2024,21104,rural,21,mujer,164
2024,21104,rural,22,hombre,204
2024,21104,rural,22,mujer,164
2024,21104,rural,23,hombre,195
2024,21104,rural,23,mujer,192
2024,21104,rural,24,hombre,228
2024,21104,rural,24,mujer,182
2024,21104,rural,25,hombre,186
2024,21104,rural,25,mujer,127
2024,21104,rural,26,hombre,192
2024,21104,rural,26,mujer,165
2024,21104,rural,27,hombre,202
2024,21104,rural,27,mujer,171
2024,21104,rural,28,hombre,149
2024,21104,rural,28,mujer,144
2024,21104,urbana,16,hombre,72
2024,21104,urbana,16,mujer,69
2024,21104,urbana,17,hombre,58
2024,21104,urbana,17,mujer,68
2024,21104,urbana,18,hombre,63
2024,21104,urbana,18,mujer,63
2024,21104,urbana,19,hombre,54
2024,21104,urbana,19,mujer,63
2024,21104,urbana,20,hombre,55
2024,21104,urbana,20,mujer,64
2024,21104,urbana,21,hombre,63
2024,21104,urbana,21,mujer,74
2024,21104,urbana,22,hombre,57
2024,21104,urbana,22,mujer,64
2024,21104,urbana,23,hombre,84
2024,21104,urbana,23,mujer,67
2024,21104,urbana,24,hombre,79
2024,21104,urbana,24,mujer,77
2024,21104,urbana,25,hombre,67
2024,21104,urbana,25,mujer,79
2024,21104,urbana,26,hombre,72
2024,21104,urbana,26,mujer,89
2024,21104,urbana,27,hombre,73
2024,21104,urbana,27,mujer,87
2024,21104,urbana,28,hombre,61
2024,21104,urbana,28,mujer,72
2024,21105,rural,16,hombre,466
2024,21105,rural,16,mujer,408
2024,21105,rural,17,hombre,423
2024,21105,rural,17,mujer,413
2024,21105,rural,18,hombre,383
2024,21105,rural,18,mujer,391
2024,21105,rural,19,hombre,389
2024,21105,rural,19,mujer,381
2024,21105,rural,20,hombre,401
2024,21105,rural,20,mujer,372
2024,21105,rural,21,hombre,362
2024,21105,rural,21,mujer,334
2024,21105,rural,22,hombre,406
2024,21105,rural,22,mujer,378
2024,21105,rural,23,hombre,445
2024,21105,rural,23,mujer,408
2024,21105,rural,24,hombre,455
2024,21105,rural,24,mujer,438
2024,21105,rural,25,hombre,432
2024,21105,rural,25,mujer,392
2024,21105,rural,26,hombre,413
2024,21105,rural,26,mujer,407
2024,21105,rural,27,hombre,446
2024,21105,rural,27,mujer,410
2024,21105,rural,28,hombre,397
2024,21105,rural,28,mujer,349
2024,21105,urbana,16,hombre,38
2024,21105,urbana,16,mujer,39
2024,21105,urbana,17,hombre,29
2024,21105,urbana,17,mujer,26
2024,21105,urbana,18,hombre,17
2024,21105,urbana,18,mujer,25
2024,21105,urbana,19,hombre,23
2024,21105,urbana,19,mujer,24
2024,21105,urbana,20,hombre,17
2024,21105,urbana,20,mujer,21
2024,21105,urbana,21,hombre,17
2024,21105,urbana,21,mujer,25
2024,21105,urbana,22,hombre,29
2024,21105,urbana,22,mujer,24
2024,21105,urbana,23,hombre,32
2024,21105,urbana,23,mujer,31
2024,21105,urbana,24,hombre,29
2024,21105,urbana,24,mujer,36
2024,21105,urbana,25,hombre,23
2024,21105,urbana,25,mujer,36
2024,21105,urbana,26,hombre,26
2024,21105,urbana,26,mujer,41
2024,21105,urbana,27,hombre,30
2024,21105,urbana,27,mujer,29
2024,21105,urbana,28,hombre,37
2024,21105,urbana,28,mujer,29
2024,21201,rural,16,hombre,272
2024,21201,rural,16,mujer,280
2024,21201,rural,17,hombre,252
2024,21201,rural,17,mujer,254
2024,21201,rural,18,hombre,207
2024,21201,rural,18,mujer,252
2024,21201,rural,19,hombre,203
2024,21201,rural,19,mujer,276
2024,21201,rural,20,hombre,243
2024,21201,rural,20,mujer,251
2024,21201,rural,21,hombre,236
2024,21201,rural,21,mujer,251
2024,21201,rural,22,hombre,254
2024,21201,rural,22,mujer,257
2024,21201,rural,23,hombre,278
2024,21201,rural,23,mujer,291
2024,21201,rural,24,hombre,265
2024,21201,rural,24,mujer,288
2024,21201,rural,25,hombre,248
2024,21201,rural,25,mujer,270
2024,21201,rural,26,hombre,257
2024,21201,rural,26,mujer,263
2024,21201,rural,27,hombre,237
2024,21201,rural,27,mujer,263
2024,21201,rural,28,hombre,232
2024,21201,rural,28,mujer,229
2024,21201,urbana,16,hombre,151
2024,21201,urbana,16,mujer,153
2024,21201,urbana,17,hombre,109
2024,21201,urbana,17,mujer,117
2024,21201,urbana,18,hombre,99
2024,21201,urbana,18,mujer,143
2024,21201,urbana,19,hombre,105
2024,21201,urbana,19,mujer,139
2024,21201,urbana,20,hombre,129
2024,21201,urbana,20,mujer,123
2024,21201,urbana,21,hombre,118
2024,21201,urbana,21,mujer,144
2024,21201,urbana,22,hombre,143
2024,21201,urbana,22,mujer,125
2024,21201,urbana,23,hombre,138
2024,21201,urbana,23,mujer,153
2024,21201,urbana,24,hombre,150
2024,21201,urbana,24,mujer,164
2024,21201,urbana,25,hombre,140
2024,21201,urbana,25,mujer,178
2024,21201,urbana,26,hombre,153
2024,21201,urbana,26,mujer,178
2024,21201,urbana,27,hombre,132
2024,21201,urbana,27,mujer,163
2024,21201,urbana,28,hombre,150
2024,21201,urbana,28,mujer,153
2024,21202,rural,16,hombre,241
2024,21202,rural,16,mujer,271
2024,21202,rural,17,hombre,167
2024,21202,rural,17,mujer,216
2024,21202,rural,18,hombre,198
2024,21202,rural,18,mujer,204
2024,21202,rural,19,hombre,183
2024,21202,rural,19,mujer,190
2024,21202,rural,20,hombre,214
2024,21202,rural,20,mujer,231
2024,21202,rural,21,hombre,193
2024,21202,rural,21,mujer,206
2024,21202,rural,22,hombre,213
2024,21202,rural,22,mujer,220
2024,21202,rural,23,hombre,202
2024,21202,rural,23,mujer,229
2024,21202,rural,24,hombre,238
2024,21202,rural,24,mujer,257
2024,21202,rural,25,hombre,215
2024,21202,rural,25,mujer,219
2024,21202,rural,26,hombre,203
2024,21202,rural,26,mujer,230
2024,21202,rural,27,hombre,198
2024,21202,rural,27,mujer,209
2024,21202,rural,28,hombre,200
2024,21202,rural,28,mujer,218
2024,21202,urbana,16,hombre,88
2024,21202,urbana,16,mujer,108
2024,21202,urbana,17,hombre,87
2024,21202,urbana,17,mujer,92
2024,21202,urbana,18,hombre,72
2024,21202,urbana,18,mujer,99
2024,21202,urbana,19,hombre,76
2024,21202,urbana,19,mujer,93
2024,21202,urbana,20,hombre,84
2024,21202,urbana,20,mujer,94
2024,21202,urbana,21,hombre,64
2024,21202,urbana,21,mujer,90
2024,21202,urbana,22,hombre,79
2024,21202,urbana,22,mujer,112
2024,21202,urbana,23,hombre,87
2024,21202,urbana,23,mujer,100
2024,21202,urbana,24,hombre,91
2024,21202,urbana,24,mujer,100
2024,21202,urbana,25,hombre,112
2024,21202,urbana,25,mujer,89
2024,21202,urbana,26,hombre,89
2024,21202,urbana,26,mujer,88
2024,21202,urbana,27,hombre,80
2024,21202,urbana,27,mujer,98
2024,21202,urbana,28,hombre,100
2024,21202,urbana,28,mujer,94
2024,21203,rural,16,hombre,123
2024,21203,rural,16,mujer,115
2024,21203,rural,17,hombre,112
2024,21203,rural,17,mujer,134
2024,21203,rural,18,hombre,131
2024,21203,rural,18,mujer,131
2024,21203,rural,19,hombre,101
2024,21203,rural,19,mujer,111
2024,21203,rural,20,hombre,109
2024,21203,rural,20,mujer,105
2024,21203,rural,21,hombre,96
2024,21203,rural,21,mujer,102
2024,21203,rural,22,hombre,128
2024,21203,rural,22,mujer,155
2024,21203,rural,23,hombre,143
2024,21203,rural,23,mujer,141
2024,21203,rural,24,hombre,125
2024,21203,rural,24,mujer,145
2024,21203,rural,25,hombre,130
2024,21203,rural,25,mujer,137
2024,21203,rural,26,hombre,132
2024,21203,rural,26,mujer,147
2024,21203,rural,27,hombre,121
2024,21203,rural,27,mujer,149
2024,21203,rural,28,hombre,148
2024,21203,rural,28,mujer,123
2024,21203,urbana,16,hombre,22
2024,21203,urbana,16,mujer,18
2024,21203,urbana,17,hombre,23
2024,21203,urbana,17,mujer,20
2024,21203,urbana,18,hombre,13
2024,21203,urbana,18,mujer,20
2024,21203,urbana,19,hombre,14
2024,21203,urbana,19,mujer,27
2024,21203,urbana,20,hombre,25
2024,21203,urbana,20,mujer,21
2024,21203,urbana,21,hombre,26
2024,21203,urbana,21,mujer,28
2024,21203,urbana,22,hombre,13
2024,21203,urbana,22,mujer,25
2024,21203,urbana,23,hombre,32
2024,21203,urbana,23,mujer,22
2024,21203,urbana,24,hombre,20
2024,21203,urbana,24,mujer,42
2024,21203,urbana,25,hombre,23
2024,21203,urbana,25,mujer,28
2024,21203,urbana,26,hombre,32
2024,21203,urbana,26,mujer,23
2024,21203,urbana,27,hombre,17
2024,21203,urbana,27,mujer,33
2024,21203,urbana,28,hombre,16
2024,21203,urbana,28,mujer,28
2024,21204,rural,16,hombre,55
2024,21204,rural,16,mujer,40
2024,21204,rural,17,hombre,43
2024,21204,rural,17,mujer,43
2024,21204,rural,18,hombre,35
2024,21204,rural,18,mujer,42
2024,21204,rural,19,hombre,53
2024,21204,rural,19,mujer,58
2024,21204,rural,20,hombre,36
2024,21204,rural,20,mujer,57
2024,21204,rural,21,hombre,48
2024,21204,rural,21,mujer,58
2024,21204,rural,22,hombre,47
2024,21204,rural,22,mujer,57
2024,21204,rural,23,hombre,62
2024,21204,rural,23,mujer,47
2024,21204,rural,24,hombre,58
2024,21204,rural,24,mujer,58
2024,21204,rural,25,hombre,62
2024,21204,rural,25,mujer,62
2024,21204,rural,26,hombre,67
2024,21204,rural,26,mujer,64
2024,21204,rural,27,hombre,60
2024,21204,rural,27,mujer,67
2024,21204,rural,28,hombre,55
2024,21204,rural,28,mujer,61
2024,21301,rural,16,hombre,168
2024,21301,rural,16,mujer,183
2024,21301,rural,17,hombre,181
2024,21301,rural,17,mujer,173
2024,21301,rural,18,hombre,157
2024,21301,rural,18,mujer,162
2024,21301,rural,19,hombre,164
2024,21301,rural,19,mujer,181
2024,21301,rural,20,hombre,198
2024,21301,rural,20,mujer,170
2024,21301,rural,21,hombre,225
2024,21301,rural,21,mujer,202
2024,21301,rural,22,hombre,208
2024,21301,rural,22,mujer,193
2024,21301,rural,23,hombre,221
2024,21301,rural,23,mujer,199
2024,21301,rural,24,hombre,204
2024,21301,rural,24,mujer,188
2024,21301,rural,25,hombre,199
2024,21301,rural,25,mujer,190
2024,21301,rural,26,hombre,221
2024,21301,rural,26,mujer,181
2024,21301,rural,27,hombre,185
2024,21301,rural,27,mujer,187
2024,21301,rural,28,hombre,192
2024,21301,rural,28,mujer,164
2024,21301,urbana,16,hombre,68
2024,21301,urbana,16,mujer,97
2024,21301,urbana,17,hombre,80
2024,21301,urbana,17,mujer,71
2024,21301,urbana,18,hombre,77
2024,21301,urbana,18,mujer,91
2024,21301,urbana,19,hombre,80
2024,21301,urbana,19,mujer,90
2024,21301,urbana,20,hombre,93
2024,21301,urbana,20,mujer,103
2024,21301,urbana,21,hombre,77
2024,21301,urbana,21,mujer,99
2024,21301,urbana,22,hombre,101
2024,21301,urbana,22,mujer,100
2024,21301,urbana,23,hombre,110
2024,21301,urbana,23,mujer,123
2024,21301,urbana,24,hombre,97
2024,21301,urbana,24,mujer,123
2024,21301,urbana,25,hombre,92
2024,21301,urbana,25,mujer,88
2024,21301,urbana,26,hombre,77
2024,21301,urbana,26,mujer,84
2024,21301,urbana,27,hombre,106
2024,21301,urbana,27,mujer,92
2024,21301,urbana,28,hombre,88
2024,21301,urbana,28,mujer,115
2024,21302,rural,16,hombre,68
2024,21302,rural,16,mujer,63
2024,21302,rural,17,hombre,55
2024,21302,rural,17,mujer,61
2024,21302,rural,18,hombre,51
2024,21302,rural,18,mujer,55
2024,21302,rural,19,hombre,44
2024,21302,rural,19,mujer,53
2024,21302,rural,20,hombre,55
2024,21302,rural,20,mujer,64
2024,21302,rural,21,hombre,45
2024,21302,rural,21,mujer,57
2024,21302,rural,22,hombre,52
2024,21302,rural,22,mujer,56
2024,21302,rural,23,hombre,60
2024,21302,rural,23,mujer,61
2024,21302,rural,24,hombre,68
2024,21302,rural,24,mujer,43
2024,21302,rural,25,hombre,52
2024,21302,rural,25,mujer,50
2024,21302,rural,26,hombre,52
2024,21302,rural,26,mujer,42
2024,21302,rural,27,hombre,45
2024,21302,rural,27,mujer,51
2024,21302,rural,28,hombre,48
2024,21302,rural,28,mujer,47
2024,21303,rural,16,hombre,101
2024,21303,rural,16,mujer,83
2024,21303,rural,17,hombre,83
2024,21303,rural,17,mujer,76
2024,21303,rural,18,hombre,67
2024,21303,rural,18,mujer,95
2024,21303,rural,19,hombre,92
2024,21303,rural,19,mujer,90
2024,21303,rural,20,hombre,77
2024,21303,rural,20,mujer,77
2024,21303,rural,21,hombre,91
2024,21303,rural,21,mujer,86
2024,21303,rural,22,hombre,106
2024,21303,rural,22,mujer,88
2024,21303,rural,23,hombre,107
