gestion,codigo_municipio,area,edad,sexo,numerador,denominador,valor
2024,10101,rural,16,hombre,68,175,38.857142857142854
2024,10101,rural,16,mujer,32,151,21.192052980132452
2024,10101,rural,17,hombre,71,161,44.099378881987576
2024,10101,rural,17,mujer,45,147,30.612244897959183
2024,10101,rural,18,hombre,82,150,54.666666666666664
2024,10101,rural,18,mujer,56,145,38.62068965517241
2024,10101,rural,19,hombre,99,141,70.2127659574468
2024,10101,rural,19,mujer,63,117,53.84615384615385
2024,10101,rural,20,hombre,97,135,71.85185185185185
2024,10101,rural,20,mujer,54,109,49.54128440366973
2024,10101,rural,21,hombre,97,118,82.20338983050847
2024,10101,rural,21,mujer,87,137,63.503649635036496
2024,10101,rural,22,hombre,107,139,76.97841726618705
2024,10101,rural,22,mujer,68,127,53.54330708661417
2024,10101,rural,23,hombre,127,165,76.96969696969697
2024,10101,rural,23,mujer,87,142,61.267605633802816
2024,10101,rural,24,hombre,120,161,74.53416149068323
2024,10101,rural,24,mujer,91,154,59.09090909090909
2024,10101,rural,25,hombre,137,178,76.96629213483146
2024,10101,rural,25,mujer,75,137,54.74452554744526
2024,10101,rural,26,hombre,126,143,88.1118881118881
2024,10101,rural,26,mujer,85,139,61.15107913669065
2024,10101,rural,27,hombre,137,151,90.72847682119205
2024,10101,rural,27,mujer,88,147,59.863945578231295
2024,10101,rural,28,hombre,118,136,86.76470588235294
2024,10101,rural,28,mujer,76,117,64.95726495726495
2024,10101,urbana,16,hombre,626,2522,24.821570182394925
2024,10101,urbana,16,mujer,500,2531,19.755037534571315
2024,10101,urbana,17,hombre,785,2707,28.998891762098264
2024,10101,urbana,17,mujer,617,2666,23.143285821455365
2024,10101,urbana,18,hombre,1004,2889,34.752509518864656
2024,10101,urbana,18,mujer,889,2968,29.952830188679247
2024,10101,urbana,19,hombre,1162,2815,41.27886323268206
2024,10101,urbana,19,mujer,918,2978,30.826057756883813
2024,10101,urbana,20,hombre,1277,2820,45.283687943262414
2024,10101,urbana,20,mujer,1037,2891,35.86994119681771
2024,10101,urbana,21,hombre,1380,2845,48.50615114235501
2024,10101,urbana,21,mujer,1136,2995,37.92988313856427
2024,10101,urbana,22,hombre,1552,2828,54.87977369165488
2024,10101,urbana,22,mujer,1260,2949,42.726347914547304
2024,10101,urbana,23,hombre,1728,2968,58.22102425876011
2024,10101,urbana,23,mujer,1508,3166,47.6310802274163
2024,10101,urbana,24,hombre,1927,3075,62.666666666666664
2024,10101,urbana,24,mujer,1636,3103,52.723171124718014
2024,10101,urbana,25,hombre,1932,2774,69.64671953857246
2024,10101,urbana,25,mujer,1616,2852,56.661991584852736
2024,10101,urbana,26,hombre,2005,2733,73.36260519575558
2024,10101,urbana,26,mujer,1667,2810,59.32384341637011
2024,10101,urbana,27,hombre,1895,2519,75.22826518459706
2024,10101,urbana,27,mujer,1685,2701,62.38430211032951
2024,10101,urbana,28,hombre,2076,2616,79.35779816513761
2024,10101,urbana,28,mujer,1704,2608,65.33742331288343
2024,10102,rural,16,hombre,37,89,41.57303370786517
2024,10102,rural,16,mujer,20,84,23.80952380952381
2024,10102,rural,17,hombre,35,76,46.05263157894737
2024,10102,rural,17,mujer,19,73,26.027397260273972
2024,10102,rural,18,hombre,35,72,48.611111111111114
2024,10102,rural,18,mujer,27,66,40.90909090909091
2024,10102,rural,19,hombre,37,57,64.91228070175438
2024,10102,rural,19,mujer,32,68,47.05882352941177
2024,10102,rural,20,hombre,57,81,70.37037037037037
2024,10102,rural,20,mujer,40,64,62.5
2024,10102,rural,21,hombre,58,72,80.55555555555556
2024,10102,rural,21,mujer,33,65,50.76923076923077
2024,10102,rural,22,hombre,50,62,80.64516129032258
2024,10102,rural,22,mujer,32,61,52.459016393442624
2024,10102,rural,23,hombre,59,73,80.82191780821918
2024,10102,rural,23,mujer,42,70,60.0
2024,10102,rural,24,hombre,55,66,83.33333333333333
2024,10102,rural,24,mujer,49,78,62.82051282051282
2024,10102,rural,25,hombre,56,65,86.15384615384616
2024,10102,rural,25,mujer,42,70,60.0
2024,10102,rural,26,hombre,60,71,84.50704225352112
2024,10102,rural,26,mujer,59,80,73.75
2024,10102,rural,27,hombre,66,74,89.1891891891892
2024,10102,rural,27,mujer,42,66,63.63636363636363
2024,10102,rural,28,hombre,65,71,91.54929577464789
2024,10102,rural,28,mujer,54,72,75.0
2024,10103,rural,16,hombre,58,147,39.45578231292517
2024,10103,rural,16,mujer,29,136,21.323529411764707
2024,10103,rural,17,hombre,63,127,49.60629921259842
2024,10103,rural,17,mujer,46,117,39.31623931623932
2024,10103,rural,18,hombre,74,127,58.267716535433074
2024,10103,rural,18,mujer,49,117,41.88034188034188
2024,10103,rural,19,hombre,54,92,58.69565217391305
2024,10103,rural,19,mujer,47,100,47.0
2024,10103,rural,20,hombre,73,109,66.97247706422019
2024,10103,rural,20,mujer,42,86,48.83720930232558
2024,10103,rural,21,hombre,67,97,69.0721649484536
2024,10103,rural,21,mujer,49,99,49.494949494949495
2024,10103,rural,22,hombre,57,83,68.67469879518072
2024,10103,rural,22,mujer,36,72,50.0
2024,10103,rural,23,hombre,69,93,74.19354838709677
2024,10103,rural,23,mujer,41,95,43.1578947368421
2024,10103,rural,24,hombre,61,81,75.30864197530865
2024,10103,rural,24,mujer,41,89,46.06741573033708
2024,10103,rural,25,hombre,65,84,77.38095238095238
2024,10103,rural,25,mujer,40,75,53.333333333333336
