gestion,codigo_departamento,area,edad,sexo,motivo,observaciones,numerador,denominador,valor,cv
2025,1,rural,28,hombre,religion,1,0.0,0.7184725177106612,0.0,
2025,1,rural,28,hombre,sexo,1,0.7184725177106612,0.7184725177106612,100.0,0.0
2025,1,rural,28,hombre,vestimenta,1,0.7184725177106612,0.7184725177106612,100.0,0.0
2025,1,urbana,16,hombre,color_piel,1,0.0,0.9730886529683044,0.0,
2025,1,urbana,16,hombre,condicion_economica_social,1,0.0,0.9730886529683044,0.0,
2025,1,urbana,16,hombre,discapacidad,1,0.0,0.9730886529683044,0.0,
2025,1,urbana,16,hombre,edad,1,0.0,0.9730886529683044,0.0,
2025,1,urbana,16,hombre,idioma,1,0.0,0.9730886529683044,0.0,
2025,1,urbana,16,hombre,orientacion_o_identidad,1,0.0,0.9730886529683044,0.0,
2025,1,urbana,16,hombre,otro,1,0.0,0.9730886529683044,0.0,
2025,1,urbana,16,hombre,pertenencia_indigena,1,0.0,0.9730886529683044,0.0,
2025,1,urbana,16,hombre,procedencia,1,0.0,0.9730886529683044,0.0,
2025,1,urbana,16,hombre,religion,1,0.0,0.9730886529683044,0.0,
2025,1,urbana,16,hombre,sexo,1,0.9730886529683044,0.9730886529683044,100.0,0.0
2025,1,urbana,16,hombre,vestimenta,1,0.0,0.9730886529683044,0.0,
2025,1,urbana,16,mujer,color_piel,1,0.0,0.6875575080959194,0.0,
2025,1,urbana,16,mujer,condicion_economica_social,1,0.6875575080959194,0.6875575080959194,100.0,0.0
2025,1,urbana,16,mujer,discapacidad,1,0.0,0.6875575080959194,0.0,
2025,1,urbana,16,mujer,edad,1,0.6875575080959194,0.6875575080959194,100.0,0.0
2025,1,urbana,16,mujer,idioma,1,0.0,0.6875575080959194,0.0,
2025,1,urbana,16,mujer,orientacion_o_identidad,1,0.0,0.6875575080959194,0.0,
2025,1,urbana,16,mujer,otro,1,0.0,0.6875575080959194,0.0,
2025,1,urbana,16,mujer,pertenencia_indigena,1,0.0,0.6875575080959194,0.0,
2025,1,urbana,16,mujer,procedencia,1,0.0,0.6875575080959194,0.0,
2025,1,urbana,16,mujer,religion,1,0.0,0.6875575080959194,0.0,
2025,1,urbana,16,mujer,sexo,1,0.0,0.6875575080959194,0.0,
2025,1,urbana,16,mujer,vestimenta,1,0.0,0.6875575080959194,0.0,
2025,1,urbana,17,hombre,color_piel,1,0.0,0.4623583860123742,0.0,
2025,1,urbana,17,hombre,condicion_economica_social,1,0.0,0.4623583860123742,0.0,
2025,1,urbana,17,hombre,discapacidad,1,0.0,0.4623583860123742,0.0,
2025,1,urbana,17,hombre,edad,1,0.0,0.4623583860123742,0.0,
2025,1,urbana,17,hombre,idioma,1,0.0,0.4623583860123742,0.0,
2025,1,urbana,17,hombre,orientacion_o_identidad,1,0.0,0.4623583860123742,0.0,
2025,1,urbana,17,hombre,otro,1,0.0,0.4623583860123742,0.0,
2025,1,urbana,17,hombre,pertenencia_indigena,1,0.0,0.4623583860123742,0.0,
2025,1,urbana,17,hombre,procedencia,1,0.0,0.4623583860123742,0.0,
2025,1,urbana,17,hombre,religion,1,0.4623583860123742,0.4623583860123742,100.0,0.0
2025,1,urbana,17,hombre,sexo,1,0.0,0.4623583860123742,0.0,
2025,1,urbana,17,hombre,vestimenta,1,0.0,0.4623583860123742,0.0,
2025,1,urbana,18,mujer,color_piel,1,0.0,0.822803030790345,0.0,
2025,1,urbana,18,mujer,condicion_economica_social,1,0.0,0.822803030790345,0.0,
2025,1,urbana,18,mujer,discapacidad,1,0.0,0.822803030790345,0.0,
2025,1,urbana,18,mujer,edad,1,0.822803030790345,0.822803030790345,100.0,0.0
2025,1,urbana,18,mujer,idioma,1,0.0,0.822803030790345,0.0,
2025,1,urbana,18,mujer,orientacion_o_identidad,1,0.0,0.822803030790345,0.0,
2025,1,urbana,18,mujer,otro,1,0.0,0.822803030790345,0.0,
2025,1,urbana,18,mujer,pertenencia_indigena,1,0.0,0.822803030790345,0.0,
2025,1,urbana,18,mujer,procedencia,1,0.0,0.822803030790345,0.0,
2025,1,urbana,18,mujer,religion,1,0.0,0.822803030790345,0.0,
2025,1,urbana,18,mujer,sexo,1,0.0,0.822803030790345,0.0,
2025,1,urbana,18,mujer,vestimenta,1,0.0,0.822803030790345,0.0,
2025,1,urbana,19,hombre,color_piel,1,0.0,0.6781256328181487,0.0,
2025,1,urbana,19,hombre,condicion_economica_social,1,0.0,0.6781256328181487,0.0,
2025,1,urbana,19,hombre,discapacidad,1,0.0,0.6781256328181487,0.0,
2025,1,urbana,19,hombre,edad,1,0.6781256328181487,0.6781256328181487,100.0,0.0
2025,1,urbana,19,hombre,idioma,1,0.0,0.6781256328181487,0.0,
2025,1,urbana,19,hombre,orientacion_o_identidad,1,0.0,0.6781256328181487,0.0,
2025,1,urbana,19,hombre,otro,1,0.0,0.6781256328181487,0.0,
2025,1,urbana,19,hombre,pertenencia_indigena,1,0.0,0.6781256328181487,0.0,
2025,1,urbana,19,hombre,procedencia,1,0.6781256328181487,0.6781256328181487,100.0,0.0
2025,1,urbana,19,hombre,religion,1,0.0,0.6781256328181487,0.0,
2025,1,urbana,19,hombre,sexo,1,0.0,0.6781256328181487,0.0,
2025,1,urbana,19,hombre,vestimenta,1,0.0,0.6781256328181487,0.0,
2025,1,urbana,19,mujer,color_piel,2,0.0,1.0980818404283672,0.0,
2025,1,urbana,19,mujer,condicion_economica_social,2,0.0,1.0980818404283672,0.0,
2025,1,urbana,19,mujer,discapacidad,2,0.0,1.0980818404283672,0.0,
2025,1,urbana,19,mujer,edad,2,0.0,1.0980818404283672,0.0,
2025,1,urbana,19,mujer,idioma,2,0.6803417621338931,1.0980818404283672,61.95729107663672,0.5380051490883231
2025,1,urbana,19,mujer,orientacion_o_identidad,2,0.0,1.0980818404283672,0.0,
2025,1,urbana,19,mujer,otro,2,0.0,1.0980818404283672,0.0,
2025,1,urbana,19,mujer,pertenencia_indigena,2,0.0,1.0980818404283672,0.0,
2025,1,urbana,19,mujer,procedencia,2,0.0,1.0980818404283672,0.0,
2025,1,urbana,19,mujer,religion,2,0.0,1.0980818404283672,0.0,
2025,1,urbana,19,mujer,sexo,2,0.4177400782944741,1.0980818404283672,38.04270892336327,0.8762084132847721
2025,1,urbana,19,mujer,vestimenta,2,0.0,1.0980818404283672,0.0,
2025,1,urbana,20,mujer,color_piel,2,2.745068700634452,2.745068700634452,100.0,0.0
2025,1,urbana,20,mujer,condicion_economica_social,2,2.0669430678163034,2.745068700634452,75.29658792650919,0.3493590039122198
2025,1,urbana,20,mujer,discapacidad,2,0.0,2.745068700634452,0.0,
2025,1,urbana,20,mujer,edad,2,0.0,2.745068700634452,0.0,
2025,1,urbana,20,mujer,idioma,2,0.0,2.745068700634452,0.0,
2025,1,urbana,20,mujer,orientacion_o_identidad,2,0.0,2.745068700634452,0.0,
2025,1,urbana,20,mujer,otro,2,0.0,2.745068700634452,0.0,
2025,1,urbana,20,mujer,pertenencia_indigena,2,0.0,2.745068700634452,0.0,
2025,1,urbana,20,mujer,procedencia,2,0.0,2.745068700634452,0.0,
2025,1,urbana,20,mujer,religion,2,0.0,2.745068700634452,0.0,
2025,1,urbana,20,mujer,sexo,2,0.0,2.745068700634452,0.0,
2025,1,urbana,20,mujer,vestimenta,2,0.0,2.745068700634452,0.0,
2025,1,urbana,26,mujer,color_piel,2,1.4799934202432796,2.2691898643185953,65.22122469852033,0.49184615714078983
2025,1,urbana,26,mujer,condicion_economica_social,2,1.4799934202432796,2.2691898643185953,65.22122469852033,0.49184615714078983
2025,1,urbana,26,mujer,discapacidad,2,0.0,2.2691898643185953,0.0,
2025,1,urbana,26,mujer,edad,2,0.0,2.2691898643185953,0.0,
2025,1,urbana,26,mujer,idioma,2,0.0,2.2691898643185953,0.0,
2025,1,urbana,26,mujer,orientacion_o_identidad,2,0.0,2.2691898643185953,0.0,
2025,1,urbana,26,mujer,otro,2,0.0,2.2691898643185953,0.0,
2025,1,urbana,26,mujer,pertenencia_indigena,2,0.0,2.2691898643185953,0.0,
2025,1,urbana,26,mujer,procedencia,2,1.4799934202432796,2.2691898643185953,65.22122469852033,0.49184615714078983
2025,1,urbana,26,mujer,religion,2,0.0,2.2691898643185953,0.0,
2025,1,urbana,26,mujer,sexo,2,2.2691898643185953,2.2691898643185953,100.0,0.0
2025,1,urbana,26,mujer,vestimenta,2,0.0,2.2691898643185953,0.0,
2025,1,urbana,27,hombre,color_piel,2,0.0,1.6953140820453718,0.0,
2025,1,urbana,27,hombre,condicion_economica_social,2,0.8476570410226859,1.6953140820453718,50.0,0.0
2025,1,urbana,27,hombre,discapacidad,2,0.0,1.6953140820453718,0.0,
2025,1,urbana,27,hombre,edad,2,0.0,1.6953140820453718,0.0,
2025,1,urbana,27,hombre,idioma,2,0.8476570410226859,1.6953140820453718,50.0,0.0
2025,1,urbana,27,hombre,orientacion_o_identidad,2,0.0,1.6953140820453718,0.0,
2025,1,urbana,27,hombre,otro,2,0.0,1.6953140820453718,0.0,
2025,1,urbana,27,hombre,pertenencia_indigena,2,0.0,1.6953140820453718,0.0,
2025,1,urbana,27,hombre,procedencia,2,0.0,1.6953140820453718,0.0,
2025,1,urbana,27,hombre,religion,2,0.0,1.6953140820453718,0.0,
2025,1,urbana,27,hombre,sexo,2,0.0,1.6953140820453718,0.0,
2025,1,urbana,27,hombre,vestimenta,2,0.0,1.6953140820453718,0.0,
2025,1,urbana,28,hombre,color_piel,1,0.0,2.0669430678163034,0.0,
2025,1,urbana,28,hombre,condicion_economica_social,1,0.0,2.0669430678163034,0.0,
2025,1,urbana,28,hombre,discapacidad,1,0.0,2.0669430678163034,0.0,
2025,1,urbana,28,hombre,edad,1,0.0,2.0669430678163034,0.0,
2025,1,urbana,28,hombre,idioma,1,0.0,2.0669430678163034,0.0,
2025,1,urbana,28,hombre,orientacion_o_identidad,1,0.0,2.0669430678163034,0.0,
2025,1,urbana,28,hombre,otro,1,2.0669430678163034,2.0669430678163034,100.0,0.0
2025,1,urbana,28,hombre,pertenencia_indigena,1,0.0,2.0669430678163034,0.0,
2025,1,urbana,28,hombre,procedencia,1,0.0,2.0669430678163034,0.0,
2025,1,urbana,28,hombre,religion,1,0.0,2.0669430678163034,0.0,
2025,1,urbana,28,hombre,sexo,1,0.0,2.0669430678163034,0.0,
2025,1,urbana,28,hombre,vestimenta,1,0.0,2.0669430678163034,0.0,
2025,2,rural,16,hombre,color_piel,2,0.0,8.339020774000725,0.0,
2025,2,rural,16,hombre,condicion_economica_social,2,0.0,8.339020774000725,0.0,
2025,2,rural,16,hombre,discapacidad,2,0.0,8.339020774000725,0.0,
2025,2,rural,16,hombre,edad,2,7.636526457063101,8.339020774000725,91.57581764122892,0.12363319679871985
2025,2,rural,16,hombre,idioma,2,0.0,8.339020774000725,0.0,
2025,2,rural,16,hombre,orientacion_o_identidad,2,0.0,8.339020774000725,0.0,
2025,2,rural,16,hombre,otro,2,0.0,8.339020774000725,0.0,
2025,2,rural,16,hombre,pertenencia_indigena,2,0.0,8.339020774000725,0.0,
2025,2,rural,16,hombre,procedencia,2,0.0,8.339020774000725,0.0,
2025,2,rural,16,hombre,religion,2,0.7024943169376229,8.339020774000725,8.42418235877106,1.3439655746119659
2025,2,rural,16,hombre,sexo,2,0.0,8.339020774000725,0.0,
2025,2,rural,16,hombre,vestimenta,2,0.0,8.339020774000725,0.0,
2025,2,rural,17,hombre,color_piel,2,8.492163956119041,8.492163956119041,100.0,0.0
2025,2,rural,17,hombre,condicion_economica_social,2,0.0,8.492163956119041,0.0,
2025,2,rural,17,hombre,discapacidad,2,0.0,8.492163956119041,0.0,
2025,2,rural,17,hombre,edad,2,0.0,8.492163956119041,0.0,
2025,2,rural,17,hombre,idioma,2,4.06146971814389,8.492163956119041,47.82608695652175,0.8249419983047944
2025,2,rural,17,hombre,orientacion_o_identidad,2,0.0,8.492163956119041,0.0,
2025,2,rural,17,hombre,otro,2,0.0,8.492163956119041,0.0,
2025,2,rural,17,hombre,pertenencia_indigena,2,0.0,8.492163956119041,0.0,
2025,2,rural,17,hombre,procedencia,2,0.0,8.492163956119041,0.0,
2025,2,rural,17,hombre,religion,2,0.0,8.492163956119041,0.0,
2025,2,rural,17,hombre,sexo,2,0.0,8.492163956119041,0.0,
2025,2,rural,17,hombre,vestimenta,2,0.0,8.492163956119041,0.0,
2025,2,rural,17,mujer,color_piel,1,0.0,1.3444588832857576,0.0,
2025,2,rural,17,mujer,condicion_economica_social,1,0.0,1.3444588832857576,0.0,
2025,2,rural,17,mujer,discapacidad,1,0.0,1.3444588832857576,0.0,
2025,2,rural,17,mujer,edad,1,0.0,1.3444588832857576,0.0,
2025,2,rural,17,mujer,idioma,1,0.0,1.3444588832857576,0.0,
2025,2,rural,17,mujer,orientacion_o_identidad,1,0.0,1.3444588832857576,0.0,
2025,2,rural,17,mujer,otro,1,0.0,1.3444588832857576,0.0,
2025,2,rural,17,mujer,pertenencia_indigena,1,0.0,1.3444588832857576,0.0,
2025,2,rural,17,mujer,procedencia,1,0.0,1.3444588832857576,0.0,
2025,2,rural,17,mujer,religion,1,1.3444588832857576,1.3444588832857576,100.0,0.0
2025,2,rural,17,mujer,sexo,1,0.0,1.3444588832857576,0.0,
2025,2,rural,17,mujer,vestimenta,1,0.0,1.3444588832857576,0.0,
2025,2,rural,18,hombre,color_piel,1,0.0,0.7024943169376229,0.0,
2025,2,rural,18,hombre,condicion_economica_social,1,0.0,0.7024943169376229,0.0,
2025,2,rural,18,hombre,discapacidad,1,0.0,0.7024943169376229,0.0,
2025,2,rural,18,hombre,edad,1,0.7024943169376229,0.7024943169376229,100.0,0.0
2025,2,rural,18,hombre,idioma,1,0.0,0.7024943169376229,0.0,
2025,2,rural,18,hombre,orientacion_o_identidad,1,0.0,0.7024943169376229,0.0,
2025,2,rural,18,hombre,otro,1,0.0,0.7024943169376229,0.0,
2025,2,rural,18,hombre,pertenencia_indigena,1,0.0,0.7024943169376229,0.0,
2025,2,rural,18,hombre,procedencia,1,0.0,0.7024943169376229,0.0,
2025,2,rural,18,hombre,religion,1,0.0,0.7024943169376229,0.0,
2025,2,rural,18,hombre,sexo,1,0.0,0.7024943169376229,0.0,
2025,2,rural,18,hombre,vestimenta,1,0.0,0.7024943169376229,0.0,
2025,2,rural,18,mujer,color_piel,1,0.0,1.534123618606427,0.0,
2025,2,rural,18,mujer,condicion_economica_social,1,1.534123618606427,1.534123618606427,100.0,0.0
2025,2,rural,18,mujer,discapacidad,1,0.0,1.534123618606427,0.0,
2025,2,rural,18,mujer,edad,1,0.0,1.534123618606427,0.0,
2025,2,rural,18,mujer,idioma,1,0.0,1.534123618606427,0.0,
2025,2,rural,18,mujer,orientacion_o_identidad,1,0.0,1.534123618606427,0.0,
2025,2,rural,18,mujer,otro,1,1.534123618606427,1.534123618606427,100.0,0.0
2025,2,rural,18,mujer,pertenencia_indigena,1,0.0,1.534123618606427,0.0,
2025,2,rural,18,mujer,procedencia,1,0.0,1.534123618606427,0.0,
2025,2,rural,18,mujer,religion,1,0.0,1.534123618606427,0.0,
2025,2,rural,18,mujer,sexo,1,0.0,1.534123618606427,0.0,
2025,2,rural,18,mujer,vestimenta,1,0.0,1.534123618606427,0.0,
2025,2,rural,20,mujer,color_piel,1,4.338935486967672,4.338935486967672,100.0,0.0
2025,2,rural,20,mujer,condicion_economica_social,1,4.338935486967672,4.338935486967672,100.0,0.0
2025,2,rural,20,mujer,discapacidad,1,0.0,4.338935486967672,0.0,
2025,2,rural,20,mujer,edad,1,0.0,4.338935486967672,0.0,
2025,2,rural,20,mujer,idioma,1,0.0,4.338935486967672,0.0,
2025,2,rural,20,mujer,orientacion_o_identidad,1,0.0,4.338935486967672,0.0,
2025,2,rural,20,mujer,otro,1,0.0,4.338935486967672,0.0,
2025,2,rural,20,mujer,pertenencia_indigena,1,0.0,4.338935486967672,0.0,
2025,2,rural,20,mujer,procedencia,1,0.0,4.338935486967672,0.0,
2025,2,rural,20,mujer,religion,1,0.0,4.338935486967672,0.0,
2025,2,rural,20,mujer,sexo,1,0.0,4.338935486967672,0.0,
2025,2,rural,20,mujer,vestimenta,1,4.338935486967672,4.338935486967672,100.0,0.0
2025,2,rural,21,hombre,color_piel,1,0.0,2.447295855804651,0.0,
2025,2,rural,21,hombre,condicion_economica_social,1,0.0,2.447295855804651,0.0,
2025,2,rural,21,hombre,discapacidad,1,0.0,2.447295855804651,0.0,
2025,2,rural,21,hombre,edad,1,0.0,2.447295855804651,0.0,
2025,2,rural,21,hombre,idioma,1,2.447295855804651,2.447295855804651,100.0,0.0
2025,2,rural,21,hombre,orientacion_o_identidad,1,2.447295855804651,2.447295855804651,100.0,0.0
2025,2,rural,21,hombre,otro,1,0.0,2.447295855804651,0.0,
2025,2,rural,21,hombre,pertenencia_indigena,1,0.0,2.447295855804651,0.0,
2025,2,rural,21,hombre,procedencia,1,0.0,2.447295855804651,0.0,
2025,2,rural,21,hombre,religion,1,0.0,2.447295855804651,0.0,
2025,2,rural,21,hombre,sexo,1,0.0,2.447295855804651,0.0,
2025,2,rural,21,hombre,vestimenta,1,0.0,2.447295855804651,0.0,
2025,2,rural,23,mujer,color_piel,1,0.0,7.636526457063101,0.0,
2025,2,rural,23,mujer,condicion_economica_social,1,0.0,7.636526457063101,0.0,
2025,2,rural,23,mujer,discapacidad,1,0.0,7.636526457063101,0.0,
2025,2,rural,23,mujer,edad,1,0.0,7.636526457063101,0.0,
2025,2,rural,23,mujer,idioma,1,0.0,7.636526457063101,0.0,
2025,2,rural,23,mujer,orientacion_o_identidad,1,0.0,7.636526457063101,0.0,
2025,2,rural,23,mujer,otro,1,0.0,7.636526457063101,0.0,
2025,2,rural,23,mujer,pertenencia_indigena,1,0.0,7.636526457063101,0.0,
2025,2,rural,23,mujer,procedencia,1,0.0,7.636526457063101,0.0,
2025,2,rural,23,mujer,religion,1,0.0,7.636526457063101,0.0,
2025,2,rural,23,mujer,sexo,1,7.636526457063101,7.636526457063101,100.0,0.0
2025,2,rural,23,mujer,vestimenta,1,0.0,7.636526457063101,0.0,
2025,2,rural,26,hombre,color_piel,1,0.0,1.7781127779926336,0.0,
2025,2,rural,26,hombre,condicion_economica_social,1,0.0,1.7781127779926336,0.0,
2025,2,rural,26,hombre,discapacidad,1,0.0,1.7781127779926336,0.0,
2025,2,rural,26,hombre,edad,1,0.0,1.7781127779926336,0.0,
2025,2,rural,26,hombre,idioma,1,0.0,1.7781127779926336,0.0,
2025,2,rural,26,hombre,orientacion_o_identidad,1,0.0,1.7781127779926336,0.0,
2025,2,rural,26,hombre,otro,1,0.0,1.7781127779926336,0.0,
2025,2,rural,26,hombre,pertenencia_indigena,1,0.0,1.7781127779926336,0.0,
2025,2,rural,26,hombre,procedencia,1,0.0,1.7781127779926336,0.0,
2025,2,rural,26,hombre,religion,1,1.7781127779926336,1.7781127779926336,100.0,0.0
2025,2,rural,26,hombre,sexo,1,0.0,1.7781127779926336,0.0,
2025,2,rural,26,hombre,vestimenta,1,0.0,1.7781127779926336,0.0,
2025,2,rural,26,mujer,color_piel,1,1.4024713181389985,1.4024713181389985,100.0,0.0
2025,2,rural,26,mujer,condicion_economica_social,1,1.4024713181389985,1.4024713181389985,100.0,0.0
2025,2,rural,26,mujer,discapacidad,1,0.0,1.4024713181389985,0.0,
2025,2,rural,26,mujer,edad,1,0.0,1.4024713181389985,0.0,
2025,2,rural,26,mujer,idioma,1,0.0,1.4024713181389985,0.0,
2025,2,rural,26,mujer,orientacion_o_identidad,1,0.0,1.4024713181389985,0.0,
2025,2,rural,26,mujer,otro,1,0.0,1.4024713181389985,0.0,
2025,2,rural,26,mujer,pertenencia_indigena,1,1.4024713181389985,1.4024713181389985,100.0,0.0
2025,2,rural,26,mujer,procedencia,1,0.0,1.4024713181389985,0.0,
2025,2,rural,26,mujer,religion,1,0.0,1.4024713181389985,0.0,
2025,2,rural,26,mujer,sexo,1,0.0,1.4024713181389985,0.0,
2025,2,rural,26,mujer,vestimenta,1,1.4024713181389985,1.4024713181389985,100.0,0.0
2025,2,rural,27,hombre,color_piel,2,3.394011758694711,5.039164049588439,67.3526744772659,0.4617029052945986
2025,2,rural,27,hombre,condicion_economica_social,2,0.0,5.039164049588439,0.0,
2025,2,rural,27,hombre,discapacidad,2,0.0,5.039164049588439,0.0,
2025,2,rural,27,hombre,edad,2,0.0,5.039164049588439,0.0,
2025,2,rural,27,hombre,idioma,2,0.0,5.039164049588439,0.0,
2025,2,rural,27,hombre,orientacion_o_identidad,2,0.0,5.039164049588439,0.0,
2025,2,rural,27,hombre,otro,2,0.0,5.039164049588439,0.0,
2025,2,rural,27,hombre,pertenencia_indigena,2,5.039164049588439,5.039164049588439,100.0,0.0
2025,2,rural,27,hombre,procedencia,2,3.394011758694711,5.039164049588439,67.3526744772659,0.4617029052945986
2025,2,rural,27,hombre,religion,2,0.0,5.039164049588439,0.0,
2025,2,rural,27,hombre,sexo,2,0.0,5.039164049588439,0.0,
