gestion,codigo_municipio,area,edad,sexo,numerador,denominador,valor
2024,10101,rural,16,hombre,53,177,29.943502824858758
2024,10101,rural,16,mujer,49,156,31.41025641025641
2024,10101,rural,17,hombre,43,158,27.21518987341772
2024,10101,rural,17,mujer,36,145,24.82758620689655
2024,10101,rural,18,hombre,41,142,28.87323943661972
2024,10101,rural,18,mujer,37,140,26.428571428571427
2024,10101,rural,19,hombre,33,136,24.264705882352942
2024,10101,rural,19,mujer,34,118,28.8135593220339
2024,10101,rural,20,hombre,36,137,26.277372262773724
2024,10101,rural,20,mujer,30,106,28.30188679245283
2024,10101,rural,21,hombre,28,117,23.931623931623932
2024,10101,rural,21,mujer,35,131,26.717557251908396
2024,10101,rural,22,hombre,41,136,30.147058823529413
2024,10101,rural,22,mujer,33,121,27.272727272727273
2024,10101,rural,23,hombre,35,150,23.333333333333332
2024,10101,rural,23,mujer,40,143,27.972027972027973
2024,10101,rural,24,hombre,35,156,22.435897435897434
2024,10101,rural,24,mujer,53,153,34.64052287581699
2024,10101,rural,25,hombre,35,164,21.341463414634145
2024,10101,rural,25,mujer,40,132,30.303030303030305
2024,10101,rural,26,hombre,30,135,22.22222222222222
2024,10101,rural,26,mujer,32,132,24.242424242424242
2024,10101,rural,27,hombre,37,139,26.618705035971225
2024,10101,rural,27,mujer,41,146,28.08219178082192
2024,10101,rural,28,hombre,45,120,37.5
2024,10101,rural,28,mujer,32,113,28.31858407079646
2024,10101,urbana,16,hombre,268,2430,11.02880658436214
2024,10101,urbana,16,mujer,319,2497,12.775330396475772
2024,10101,urbana,17,hombre,280,2591,10.80663836356619
2024,10101,urbana,17,mujer,325,2624,12.385670731707316
2024,10101,urbana,18,hombre,260,2589,10.042487446890691
2024,10101,urbana,18,mujer,272,2845,9.560632688927944
2024,10101,urbana,19,hombre,232,2570,9.027237354085603
2024,10101,urbana,19,mujer,257,2828,9.087694483734088
2024,10101,urbana,20,hombre,213,2693,7.909394727070182
2024,10101,urbana,20,mujer,226,2767,8.167690639681966
