gestion,codigo_municipio,area,edad,sexo,numerador,denominador,valor
2024,10101,rural,16,hombre,3,183,1.639344262295082
2024,10101,rural,16,mujer,5,159,3.1446540880503147
2024,10101,rural,17,hombre,4,165,2.4242424242424243
2024,10101,rural,17,mujer,13,153,8.49673202614379
2024,10101,rural,18,hombre,6,152,3.9473684210526314
2024,10101,rural,18,mujer,21,152,13.81578947368421
2024,10101,rural,19,hombre,12,138,8.695652173913043
2024,10101,rural,19,mujer,31,121,25.619834710743802
2024,10101,rural,20,hombre,18,131,13.740458015267176
2024,10101,rural,20,mujer,32,115,27.82608695652174
2024,10101,rural,21,hombre,21,118,17.796610169491526
2024,10101,rural,21,mujer,44,144,30.555555555555557
2024,10101,rural,22,hombre,19,137,13.86861313868613
2024,10101,rural,22,mujer,41,127,32.28346456692913
2024,10101,rural,23,hombre,38,163,23.312883435582823
2024,10101,rural,23,mujer,64,149,42.95302013422819
2024,10101,rural,24,hombre,38,163,23.312883435582823
2024,10101,rural,24,mujer,81,160,50.625
2024,10101,rural,25,hombre,59,173,34.104046242774565
2024,10101,rural,25,mujer,71,141,50.354609929078016
2024,10101,rural,26,hombre,56,144,38.888888888888886
2024,10101,rural,26,mujer,74,141,52.4822695035461
2024,10101,rural,27,hombre,75,153,49.01960784313726
2024,10101,rural,27,mujer,82,149,55.033557046979865
2024,10101,rural,28,hombre,75,136,55.14705882352941
2024,10101,rural,28,mujer,80,118,67.79661016949153
2024,10101,urbana,16,hombre,13,2553,0.509204857030944
2024,10101,urbana,16,mujer,37,2589,1.429123213595983
2024,10101,urbana,17,hombre,25,2728,0.9164222873900293
2024,10101,urbana,17,mujer,71,2705,2.6247689463955637
2024,10101,urbana,18,hombre,57,2936,1.94141689373297
2024,10101,urbana,18,mujer,134,2985,4.489112227805695
2024,10101,urbana,19,hombre,102,2812,3.6273115220483643
2024,10101,urbana,19,mujer,155,2971,5.217098619993268
2024,10101,urbana,20,hombre,121,2796,4.32761087267525
2024,10101,urbana,20,mujer,286,2896,9.875690607734807
2024,10101,urbana,21,hombre,229,2831,8.089014482515012
2024,10101,urbana,21,mujer,387,3005,12.878535773710482
2024,10101,urbana,22,hombre,295,2833,10.412989763501589
2024,10101,urbana,22,mujer,477,2972,16.04979811574697
2024,10101,urbana,23,hombre,423,2958,14.300202839756592
2024,10101,urbana,23,mujer,677,3184,21.262562814070353
2024,10101,urbana,24,hombre,535,3058,17.49509483322433
2024,10101,urbana,24,mujer,835,3145,26.55007949125596
2024,10101,urbana,25,hombre,617,2755,22.395644283121598
2024,10101,urbana,25,mujer,936,2897,32.30928546772523
2024,10101,urbana,26,hombre,737,2723,27.065736320235036
2024,10101,urbana,26,mujer,1069,2854,37.4562018220042
2024,10101,urbana,27,hombre,769,2524,30.467511885895405
2024,10101,urbana,27,mujer,1131,2741,41.262313024443635
2024,10101,urbana,28,hombre,934,2615,35.717017208413004
2024,10101,urbana,28,mujer,1221,2655,45.98870056497175
2024,10102,rural,16,hombre,0,93,0.0
2024,10102,rural,16,mujer,1,85,1.1764705882352942
2024,10102,rural,17,hombre,1,77,1.2987012987012987
2024,10102,rural,17,mujer,3,74,4.054054054054054
2024,10102,rural,18,hombre,1,74,1.3513513513513513
2024,10102,rural,18,mujer,6,68,8.823529411764707
2024,10102,rural,19,hombre,4,57,7.017543859649122
2024,10102,rural,19,mujer,9,72,12.5
2024,10102,rural,20,hombre,12,80,15.0
2024,10102,rural,20,mujer,7,64,10.9375
2024,10102,rural,21,hombre,7,71,9.859154929577464
2024,10102,rural,21,mujer,14,66,21.21212121212121
2024,10102,rural,22,hombre,13,61,21.311475409836067
2024,10102,rural,22,mujer,23,62,37.096774193548384
2024,10102,rural,23,hombre,13,70,18.571428571428573
2024,10102,rural,23,mujer,28,69,40.57971014492754
2024,10102,rural,24,hombre,16,66,24.242424242424242
2024,10102,rural,24,mujer,24,77,31.16883116883117
2024,10102,rural,25,hombre,15,65,23.076923076923077
2024,10102,rural,25,mujer,35,70,50.0
2024,10102,rural,26,hombre,22,72,30.555555555555557
2024,10102,rural,26,mujer,32,81,39.50617283950617
2024,10102,rural,27,hombre,36,75,48.0
2024,10102,rural,27,mujer,33,68,48.529411764705884
2024,10102,rural,28,hombre,32,71,45.070422535211264
2024,10102,rural,28,mujer,41,75,54.666666666666664
2024,10103,rural,16,hombre,0,152,0.0
2024,10103,rural,16,mujer,5,138,3.6231884057971016
2024,10103,rural,17,hombre,7,132,5.303030303030303
2024,10103,rural,17,mujer,11,117,9.401709401709402
2024,10103,rural,18,hombre,15,126,11.904761904761905
2024,10103,rural,18,mujer,20,121,16.52892561983471
2024,10103,rural,19,hombre,11,93,11.827956989247312
2024,10103,rural,19,mujer,20,103,19.41747572815534
2024,10103,rural,20,hombre,21,109,19.26605504587156
2024,10103,rural,20,mujer,22,89,24.719101123595507
