gestion,codigo_departamento,area,edad,sexo,frecuencia,observaciones,numerador,denominador,valor,cv,cigarrillos_promedio,cv_cigarrillos
2023,1,rural,18,mujer,un_dia_por_semana,17,0.0,12.842280452434848,0.0,,,
2023,1,rural,19,hombre,a_veces,2,0.0,1.382444677463634,0.0,,,
2023,1,rural,19,hombre,diariamente,2,0.0,1.382444677463634,0.0,,,
2023,1,rural,19,hombre,no_fuma,2,1.382444677463634,1.382444677463634,100.0,0.0,0.0,
2023,1,rural,19,hombre,un_dia_por_semana,2,0.0,1.382444677463634,0.0,,,
2023,1,rural,19,mujer,a_veces,8,0.0,5.290628441361822,0.0,,,
2023,1,rural,19,mujer,diariamente,8,0.0,5.290628441361822,0.0,,,
2023,1,rural,19,mujer,no_fuma,8,5.290628441361822,5.290628441361822,100.0,0.0,0.0,
2023,1,rural,19,mujer,un_dia_por_semana,8,0.0,5.290628441361822,0.0,,,
2023,1,rural,20,hombre,a_veces,3,0.4822786691968109,2.189250790679216,22.02939340025013,1.006024087569474,2.0,0.0
2023,1,rural,20,hombre,diariamente,3,0.0,2.189250790679216,0.0,,,
2023,1,rural,20,hombre,no_fuma,3,0.5280687078902003,2.189250790679216,24.12097828802733,0.947867745309871,0.0,
2023,1,rural,20,hombre,un_dia_por_semana,3,1.1789034135922045,2.189250790679216,53.84962831172254,0.5772805095086623,2.0,0.0
2023,1,rural,20,mujer,a_veces,5,0.0,2.809398173171947,0.0,,,
2023,1,rural,20,mujer,diariamente,5,0.0,2.809398173171947,0.0,,,
2023,1,rural,20,mujer,no_fuma,5,2.809398173171947,2.809398173171947,100.0,0.0,0.0,
2023,1,rural,20,mujer,un_dia_por_semana,5,0.0,2.809398173171947,0.0,,,
2023,1,rural,21,mujer,a_veces,9,0.0,7.7672850685072135,0.0,,,
2023,1,rural,21,mujer,diariamente,9,0.0,7.7672850685072135,0.0,,,
2023,1,rural,21,mujer,no_fuma,9,7.7672850685072135,7.7672850685072135,100.0,0.0,0.0,
2023,1,rural,21,mujer,un_dia_por_semana,9,0.0,7.7672850685072135,0.0,,,
2023,1,rural,22,hombre,a_veces,6,0.0,5.887990805224714,0.0,,,
2023,1,rural,22,hombre,diariamente,6,0.0,5.887990805224714,0.0,,,
2023,1,rural,22,hombre,no_fuma,6,4.6252171856581565,5.887990805224714,78.55340367641142,0.24885039332033254,0.0,
2023,1,rural,22,hombre,un_dia_por_semana,6,1.2627736195665578,5.887990805224714,21.44659632358859,0.9114754204621932,2.0,0.0
2023,1,rural,22,mujer,a_veces,7,0.0,8.611075144786144,0.0,,,
2023,1,rural,22,mujer,diariamente,7,0.0,8.611075144786144,0.0,,,
2023,1,rural,22,mujer,no_fuma,7,8.611075144786144,8.611075144786144,100.0,0.0,0.0,
2023,1,rural,22,mujer,un_dia_por_semana,7,0.0,8.611075144786144,0.0,,,
2023,1,rural,23,hombre,a_veces,3,0.0,3.5059078024577093,0.0,,,
2023,1,rural,23,hombre,diariamente,3,0.0,3.5059078024577093,0.0,,,
2023,1,rural,23,hombre,no_fuma,3,3.5059078024577093,3.5059078024577093,100.0,0.0,0.0,
2023,1,rural,23,hombre,un_dia_por_semana,3,0.0,3.5059078024577093,0.0,,,
2023,1,rural,23,mujer,a_veces,10,0.0,6.062304043709933,0.0,,,
2023,1,rural,23,mujer,diariamente,10,0.0,6.062304043709933,0.0,,,
2023,1,rural,23,mujer,no_fuma,10,6.062304043709933,6.062304043709933,100.0,0.0,0.0,
2023,1,rural,23,mujer,un_dia_por_semana,10,0.0,6.062304043709933,0.0,,,
2023,1,rural,24,hombre,a_veces,5,1.8387124387086722,3.750839244307265,49.02136079277,0.5558786751552628,3.118508381592916,0.28228980988566316
2023,1,rural,24,hombre,diariamente,5,0.0,3.750839244307265,0.0,,,
2023,1,rural,24,hombre,no_fuma,5,1.912126805598593,3.750839244307265,50.97863920723,0.5345362197884723,0.0,
2023,1,rural,24,hombre,un_dia_por_semana,5,0.0,3.750839244307265,0.0,,,
2023,1,rural,24,mujer,a_veces,9,0.31461351161458484,7.050397610764438,4.4623513308559755,1.0620982446566327,2.0,0.0
2023,1,rural,24,mujer,diariamente,9,0.0,7.050397610764438,0.0,,,
2023,1,rural,24,mujer,no_fuma,9,6.735784099149853,7.050397610764438,95.53764866914403,0.04960824953894883,0.0,
2023,1,rural,24,mujer,un_dia_por_semana,9,0.0,7.050397610764438,0.0,,,
2023,1,rural,25,hombre,a_veces,3,0.0,1.1936049485076734,0.0,,,
2023,1,rural,25,hombre,diariamente,3,0.0,1.1936049485076734,0.0,,,
2023,1,rural,25,hombre,no_fuma,3,0.49847108335875967,1.1936049485076734,41.761814407855994,0.7177172896504068,0.0,
2023,1,rural,25,hombre,un_dia_por_semana,3,0.6951338651489137,1.1936049485076734,58.238185592144006,0.514665351314326,2.0,0.0
2023,1,rural,25,mujer,a_veces,8,0.0,8.600623909758164,0.0,,,
2023,1,rural,25,mujer,diariamente,8,0.0,8.600623909758164,0.0,,,
2023,1,rural,25,mujer,no_fuma,8,8.600623909758164,8.600623909758164,100.0,0.0,0.0,
2023,1,rural,25,mujer,un_dia_por_semana,8,0.0,8.600623909758164,0.0,,,
2023,1,rural,26,hombre,a_veces,6,1.1142855882803935,3.4343485903583515,32.445325771782684,0.6519148438258022,2.0,0.0
2023,1,rural,26,hombre,diariamente,6,0.0,3.4343485903583515,0.0,,,
2023,1,rural,26,hombre,no_fuma,6,2.3200630020779576,3.4343485903583515,67.55467422821731,0.31310327116571385,0.0,
2023,1,rural,26,hombre,un_dia_por_semana,6,0.0,3.4343485903583515,0.0,,,
2023,1,rural,26,mujer,a_veces,7,0.0,6.281518533791145,0.0,,,
2023,1,rural,26,mujer,diariamente,7,0.0,6.281518533791145,0.0,,,
2023,1,rural,26,mujer,no_fuma,7,6.281518533791145,6.281518533791145,100.0,0.0,0.0,
2023,1,rural,26,mujer,un_dia_por_semana,7,0.0,6.281518533791145,0.0,,,
2023,1,rural,27,hombre,a_veces,4,1.5992312127914707,2.127299920681671,75.17657464486783,0.2978998618173127,1.205024130369379,0.16566916297378526
2023,1,rural,27,hombre,diariamente,4,0.0,2.127299920681671,0.0,,,
2023,1,rural,27,hombre,no_fuma,4,0.5280687078902003,2.127299920681671,24.823425355132162,0.9021757021125579,0.0,
2023,1,rural,27,hombre,un_dia_por_semana,4,0.0,2.127299920681671,0.0,,,
2023,1,rural,27,mujer,a_veces,12,0.0,9.790478049868264,0.0,,,
2023,1,rural,27,mujer,diariamente,12,0.0,9.790478049868264,0.0,,,
2023,1,rural,27,mujer,no_fuma,12,9.790478049868264,9.790478049868264,100.0,0.0,0.0,
2023,1,rural,27,mujer,un_dia_por_semana,12,0.0,9.790478049868264,0.0,,,
2023,1,rural,28,hombre,a_veces,5,2.6621030301702358,4.231925274579297,62.90524660634232,0.39676039851511374,4.264556742033619,0.656494034068282
2023,1,rural,28,hombre,diariamente,5,0.0,4.231925274579297,0.0,,,
2023,1,rural,28,hombre,no_fuma,5,1.5698222444090608,4.231925274579297,37.09475339365768,0.6728258966264258,0.0,
2023,1,rural,28,hombre,un_dia_por_semana,5,0.0,4.231925274579297,0.0,,,
2023,1,rural,28,mujer,a_veces,9,0.0,6.097650815415214,0.0,,,
2023,1,rural,28,mujer,diariamente,9,0.0,6.097650815415214,0.0,,,
2023,1,rural,28,mujer,no_fuma,9,5.615496132555272,6.097650815415214,92.09277970393077,0.08660048810856139,0.0,
2023,1,rural,28,mujer,un_dia_por_semana,9,0.4821546828599422,6.097650815415214,7.907220296069221,1.0086072443939917,1.0,0.0
2023,1,urbana,16,hombre,a_veces,6,0.0,3.2855592504930913,0.0,,,
2023,1,urbana,16,hombre,diariamente,6,0.0,3.2855592504930913,0.0,,,
2023,1,urbana,16,hombre,no_fuma,6,3.2855592504930913,3.2855592504930913,100.0,0.0,0.0,
2023,1,urbana,16,hombre,un_dia_por_semana,6,0.0,3.2855592504930913,0.0,,,
2023,1,urbana,16,mujer,a_veces,30,0.27547647672268916,14.433898833728998,1.9085382258531447,1.018508881809158,2.0,0.0
2023,1,urbana,16,mujer,diariamente,30,0.0,14.433898833728998,0.0,,,
2023,1,urbana,16,mujer,no_fuma,30,14.15842235700631,14.433898833728998,98.09146177414686,0.019816843373987196,0.0,
2023,1,urbana,16,mujer,un_dia_por_semana,30,0.0,14.433898833728998,0.0,,,
2023,1,urbana,17,hombre,a_veces,13,0.2592941062310706,6.769338978527681,3.8304198837368104,0.9967456349861965,3.0,0.0
2023,1,urbana,17,hombre,diariamente,13,0.0,6.769338978527681,0.0,,,
2023,1,urbana,17,hombre,no_fuma,13,6.510044872296611,6.769338978527681,96.16958011626319,0.03970022843671902,0.0,
2023,1,urbana,17,hombre,un_dia_por_semana,13,0.0,6.769338978527681,0.0,,,
2023,1,urbana,17,mujer,a_veces,28,1.0577451892871501,15.006105801900167,7.048765370914629,0.6902902272927307,2.832945317660192,0.3559559572133144
2023,1,urbana,17,mujer,diariamente,28,0.0,15.006105801900167,0.0,,,
2023,1,urbana,17,mujer,no_fuma,28,13.948360612613017,15.006105801900167,92.95123462908536,0.05234673718362062,0.0,
2023,1,urbana,17,mujer,un_dia_por_semana,28,0.0,15.006105801900167,0.0,,,
2023,1,urbana,18,hombre,a_veces,8,0.5940847241727293,3.9459427464203216,15.055583984630056,0.9511133670896479,1.0,0.0
2023,1,urbana,18,hombre,diariamente,8,0.0,3.9459427464203216,0.0,,,
2023,1,urbana,18,hombre,no_fuma,8,3.351858022247592,3.9459427464203216,84.94441601536994,0.1685757328007466,0.0,
2023,1,urbana,18,hombre,un_dia_por_semana,8,0.0,3.9459427464203216,0.0,,,
2023,1,urbana,18,mujer,a_veces,22,2.89673608765513,12.096252869898926,23.94738369651274,0.415468388326383,1.3113357536862371,0.2410084734933148
2023,1,urbana,18,mujer,diariamente,22,0.0,12.096252869898926,0.0,,,
2023,1,urbana,18,mujer,no_fuma,22,9.199516782243794,12.096252869898926,76.05261630348724,0.13082233580657815,0.0,
2023,1,urbana,18,mujer,un_dia_por_semana,22,0.0,12.096252869898926,0.0,,,
2023,1,urbana,19,hombre,a_veces,8,1.7834078862623997,4.49788653646281,39.64990828036522,0.4807372359785879,2.3152165632321386,0.39329446777489946
2023,1,urbana,19,hombre,diariamente,8,0.0,4.49788653646281,0.0,,,
2023,1,urbana,19,hombre,no_fuma,8,2.2724156062873693,4.49788653646281,50.521852604899706,0.3790410496580844,0.0,
2023,1,urbana,19,hombre,un_dia_por_semana,8,0.4420630439130409,4.49788653646281,9.828239114735082,0.985008779347074,2.0,0.0
2023,1,urbana,19,mujer,a_veces,22,2.309700138822778,11.528527863875656,20.034649402723513,0.5084053798351009,1.611173498365155,0.18867164322093272
2023,1,urbana,19,mujer,diariamente,22,0.0,11.528527863875656,0.0,,,
2023,1,urbana,19,mujer,no_fuma,22,9.218827725052876,11.528527863875656,79.96535059727647,0.12737671333115672,0.0,
2023,1,urbana,19,mujer,un_dia_por_semana,22,0.0,11.528527863875656,0.0,,,
2023,1,urbana,20,hombre,a_veces,8,0.0,4.0061242135059345,0.0,,,
2023,1,urbana,20,hombre,diariamente,8,0.0,4.0061242135059345,0.0,,,
2023,1,urbana,20,hombre,no_fuma,8,4.0061242135059345,4.0061242135059345,100.0,0.0,0.0,
2023,1,urbana,20,hombre,un_dia_por_semana,8,0.0,4.0061242135059345,0.0,,,
2023,1,urbana,20,mujer,a_veces,24,4.393424017430801,14.96210477168942,29.363676330778194,0.3397988730133078,1.9698831633680638,0.1294060522687678
2023,1,urbana,20,mujer,diariamente,24,0.0,14.96210477168942,0.0,,,
2023,1,urbana,20,mujer,no_fuma,24,10.568680754258622,14.96210477168942,70.63632366922182,0.14125514475314557,0.0,
2023,1,urbana,20,mujer,un_dia_por_semana,24,0.0,14.96210477168942,0.0,,,
2023,1,urbana,21,hombre,a_veces,10,1.789140641447889,6.002683983298968,29.805677700604345,0.4985216026264694,2.6599894397349293,0.35496166751207986
2023,1,urbana,21,hombre,diariamente,10,0.0,6.002683983298968,0.0,,,
2023,1,urbana,21,hombre,no_fuma,10,4.213543341851078,6.002683983298968,70.19432229939564,0.21168057084869427,0.0,
2023,1,urbana,21,hombre,un_dia_por_semana,10,0.0,6.002683983298968,0.0,,,
2023,1,urbana,21,mujer,a_veces,23,4.055898022182779,12.765962335626082,31.771189006753918,0.31870959675880856,1.712018056955822,0.17544820162170663
2023,1,urbana,21,mujer,diariamente,23,0.0,12.765962335626082,0.0,,,
2023,1,urbana,21,mujer,no_fuma,23,8.710064313443302,12.765962335626082,68.22881099324609,0.14840919385056817,0.0,
2023,1,urbana,21,mujer,un_dia_por_semana,23,0.0,12.765962335626082,0.0,,,
2023,1,urbana,22,hombre,a_veces,11,1.4316601485019698,7.1781633136741085,19.94465834699965,0.6323648888558876,3.9549102271488383,0.17842861926487255
2023,1,urbana,22,hombre,diariamente,11,0.0,7.1781633136741085,0.0,,,
2023,1,urbana,22,hombre,no_fuma,11,4.636740182318486,7.1781633136741085,64.59507787299414,0.22775280288619132,0.0,
2023,1,urbana,22,hombre,un_dia_por_semana,11,1.1097629828536528,7.1781633136741085,15.460263780006226,0.6838234397889414,2.4326818232516234,0.1427003496556195
2023,1,urbana,22,mujer,a_veces,23,1.350893994422494,11.942572188708116,11.31158324250939,0.7417074194379926,1.0,0.0
2023,1,urbana,22,mujer,diariamente,23,0.0,11.942572188708116,0.0,,,
2023,1,urbana,22,mujer,no_fuma,23,10.591678194285622,11.942572188708116,88.68841675749061,0.09459956016016115,0.0,
2023,1,urbana,22,mujer,un_dia_por_semana,23,0.0,11.942572188708116,0.0,,,
2023,1,urbana,23,hombre,a_veces,15,3.2499959595286514,8.427537457613115,38.56400491691353,0.30146635632433366,2.2084938761926494,0.2596343480967374
2023,1,urbana,23,hombre,diariamente,15,0.0,8.427537457613115,0.0,,,
2023,1,urbana,23,hombre,no_fuma,15,5.177541498084462,8.427537457613115,61.43599508308646,0.18923352721564723,0.0,
2023,1,urbana,23,hombre,un_dia_por_semana,15,0.0,8.427537457613115,0.0,,,
2023,1,urbana,23,mujer,a_veces,34,2.9739037618580944,19.625743646569475,15.153075549205619,0.40137450603865593,1.9675609736652964,0.43409947198047083
2023,1,urbana,23,mujer,diariamente,34,0.0,19.625743646569475,0.0,,,
2023,1,urbana,23,mujer,no_fuma,34,16.651839884711382,19.625743646569475,84.84692445079439,0.07168271864769869,0.0,
2023,1,urbana,23,mujer,un_dia_por_semana,34,0.0,19.625743646569475,0.0,,,
2023,1,urbana,24,hombre,a_veces,11,0.0,6.801918980957495,0.0,,,
2023,1,urbana,24,hombre,diariamente,11,0.0,6.801918980957495,0.0,,,
2023,1,urbana,24,hombre,no_fuma,11,6.801918980957495,6.801918980957495,100.0,0.0,0.0,
2023,1,urbana,24,hombre,un_dia_por_semana,11,0.0,6.801918980957495,0.0,,,
2023,1,urbana,24,mujer,a_veces,35,2.713062094857985,19.88263408135217,13.645385635309527,0.421724593844346,2.502591790200251,0.3130076886313651
2023,1,urbana,24,mujer,diariamente,35,0.0,19.88263408135217,0.0,,,
2023,1,urbana,24,mujer,no_fuma,35,17.169571986494184,19.88263408135217,86.35461436469048,0.06663911080185865,0.0,
2023,1,urbana,24,mujer,un_dia_por_semana,35,0.0,19.88263408135217,0.0,,,
2023,1,urbana,25,hombre,a_veces,9,1.241950637184154,5.11260319117628,24.29194269032275,0.6788129090026201,1.6759138334009,0.18484816380027627
2023,1,urbana,25,hombre,diariamente,9,0.6778930881858055,5.11260319117628,13.259254881266063,0.9549406386084442,1.0,0.0
2023,1,urbana,25,hombre,no_fuma,9,3.192759465806321,5.11260319117628,62.4488024284112,0.3039563152681479,0.0,
2023,1,urbana,25,hombre,un_dia_por_semana,9,0.0,5.11260319117628,0.0,,,
2023,1,urbana,25,mujer,a_veces,34,2.8321369849052713,20.163881714548374,14.045594122196551,0.4828134845852237,1.861968631381518,0.07439741177854352
2023,1,urbana,25,mujer,diariamente,34,0.0,20.163881714548374,0.0,,,
2023,1,urbana,25,mujer,no_fuma,34,17.331744729643106,20.163881714548374,85.95440587780347,0.07889534191939143,0.0,
2023,1,urbana,25,mujer,un_dia_por_semana,34,0.0,20.163881714548374,0.0,,,
2023,1,urbana,26,hombre,a_veces,10,0.9787081460682565,5.680487605830203,17.229298151513497,0.658214581075517,1.0,0.0
2023,1,urbana,26,hombre,diariamente,10,1.273215721304741,5.680487605830203,22.41384560012011,0.6204785349245922,6.066796436406024,0.11603353516870718
2023,1,urbana,26,hombre,no_fuma,10,3.4285637384572047,5.680487605830203,60.35685624836638,0.2644310935636147,0.0,
2023,1,urbana,26,hombre,un_dia_por_semana,10,0.0,5.680487605830203,0.0,,,
2023,1,urbana,26,mujer,a_veces,23,3.1114538242162117,13.676542586805423,22.750295291867236,0.4024116349742653,1.2833600458821843,0.14292960453108863
2023,1,urbana,26,mujer,diariamente,23,0.0,13.676542586805423,0.0,,,
2023,1,urbana,26,mujer,no_fuma,23,10.56508876258921,13.676542586805423,77.24970470813275,0.11851156660258144,0.0,
2023,1,urbana,26,mujer,un_dia_por_semana,23,0.0,13.676542586805423,0.0,,,
2023,1,urbana,27,hombre,a_veces,8,1.1785649040099204,4.8731395034751,24.184920279205432,0.6060558792730709,2.0,0.0
2023,1,urbana,27,hombre,diariamente,8,0.0,4.8731395034751,0.0,,,
2023,1,urbana,27,hombre,no_fuma,8,3.6945745994651795,4.8731395034751,75.81507972079457,0.19333110482692978,0.0,
2023,1,urbana,27,hombre,un_dia_por_semana,8,0.0,4.8731395034751,0.0,,,
2023,1,urbana,27,mujer,a_veces,35,2.0215147629304573,19.57905860293741,10.324882334369097,0.5210542338635338,2.293441733600241,0.27287537998630124
2023,1,urbana,27,mujer,diariamente,35,1.468281144690269,19.57905860293741,7.4992428107344535,0.6098055212983413,4.637745974955277,0.07261618953440947
2023,1,urbana,27,mujer,no_fuma,35,16.08926269531668,19.57905860293741,82.17587485489645,0.07406936526062226,0.0,
2023,1,urbana,27,mujer,un_dia_por_semana,35,0.0,19.57905860293741,0.0,,,
2023,1,urbana,28,hombre,a_veces,6,0.6295887120553739,3.452231602690944,18.23715163155978,0.92225747329294,3.0,0.0
2023,1,urbana,28,hombre,diariamente,6,0.0,3.452231602690944,0.0,,,
2023,1,urbana,28,hombre,no_fuma,6,2.8226428906355703,3.452231602690944,81.76284836844022,0.20570894629295555,0.0,
2023,1,urbana,28,hombre,un_dia_por_semana,6,0.0,3.452231602690944,0.0,,,
2023,1,urbana,28,mujer,a_veces,17,1.076700964600936,9.76453586547379,11.026647650586439,0.7052158033703384,2.0,0.0
2023,1,urbana,28,mujer,diariamente,17,0.0,9.76453586547379,0.0,,,
2023,1,urbana,28,mujer,no_fuma,17,8.687834900872854,9.76453586547379,88.97335234941356,0.08739882196246397,0.0,
2023,1,urbana,28,mujer,un_dia_por_semana,17,0.0,9.76453586547379,0.0,,,
2023,2,rural,16,hombre,a_veces,10,0.0,21.843921552552487,0.0,,,
2023,2,rural,16,hombre,diariamente,10,0.0,21.843921552552487,0.0,,,
2023,2,rural,16,hombre,no_fuma,10,21.843921552552487,21.843921552552487,100.0,0.0,0.0,
2023,2,rural,16,hombre,un_dia_por_semana,10,0.0,21.843921552552487,0.0,,,
2023,2,rural,16,mujer,a_veces,23,0.0,38.869261893262326,0.0,,,
2023,2,rural,16,mujer,diariamente,23,0.0,38.869261893262326,0.0,,,
2023,2,rural,16,mujer,no_fuma,23,38.869261893262326,38.869261893262326,100.0,0.0,0.0,
2023,2,rural,16,mujer,un_dia_por_semana,23,0.0,38.869261893262326,0.0,,,
2023,2,rural,17,hombre,a_veces,8,0.0,12.470732567532977,0.0,,,
2023,2,rural,17,hombre,diariamente,8,0.0,12.470732567532977,0.0,,,
2023,2,rural,17,hombre,no_fuma,8,12.470732567532977,12.470732567532977,100.0,0.0,0.0,
2023,2,rural,17,hombre,un_dia_por_semana,8,0.0,12.470732567532977,0.0,,,
2023,2,rural,17,mujer,a_veces,21,0.0,28.549369262481132,0.0,,,
2023,2,rural,17,mujer,diariamente,21,0.0,28.549369262481132,0.0,,,
2023,2,rural,17,mujer,no_fuma,21,28.549369262481132,28.549369262481132,100.0,0.0,0.0,
2023,2,rural,17,mujer,un_dia_por_semana,21,0.0,28.549369262481132,0.0,,,
2023,2,rural,18,hombre,a_veces,6,0.0,11.903926781692302,0.0,,,
2023,2,rural,18,hombre,diariamente,6,0.0,11.903926781692302,0.0,,,
2023,2,rural,18,hombre,no_fuma,6,11.903926781692302,11.903926781692302,100.0,0.0,0.0,
2023,2,rural,18,hombre,un_dia_por_semana,6,0.0,11.903926781692302,0.0,,,
2023,2,rural,18,mujer,a_veces,18,3.343845637081487,35.485381239744136,9.42316390653944,0.7171534156939153,1.0,0.0
2023,2,rural,18,mujer,diariamente,18,0.0,35.485381239744136,0.0,,,
2023,2,rural,18,mujer,no_fuma,18,32.14153560266264,35.485381239744136,90.57683609346054,0.07460907748251852,0.0,
2023,2,rural,18,mujer,un_dia_por_semana,18,0.0,35.485381239744136,0.0,,,
2023,2,rural,19,hombre,a_veces,5,0.0,14.481349910952067,0.0,,,
2023,2,rural,19,hombre,diariamente,5,0.0,14.481349910952067,0.0,,,
2023,2,rural,19,hombre,no_fuma,5,14.481349910952067,14.481349910952067,100.0,0.0,0.0,
2023,2,rural,19,hombre,un_dia_por_semana,5,0.0,14.481349910952067,0.0,,,
2023,2,rural,19,mujer,a_veces,9,0.0,16.286221330983906,0.0,,,
2023,2,rural,19,mujer,diariamente,9,0.0,16.286221330983906,0.0,,,
2023,2,rural,19,mujer,no_fuma,9,16.286221330983906,16.286221330983906,100.0,0.0,0.0,
2023,2,rural,19,mujer,un_dia_por_semana,9,0.0,16.286221330983906,0.0,,,
2023,2,rural,20,hombre,a_veces,3,0.8971206836017523,4.459352375027742,20.117734777489325,0.9634760818462509,2.0,0.0
2023,2,rural,20,hombre,diariamente,3,0.0,4.459352375027742,0.0,,,
2023,2,rural,20,hombre,no_fuma,3,1.8134997701805038,4.459352375027742,40.667335022369066,0.7671988193964947,0.0,
2023,2,rural,20,hombre,un_dia_por_semana,3,1.748731921245486,4.459352375027742,39.2149302001416,0.7875803838138291,2.9999999999999996,1.4802973661668756e-16
2023,2,rural,20,mujer,a_veces,17,0.0,30.37605531755759,0.0,,,
2023,2,rural,20,mujer,diariamente,17,0.0,30.37605531755759,0.0,,,
2023,2,rural,20,mujer,no_fuma,17,29.148404764466584,30.37605531755759,95.95849250254224,0.042935389352850115,0.0,
2023,2,rural,20,mujer,un_dia_por_semana,17,1.227650553091004,30.37605531755759,4.041507497457752,1.0194253604381114,3.0,0.0
2023,2,rural,21,hombre,a_veces,9,6.540948395355517,14.352887516900145,45.57235181878019,0.45872171493381464,2.2120994805869856,0.08605757577911385
2023,2,rural,21,hombre,diariamente,9,1.4731665962302458,14.352887516900145,10.26390400186465,0.9885013912968623,2.0,0.0
2023,2,rural,21,hombre,no_fuma,9,6.338772525314383,14.352887516900145,44.16374417935517,0.4471949349365682,0.0,
2023,2,rural,21,hombre,un_dia_por_semana,9,0.0,14.352887516900145,0.0,,,
2023,2,rural,21,mujer,a_veces,14,3.4842739127582854,26.72114292061969,13.039389531761397,0.9236733905161534,1.0,0.0
2023,2,rural,21,mujer,diariamente,14,0.0,26.72114292061969,0.0,,,
2023,2,rural,21,mujer,no_fuma,14,23.236869007861404,26.72114292061969,86.9606104682386,0.13850106472587237,0.0,
2023,2,rural,21,mujer,un_dia_por_semana,14,0.0,26.72114292061969,0.0,,,
2023,2,rural,22,hombre,a_veces,4,2.0405348123459484,6.728224951047375,30.32798140954399,0.7892302452754204,2.0,0.0
2023,2,rural,22,hombre,diariamente,4,0.0,6.728224951047375,0.0,,,
2023,2,rural,22,hombre,no_fuma,4,4.687690138701426,6.728224951047375,69.67201859045599,0.343549113271158,0.0,
2023,2,rural,22,hombre,un_dia_por_semana,4,0.0,6.728224951047375,0.0,,,
2023,2,rural,22,mujer,a_veces,11,0.7388575010105366,19.76274193826018,3.7386386125911337,1.0482311944908085,2.0,0.0
2023,2,rural,22,mujer,diariamente,11,0.0,19.76274193826018,0.0,,,
2023,2,rural,22,mujer,no_fuma,11,19.023884437249645,19.76274193826018,96.26136138740887,0.04071163717365074,0.0,
2023,2,rural,22,mujer,un_dia_por_semana,11,0.0,19.76274193826018,0.0,,,
2023,2,rural,23,hombre,a_veces,8,6.932754479016573,13.109412877115744,52.88379078454868,0.3816593071348942,2.0081002611910375,0.16418511584528872
2023,2,rural,23,hombre,diariamente,8,0.0,13.109412877115744,0.0,,,
2023,2,rural,23,hombre,no_fuma,8,6.176658398099173,13.109412877115744,47.116209215451335,0.4283789227864819,0.0,
2023,2,rural,23,hombre,un_dia_por_semana,8,0.0,13.109412877115744,0.0,,,
2023,2,rural,23,mujer,a_veces,15,3.7271775798191484,29.822715791696126,12.497780570530564,0.8014101097435368,1.0,0.0
2023,2,rural,23,mujer,diariamente,15,0.0,29.822715791696126,0.0,,,
2023,2,rural,23,mujer,no_fuma,15,26.095538211876974,29.822715791696126,87.50221942946943,0.1144639274738939,0.0,
2023,2,rural,23,mujer,un_dia_por_semana,15,0.0,29.822715791696126,0.0,,,
2023,2,rural,24,hombre,a_veces,4,1.4731665962302458,6.927386478382353,21.265835258757672,0.956146477271913,1.0,0.0
