gestion,codigo_departamento,area,edad,sexo,observaciones,numerador,denominador,valor,cv
2023,1,rural,16,hombre,6,0.0,5.35436818511056,0.0,
2023,1,rural,16,mujer,20,1.4665292705609785,13.708952498855325,10.697602684694044,0.5733843592808531
2023,1,rural,17,hombre,5,3.383094918346745,5.116166432730925,66.12558373205434,0.3624606472653451
2023,1,rural,17,mujer,21,2.250599794866768,16.372361157210168,13.74633611643507,0.4827372106541254
2023,1,rural,18,hombre,2,1.080811622058144,1.080811622058144,100.0,0.0
2023,1,rural,18,mujer,17,3.1023673897644706,12.842280452434848,24.15744930392229,0.43358450896678435
2023,1,rural,19,hombre,2,0.7332233920063884,1.382444677463634,53.038172446193684,0.6641405344041938
2023,1,rural,19,mujer,8,1.13341560346935,5.290628441361822,21.423080755555873,0.7432091671146135
2023,1,rural,20,hombre,3,2.189250790679216,2.189250790679216,100.0,0.0
2023,1,rural,20,mujer,5,1.107511106821614,2.809398173171947,39.42164971123264,0.6443612207782852
2023,1,rural,21,mujer,9,0.4084582041663271,7.7672850685072135,5.258699797467692,0.9099052271846098
2023,1,rural,22,hombre,6,4.305500536407442,5.887990805224714,73.12342493108095,0.2700054983327112
2023,1,rural,22,mujer,7,3.2193337286556574,8.611075144786144,37.38596719371225,0.6830898608503039
2023,1,rural,23,hombre,3,3.0236291332608984,3.5059078024577093,86.24382909160578,0.17576784330639664
2023,1,rural,23,mujer,10,4.8564349340050565,6.062304043709933,80.10873257081109,0.15622120744151102
2023,1,rural,24,hombre,5,3.750839244307265,3.750839244307265,100.0,0.0
2023,1,rural,24,mujer,9,6.5908821516259515,7.050397610764438,93.48241780808354,0.057694460506615926
2023,1,rural,25,hombre,3,1.1936049485076734,1.1936049485076734,100.0,0.0
2023,1,rural,25,mujer,8,6.739900165700707,8.600623909758164,78.3652469450931,0.19405400239741424
2023,1,rural,26,hombre,6,3.4343485903583515,3.4343485903583515,100.0,0.0
2023,1,rural,26,mujer,7,3.859344031600365,6.281518533791145,61.43966639339196,0.3337112481554227
2023,1,rural,27,hombre,4,0.3278809886621383,2.127299920681671,15.41301184071272,1.0196915817188807
2023,1,rural,27,mujer,12,5.776256971944532,9.790478049868264,58.99872245791159,0.18824481974950996
2023,1,rural,28,hombre,5,4.231925274579297,4.231925274579297,100.0,0.0
2023,1,rural,28,mujer,9,4.397457195901302,6.097650815415214,72.11723545704315,0.2088313306395615
2023,1,urbana,16,hombre,6,0.0,3.2855592504930913,0.0,
2023,1,urbana,16,mujer,30,1.8903022494484314,14.433898833728998,13.096269214740449,0.4914753130692426
2023,1,urbana,17,hombre,13,1.961169073521667,6.769338978527681,28.971352738317407,0.45846163609544727
2023,1,urbana,17,mujer,28,4.84042448393838,15.006105801900167,32.256366494000424,0.2948534580289724
2023,1,urbana,18,hombre,8,1.4949584717409534,3.9459427464203216,37.88596459229291,0.3819243437714434
2023,1,urbana,18,mujer,22,6.575364907304005,12.096252869898926,54.35869254739668,0.17848539258080448
2023,1,urbana,19,hombre,8,3.5003240857979376,4.49788653646281,77.82152923205203,0.19759420309002323
2023,1,urbana,19,mujer,22,6.132158583938329,11.528527863875656,53.19116765249178,0.21510934755286445
2023,1,urbana,20,hombre,8,2.371855711399759,4.0061242135059345,59.205745628242624,0.319690972529828
2023,1,urbana,20,mujer,24,9.895641786667696,14.96210477168942,66.138032968408,0.15136791951840964
2023,1,urbana,21,hombre,10,2.70201544056866,6.002683983298968,45.01345478266675,0.3561902893644602
2023,1,urbana,21,mujer,23,10.430341498338095,12.765962335626082,81.70431044771337,0.09895966622811242
2023,1,urbana,22,hombre,11,3.191603654669951,7.1781633136741085,44.462678197779034,0.3416439640410208
2023,1,urbana,22,mujer,23,4.767317402670787,11.942572188708116,39.91868189985369,0.2907772336945165
2023,1,urbana,23,hombre,15,7.060154472835303,8.427537457613115,83.77482162903269,0.10750816163957636
2023,1,urbana,23,mujer,34,13.14799194348113,19.625743646569475,66.99359871532492,0.10970626921433915
2023,1,urbana,24,hombre,11,3.9626147752449308,6.801918980957495,58.25730630339145,0.21972246722085176
2023,1,urbana,24,mujer,35,12.580879392963203,19.88263408135217,63.27571760103331,0.12096468325027017
2023,1,urbana,25,hombre,9,4.003904218733695,5.11260319117628,78.3143942335274,0.1488376809635925
2023,1,urbana,25,mujer,34,11.26355798069082,20.163881714548374,55.860067719818495,0.14678028552018024
2023,1,urbana,26,hombre,10,4.117279871036812,5.680487605830203,72.4810994536986,0.20272134739589343
2023,1,urbana,26,mujer,23,9.211380065092003,13.676542586805423,67.35167171547268,0.15940109669316996
2023,1,urbana,27,hombre,8,4.0336878874012685,4.8731395034751,82.77390549818638,0.18712301195875258
2023,1,urbana,27,mujer,35,10.794782056232629,19.57905860293741,55.134326298063726,0.18310261942200654
2023,1,urbana,28,hombre,6,1.8913913929787984,3.452231602690944,54.78750010585899,0.40770913621423066
2023,1,urbana,28,mujer,17,7.27631854972294,9.76453586547379,74.51781272524295,0.13333979130120857
2023,2,rural,16,hombre,10,0.0,21.843921552552487,0.0,
2023,2,rural,16,mujer,23,3.611489206896286,38.869261893262326,9.291375835264597,0.7259701021270792
2023,2,rural,17,hombre,8,1.3126109262297547,12.470732567532977,10.525531833206667,0.9893656708857849
2023,2,rural,17,mujer,21,3.296339361788075,28.549369262481132,11.546102232528275,0.7498075574340922
2023,2,rural,18,hombre,6,1.6782185373242968,11.903926781692302,14.098024694719397,1.049590981630421
2023,2,rural,18,mujer,18,8.571052857451587,35.485381239744136,24.153757288231937,0.42446536225249126
2023,2,rural,19,hombre,5,4.950155698821904,14.481349910952067,34.18297140295023,0.6576474971696659
2023,2,rural,19,mujer,9,1.8543874535166405,16.286221330983906,11.386235123728424,0.9550973355755397
2023,2,rural,20,hombre,3,2.645852604847238,4.459352375027742,59.33266497763092,0.5258474641064242
2023,2,rural,20,mujer,17,8.779063268025045,30.37605531755759,28.90126178744045,0.36378330317335855
2023,2,rural,21,hombre,9,12.504514071667037,14.352887516900145,87.12194014579508,0.12178938226935072
2023,2,rural,21,mujer,14,4.869696519967328,26.72114292061969,18.224132607028455,0.6802868759056911
2023,2,rural,22,hombre,4,5.532253119850749,6.728224951047375,82.22455640383352,0.212726797775513
2023,2,rural,22,mujer,11,6.243416078041385,19.76274193826018,31.591851462444513,0.4793237465742065
2023,2,rural,23,hombre,8,7.555131933948323,13.109412877115744,57.63135240890025,0.33847015260082974
2023,2,rural,23,mujer,15,7.044509216367096,29.822715791696126,23.621286758627726,0.3979358229095583
2023,2,rural,24,hombre,4,4.498419427774501,6.927386478382353,64.93674695084934,0.3702141273816592
2023,2,rural,24,mujer,17,5.393608371971846,30.70759062248905,17.56441408340834,0.5043856048714578
2023,2,rural,25,hombre,4,6.190084469956857,6.190084469956857,100.0,0.0
2023,2,rural,25,mujer,21,10.672900952610961,41.538705479895185,25.69386992037262,0.47957510658772534
2023,2,rural,26,hombre,6,7.80242815874802,8.618264090204644,90.53363968755741,0.09699414660183814
2023,2,rural,26,mujer,14,5.545994885860015,24.805451205462617,22.357968173699998,0.5966059682856468
2023,2,rural,27,hombre,8,15.505084869645977,15.505084869645977,100.0,0.0
2023,2,rural,27,mujer,20,4.947785679333161,29.603461510043818,16.713537630234505,0.5578462182197526
2023,2,rural,28,hombre,2,1.301196918175583,2.5760526264517574,50.51127080302879,0.6998763201496605
2023,2,rural,28,mujer,19,9.4927333896836,31.936160172620724,29.724091244450364,0.3874738249435778
2023,2,urbana,16,hombre,31,3.1409379652160516,39.99716585725795,7.85290131912207,0.691436969086259
2023,2,urbana,16,mujer,63,4.107963454818839,86.25123014187922,4.762788250163426,0.5038483275777585
2023,2,urbana,17,hombre,14,2.7373808820967485,16.760839037406498,16.332003881115483,0.644402086441918
2023,2,urbana,17,mujer,56,7.8181034949260315,70.76950981388143,11.047276596216458,0.4261137751194712
2023,2,urbana,18,hombre,10,2.654059256829192,11.844887920737765,22.406790799451333,0.610537611680944
2023,2,urbana,18,mujer,64,15.558197242548541,85.67661445694799,18.159211053287414,0.4167001924890512
2023,2,urbana,19,hombre,20,17.63112269675538,32.24723944200912,54.674827990972055,0.2529587105709249
2023,2,urbana,19,mujer,60,18.691712231048417,76.04220164817026,24.58070890363046,0.2531495838969448
2023,2,urbana,20,hombre,14,6.343378435427256,19.380169193492222,32.73128511982927,0.44453738419323824
2023,2,urbana,20,mujer,43,17.67438729055863,53.42644769831669,33.081718983752495,0.2175905999698193
2023,2,urbana,21,hombre,25,17.673153728608987,31.741721637518083,55.677993558231165,0.1933584403955641
2023,2,urbana,21,mujer,39,21.593423151620904,46.27451972561357,46.66374341572831,0.171780739600416
2023,2,urbana,22,hombre,24,20.478377789265764,28.34304204049269,72.25186964761593,0.13249577762783588
2023,2,urbana,22,mujer,61,18.22915393616955,74.62037167123422,24.42919209312488,0.22617056243401454
2023,2,urbana,23,hombre,27,22.34385721006693,30.73313016833054,72.70283595483393,0.11689379968201
2023,2,urbana,23,mujer,81,45.30516013285035,102.30569426584927,44.28410408429601,0.1292093542136977
2023,2,urbana,24,hombre,17,16.889024105942134,21.446784373362892,78.74851451818792,0.11738118566688638
2023,2,urbana,24,mujer,70,28.22485445016934,79.67588761435044,35.42458740690044,0.179107160824419
2023,2,urbana,25,hombre,25,17.37007903706848,27.049967333119465,64.21478748257447,0.16152271573562554
2023,2,urbana,25,mujer,52,33.487215314475044,66.78142030211323,50.14450900112912,0.15392291155431878
2023,2,urbana,26,hombre,24,17.85118581437859,32.83828033798568,54.360903283139436,0.21268128819552226
2023,2,urbana,26,mujer,67,27.01190814694313,83.84131627552209,32.21789607664998,0.19871078404781853
2023,2,urbana,27,hombre,17,14.559913487656969,22.101759055997938,65.87671800587168,0.17588588398344474
2023,2,urbana,27,mujer,75,35.20804797113661,87.70658683831532,40.142991809773285,0.14944916975742417
2023,2,urbana,28,hombre,14,13.321318923611292,17.460923795802334,76.29217720321179,0.14166922855068448
2023,2,urbana,28,mujer,52,25.435416916589258,59.97284499903122,42.41155629185197,0.18849654959121387
2023,3,rural,16,hombre,5,0.0,5.372846551492793,0.0,
