gestion,codigo_municipio,area,edad,sexo,numerador,denominador,valor
2024,10101,rural,16,hombre,18,164,10.975609756097562
2024,10101,rural,16,mujer,11,149,7.382550335570469
2024,10101,rural,17,hombre,8,155,5.161290322580645
2024,10101,rural,17,mujer,20,147,13.605442176870747
2024,10101,rural,18,hombre,11,141,7.801418439716312
2024,10101,rural,18,mujer,13,144,9.027777777777779
2024,10101,rural,19,hombre,7,134,5.223880597014926
2024,10101,rural,19,mujer,10,119,8.403361344537815
2024,10101,rural,20,hombre,13,132,9.848484848484848
2024,10101,rural,20,mujer,15,105,14.285714285714286
2024,10101,rural,21,hombre,14,112,12.5
2024,10101,rural,21,mujer,15,126,11.904761904761905
2024,10101,rural,22,hombre,18,137,13.138686131386862
2024,10101,rural,22,mujer,13,123,10.56910569105691
2024,10101,rural,23,hombre,19,156,12.179487179487179
2024,10101,rural,23,mujer,9,142,6.338028169014085
2024,10101,rural,24,hombre,18,154,11.688311688311689
2024,10101,rural,24,mujer,8,153,5.228758169934641
2024,10101,rural,25,hombre,11,168,6.5476190476190474
2024,10101,rural,25,mujer,13,129,10.077519379844961
2024,10101,rural,26,hombre,11,138,7.971014492753623
2024,10101,rural,26,mujer,13,129,10.077519379844961
2024,10101,rural,27,hombre,11,148,7.4324324324324325
2024,10101,rural,27,mujer,10,145,6.896551724137931
2024,10101,rural,28,hombre,10,125,8.0
2024,10101,rural,28,mujer,12,112,10.714285714285714
2024,10101,urbana,16,hombre,1378,2442,56.42915642915643
2024,10101,urbana,16,mujer,1360,2491,54.59654757125652
2024,10101,urbana,17,hombre,1465,2585,56.67311411992263
2024,10101,urbana,17,mujer,1466,2626,55.82635186595583
2024,10101,urbana,18,hombre,1582,2616,60.47400611620795
2024,10101,urbana,18,mujer,1681,2881,58.347795904199934
2024,10101,urbana,19,hombre,1699,2620,64.8473282442748
2024,10101,urbana,19,mujer,1838,2888,63.64265927977839
2024,10101,urbana,20,hombre,1811,2712,66.77728613569322
2024,10101,urbana,20,mujer,1869,2839,65.83303980274745
2024,10101,urbana,21,hombre,1833,2726,67.24137931034483
2024,10101,urbana,21,mujer,2033,2954,68.82193635748138
2024,10101,urbana,22,hombre,1845,2715,67.95580110497238
2024,10101,urbana,22,mujer,1920,2892,66.39004149377594
2024,10101,urbana,23,hombre,1891,2859,66.14200769499826
2024,10101,urbana,23,mujer,2018,3118,64.72097498396408
2024,10101,urbana,24,hombre,1928,2931,65.77959740702832
2024,10101,urbana,24,mujer,1944,3036,64.03162055335969
2024,10101,urbana,25,hombre,1767,2670,66.17977528089888
2024,10101,urbana,25,mujer,1832,2821,64.94151010280042
2024,10101,urbana,26,hombre,1718,2601,66.05151864667435
2024,10101,urbana,26,mujer,1756,2749,63.877773735903965
2024,10101,urbana,27,hombre,1611,2415,66.7080745341615
2024,10101,urbana,27,mujer,1656,2657,62.32593150169364
2024,10101,urbana,28,hombre,1635,2482,65.87429492344883
2024,10101,urbana,28,mujer,1573,2569,61.23005060334761
2024,10102,rural,16,hombre,17,81,20.987654320987655
2024,10102,rural,16,mujer,20,68,29.41176470588235
2024,10102,rural,17,hombre,14,65,21.53846153846154
2024,10102,rural,17,mujer,16,65,24.615384615384617
2024,10102,rural,18,hombre,10,69,14.492753623188406
2024,10102,rural,18,mujer,20,63,31.746031746031747
2024,10102,rural,19,hombre,15,54,27.77777777777778
2024,10102,rural,19,mujer,22,71,30.985915492957748
2024,10102,rural,20,hombre,17,79,21.518987341772153
2024,10102,rural,20,mujer,17,60,28.333333333333332
2024,10102,rural,21,hombre,16,68,23.529411764705884
2024,10102,rural,21,mujer,20,67,29.850746268656717
2024,10102,rural,22,hombre,21,61,34.42622950819672
2024,10102,rural,22,mujer,20,63,31.746031746031747
2024,10102,rural,23,hombre,20,66,30.303030303030305
2024,10102,rural,23,mujer,15,68,22.058823529411764
2024,10102,rural,24,hombre,19,69,27.536231884057973
2024,10102,rural,24,mujer,27,75,36.0
2024,10102,rural,25,hombre,23,61,37.704918032786885
2024,10102,rural,25,mujer,24,65,36.92307692307692
2024,10102,rural,26,hombre,22,70,31.428571428571427
2024,10102,rural,26,mujer,27,77,35.064935064935064
2024,10102,rural,27,hombre,18,66,27.272727272727273
2024,10102,rural,27,mujer,15,66,22.727272727272727
2024,10102,rural,28,hombre,22,67,32.83582089552239
2024,10102,rural,28,mujer,21,73,28.767123287671232
2024,10103,rural,16,hombre,5,145,3.4482758620689653
2024,10103,rural,16,mujer,5,133,3.7593984962406015
2024,10103,rural,17,hombre,6,126,4.761904761904762
2024,10103,rural,17,mujer,5,115,4.3478260869565215
2024,10103,rural,18,hombre,2,124,1.6129032258064515
2024,10103,rural,18,mujer,1,116,0.8620689655172413
2024,10103,rural,19,hombre,5,94,5.319148936170213
2024,10103,rural,19,mujer,1,99,1.0101010101010102
2024,10103,rural,20,hombre,3,104,2.8846153846153846
2024,10103,rural,20,mujer,4,86,4.651162790697675
2024,10103,rural,21,hombre,2,96,2.0833333333333335
2024,10103,rural,21,mujer,4,96,4.166666666666667
2024,10103,rural,22,hombre,3,81,3.7037037037037037
2024,10103,rural,22,mujer,5,74,6.756756756756757
2024,10103,rural,23,hombre,2,95,2.1052631578947367
2024,10103,rural,23,mujer,6,96,6.25
2024,10103,rural,24,hombre,7,82,8.536585365853659
2024,10103,rural,24,mujer,5,93,5.376344086021505
2024,10103,rural,25,hombre,5,83,6.024096385542169
2024,10103,rural,25,mujer,4,68,5.882352941176471
2024,10103,rural,26,hombre,4,82,4.878048780487805
2024,10103,rural,26,mujer,4,64,6.25
2024,10103,rural,27,hombre,2,86,2.3255813953488373
2024,10103,rural,27,mujer,3,62,4.838709677419355
2024,10103,rural,28,hombre,4,78,5.128205128205129
2024,10103,rural,28,mujer,4,86,4.651162790697675
2024,10201,rural,16,hombre,8,79,10.126582278481013
2024,10201,rural,16,mujer,10,68,14.705882352941176
2024,10201,rural,17,hombre,7,69,10.144927536231885
2024,10201,rural,17,mujer,8,72,11.11111111111111
2024,10201,rural,18,hombre,5,53,9.433962264150944
2024,10201,rural,18,mujer,6,55,10.909090909090908
2024,10201,rural,19,hombre,4,45,8.88888888888889
2024,10201,rural,19,mujer,1,53,1.8867924528301887
2024,10201,rural,20,hombre,4,39,10.256410256410257
2024,10201,rural,20,mujer,5,39,12.820512820512821
2024,10201,rural,21,hombre,5,53,9.433962264150944
2024,10201,rural,21,mujer,1,42,2.380952380952381
2024,10201,rural,22,hombre,4,37,10.81081081081081
2024,10201,rural,22,mujer,4,34,11.764705882352942
2024,10201,rural,23,hombre,8,66,12.121212121212121
2024,10201,rural,23,mujer,4,50,8.0
2024,10201,rural,24,hombre,9,45,20.0
2024,10201,rural,24,mujer,2,34,5.882352941176471
2024,10201,rural,25,hombre,9,49,18.367346938775512
2024,10201,rural,25,mujer,4,52,7.6923076923076925
2024,10201,rural,26,hombre,6,41,14.634146341463415
2024,10201,rural,26,mujer,3,45,6.666666666666667
2024,10201,rural,27,hombre,5,42,11.904761904761905
2024,10201,rural,27,mujer,9,46,19.565217391304348
2024,10201,rural,28,hombre,6,30,20.0
2024,10201,rural,28,mujer,12,49,24.489795918367346
2024,10202,rural,16,hombre,10,154,6.4935064935064934
2024,10202,rural,16,mujer,14,154,9.090909090909092
2024,10202,rural,17,hombre,14,159,8.80503144654088
2024,10202,rural,17,mujer,6,141,4.25531914893617
2024,10202,rural,18,hombre,10,138,7.246376811594203
2024,10202,rural,18,mujer,8,193,4.1450777202072535
2024,10202,rural,19,hombre,8,144,5.555555555555555
2024,10202,rural,19,mujer,6,164,3.658536585365854
2024,10202,rural,20,hombre,4,128,3.125
2024,10202,rural,20,mujer,8,157,5.095541401273885
2024,10202,rural,21,hombre,3,110,2.727272727272727
2024,10202,rural,21,mujer,7,114,6.140350877192983
2024,10202,rural,22,hombre,6,108,5.555555555555555
2024,10202,rural,22,mujer,10,135,7.407407407407407
2024,10202,rural,23,hombre,9,124,7.258064516129032
2024,10202,rural,23,mujer,14,154,9.090909090909092
2024,10202,rural,24,hombre,11,107,10.280373831775702
2024,10202,rural,24,mujer,6,148,4.054054054054054
2024,10202,rural,25,hombre,8,155,5.161290322580645
2024,10202,rural,25,mujer,12,129,9.30232558139535
2024,10202,rural,26,hombre,6,99,6.0606060606060606
2024,10202,rural,26,mujer,6,122,4.918032786885246
2024,10202,rural,27,hombre,13,109,11.926605504587156
2024,10202,rural,27,mujer,12,105,11.428571428571429
2024,10202,rural,28,hombre,7,112,6.25
2024,10202,rural,28,mujer,12,112,10.714285714285714
