gestion,codigo_departamento,area,edad,sexo,tiempo_ultimo_trabajo,observaciones,numerador,denominador,valor,cv
2025,1,urbana,16,hombre,mas_de_12_meses,7,0.0,1196.0216657679973,0.0,
2025,1,urbana,17,hombre,hasta_1_mes,4,0.0,392.52385471713626,0.0,
2025,1,urbana,17,hombre,mas_1_hasta_3_meses,4,142.8119584046557,392.52385471713626,36.383001106409196,0.8031655456419303
2025,1,urbana,17,hombre,mas_3_hasta_6_meses,4,92.34879732944874,392.52385471713626,23.526926126820467,0.929524271665585
2025,1,urbana,17,hombre,mas_6_hasta_12_meses,4,157.36309898303176,392.52385471713626,40.09007276677033,0.7532615190361432
2025,1,urbana,17,hombre,mas_de_12_meses,4,0.0,392.52385471713626,0.0,
2025,1,urbana,17,mujer,hasta_1_mes,4,142.68378078901551,720.8232407897625,19.794558875860538,1.008488989450211
2025,1,urbana,17,mujer,mas_1_hasta_3_meses,4,0.0,720.8232407897625,0.0,
2025,1,urbana,17,mujer,mas_3_hasta_6_meses,4,384.6681903980257,720.8232407897625,53.36512041101338,0.5533028400998864
2025,1,urbana,17,mujer,mas_6_hasta_12_meses,4,193.47126960272126,720.8232407897625,26.840320713126076,0.7736102666892255
2025,1,urbana,17,mujer,mas_de_12_meses,4,0.0,720.8232407897625,0.0,
2025,1,urbana,18,hombre,hasta_1_mes,4,119.79332864288696,912.1953490973782,13.132420458120409,1.0354831111295812
2025,1,urbana,18,hombre,mas_1_hasta_3_meses,4,0.0,912.1953490973782,0.0,
2025,1,urbana,18,hombre,mas_3_hasta_6_meses,4,0.0,912.1953490973782,0.0,
2025,1,urbana,18,hombre,mas_6_hasta_12_meses,4,654.1933221148463,912.1953490973782,71.71636237371456,0.29331615858141036
2025,1,urbana,18,hombre,mas_de_12_meses,4,138.20869833964497,912.1953490973782,15.151217168165038,1.0157998519559375
2025,1,urbana,18,mujer,hasta_1_mes,13,345.33080276287734,1539.9519419471037,22.424777900941745,0.5345047802759224
2025,1,urbana,18,mujer,mas_1_hasta_3_meses,13,622.296076480059,1539.9519419471037,40.41009719389246,0.368582669854912
2025,1,urbana,18,mujer,mas_3_hasta_6_meses,13,290.894265997061,1539.9519419471037,18.889827537686433,0.5569946389389673
2025,1,urbana,18,mujer,mas_6_hasta_12_meses,13,201.81815815919128,1539.9519419471037,13.10548418179946,0.6801901036955355
2025,1,urbana,18,mujer,mas_de_12_meses,13,79.61263854791507,1539.9519419471037,5.169813185679901,1.009214693031438
2025,1,urbana,19,hombre,hasta_1_mes,11,604.1898066506101,1544.6946275551647,39.113867289541865,0.42321400203991855
2025,1,urbana,19,hombre,mas_1_hasta_3_meses,11,476.21327994229466,1544.6946275551647,30.828959423262315,0.512256418022443
2025,1,urbana,19,hombre,mas_3_hasta_6_meses,11,0.0,1544.6946275551647,0.0,
2025,1,urbana,19,hombre,mas_6_hasta_12_meses,11,464.2915409622601,1544.6946275551647,30.05717328719583,0.47393665137970886
2025,1,urbana,19,hombre,mas_de_12_meses,11,0.0,1544.6946275551647,0.0,
2025,1,urbana,19,mujer,hasta_1_mes,6,0.0,758.7872178164532,0.0,
2025,1,urbana,19,mujer,mas_1_hasta_3_meses,6,0.0,758.7872178164532,0.0,
2025,1,urbana,19,mujer,mas_3_hasta_6_meses,6,0.0,758.7872178164532,0.0,
2025,1,urbana,19,mujer,mas_6_hasta_12_meses,6,758.7872178164532,758.7872178164532,100.0,0.0
2025,1,urbana,19,mujer,mas_de_12_meses,6,0.0,758.7872178164532,0.0,
2025,1,urbana,20,hombre,hasta_1_mes,4,134.41929109937468,583.1985686407584,23.048631860098915,0.9208464162956932
2025,1,urbana,20,hombre,mas_1_hasta_3_meses,4,331.8453720911576,583.1985686407584,56.90092361930495,0.4525191172374276
2025,1,urbana,20,hombre,mas_3_hasta_6_meses,4,0.0,583.1985686407584,0.0,
2025,1,urbana,20,hombre,mas_6_hasta_12_meses,4,116.93390545022612,583.1985686407584,20.05044452059615,0.954278520165245
2025,1,urbana,20,hombre,mas_de_12_meses,4,0.0,583.1985686407584,0.0,
2025,1,urbana,20,mujer,hasta_1_mes,6,0.0,710.5531198891672,0.0,
2025,1,urbana,20,mujer,mas_1_hasta_3_meses,6,322.4128106892292,710.5531198891672,45.37490606466122,0.4643754523998127
2025,1,urbana,20,mujer,mas_3_hasta_6_meses,6,0.0,710.5531198891672,0.0,
2025,1,urbana,20,mujer,mas_6_hasta_12_meses,6,282.83883927179835,710.5531198891672,39.805446117232705,0.5464585711228169
2025,1,urbana,20,mujer,mas_de_12_meses,6,105.3014699281395,710.5531198891672,14.819647818106061,0.9587521580126266
2025,1,urbana,21,hombre,hasta_1_mes,6,268.2790535047427,669.7124740354493,40.058840757166806,0.5418374321359954
2025,1,urbana,21,hombre,mas_1_hasta_3_meses,6,147.96274558704067,669.7124740354493,22.093473143104198,0.8707293551571479
2025,1,urbana,21,hombre,mas_3_hasta_6_meses,6,178.69721232400764,669.7124740354493,26.682676409958706,0.6570389005629843
2025,1,urbana,21,hombre,mas_6_hasta_12_meses,6,0.0,669.7124740354493,0.0,
2025,1,urbana,21,hombre,mas_de_12_meses,6,74.77346261965825,669.7124740354493,11.165009689770288,0.9837384386938858
2025,1,urbana,21,mujer,hasta_1_mes,5,265.84634663831963,615.9485777942466,43.160477387630856,0.5483814650294806
2025,1,urbana,21,mujer,mas_1_hasta_3_meses,5,84.06866169694955,615.9485777942466,13.648649372323431,0.963962317640249
2025,1,urbana,21,mujer,mas_3_hasta_6_meses,5,102.27756065243746,615.9485777942466,16.60488624207889,0.9587784761429622
2025,1,urbana,21,mujer,mas_6_hasta_12_meses,5,163.75600880654,615.9485777942466,26.585986997966828,0.8429474617301863
2025,1,urbana,21,mujer,mas_de_12_meses,5,0.0,615.9485777942466,0.0,
2025,1,urbana,22,hombre,hasta_1_mes,6,61.05568121711846,555.5284165723128,10.990559509779978,0.9979121885063559
2025,1,urbana,22,hombre,mas_1_hasta_3_meses,6,245.7513704029456,555.5284165723128,44.2374076774084,0.4907178540217641
2025,1,urbana,22,hombre,mas_3_hasta_6_meses,6,0.0,555.5284165723128,0.0,
2025,1,urbana,22,hombre,mas_6_hasta_12_meses,6,68.74949516395534,555.5284165723128,12.375513675456826,0.9832957863300766
2025,1,urbana,22,hombre,mas_de_12_meses,6,179.97186978829347,555.5284165723128,32.396519137354815,0.5858200839979157
2025,1,urbana,22,mujer,hasta_1_mes,8,159.8840206117359,938.5705178070443,17.034843688176192,0.7202098469458882
2025,1,urbana,22,mujer,mas_1_hasta_3_meses,8,226.86120992502427,938.5705178070443,24.170928621866583,0.662247987244193
2025,1,urbana,22,mujer,mas_3_hasta_6_meses,8,352.0517439620414,938.5705178070443,37.50935462841992,0.5594806189723679
2025,1,urbana,22,mujer,mas_6_hasta_12_meses,8,120.1609047603277,938.5705178070443,12.802544132867268,0.942777756374056
2025,1,urbana,22,mujer,mas_de_12_meses,8,79.61263854791507,938.5705178070443,8.482328928670036,1.0150398683901445
2025,1,urbana,23,hombre,hasta_1_mes,5,272.0930872671448,1066.104014980189,25.52218952783899,0.7371742911484243
2025,1,urbana,23,hombre,mas_1_hasta_3_meses,5,238.1056803742942,1066.104014980189,22.334188505867207,0.9286383035552215
2025,1,urbana,23,hombre,mas_3_hasta_6_meses,5,112.66468742058497,1066.104014980189,10.567888858638112,1.025715299390934
2025,1,urbana,23,hombre,mas_6_hasta_12_meses,5,443.24055991816505,1066.104014980189,41.575733107655694,0.6744635612825411
2025,1,urbana,23,hombre,mas_de_12_meses,5,0.0,1066.104014980189,0.0,
2025,1,urbana,23,mujer,hasta_1_mes,10,0.0,1308.8784832761135,0.0,
2025,1,urbana,23,mujer,mas_1_hasta_3_meses,10,681.7563368699634,1308.8784832761135,52.08706121927623,0.3215459843633048
2025,1,urbana,23,mujer,mas_3_hasta_6_meses,10,0.0,1308.8784832761135,0.0,
2025,1,urbana,23,mujer,mas_6_hasta_12_meses,10,122.33856536313003,1308.8784832761135,9.346823782824933,0.9690539880342757
2025,1,urbana,23,mujer,mas_de_12_meses,10,504.7835810430199,1308.8784832761135,38.56611499789883,0.4159832806442933
2025,1,urbana,24,hombre,hasta_1_mes,8,0.0,1105.6007520292028,0.0,
2025,1,urbana,24,hombre,mas_1_hasta_3_meses,8,570.2275610827347,1105.6007520292028,51.57626385801093,0.21660034587264312
2025,1,urbana,24,hombre,mas_3_hasta_6_meses,8,46.17439866472437,1105.6007520292028,4.176408036985917,1.144388961750223
2025,1,urbana,24,hombre,mas_6_hasta_12_meses,8,378.79519184388374,1105.6007520292028,34.26148102275155,0.35892181567528564
2025,1,urbana,24,hombre,mas_de_12_meses,8,110.40360043785982,1105.6007520292028,9.985847082251594,1.0401346478880569
2025,1,urbana,24,mujer,hasta_1_mes,6,240.75210821871042,688.581567064256,34.96348431822665,0.6036671316676828
2025,1,urbana,24,mujer,mas_1_hasta_3_meses,6,266.3207441622754,688.581567064256,38.67671702246181,0.546573066454747
2025,1,urbana,24,mujer,mas_3_hasta_6_meses,6,98.62478787748289,688.581567064256,14.322891084344052,0.959405923712888
2025,1,urbana,24,mujer,mas_6_hasta_12_meses,6,82.88392680578742,688.581567064256,12.036907574967511,0.9840007944456226
2025,1,urbana,24,mujer,mas_de_12_meses,6,0.0,688.581567064256,0.0,
2025,1,urbana,25,mujer,hasta_1_mes,9,107.33035594770853,792.3217145844386,13.546310036952825,0.9283386800834944
2025,1,urbana,25,mujer,mas_1_hasta_3_meses,9,228.00270289767664,792.3217145844386,28.776530883955488,0.5914200156805656
2025,1,urbana,25,mujer,mas_3_hasta_6_meses,9,45.188257469588805,792.3217145844386,5.703271365380842,1.0068532050352166
2025,1,urbana,25,mujer,mas_6_hasta_12_meses,9,102.6675783512797,792.3217145844386,12.957814541928512,0.9349425708267958
2025,1,urbana,25,mujer,mas_de_12_meses,9,309.13281991818496,792.3217145844386,39.01607317178233,0.42157882027363236
2025,1,urbana,26,hombre,hasta_1_mes,2,0.0,271.65643153187324,0.0,
2025,1,urbana,26,hombre,mas_1_hasta_3_meses,2,68.74949516395534,271.65643153187324,25.30751610638345,1.0800515326702025
2025,1,urbana,26,hombre,mas_3_hasta_6_meses,2,0.0,271.65643153187324,0.0,
2025,1,urbana,26,hombre,mas_6_hasta_12_meses,2,202.9069363679179,271.65643153187324,74.69248389361655,0.3659460782922399
2025,1,urbana,26,hombre,mas_de_12_meses,2,0.0,271.65643153187324,0.0,
2025,1,urbana,26,mujer,hasta_1_mes,5,0.0,514.4154578647883,0.0,
2025,1,urbana,26,mujer,mas_1_hasta_3_meses,5,157.89178668773965,514.4154578647883,30.69343742956511,0.7906344332399652
2025,1,urbana,26,mujer,mas_3_hasta_6_meses,5,98.6520009709102,514.4154578647883,19.177495439268156,0.912501327895631
2025,1,urbana,26,mujer,mas_6_hasta_12_meses,5,175.66166939704658,514.4154578647883,34.14782093177659,0.6290077520918362
2025,1,urbana,26,mujer,mas_de_12_meses,5,82.21000080909182,514.4154578647883,15.981246199390132,0.9484870611157394
2025,1,urbana,27,hombre,hasta_1_mes,4,120.61818693394528,829.737690447698,14.53690585862911,1.0364980009505464
2025,1,urbana,27,hombre,mas_1_hasta_3_meses,4,0.0,829.737690447698,0.0,
2025,1,urbana,27,hombre,mas_3_hasta_6_meses,4,262.3883450601732,829.737690447698,31.623047630703322,0.7508333688765345
2025,1,urbana,27,hombre,mas_6_hasta_12_meses,4,0.0,829.737690447698,0.0,
2025,1,urbana,27,hombre,mas_de_12_meses,4,446.73115845357955,829.737690447698,53.84004651066757,0.5369034298025203
2025,1,urbana,27,mujer,hasta_1_mes,7,116.83025234744017,944.3077278056243,12.37205297672714,0.9583931865176494
2025,1,urbana,27,mujer,mas_1_hasta_3_meses,7,351.4514979445336,944.3077278056243,37.217899165268314,0.5938459772884686
2025,1,urbana,27,mujer,mas_3_hasta_6_meses,7,279.881928336171,944.3077278056243,29.63884760178323,0.6645548072535383
2025,1,urbana,27,mujer,mas_6_hasta_12_meses,7,0.0,944.3077278056243,0.0,
2025,1,urbana,27,mujer,mas_de_12_meses,7,196.14404917747953,944.3077278056243,20.771200256221316,0.6939745404049528
2025,1,urbana,28,hombre,hasta_1_mes,2,0.0,511.8828151912652,0.0,
2025,1,urbana,28,hombre,mas_1_hasta_3_meses,2,0.0,511.8828151912652,0.0,
2025,1,urbana,28,hombre,mas_3_hasta_6_meses,2,511.8828151912652,511.8828151912652,100.0,0.0
2025,1,urbana,28,hombre,mas_6_hasta_12_meses,2,0.0,511.8828151912652,0.0,
2025,1,urbana,28,hombre,mas_de_12_meses,2,0.0,511.8828151912652,0.0,
2025,1,urbana,28,mujer,hasta_1_mes,6,0.0,764.0066775633064,0.0,
2025,1,urbana,28,mujer,mas_1_hasta_3_meses,6,289.7415215055736,764.0066775633064,37.92395145415012,0.5689255753595254
2025,1,urbana,28,mujer,mas_3_hasta_6_meses,6,144.92256059878108,764.0066775633064,18.96875575237006,0.9002944736077809
2025,1,urbana,28,mujer,mas_6_hasta_12_meses,6,0.0,764.0066775633064,0.0,
2025,1,urbana,28,mujer,mas_de_12_meses,6,329.34259545895173,764.0066775633064,43.107292793479814,0.4721992652460272
2025,2,rural,19,mujer,hasta_1_mes,1,0.0,205.8059743135072,0.0,
2025,2,rural,19,mujer,mas_1_hasta_3_meses,1,0.0,205.8059743135072,0.0,
2025,2,rural,19,mujer,mas_3_hasta_6_meses,1,0.0,205.8059743135072,0.0,
2025,2,rural,19,mujer,mas_6_hasta_12_meses,1,205.8059743135072,205.8059743135072,100.0,0.0
2025,2,rural,19,mujer,mas_de_12_meses,1,0.0,205.8059743135072,0.0,
2025,2,rural,21,mujer,hasta_1_mes,1,0.0,487.9531360427895,0.0,
2025,2,rural,21,mujer,mas_1_hasta_3_meses,1,0.0,487.9531360427895,0.0,
2025,2,rural,21,mujer,mas_3_hasta_6_meses,1,487.9531360427895,487.9531360427895,100.0,0.0
2025,2,rural,21,mujer,mas_6_hasta_12_meses,1,0.0,487.9531360427895,0.0,
2025,2,rural,21,mujer,mas_de_12_meses,1,0.0,487.9531360427895,0.0,
2025,2,rural,22,mujer,hasta_1_mes,2,0.0,761.0009510470302,0.0,
2025,2,rural,22,mujer,mas_1_hasta_3_meses,2,0.0,761.0009510470302,0.0,
2025,2,rural,22,mujer,mas_3_hasta_6_meses,2,0.0,761.0009510470302,0.0,
2025,2,rural,22,mujer,mas_6_hasta_12_meses,2,435.5792266483343,761.0009510470302,57.237671785960146,0.6047506451894482
2025,2,rural,22,mujer,mas_de_12_meses,2,325.4217243986959,761.0009510470302,42.76232821403987,0.8094629171836467
2025,2,rural,26,mujer,hasta_1_mes,1,0.0,304.69471843395917,0.0,
2025,2,rural,26,mujer,mas_1_hasta_3_meses,1,0.0,304.69471843395917,0.0,
2025,2,rural,26,mujer,mas_3_hasta_6_meses,1,0.0,304.69471843395917,0.0,
2025,2,rural,26,mujer,mas_6_hasta_12_meses,1,304.69471843395917,304.69471843395917,100.0,0.0
2025,2,rural,26,mujer,mas_de_12_meses,1,0.0,304.69471843395917,0.0,
2025,2,rural,27,mujer,hasta_1_mes,1,0.0,553.216931477783,0.0,
2025,2,rural,27,mujer,mas_1_hasta_3_meses,1,0.0,553.216931477783,0.0,
2025,2,rural,27,mujer,mas_3_hasta_6_meses,1,0.0,553.216931477783,0.0,
2025,2,rural,27,mujer,mas_6_hasta_12_meses,1,553.216931477783,553.216931477783,100.0,0.0
2025,2,rural,27,mujer,mas_de_12_meses,1,0.0,553.216931477783,0.0,
2025,2,urbana,16,hombre,hasta_1_mes,26,590.464669890003,5517.641274957445,10.701396492916388,0.5470436250091918
2025,2,urbana,16,hombre,mas_1_hasta_3_meses,26,2684.1462297642415,5517.641274957445,48.6466244543044,0.20577383369589153
2025,2,urbana,16,hombre,mas_3_hasta_6_meses,26,1600.689757119203,5517.641274957445,29.010399142549343,0.3314265907145552
2025,2,urbana,16,hombre,mas_6_hasta_12_meses,26,514.0769559584285,5517.641274957445,9.31696952267694,0.7094384712363571
2025,2,urbana,16,hombre,mas_de_12_meses,26,128.26366222556894,5517.641274957445,2.324610387552935,1.003922254152318
2025,2,urbana,16,mujer,hasta_1_mes,18,481.2093603082891,3671.7286807795936,13.105798443857708,0.7585482053110778
2025,2,urbana,16,mujer,mas_1_hasta_3_meses,18,791.8968060586294,3671.7286807795936,21.567410745896705,0.4693371609310176
2025,2,urbana,16,mujer,mas_3_hasta_6_meses,18,1810.8004043601838,3671.7286807795936,49.31738049816112,0.26510534906505784
2025,2,urbana,16,mujer,mas_6_hasta_12_meses,18,587.8221100524914,3671.7286807795936,16.009410312084473,0.6782609525179648
2025,2,urbana,16,mujer,mas_de_12_meses,18,0.0,3671.7286807795936,0.0,
2025,2,urbana,17,hombre,hasta_1_mes,15,725.9990667032147,3145.964011345066,23.077157401836,0.4891410196400013
2025,2,urbana,17,hombre,mas_1_hasta_3_meses,15,1652.7270700339238,3145.964011345066,52.53483714606435,0.2715477195102231
2025,2,urbana,17,hombre,mas_3_hasta_6_meses,15,435.3087529696708,3145.964011345066,13.837054441813315,0.5727390689177193
2025,2,urbana,17,hombre,mas_6_hasta_12_meses,15,331.92912163825656,3145.964011345066,10.55095101028633,0.7378757804654056
2025,2,urbana,17,hombre,mas_de_12_meses,15,0.0,3145.964011345066,0.0,
2025,2,urbana,17,mujer,hasta_1_mes,18,581.7268579703784,2961.6649838147305,19.641885937453107,0.4673554274144376
2025,2,urbana,17,mujer,mas_1_hasta_3_meses,18,1374.5751758155525,2961.6649838147305,46.41224390089694,0.2645527758349186
2025,2,urbana,17,mujer,mas_3_hasta_6_meses,18,712.1976726999696,2961.6649838147305,24.047205764057537,0.4445267688271282
2025,2,urbana,17,mujer,mas_6_hasta_12_meses,18,293.16527732882975,2961.6649838147305,9.89866439759241,0.6878213163437321
2025,2,urbana,17,mujer,mas_de_12_meses,18,0.0,2961.6649838147305,0.0,
2025,2,urbana,18,hombre,hasta_1_mes,14,391.4618099029195,2931.1810945713914,13.355087839093768,0.9131244404458806
2025,2,urbana,18,hombre,mas_1_hasta_3_meses,14,629.4603068395631,2931.1810945713914,21.474630414522554,0.6255697509580485
2025,2,urbana,18,hombre,mas_3_hasta_6_meses,14,1307.306958369936,2931.1810945713914,44.600006488548104,0.32761894578889345
2025,2,urbana,18,hombre,mas_6_hasta_12_meses,14,476.4253791873282,2931.1810945713914,16.253699918769193,0.5748950422149656
2025,2,urbana,18,hombre,mas_de_12_meses,14,126.52664027164529,2931.1810945713914,4.316575339066401,1.0076005206730794
2025,2,urbana,18,mujer,hasta_1_mes,26,676.3263837123646,5555.839027152974,12.173253767918116,0.5245147288944786
2025,2,urbana,18,mujer,mas_1_hasta_3_meses,26,2893.504359801115,5555.839027152974,52.08042107879173,0.18587740161190436
2025,2,urbana,18,mujer,mas_3_hasta_6_meses,26,350.4834909814182,5555.839027152974,6.308380953236858,0.7201628122098565
2025,2,urbana,18,mujer,mas_6_hasta_12_meses,26,1481.9581007200031,5555.839027152974,26.673884780988978,0.33460893838614403
2025,2,urbana,18,mujer,mas_de_12_meses,26,153.56669193807343,5555.839027152974,2.764059419064323,1.0037409997517963
2025,2,urbana,19,hombre,hasta_1_mes,15,290.2321606211074,3068.1464895750755,9.459527490204787,0.6604541468589727
2025,2,urbana,19,hombre,mas_1_hasta_3_meses,15,862.2015158534958,3068.1464895750755,28.101706316275234,0.44792621060742616
2025,2,urbana,19,hombre,mas_3_hasta_6_meses,15,1281.5567686907395,3068.1464895750755,41.769738604242114,0.29543251535500725
2025,2,urbana,19,hombre,mas_6_hasta_12_meses,15,634.156044409732,3068.1464895750755,20.669027589277842,0.5043177517550133
2025,2,urbana,19,hombre,mas_de_12_meses,15,0.0,3068.1464895750755,0.0,
2025,2,urbana,19,mujer,hasta_1_mes,12,338.3272258408449,2581.820394702192,13.104212304429886,0.9271015159535655
2025,2,urbana,19,mujer,mas_1_hasta_3_meses,12,1667.5515836091754,2581.820394702192,64.58821020358096,0.23695923367293611
2025,2,urbana,19,mujer,mas_3_hasta_6_meses,12,120.23763120261343,2581.820394702192,4.657087357793632,1.0153192522978138
2025,2,urbana,19,mujer,mas_6_hasta_12_meses,12,455.7039540495585,2581.820394702192,17.65049013419553,0.592067766307681
2025,2,urbana,19,mujer,mas_de_12_meses,12,0.0,2581.820394702192,0.0,
2025,2,urbana,20,hombre,hasta_1_mes,18,131.3115402102937,4173.77205094035,3.1461119248404867,1.0197980159145903
2025,2,urbana,20,hombre,mas_1_hasta_3_meses,18,1197.1029322636618,4173.77205094035,28.681559933153387,0.42416731568290406
2025,2,urbana,20,hombre,mas_3_hasta_6_meses,18,1235.074450629504,4173.77205094035,29.591324958708327,0.4901555431303612
2025,2,urbana,20,hombre,mas_6_hasta_12_meses,18,1522.3454813449557,4173.77205094035,36.47409256578762,0.3191137724935134
2025,2,urbana,20,hombre,mas_de_12_meses,18,87.93764649193518,4173.77205094035,2.1069106175101933,1.0312446664782526
2025,2,urbana,20,mujer,hasta_1_mes,26,909.7409983493981,4349.014437327901,20.91832555305005,0.36058488030597574
2025,2,urbana,20,mujer,mas_1_hasta_3_meses,26,1333.584688866651,4349.014437327901,30.6640667232649,0.31712909478313084
2025,2,urbana,20,mujer,mas_3_hasta_6_meses,26,947.7450997784205,4349.014437327901,21.79218104322342,0.41972516229244217
2025,2,urbana,20,mujer,mas_6_hasta_12_meses,26,469.5407283529122,4349.014437327901,10.796485850283933,0.5354362155237927
2025,2,urbana,20,mujer,mas_de_12_meses,26,688.4029219805193,4349.014437327901,15.828940830177707,0.5488697544844043
2025,2,urbana,21,hombre,hasta_1_mes,17,1481.0719944110824,4740.714061321545,31.241538199800463,0.3932869475631703
2025,2,urbana,21,hombre,mas_1_hasta_3_meses,17,1358.6525887382666,4740.714061321545,28.659239329012003,0.4841825421349037
2025,2,urbana,21,hombre,mas_3_hasta_6_meses,17,1025.2221743887555,4740.714061321545,21.62590194488464,0.4541968089861208
2025,2,urbana,21,hombre,mas_6_hasta_12_meses,17,585.8667062106013,4740.714061321545,12.358195382222274,0.5435679946026561
2025,2,urbana,21,hombre,mas_de_12_meses,17,289.90059757283893,4740.714061321545,6.115125144080611,0.7251020958219655
2025,2,urbana,21,mujer,hasta_1_mes,23,1623.2164816296574,4938.855554780962,32.86624732440969,0.35882507667318264
2025,2,urbana,21,mujer,mas_1_hasta_3_meses,23,982.8686289624914,4938.855554780962,19.900736477523516,0.454988436379151
2025,2,urbana,21,mujer,mas_3_hasta_6_meses,23,572.7102011909581,4938.855554780962,11.596010347712179,0.5143038048032271
2025,2,urbana,21,mujer,mas_6_hasta_12_meses,23,1146.6197002912088,4938.855554780962,23.216303606637094,0.4750411393097474
2025,2,urbana,21,mujer,mas_de_12_meses,23,613.4405427066458,4938.855554780962,12.42070224371751,0.6168713616584799
2025,2,urbana,22,hombre,hasta_1_mes,15,1003.9423858471775,3426.2660919371756,29.30135485418644,0.4052895761178057
2025,2,urbana,22,hombre,mas_1_hasta_3_meses,15,548.7990790168684,3426.2660919371756,16.017409748423336,0.6054838676057192
2025,2,urbana,22,hombre,mas_3_hasta_6_meses,15,519.6879675279681,3426.2660919371756,15.167764370400722,0.5744830240914552
2025,2,urbana,22,hombre,mas_6_hasta_12_meses,15,1353.8366595451614,3426.2660919371756,39.51347102698951,0.3923939662380767
2025,2,urbana,22,hombre,mas_de_12_meses,15,0.0,3426.2660919371756,0.0,
2025,2,urbana,22,mujer,hasta_1_mes,22,508.92248618618635,4184.712926674233,12.161467109062803,0.5904308657311892
2025,2,urbana,22,mujer,mas_1_hasta_3_meses,22,1368.672828865526,4184.712926674233,32.70649272358254,0.404367804231995
2025,2,urbana,22,mujer,mas_3_hasta_6_meses,22,590.6205553600994,4184.712926674233,14.113765166431389,0.5173275069935135
2025,2,urbana,22,mujer,mas_6_hasta_12_meses,22,679.5446772732878,4184.712926674233,16.238740606117286,0.46320608739659674
2025,2,urbana,22,mujer,mas_de_12_meses,22,1036.9523789891332,4184.712926674233,24.77953439480597,0.5578374323634766
2025,2,urbana,23,hombre,hasta_1_mes,13,219.92040229704463,2126.9190885178296,10.33985747197835,0.7074864137986507
2025,2,urbana,23,hombre,mas_1_hasta_3_meses,13,1178.5358044531122,2126.9190885178296,55.410467225360684,0.2555910163163392
2025,2,urbana,23,hombre,mas_3_hasta_6_meses,13,0.0,2126.9190885178296,0.0,
2025,2,urbana,23,hombre,mas_6_hasta_12_meses,13,499.36356130998166,2126.9190885178296,23.478258482224142,0.5144737638669457
2025,2,urbana,23,hombre,mas_de_12_meses,13,229.09932045769125,2126.9190885178296,10.771416820436833,0.704545510838014
2025,2,urbana,23,mujer,hasta_1_mes,27,1440.19712879079,6319.983202300585,22.787989820392767,0.46939266686362285
