gestion,codigo_municipio,area,edad,sexo,numerador,denominador,valor
2024,10101,rural,17,hombre,7,164,4.2682926829268295
2024,10101,rural,17,mujer,13,152,8.552631578947368
2024,10101,rural,18,hombre,39,152,25.657894736842106
2024,10101,rural,18,mujer,61,151,40.397350993377486
2024,10101,rural,19,hombre,47,145,32.41379310344828
2024,10101,rural,19,mujer,45,124,36.29032258064516
2024,10101,rural,20,hombre,55,140,39.285714285714285
2024,10101,rural,20,mujer,54,111,48.648648648648646
2024,10101,rural,21,hombre,42,116,36.206896551724135
2024,10101,rural,21,mujer,52,137,37.956204379562045
2024,10101,rural,22,hombre,44,140,31.428571428571427
2024,10101,rural,22,mujer,45,122,36.885245901639344
2024,10101,rural,23,hombre,47,158,29.746835443037973
2024,10101,rural,23,mujer,42,144,29.166666666666668
2024,10101,rural,24,hombre,44,156,28.205128205128204
2024,10101,rural,24,mujer,38,151,25.165562913907284
2024,10101,urbana,17,hombre,471,2743,17.170980678089684
2024,10101,urbana,17,mujer,589,2715,21.69429097605893
2024,10101,urbana,18,hombre,1624,2961,54.846335697399525
2024,10101,urbana,18,mujer,2092,2997,69.80313646980314
2024,10101,urbana,19,hombre,1958,2867,68.29438437391
2024,10101,urbana,19,mujer,2442,3009,81.15653040877368
2024,10101,urbana,20,hombre,2116,2854,74.14155571128241
2024,10101,urbana,20,mujer,2392,2922,81.86173853524983
2024,10101,urbana,21,hombre,2082,2868,72.59414225941423
2024,10101,urbana,21,mujer,2440,3033,80.44840092317837
2024,10101,urbana,22,hombre,1963,2819,69.63462220645619
2024,10101,urbana,22,mujer,2166,2976,72.78225806451613
2024,10101,urbana,23,hombre,1888,2973,63.504877228388835
2024,10101,urbana,23,mujer,2025,3192,63.43984962406015
2024,10101,urbana,24,hombre,1757,3065,57.32463295269168
2024,10101,urbana,24,mujer,1676,3133,53.49505266517715
2024,10102,rural,17,hombre,5,77,6.4935064935064934
2024,10102,rural,17,mujer,5,74,6.756756756756757
2024,10102,rural,18,hombre,20,75,26.666666666666668
2024,10102,rural,18,mujer,33,68,48.529411764705884
2024,10102,rural,19,hombre,22,57,38.59649122807018
2024,10102,rural,19,mujer,43,72,59.72222222222222
2024,10102,rural,20,hombre,40,82,48.78048780487805
2024,10102,rural,20,mujer,34,64,53.125
2024,10102,rural,21,hombre,27,71,38.028169014084504
2024,10102,rural,21,mujer,34,66,51.515151515151516
2024,10102,rural,22,hombre,32,67,47.76119402985075
2024,10102,rural,22,mujer,25,61,40.98360655737705
2024,10102,rural,23,hombre,22,74,29.72972972972973
2024,10102,rural,23,mujer,24,69,34.78260869565217
2024,10102,rural,24,hombre,20,65,30.76923076923077
2024,10102,rural,24,mujer,20,76,26.31578947368421
2024,10103,rural,17,hombre,2,130,1.5384615384615385
2024,10103,rural,17,mujer,3,117,2.5641025641025643
2024,10103,rural,18,hombre,8,128,6.25
2024,10103,rural,18,mujer,12,116,10.344827586206897
2024,10103,rural,19,hombre,14,94,14.893617021276595
2024,10103,rural,19,mujer,16,101,15.841584158415841
2024,10103,rural,20,hombre,23,108,21.296296296296298
2024,10103,rural,20,mujer,15,83,18.072289156626507
2024,10103,rural,21,hombre,10,94,10.638297872340425
2024,10103,rural,21,mujer,15,96,15.625
2024,10103,rural,22,hombre,11,69,15.942028985507246
2024,10103,rural,22,mujer,7,71,9.859154929577464
2024,10103,rural,23,hombre,8,81,9.876543209876543
2024,10103,rural,23,mujer,12,93,12.903225806451612
2024,10103,rural,24,hombre,12,72,16.666666666666668
2024,10103,rural,24,mujer,7,79,8.860759493670885
2024,10201,rural,17,hombre,3,75,4.0
2024,10201,rural,17,mujer,6,78,7.6923076923076925
2024,10201,rural,18,hombre,9,55,16.363636363636363
2024,10201,rural,18,mujer,11,59,18.64406779661017
2024,10201,rural,19,hombre,8,44,18.181818181818183
2024,10201,rural,19,mujer,12,52,23.076923076923077
2024,10201,rural,20,hombre,6,42,14.285714285714286
2024,10201,rural,20,mujer,6,42,14.285714285714286
2024,10201,rural,21,hombre,11,54,20.37037037037037
2024,10201,rural,21,mujer,7,42,16.666666666666668
2024,10201,rural,22,hombre,4,41,9.75609756097561
2024,10201,rural,22,mujer,5,35,14.285714285714286
2024,10201,rural,23,hombre,14,66,21.21212121212121
2024,10201,rural,23,mujer,8,50,16.0
2024,10201,rural,24,hombre,3,42,7.142857142857143
2024,10201,rural,24,mujer,5,37,13.513513513513514
2024,10202,rural,17,hombre,9,168,5.357142857142857
2024,10202,rural,17,mujer,9,147,6.122448979591836
