gestion,codigo_municipio,area,edad,sexo,numerador,denominador,valor
2024,10101,rural,16,hombre,0,184,0.0
2024,10101,rural,16,mujer,0,160,0.0
2024,10101,rural,17,hombre,16,165,9.696969696969697
2024,10101,rural,17,mujer,23,151,15.2317880794702
2024,10101,rural,18,hombre,67,149,44.966442953020135
2024,10101,rural,18,mujer,89,150,59.333333333333336
2024,10101,rural,19,hombre,87,145,60.0
2024,10101,rural,19,mujer,77,125,61.6
2024,10101,rural,20,hombre,105,139,75.53956834532374
2024,10101,rural,20,mujer,86,115,74.78260869565217
2024,10101,rural,21,hombre,88,119,73.94957983193277
2024,10101,rural,21,mujer,104,144,72.22222222222223
2024,10101,rural,22,hombre,105,144,72.91666666666667
2024,10101,rural,22,mujer,96,129,74.4186046511628
2024,10101,rural,23,hombre,117,169,69.23076923076923
2024,10101,rural,23,mujer,108,154,70.12987012987013
2024,10101,rural,24,hombre,119,167,71.25748502994011
2024,10101,rural,24,mujer,103,165,62.42424242424242
2024,10101,rural,25,hombre,126,182,69.23076923076923
2024,10101,rural,25,mujer,96,140,68.57142857142857
2024,10101,rural,26,hombre,102,148,68.91891891891892
2024,10101,rural,26,mujer,92,143,64.33566433566433
2024,10101,rural,27,hombre,93,157,59.23566878980892
2024,10101,rural,27,mujer,91,152,59.86842105263158
2024,10101,rural,28,hombre,85,138,61.594202898550726
2024,10101,rural,28,mujer,70,120,58.333333333333336
2024,10101,urbana,16,hombre,1,2565,0.03898635477582846
2024,10101,urbana,16,mujer,5,2585,0.19342359767891681
2024,10101,urbana,17,hombre,571,2744,20.809037900874635
2024,10101,urbana,17,mujer,653,2720,24.00735294117647
2024,10101,urbana,18,hombre,2051,2971,69.03399528778189
2024,10101,urbana,18,mujer,2320,3001,77.3075641452849
2024,10101,urbana,19,hombre,2408,2886,83.43728343728344
2024,10101,urbana,19,mujer,2704,3016,89.65517241379311
2024,10101,urbana,20,hombre,2569,2869,89.54339491111885
2024,10101,urbana,20,mujer,2741,2937,93.32652366360232
2024,10101,urbana,21,hombre,2612,2897,90.16223679668623
2024,10101,urbana,21,mujer,2825,3058,92.38064094179202
2024,10101,urbana,22,hombre,2567,2876,89.25591098748261
2024,10101,urbana,22,mujer,2755,3014,91.40676841406768
2024,10101,urbana,23,hombre,2687,3018,89.03247183565276
