gestion,codigo_municipio,area,edad,sexo,numerador,denominador,valor
2024,10101,rural,18,hombre,67,149,44.966442953020135
2024,10101,rural,18,mujer,89,150,59.333333333333336
2024,10101,urbana,18,hombre,2051,2971,69.03399528778189
2024,10101,urbana,18,mujer,2320,3001,77.3075641452849
2024,10102,rural,18,hombre,33,75,44.0
2024,10102,rural,18,mujer,44,68,64.70588235294117
2024,10103,rural,18,hombre,28,129,21.705426356589147
2024,10103,rural,18,mujer,31,121,25.619834710743802
2024,10201,rural,18,hombre,18,57,31.57894736842105
2024,10201,rural,18,mujer,16,61,26.229508196721312
2024,10202,rural,18,hombre,39,151,25.827814569536425
2024,10202,rural,18,mujer,77,208,37.01923076923077
2024,10301,rural,18,hombre,34,90,37.77777777777778
2024,10301,rural,18,mujer,18,72,25.0
2024,10301,urbana,18,hombre,25,53,47.16981132075472
2024,10301,urbana,18,mujer,23,42,54.76190476190476
2024,10302,rural,18,hombre,23,112,20.535714285714285
2024,10302,rural,18,mujer,32,86,37.2093023255814
2024,10302,urbana,18,hombre,3,22,13.636363636363637
2024,10302,urbana,18,mujer,11,19,57.89473684210526
2024,10303,rural,18,hombre,24,48,50.0
2024,10303,rural,18,mujer,25,51,49.01960784313726
2024,10303,urbana,18,hombre,9,23,39.130434782608695
2024,10303,urbana,18,mujer,10,20,50.0
2024,10304,rural,18,hombre,34,87,39.08045977011494
2024,10304,rural,18,mujer,33,87,37.93103448275862
2024,10401,rural,18,hombre,6,25,24.0
2024,10401,rural,18,mujer,14,27,51.851851851851855
2024,10401,urbana,18,hombre,17,39,43.58974358974359
2024,10401,urbana,18,mujer,19,24,79.16666666666667
2024,10402,rural,18,hombre,16,71,22.535211267605632
2024,10402,rural,18,mujer,18,56,32.142857142857146
2024,10402,urbana,18,hombre,9,20,45.0
2024,10402,urbana,18,mujer,8,14,57.142857142857146
2024,10403,rural,18,hombre,23,77,29.87012987012987
2024,10403,rural,18,mujer,18,55,32.72727272727273
2024,10404,rural,18,hombre,17,31,54.83870967741935
2024,10404,rural,18,mujer,14,21,66.66666666666667
2024,10405,rural,18,hombre,21,49,42.857142857142854
2024,10405,rural,18,mujer,26,45,57.77777777777778
2024,10501,rural,18,hombre,23,64,35.9375
2024,10501,rural,18,mujer,32,49,65.3061224489796
2024,10501,urbana,18,hombre,66,108,61.111111111111114
2024,10501,urbana,18,mujer,73,110,66.36363636363636
2024,10502,rural,18,hombre,20,49,40.816326530612244
2024,10502,rural,18,mujer,16,38,42.10526315789474
2024,10601,rural,18,hombre,33,92,35.869565217391305
2024,10601,rural,18,mujer,37,75,49.333333333333336
2024,10601,urbana,18,hombre,9,29,31.03448275862069
2024,10601,urbana,18,mujer,13,28,46.42857142857143
2024,10602,rural,18,hombre,30,64,46.875
2024,10602,rural,18,mujer,27,63,42.857142857142854
2024,10701,rural,18,hombre,24,70,34.285714285714285
2024,10701,rural,18,mujer,32,60,53.333333333333336
2024,10701,urbana,18,hombre,26,39,66.66666666666667
