gestion,codigo_departamento,area,edad,sexo,nivel_confianza,observaciones,numerador,denominador,valor,cv
2025,1,rural,16,hombre,algo_confianza,8,1.1331929714722415,4.79181279919077,23.64852340775108,0.6831823595189332
2025,1,rural,16,hombre,algo_desconfianza,8,0.38908096960172167,4.79181279919077,8.119703041559319,0.9788550185479462
2025,1,rural,16,hombre,mucha_confianza,8,0.0,4.79181279919077,0.0,
2025,1,rural,16,hombre,mucha_desconfianza,8,3.269538858116807,4.79181279919077,68.2317735506896,0.2566951854181011
2025,1,rural,16,mujer,algo_confianza,8,0.2829679778921612,5.474726111611281,5.168623454824852,1.0730545045910798
2025,1,rural,16,mujer,algo_desconfianza,8,2.6264015846107793,5.474726111611281,47.97320507121764,0.5257911646070006
2025,1,rural,16,mujer,mucha_confianza,8,0.0,5.474726111611281,0.0,
2025,1,rural,16,mujer,mucha_desconfianza,8,2.5653565491083414,5.474726111611281,46.85817147395753,0.5182666342195079
2025,1,rural,17,hombre,algo_confianza,9,2.404254099836967,4.753516140710068,50.578435597313984,0.3919954500068611
2025,1,rural,17,hombre,algo_desconfianza,9,0.6160560883048544,4.753516140710068,12.9600083405382,0.7894553722956699
2025,1,rural,17,hombre,mucha_confianza,9,0.18681238950120646,4.753516140710068,3.9299832791416778,1.056284179692383
2025,1,rural,17,hombre,mucha_desconfianza,9,1.5463935630670402,4.753516140710068,32.53157278300614,0.5500421458060353
2025,1,rural,17,mujer,algo_confianza,11,3.893170654188578,6.470709702851842,60.16605338472745,0.20974121368030363
2025,1,rural,17,mujer,algo_desconfianza,11,0.7399128208673533,6.470709702851842,11.434801665437886,0.7441877482075976
2025,1,rural,17,mujer,mucha_confianza,11,0.0,6.470709702851842,0.0,
2025,1,rural,17,mujer,mucha_desconfianza,11,1.83762622779591,6.470709702851842,28.399144949834653,0.3886405737782422
2025,1,rural,18,hombre,algo_confianza,6,1.4131741153438155,5.2266340928721355,27.03793857065761,0.7233911187276392
2025,1,rural,18,hombre,algo_desconfianza,6,0.9704857537703918,5.2266340928721355,18.568082948333796,0.9070920207007761
2025,1,rural,18,hombre,mucha_confianza,6,0.7891990243364193,5.2266340928721355,15.099565232865562,0.813381624521403
2025,1,rural,18,hombre,mucha_desconfianza,6,2.0537751994215094,5.2266340928721355,39.294413248143044,0.4810944432781318
2025,1,rural,18,mujer,algo_confianza,3,0.38908096960172167,3.0167717230252853,12.897262548309179,1.1209046402889136
2025,1,rural,18,mujer,algo_desconfianza,3,2.10762695847515,3.0167717230252853,69.86365399771034,0.38187850082170005
2025,1,rural,18,mujer,mucha_confianza,3,0.0,3.0167717230252853,0.0,
2025,1,rural,18,mujer,mucha_desconfianza,3,0.5200637949484138,3.0167717230252853,17.23908345398048,1.1340327234420131
2025,1,rural,19,hombre,algo_confianza,2,0.0,0.5998436654492367,0.0,
2025,1,rural,19,hombre,algo_desconfianza,2,0.0,0.5998436654492367,0.0,
2025,1,rural,19,hombre,mucha_confianza,2,0.0,0.5998436654492367,0.0,
2025,1,rural,19,hombre,mucha_desconfianza,2,0.5998436654492367,0.5998436654492367,100.0,0.0
2025,1,rural,19,mujer,algo_confianza,4,0.0,2.0551321141517436,0.0,
2025,1,rural,19,mujer,algo_desconfianza,4,1.3882657718217157,2.0551321141517436,67.55116920523247,0.39505615288488444
2025,1,rural,19,mujer,mucha_confianza,4,0.6668663423300278,2.0551321141517436,32.448830794767524,0.8224180771837949
2025,1,rural,19,mujer,mucha_desconfianza,4,0.0,2.0551321141517436,0.0,
2025,1,rural,20,hombre,algo_confianza,2,0.0,1.3092628192848328,0.0,
2025,1,rural,20,hombre,algo_desconfianza,2,0.5200637949484137,1.3092628192848328,39.72187915887595,0.8524613600788195
2025,1,rural,20,hombre,mucha_confianza,2,0.0,1.3092628192848328,0.0,
2025,1,rural,20,hombre,mucha_desconfianza,2,0.7891990243364191,1.3092628192848328,60.27812084112405,0.5617522022942756
2025,1,rural,20,mujer,algo_confianza,1,0.0,0.5549187599237669,0.0,
2025,1,rural,20,mujer,algo_desconfianza,1,0.0,0.5549187599237669,0.0,
2025,1,rural,20,mujer,mucha_confianza,1,0.0,0.5549187599237669,0.0,
2025,1,rural,20,mujer,mucha_desconfianza,1,0.5549187599237669,0.5549187599237669,100.0,0.0
2025,1,rural,21,hombre,algo_confianza,6,0.9539761646434817,3.5129119876381774,27.15627855182517,0.6413885498412415
